Attributes,Close,High,Low,Open,Volume
Symbols,^SPX,^SPX,^SPX,^SPX,^SPX
Date,,,,,
2016-06-06,2109.41,2113.36,2100.83,2100.83,1912233333
2016-06-03,2099.13,2104.07,2085.36,2104.07,2015433333
2016-06-02,2105.26,2105.26,2088.59,2097.71,2018177778
2016-06-01,2099.33,2100.97,2085.1,2093.94,1958427778
2016-05-31,2096.95,2103.48,2088.66,2100.13,2508005556
2016-05-27,2099.06,2099.06,2090.06,2090.06,1710638889
2016-05-26,2090.1,2094.3,2087.08,2091.44,1794994444
2016-05-25,2090.54,2094.73,2078.93,2078.93,2143977778
2016-05-24,2076.06,2079.67,2052.65,2052.65,2015188889
2016-05-23,2048.04,2055.58,2047.26,2052.23,1697488889
2016-05-20,2052.32,2058.35,2041.88,2041.88,1948694444
2016-05-19,2040.04,2044.21,2025.91,2044.21,2137094444
2016-05-18,2047.63,2060.61,2034.49,2044.38,2278511111
2016-05-17,2047.21,2065.69,2040.82,2065.04,2282755556
2016-05-16,2066.66,2071.88,2046.53,2046.53,1945200000
2016-05-13,2046.61,2066.79,2043.13,2062.5,1988822222
2016-05-12,2064.11,2073.99,2053.13,2067.17,2101327778
2016-05-11,2064.46,2083.29,2064.46,2083.29,2123322222
2016-05-10,2084.39,2084.87,2062.63,2062.63,2000111111
2016-05-09,2058.69,2064.15,2054.31,2057.55,2104788889
2016-05-06,2057.14,2057.72,2039.45,2047.77,2109083333
2016-05-05,2050.63,2060.23,2045.77,2052.95,2226961111
2016-05-04,2051.12,2060.3,2045.55,2060.3,2254755556
2016-05-03,2063.37,2077.18,2054.89,2077.18,2318550000
2016-05-02,2081.43,2083.42,2066.11,2067.17,2133950000
2016-04-29,2065.3,2073.85,2052.28,2071.82,2613733333
2016-04-28,2075.81,2099.3,2071.62,2090.93,2394355556
2016-04-27,2095.15,2099.89,2082.31,2092.33,2277838889
2016-04-26,2091.7,2096.87,2085.8,2089.84,1976216667
2016-04-25,2087.79,2089.37,2077.52,2089.37,1844300000
2016-04-22,2091.58,2094.32,2081.2,2091.49,2105877778
2016-04-21,2091.48,2103.78,2088.52,2102.09,2319605556
2016-04-20,2102.4,2111.05,2096.32,2101.52,2324933333
2016-04-19,2100.8,2104.05,2091.68,2096.05,2164905556
2016-04-18,2094.34,2094.66,2073.65,2078.83,1842711111
2016-04-15,2080.73,2083.22,2076.31,2083.1,2056361111
2016-04-14,2082.78,2087.84,2078.13,2082.89,2092150000
2016-04-13,2082.42,2083.18,2065.92,2065.92,2328794444
2016-04-12,2061.72,2065.05,2039.74,2043.72,2355411111
2016-04-11,2041.99,2062.93,2041.88,2050.23,1982133333
2016-04-08,2047.6,2060.63,2041.69,2045.54,1866405556
2016-04-07,2041.91,2063.01,2033.8,2063.01,2111805556
2016-04-06,2066.66,2067.33,2043.09,2045.56,2083777778
2016-04-05,2045.17,2062.5,2042.56,2062.5,2308288889
2016-04-04,2066.13,2074.02,2062.57,2073.19,1936505556
2016-04-01,2072.78,2075.07,2043.98,2056.62,2083327778
2016-03-31,2059.74,2067.92,2057.46,2063.77,2064044444
2016-03-30,2063.95,2072.21,2058.27,2058.27,1994616667
2016-03-29,2055.01,2055.91,2028.31,2035.75,2123516667
2016-03-28,2037.05,2042.67,2031.96,2037.89,1560605556
2016-03-24,2035.94,2036.04,2022.49,2032.48,1893177778
2016-03-23,2036.71,2048.55,2034.86,2048.55,2021950000
2016-03-22,2049.8,2056.6,2040.57,2048.64,1899144444
2016-03-21,2051.6,2053.91,2043.14,2047.88,1875888889
2016-03-18,2049.58,2052.36,2041.16,2041.16,3612855556
2016-03-17,2040.59,2046.24,2022.16,2026.9,2516933333
2016-03-16,2027.22,2032.02,2010.04,2014.24,2253900000
2016-03-15,2015.93,2015.94,2005.23,2015.27,1977933333
2016-03-14,2019.64,2024.57,2012.05,2019.27,1937694444
2016-03-11,2022.19,2022.37,1994.71,1994.71,2265900000
2016-03-10,1989.57,2005.08,1969.25,1990.97,2431550000
2016-03-09,1989.26,1992.69,1979.84,1981.44,2243400000
2016-03-08,1979.26,1996.88,1977.43,1996.88,2578694444
2016-03-07,2001.76,2006.12,1989.38,1996.11,2760100000
2016-03-04,1999.99,2009.13,1986.77,1994.01,3361072222
2016-03-03,1993.4,1993.69,1977.37,1985.6,2823166667
2016-03-02,1986.45,1986.51,1968.8,1976.6,2592561111
2016-03-01,1978.35,1978.35,1937.09,1937.09,2677638889
2016-02-29,1932.23,1958.27,1931.81,1947.13,2548988889
2016-02-26,1948.05,1962.96,1945.78,1954.95,2415838889
2016-02-25,1951.7,1951.83,1925.41,1931.87,2287894444
2016-02-24,1929.8,1932.08,1891.0,1917.56,2398472222
2016-02-23,1921.27,1942.38,1919.44,1942.38,2161472222
2016-02-22,1945.5,1946.7,1924.44,1924.44,2252616667
2016-02-19,1917.78,1918.78,1902.17,1916.74,2301583333
2016-02-18,1917.83,1930.0,1915.09,1927.57,2464716667
2016-02-17,1926.82,1930.68,1898.8,1898.8,2784188889
2016-02-16,1895.58,1895.77,1871.44,1871.44,2539261111
2016-02-12,1864.78,1864.78,1833.4,1833.4,2609400000
2016-02-11,1829.08,1847.0,1810.1,1847.0,3056000000
2016-02-10,1851.86,1881.6,1850.32,1857.1,2483983333
2016-02-09,1852.21,1868.25,1834.94,1848.46,2879566667
2016-02-08,1853.44,1873.25,1828.46,1873.25,3131366667
2016-02-05,1880.05,1913.07,1872.65,1913.07,2738855556
2016-02-04,1915.45,1927.35,1900.52,1911.67,2885177778
2016-02-03,1912.53,1918.01,1872.23,1907.07,2873861111
2016-02-02,1903.03,1935.26,1897.29,1935.26,2479550000
2016-02-01,1939.38,1947.2,1920.3,1936.94,2401405556
2016-01-29,1940.24,1940.24,1894.0,1894.0,3054205556
2016-01-28,1893.36,1902.96,1873.65,1885.22,2607227778
2016-01-27,1882.95,1916.99,1872.7,1902.52,2641133333
2016-01-26,1903.63,1906.73,1878.79,1878.79,2421077778
2016-01-25,1877.08,1906.28,1875.97,1906.28,2445211111
2016-01-22,1906.9,1908.85,1877.4,1877.4,2723200000
2016-01-21,1868.99,1889.85,1848.98,1861.46,2821561111
2016-01-20,1859.33,1876.18,1812.29,1876.18,3564483333
2016-01-19,1881.33,1901.44,1864.6,1888.66,2737972222
2016-01-15,1880.33,1916.68,1857.83,1916.68,3038033333
2016-01-14,1921.84,1934.47,1878.93,1891.68,2911727778
2016-01-13,1890.28,1950.33,1886.41,1940.34,2826127778
2016-01-12,1938.68,1947.38,1914.35,1927.83,2715144444
2016-01-11,1923.67,1935.65,1901.1,1926.12,2559605556
2016-01-08,1922.03,1960.4,1918.46,1945.97,2591633333
2016-01-07,1943.09,1985.32,1938.83,1985.32,2820327778
2016-01-06,1990.26,2011.71,1979.05,2011.71,2409255556
2016-01-05,2016.71,2021.94,2004.17,2013.78,2059233333
2016-01-04,2012.66,2038.2,1989.68,2038.2,2391600000
2015-12-31,2043.94,2062.54,2043.62,2060.59,1475183333
2015-12-30,2063.36,2077.34,2061.97,2077.34,1315238889
2015-12-29,2078.36,2081.56,2060.54,2060.54,1412222222
2015-12-28,2056.5,2057.77,2044.2,2057.77,1384727778
2015-12-24,2060.99,2067.36,2058.73,2063.52,784366667
2015-12-23,2064.29,2064.73,2042.2,2042.2,1935605556
2015-12-22,2038.97,2042.74,2020.49,2023.15,1956033333
2015-12-21,2021.15,2022.9,2005.93,2010.27,2089044444
2015-12-18,2005.55,2040.81,2005.33,2040.81,3712816667
2015-12-17,2041.89,2076.37,2041.66,2073.76,2404105556
2015-12-16,2073.07,2076.72,2042.43,2046.5,2575250000
2015-12-15,2043.41,2053.87,2025.55,2025.55,2418633333
2015-12-14,2021.94,2022.92,1993.26,2013.37,2562466667
2015-12-11,2012.37,2047.27,2008.8,2047.27,2389477778
2015-12-10,2052.23,2067.65,2045.67,2047.93,2063972222
2015-12-09,2047.62,2080.33,2036.53,2061.17,2436250000
2015-12-08,2063.59,2073.85,2052.32,2073.39,2318650000
2015-12-07,2077.07,2090.42,2066.78,2090.42,2246566667
2015-12-04,2091.69,2093.84,2051.24,2051.24,2341616667
2015-12-03,2049.62,2085.0,2042.35,2080.71,2392494444
2015-12-02,2079.51,2104.27,2077.11,2101.71,2194800000
2015-12-01,2102.63,2103.37,2082.93,2082.93,2062288889
2015-11-30,2080.41,2093.81,2080.41,2090.95,2375016667
2015-11-27,2090.11,2093.29,2084.13,2088.82,814911111
2015-11-25,2088.87,2093.0,2086.3,2089.3,1584966667
2015-11-24,2089.14,2094.12,2070.29,2084.42,2158294444
2015-11-23,2086.59,2095.61,2081.39,2089.41,1993322222
2015-11-20,2089.17,2097.06,2082.82,2082.82,2183111111
2015-11-19,2081.24,2086.74,2078.76,2083.7,2015616667
2015-11-18,2083.58,2085.31,2051.99,2051.99,2181327778
2015-11-17,2050.44,2066.69,2045.9,2053.67,2459638889
2015-11-16,2053.19,2053.22,2019.39,2022.08,2078466667
2015-11-13,2023.04,2044.64,2022.02,2044.64,2377083333
2015-11-12,2045.97,2072.29,2045.66,2072.29,2231316667
2015-11-11,2075.0,2086.94,2074.85,2083.41,2051338889
2015-11-10,2081.72,2083.67,2069.91,2077.19,2123022222
2015-11-09,2078.58,2096.56,2068.24,2096.56,2156861111
2015-11-06,2099.2,2101.91,2083.74,2098.6,2427233333
2015-11-05,2099.93,2108.78,2090.41,2101.68,2251050000
2015-11-04,2102.31,2114.59,2096.98,2110.6,2266038889
2015-11-03,2109.79,2116.48,2097.51,2102.63,2373366667
2015-11-02,2104.05,2106.2,2080.76,2080.76,2088900000
2015-10-30,2079.36,2094.32,2079.34,2090.0,2364555556
2015-10-29,2089.41,2092.52,2082.63,2088.35,2227188889
2015-10-28,2090.35,2090.35,2063.11,2066.48,2610061111
2015-10-27,2065.89,2070.37,2058.84,2068.75,2342711111
2015-10-26,2071.18,2075.14,2066.53,2075.08,1881000000
2015-10-23,2075.15,2079.74,2058.19,2058.19,2282477778
2015-10-22,2052.51,2055.2,2021.88,2021.88,2461583333
2015-10-21,2018.94,2037.97,2017.22,2033.47,2015438889
2015-10-20,2030.77,2039.12,2026.61,2033.13,1850833333
2015-10-19,2033.66,2034.45,2022.31,2031.73,1826288889
2015-10-16,2033.11,2033.54,2020.46,2024.37,1997461111
2015-10-15,2023.86,2024.15,1996.47,1996.47,2081272222
2015-10-14,1994.24,2009.56,1990.73,2003.66,2024772222
2015-10-13,2003.69,2022.34,2001.78,2015.0,1889955556
2015-10-12,2017.46,2018.66,2010.55,2015.65,1607361111
2015-10-09,2014.89,2020.13,2007.61,2013.73,2059388889
2015-10-08,2013.43,2016.5,1987.53,1994.01,2188411111
2015-10-07,1995.83,1999.31,1976.44,1982.34,2592483333
2015-10-06,1979.92,1991.62,1971.99,1986.63,2334666667
2015-10-05,1987.05,1989.17,1954.33,1954.33,2408050000
2015-10-02,1951.36,1951.36,1893.7,1921.77,2432538889
2015-10-01,1923.82,1927.21,1900.7,1919.65,2213111111
2015-09-30,1920.03,1920.53,1887.14,1887.14,2513927778
2015-09-29,1884.09,1899.48,1871.91,1881.9,2295772222
2015-09-28,1881.77,1929.18,1879.21,1929.18,2403700000
2015-09-25,1931.34,1952.89,1921.5,1935.93,2067705556
2015-09-24,1932.24,1937.17,1908.92,1934.81,2273072222
2015-09-23,1938.76,1949.52,1932.57,1943.24,1772516667
2015-09-22,1942.74,1961.39,1929.22,1961.39,2115700000
2015-09-21,1966.97,1979.64,1955.8,1960.84,1816305556
2015-09-18,1958.03,1989.66,1953.45,1989.66,3345133333
2015-09-17,1990.2,2020.86,1986.73,1995.33,2324327778
2015-09-16,1995.31,1997.26,1977.93,1978.02,2017044444
2015-09-15,1978.09,1983.19,1954.3,1955.1,1799922222
2015-09-14,1953.03,1963.06,1948.27,1963.06,1666777778
2015-09-11,1961.05,1961.05,1939.19,1951.45,1788105556
2015-09-10,1952.29,1965.29,1937.19,1941.59,2014622222
2015-09-09,1942.04,1988.63,1937.88,1971.45,2028955556
2015-09-08,1969.41,1970.42,1927.3,1927.3,1971472222
2015-09-04,1921.22,1947.76,1911.21,1947.76,1759494444
2015-09-03,1951.13,1975.01,1944.72,1950.79,1955944444
2015-09-02,1948.86,1948.91,1916.52,1916.52,2079233333
2015-09-01,1913.85,1970.09,1903.07,1970.09,2428805556
2015-08-31,1972.18,1986.73,1965.98,1986.73,2175055556
2015-08-28,1988.87,1993.48,1975.19,1986.06,2193933333
2015-08-27,1987.66,1989.6,1942.77,1942.77,2781327778
2015-08-26,1940.51,1943.09,1872.75,1872.75,2965694444
2015-08-25,1867.61,1948.04,1867.08,1898.08,2879755556
2015-08-24,1893.21,1965.15,1867.01,1965.15,3673716667
2015-08-21,1970.89,2034.08,1970.89,2034.08,2787911111
2015-08-20,2035.73,2076.61,2035.73,2076.61,2179150000
2015-08-19,2079.61,2096.17,2070.53,2095.69,1951622222
2015-08-18,2096.92,2103.47,2094.14,2101.99,1638883333
2015-08-17,2102.44,2102.87,2079.3,2089.7,1593161111
2015-08-14,2091.54,2092.45,2080.61,2083.15,1553105556
2015-08-13,2083.39,2092.93,2078.26,2086.19,1789611111
2015-08-12,2086.05,2089.06,2052.09,2081.1,2371738889
2015-08-11,2084.07,2102.66,2076.49,2102.66,2060488889
2015-08-10,2104.18,2105.35,2080.98,2080.98,1952477778
2015-08-07,2077.57,2082.61,2067.91,2082.61,2001288889
2015-08-06,2083.56,2103.32,2075.53,2100.75,2359205556
2015-08-05,2099.84,2112.66,2095.27,2095.27,2204822222
2015-08-04,2093.32,2102.51,2088.6,2097.68,1970394444
2015-08-03,2098.04,2105.7,2087.31,2104.49,1931538889
2015-07-31,2103.84,2114.24,2102.07,2111.6,2045188889
2015-07-30,2108.63,2110.48,2094.97,2106.78,1988561111
2015-07-29,2108.57,2110.6,2094.08,2094.7,2243833333
2015-07-28,2093.25,2095.6,2069.09,2070.75,2287633333
2015-07-27,2067.64,2078.19,2063.52,2078.19,2131527778
2015-07-24,2079.65,2106.01,2077.09,2102.24,2150022222
2015-07-23,2102.15,2116.87,2098.63,2114.16,2096005556
2015-07-22,2114.15,2118.51,2110.0,2118.21,2052261111
2015-07-21,2119.21,2128.49,2115.4,2127.55,1857605556
2015-07-20,2128.28,2132.82,2123.66,2126.85,1803261111
2015-07-17,2126.64,2128.91,2119.88,2126.8,1868194444
2015-07-16,2124.29,2124.42,2110.55,2110.55,1792822222
2015-07-15,2107.4,2114.14,2102.49,2109.01,1812116667
2015-07-14,2108.95,2111.98,2098.18,2099.72,1667844444
2015-07-13,2099.6,2100.67,2080.03,2080.03,1720405556
2015-07-10,2076.62,2081.31,2052.74,2052.74,1702816667
2015-07-09,2051.31,2074.28,2049.73,2049.73,1914894444
2015-07-08,2046.68,2077.66,2044.66,2077.66,2004877778
2015-07-07,2081.34,2083.74,2044.02,2069.52,2477033333
2015-07-06,2068.76,2078.61,2058.4,2073.95,1936866667
2015-07-02,2076.78,2085.06,2071.02,2078.03,1664744444
2015-07-01,2077.42,2082.78,2067.0,2067.0,2070700000
2015-06-30,2063.11,2074.28,2056.32,2061.19,2265855556
2015-06-29,2057.64,2098.63,2056.64,2098.63,2043866667
2015-06-26,2101.49,2108.92,2095.38,2102.62,2791927778
2015-06-25,2102.31,2116.04,2101.78,2109.96,1785894444
2015-06-24,2108.58,2125.1,2108.58,2123.65,1723600000
2015-06-23,2124.2,2128.03,2119.89,2123.16,1717327778
2015-06-22,2122.85,2129.87,2112.5,2112.5,1683344444
2015-06-19,2109.99,2121.64,2109.45,2121.06,2472116667
2015-06-18,2121.24,2126.65,2101.58,2101.58,1955755556
2015-06-17,2100.44,2106.79,2088.86,2097.4,1790133333
2015-06-16,2096.29,2097.4,2082.1,2084.26,1622166667
2015-06-15,2084.43,2091.34,2072.49,2091.34,1700872222
2015-06-12,2094.11,2107.43,2091.33,2107.43,1510777778
2015-06-11,2108.86,2115.02,2106.24,2106.24,1738111111
2015-06-10,2105.2,2108.5,2081.12,2081.12,1896844444
2015-06-09,2080.15,2085.62,2072.14,2079.07,1685877778
2015-06-08,2079.28,2093.01,2079.11,2092.34,1620638889
2015-06-05,2092.83,2100.99,2085.67,2095.09,1802050000
2015-06-04,2095.84,2112.89,2093.23,2112.35,1777805556
2015-06-03,2114.07,2121.92,2109.61,2110.64,1722211111
2015-06-02,2109.6,2117.59,2099.14,2110.41,1694083333
2015-06-01,2111.73,2119.15,2102.54,2108.64,1673172222
2015-05-29,2107.39,2120.66,2104.89,2120.66,2181883333
2015-05-28,2120.79,2122.27,2112.86,2122.27,1655750000
2015-05-27,2123.48,2126.22,2105.13,2105.13,1737755556
2015-05-26,2104.2,2125.34,2099.18,2125.34,1856738889
2015-05-22,2126.06,2132.15,2126.06,2130.36,1428811111
2015-05-21,2130.82,2134.28,2122.95,2125.55,1705811111
2015-05-20,2125.85,2134.72,2122.59,2127.79,1681044444
2015-05-19,2127.83,2133.02,2124.5,2129.45,1831127778
2015-05-18,2129.2,2131.78,2120.01,2121.3,1604550000
2015-05-15,2122.73,2123.89,2116.81,2122.07,1717822222
2015-05-14,2121.1,2121.45,2100.43,2100.43,1792077778
2015-05-13,2098.48,2110.19,2096.04,2099.62,1874588889
2015-05-12,2099.12,2105.06,2085.57,2102.87,1744177778
2015-05-11,2105.33,2117.69,2104.58,2115.56,1662594444
2015-05-08,2116.1,2117.66,2092.13,2092.13,1888577778
2015-05-07,2088.0,2092.9,2074.99,2079.96,2042577778
2015-05-06,2080.15,2098.42,2067.93,2091.26,2106783333
2015-05-05,2089.46,2115.24,2088.46,2112.63,2107750000
2015-05-04,2114.49,2120.95,2110.23,2110.23,1717544444
2015-05-01,2108.29,2108.41,2087.38,2087.38,1877438889
2015-04-30,2085.51,2105.52,2077.59,2105.52,2505377778
2015-04-29,2106.85,2113.65,2097.41,2112.49,2263872222
2015-04-28,2114.76,2116.04,2094.89,2108.35,1970150000
2015-04-27,2108.92,2125.92,2107.04,2119.29,1910416667
2015-04-24,2117.69,2120.92,2112.8,2112.8,1875433333
2015-04-23,2112.93,2120.49,2103.19,2107.21,2020372222
2015-04-22,2107.96,2109.98,2091.05,2098.27,1860266667
2015-04-21,2097.29,2109.64,2094.38,2102.82,1801894444
2015-04-20,2100.4,2103.94,2084.11,2084.11,1666755556
2015-04-17,2081.18,2102.58,2072.37,2102.58,2015333333
2015-04-16,2104.99,2111.3,2100.02,2105.96,1907844444
2015-04-15,2106.63,2111.91,2097.82,2097.82,2229866667
2015-04-14,2095.84,2098.62,2083.24,2092.28,1834038889
2015-04-13,2092.43,2107.65,2092.33,2102.03,1615788889
2015-04-10,2102.06,2102.61,2091.51,2091.51,1753444444
2015-04-09,2091.18,2093.31,2074.29,2081.29,1762422222
2015-04-08,2081.9,2086.69,2073.3,2076.94,1814072222
2015-04-07,2076.33,2089.81,2076.1,2080.79,1703061111
2015-04-06,2080.62,2086.99,2056.52,2064.87,1834983333
2015-04-02,2066.96,2072.17,2057.32,2060.03,1719977778
2015-04-01,2059.69,2067.63,2048.38,2067.63,1968483333
2015-03-31,2067.89,2084.05,2067.04,2084.05,1875861111
2015-03-30,2086.24,2088.97,2064.11,2064.11,1620938889
2015-03-27,2061.02,2062.83,2052.96,2055.78,1671416667
2015-03-26,2056.15,2067.15,2045.5,2059.94,1950372222
2015-03-25,2061.05,2097.43,2061.05,2093.1,1956188889
2015-03-24,2091.5,2107.63,2091.5,2103.94,1772122222
2015-03-23,2104.42,2114.86,2104.42,2107.99,1815533333
2015-03-20,2108.1,2113.92,2090.32,2090.32,3085622222
2015-03-19,2089.27,2098.69,2085.56,2098.69,1836233333
2015-03-18,2099.5,2106.85,2061.23,2072.84,2293450000
2015-03-17,2074.28,2080.59,2065.08,2080.59,1789911111
2015-03-16,2081.19,2081.41,2055.35,2055.35,1830888889
2015-03-13,2053.4,2064.56,2041.17,2064.56,1943644444
2015-03-12,2065.95,2066.41,2041.1,2041.1,1892144444
2015-03-11,2040.24,2050.08,2039.69,2044.69,1892538889
2015-03-10,2044.16,2076.14,2044.16,2076.14,2038277778
2015-03-09,2079.43,2083.49,2072.21,2072.25,1860605556
2015-03-06,2071.26,2100.91,2067.27,2100.91,2140872222
2015-03-05,2101.04,2104.25,2095.22,2098.54,1723905556
2015-03-04,2098.53,2107.72,2094.49,2107.72,1900616667
2015-03-03,2107.78,2115.76,2098.26,2115.76,1812388889
2015-03-02,2117.39,2117.52,2104.5,2105.23,1894161111
2015-02-27,2104.5,2112.74,2103.75,2110.88,1970766667
2015-02-26,2110.74,2113.91,2103.76,2113.91,1893716667
2015-02-25,2113.86,2119.59,2109.89,2115.3,1840188889
2015-02-24,2115.48,2117.94,2105.87,2109.1,1777688889
2015-02-23,2109.66,2110.05,2103.0,2109.83,1718711111
2015-02-20,2110.3,2110.61,2085.44,2097.65,1823111111
2015-02-19,2097.45,2102.13,2090.79,2099.25,1803944444
2015-02-18,2099.68,2100.23,2092.15,2099.16,1872233333
2015-02-17,2100.34,2101.3,2089.8,2096.47,1867638889
2015-02-13,2096.99,2097.03,2086.7,2088.78,1959694444
2015-02-12,2088.48,2088.53,2069.98,2069.98,2104638889
2015-02-11,2068.53,2073.48,2057.99,2068.55,1998255556
2015-02-10,2068.59,2070.86,2048.62,2049.38,2038805556
2015-02-09,2046.74,2056.16,2041.88,2053.47,1971966667
2015-02-06,2055.47,2072.4,2049.97,2062.28,2351650000
2015-02-05,2062.52,2063.55,2043.45,2043.45,2123327778
2015-02-04,2041.51,2054.74,2036.72,2048.86,2301066667
2015-02-03,2050.03,2050.3,2022.71,2022.71,2564388889
2015-02-02,2020.85,2021.66,1980.9,1996.67,2226850000
2015-01-30,1994.99,2023.32,1993.38,2019.35,2538138889
2015-01-29,2021.25,2024.64,1989.18,2002.45,2292855556
2015-01-28,2002.16,2042.49,2001.49,2032.34,2259738889
2015-01-27,2029.55,2047.86,2019.91,2047.86,1849894444
2015-01-26,2057.09,2057.62,2040.97,2050.42,1925422222
2015-01-23,2051.82,2062.98,2050.54,2062.98,1985311111
2015-01-22,2063.15,2064.62,2026.38,2034.3,2320027778
2015-01-21,2032.12,2038.29,2012.04,2020.19,2072261111
2015-01-20,2022.55,2028.94,2004.49,2020.76,2191300000
2015-01-16,2019.42,2020.46,1988.12,1992.25,2253561111
2015-01-15,1992.67,2021.35,1991.47,2013.75,2375955556
2015-01-14,2011.27,2018.4,1988.44,2018.4,2432600000
2015-01-13,2023.03,2056.93,2008.25,2031.58,2281833333
2015-01-12,2028.26,2049.3,2022.58,2046.13,1920255556
2015-01-09,2044.81,2064.43,2038.33,2063.45,1868966667
2015-01-08,2062.14,2064.08,2030.61,2030.61,2185561111
2015-01-07,2025.9,2029.61,2005.55,2005.55,2114155556
2015-01-06,2002.61,2030.25,1992.44,2022.15,2477838889
2015-01-05,2020.58,2054.44,2017.34,2054.44,2110622222
2015-01-02,2058.2,2072.36,2046.04,2058.9,1504833333
2014-12-31,2058.9,2085.58,2057.94,2082.11,1447816667
2014-12-30,2080.35,2088.49,2079.53,2088.49,1355711111
2014-12-29,2090.57,2093.55,2085.75,2087.63,1362422222
2014-12-26,2088.77,2092.7,2084.3,2084.3,964016667
2014-12-24,2081.88,2087.56,2081.86,2083.25,787211111
2014-12-23,2082.17,2086.73,2079.77,2081.48,1691083333
2014-12-22,2078.54,2078.76,2069.28,2069.28,1871955556
2014-12-19,2070.65,2077.85,2061.03,2061.04,3591961111
2014-12-18,2061.23,2061.23,2018.98,2018.98,2612988889
2014-12-17,2012.89,2016.75,1973.77,1973.77,2745761111
2014-12-16,1972.74,2016.89,1972.56,1986.71,2754822222
2014-12-15,1989.63,2018.69,1982.26,2005.03,2423327778
2014-12-12,2002.33,2032.25,2002.33,2030.36,2309805556
2014-12-11,2035.33,2055.53,2027.92,2027.92,2176638889
2014-12-10,2026.14,2058.86,2024.26,2058.86,2285800000
2014-12-09,2059.82,2060.6,2034.17,2056.55,2205638889
2014-12-08,2060.31,2075.78,2054.27,2074.84,2111661111
2014-12-05,2075.37,2079.47,2070.81,2072.78,1899788889
2014-12-04,2071.92,2077.34,2062.34,2073.64,1893522222
2014-12-03,2074.33,2076.28,2066.65,2067.45,2007044444
2014-12-02,2066.55,2068.77,2053.77,2053.77,2048138889
2014-12-01,2053.44,2065.78,2049.57,2065.78,2310561111
2014-11-28,2067.56,2075.76,2065.06,2074.78,1391466667
2014-11-26,2072.83,2073.29,2066.62,2067.36,1525144444
2014-11-25,2067.03,2074.21,2064.75,2070.15,1884966667
2014-11-24,2069.41,2070.17,2065.07,2065.07,1737811111
2014-11-21,2063.5,2071.46,2056.75,2057.46,2175788889
2014-11-20,2052.75,2053.84,2040.49,2045.87,1737938889
2014-11-19,2048.72,2052.14,2040.37,2051.16,1883805556
2014-11-18,2051.8,2056.08,2041.48,2041.48,1897883333
2014-11-17,2041.32,2043.07,2034.46,2038.29,1751605556
2014-11-14,2039.82,2042.22,2035.2,2039.74,1792850000
2014-11-13,2039.33,2046.18,2030.44,2039.21,1919594444
2014-11-12,2038.25,2040.33,2031.95,2037.75,1803694444
2014-11-11,2039.68,2041.28,2035.28,2038.2,1643511111
2014-11-10,2038.26,2038.7,2030.17,2032.01,1824966667
2014-11-07,2031.92,2034.26,2025.07,2032.36,2057933333
2014-11-06,2031.21,2031.61,2015.86,2023.33,2038761111
2014-11-05,2023.57,2023.77,2014.42,2015.29,2092550000
2014-11-04,2012.1,2015.98,2001.01,2015.81,2197922222
2014-11-03,2017.81,2024.46,2013.68,2018.21,1975244444
2014-10-31,2018.05,2018.19,2001.2,2001.2,2384605556
2014-10-30,1994.65,1999.4,1974.75,1979.49,1992305556
2014-10-29,1982.3,1991.4,1969.04,1983.29,2077972222
2014-10-28,1985.05,1985.05,1964.14,1964.14,2029588889
2014-10-27,1961.63,1964.64,1951.37,1962.97,1966033333
