Attributes,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Symbols,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX,^SPX,^DJI,^NDX
Date,,,,,,,,,,,,,,,
2002-12-10,904.45,8574.26,1033.07,904.95,8578.99,1043.34,892.0,8469.55,1019.7,892.0,8473.61,1022.39,714777778,224731056,253491379
2002-12-09,892.0,8473.41,1014.84,912.23,8643.99,1055.36,891.97,8473.0,1014.8,912.23,8643.99,1054.87,733777778,227678147,258072414
2002-12-06,912.23,8645.77,1065.97,915.48,8679.51,1074.01,895.96,8501.86,1035.55,906.55,8620.88,1038.72,689500000,242191048,263758621
2002-12-05,906.55,8623.28,1053.06,921.49,8769.05,1085.63,905.9,8608.75,1052.08,917.58,8740.66,1085.02,694555556,241408542,252127586
2002-12-04,917.58,8737.85,1069.44,925.25,8811.62,1082.93,909.51,8653.38,1055.11,920.75,8734.22,1068.94,882722222,283156817,325184483
2002-12-03,920.75,8742.93,1088.8,934.53,8861.13,1109.46,918.73,8721.88,1083.94,934.53,8861.13,1109.46,826888889,240728037,284743103
2002-12-02,934.53,8862.57,1120.44,954.28,9043.37,1155.68,927.72,8787.15,1110.24,936.31,8902.95,1144.21,895555556,282105748,331991379
2002-11-29,936.31,8896.09,1116.1,941.82,8950.33,1134.6,935.58,8891.29,1115.85,938.87,8933.67,1133.13,357477778,109677739,145139655
2002-11-27,938.87,8931.68,1125.67,940.41,8939.91,1132.8,913.31,8678.96,1105.39,913.31,8678.96,1107.97,750166667,226400460,299051724
2002-11-26,913.31,8676.42,1087.49,932.87,8844.4,1119.71,912.1,8670.18,1083.86,932.87,8844.12,1116.29,857555556,254418667,332356897
2002-11-25,932.87,8849.4,1127.06,937.15,8868.87,1133.73,923.31,8756.02,1108.47,930.55,8804.97,1118.01,874444444,228203027,336620690
2002-11-22,930.55,8804.84,1116.01,937.28,8880.39,1122.51,928.41,8801.0,1099.7,933.76,8842.41,1102.64,903777778,279347131,337958621
2002-11-21,933.76,8845.15,1118.14,935.13,8856.57,1119.17,914.15,8625.48,1081.4,914.15,8625.48,1082.92,1341722222,399113220,420987931
2002-11-20,914.15,8623.01,1070.53,915.01,8643.03,1071.31,894.93,8439.06,1028.12,896.74,8469.57,1028.57,842944444,299800830,305408621
2002-11-19,896.74,8474.78,1025.96,905.45,8546.84,1046.07,893.09,8405.12,1019.07,900.36,8484.93,1037.26,743000000,263693473,279367241
2002-11-18,900.36,8486.57,1045.19,915.91,8636.24,1075.51,899.48,8480.68,1044.79,909.83,8579.74,1073.89,712555556,232807660,304534483
2002-11-15,909.83,8579.09,1061.28,910.21,8583.95,1062.86,895.35,8460.77,1036.3,904.27,8535.64,1044.3,777833333,290075538,293256897
2002-11-14,904.27,8542.13,1057.83,904.27,8545.11,1057.9,882.53,8403.69,1027.06,882.53,8403.69,1029.36,843888889,267294648,302794828
2002-11-13,882.53,8398.49,1011.94,892.51,8493.51,1022.41,872.05,8298.68,986.65,882.95,8380.32,994.4,813000000,301169236,327824138
2002-11-12,882.95,8386.0,1001.94,894.3,8504.67,1020.54,876.19,8356.73,982.24,876.19,8356.73,982.45,765055556,275319656,268905172
2002-11-11,876.19,8358.95,972.48,894.74,8535.88,1004.41,874.63,8349.53,972.34,894.74,8535.81,1004.41,618333333,213486298,218520690
2002-11-08,894.74,8537.13,1008.35,910.11,8668.91,1039.27,891.62,8498.92,1004.04,902.65,8585.75,1026.04,803611111,250069645,276458621
2002-11-07,902.65,8586.24,1025.79,923.76,8766.22,1048.5,898.68,8549.82,1019.22,923.76,8766.08,1043.73,814944444,327945068,303244828
2002-11-06,923.76,8771.01,1065.86,925.66,8800.0,1065.86,905.0,8590.19,1032.25,915.39,8677.17,1057.59,930000000,321662316,377486207
2002-11-05,915.39,8678.27,1050.39,915.83,8691.38,1050.68,904.91,8544.42,1028.22,908.35,8568.76,1033.79,752277778,251979864,293927586
2002-11-04,908.35,8571.6,1046.99,924.58,8730.64,1070.51,900.96,8521.6,1039.1,900.96,8521.6,1049.49,914388889,336275575,409048276
2002-11-01,900.96,8517.64,1019.06,903.42,8542.27,1020.59,877.71,8309.5,974.08,885.76,8395.64,981.24,805777778,281245704,317736207
2002-10-31,885.76,8397.03,989.54,898.83,8493.92,1006.26,879.75,8336.34,981.24,890.71,8427.34,990.39,911833333,291477543,303737931
2002-10-30,890.71,8427.41,986.09,895.28,8459.31,995.82,879.19,8307.42,960.48,882.15,8363.95,968.48,790166667,290339842,288884483
2002-10-29,882.15,8368.94,960.82,890.64,8399.74,982.62,867.91,8198.04,941.17,890.23,8367.28,975.66,849833333,287585552,275587931
2002-10-28,890.23,8368.04,979.55,907.44,8531.45,1007.72,886.15,8325.45,973.28,897.65,8448.98,1007.72,768111111,290381070,282101724
2002-10-25,897.65,8443.99,995.55,897.71,8445.3,995.64,877.03,8258.52,964.01,882.5,8317.48,964.01,744666667,242749908,253455172
2002-10-24,882.5,8317.34,964.91,902.94,8558.63,998.54,879.0,8277.87,963.08,896.14,8495.38,992.5,944761111,303067214,335182759
2002-10-23,896.14,8494.27,989.32,896.14,8494.76,989.42,873.82,8294.38,952.78,890.16,8448.56,960.18,885500000,332109071,275572414
2002-10-22,890.16,8450.16,963.87,899.72,8534.08,977.88,882.4,8376.15,951.61,899.72,8534.08,954.28,860666667,294876882,297127586
2002-10-21,899.72,8538.24,979.35,900.69,8547.83,982.43,873.06,8230.5,937.55,884.39,8320.74,945.86,803888889,311261397,271201724
2002-10-18,884.39,8322.4,956.13,886.68,8331.56,956.17,866.58,8147.2,922.31,879.2,8287.72,936.43,790611111,319245425,287236207
2002-10-17,879.2,8275.04,945.06,885.35,8318.45,957.16,860.02,8038.24,937.19,860.02,8038.31,951.14,989105556,390284466,314265517
2002-10-16,860.02,8036.03,910.13,881.27,8232.1,929.69,856.28,8013.41,906.08,881.27,8232.1,911.33,880555556,385744168,273313793
2002-10-15,881.27,8255.68,950.42,881.27,8255.68,950.51,841.44,7883.23,933.28,841.44,7883.23,941.46,1086666667,410869062,346489655
2002-10-14,841.44,7877.4,900.75,844.39,7915.0,903.15,828.37,7745.7,876.21,835.32,7848.21,878.75,666833333,228311218,207627586
2002-10-11,835.32,7850.29,890.61,843.27,7901.26,899.46,803.92,7540.74,863.1,803.92,7540.74,867.64,1030072222,351563251,330239655
2002-10-10,803.92,7533.95,849.57,806.51,7560.93,852.68,768.63,7197.49,801.26,776.76,7286.34,809.46,1161238889,393719975,316886207
2002-10-09,776.76,7286.27,807.42,798.55,7500.03,825.12,775.8,7282.39,798.17,798.55,7499.96,800.92,1047238889,377958641,302712069
2002-10-08,798.55,7501.49,811.5,808.86,7622.66,827.78,779.5,7331.42,795.25,785.28,7425.82,815.22,1076905556,377982605,316722414
2002-10-07,785.28,7422.84,804.64,808.21,7637.91,826.79,782.96,7404.94,798.88,800.58,7528.68,813.06,875833333,300896319,243077586
2002-10-04,800.58,7528.4,815.4,825.9,7784.81,844.37,794.1,7472.01,809.94,818.95,7719.34,842.95,1019961111,338700021,273625862
2002-10-03,818.95,7717.19,833.21,840.02,7913.47,859.53,817.25,7693.33,832.67,827.91,7753.46,846.74,930277778,316964487,284020690
2002-10-02,827.91,7755.61,849.55,851.93,7969.37,882.77,826.5,7742.02,844.61,843.77,7936.57,865.13,927166667,323024219,304086207
2002-10-01,847.91,7938.79,870.63,847.93,7940.59,870.7,812.82,7593.04,824.22,815.28,7593.04,841.29,989388889,339898708,294458621
2002-09-30,815.28,7591.93,832.52,827.37,7698.81,852.98,800.2,7460.78,825.8,827.37,7698.81,848.72,956594444,373546653,290155172
2002-09-27,827.37,7701.45,860.35,854.95,7996.01,891.12,826.84,7694.72,859.6,854.95,7996.01,866.09,837388889,327086344,249044828
2002-09-26,854.95,7997.12,873.74,856.6,7999.06,897.45,839.66,7844.62,860.81,839.66,7844.62,891.02,916666667,334679443,286924138
2002-09-25,839.66,7841.82,880.44,844.22,7891.28,885.97,818.46,7665.66,849.28,819.27,7687.16,858.46,917500000,328044948,291662069
2002-09-24,819.29,7683.13,843.61,833.7,7871.23,861.09,817.38,7666.0,830.21,833.7,7871.23,830.21,927911111,336090750,287244828
2002-09-23,833.7,7872.15,843.08,845.39,7984.77,864.26,825.76,7788.42,837.63,845.39,7984.77,860.99,767277778,268240553,248850000
2002-09-20,845.39,7986.02,871.6,849.32,8017.37,879.87,839.09,7922.07,864.13,843.32,7945.93,876.75,996000000,431192530,309655172
2002-09-19,843.32,7942.39,865.93,869.46,8170.65,889.24,843.09,7939.83,865.87,869.46,8170.65,875.77,846666667,276258580,262263793
2002-09-18,869.46,8172.45,895.2,878.45,8253.53,906.05,857.39,8051.91,876.08,873.52,8203.07,884.03,833888889,289369583,270853448
2002-09-17,873.52,8207.55,897.53,902.68,8482.34,932.91,872.38,8192.01,896.45,891.1,8386.35,927.29,804777778,260414492,258677586
2002-09-16,891.1,8380.18,908.48,891.84,8389.26,925.9,878.91,8257.69,900.89,889.81,8311.79,919.1,556333333,189919977,189194828
2002-09-13,889.81,8312.69,923.83,892.75,8378.44,928.65,877.05,8247.84,907.24,886.91,8377.68,909.63,706111111,248188578,218194828
2002-09-12,886.91,8379.41,915.01,909.45,8574.94,935.53,884.84,8359.09,914.89,909.45,8574.94,935.53,662000000,222822490,205648276
2002-09-11,909.45,8581.17,946.4,924.02,8726.9,978.46,908.47,8570.22,945.9,910.63,8604.27,958.29,470333333,185542418,185460345
2002-09-10,909.58,8602.61,947.72,909.89,8602.61,951.46,900.5,8502.32,930.19,902.96,8520.14,934.43,659111111,220382668,248532759
2002-09-09,902.96,8519.38,932.23,907.34,8558.01,939.24,882.92,8315.67,901.13,893.92,8425.88,913.68,628111111,230133392,215093103
2002-09-06,893.92,8427.2,922.22,899.07,8474.71,932.96,879.15,8296.46,910.78,879.15,8296.46,911.6,658055556,253605927,227651724
2002-09-05,879.15,8283.7,882.92,893.4,8420.2,901.5,870.5,8217.05,882.85,893.4,8420.2,900.9,778500000,285546615,262118966
2002-09-04,893.4,8425.12,920.98,896.1,8452.59,925.26,875.73,8280.4,895.41,878.02,8308.53,904.82,762277778,273479050,257501724
2002-09-03,878.02,8308.05,899.64,916.07,8659.27,928.5,877.51,8304.3,899.19,916.07,8659.27,928.5,716555556,267363923,240389655
2002-08-30,916.07,8663.5,942.38,928.15,8783.35,964.93,910.17,8605.87,941.51,917.8,8669.26,951.56,516611111,177183097,187900000
2002-08-29,917.8,8670.99,961.75,924.59,8742.01,973.34,903.33,8558.02,926.61,917.87,8690.69,933.46,706166667,224166545,247446552
2002-08-28,917.87,8694.09,944.83,934.82,8823.99,968.66,913.21,8646.19,941.6,934.82,8823.93,965.57,637000000,219398989,233017241
2002-08-27,934.82,8824.41,974.47,955.82,9017.02,1021.66,930.36,8782.03,971.68,947.95,8917.49,1021.5,726500000,231218587,246958621
2002-08-26,947.95,8919.01,1016.79,950.8,8949.53,1020.86,930.42,8756.02,990.82,940.86,8873.93,1017.62,564944444,187048765,217475862
2002-08-23,940.86,8872.96,1010.49,962.7,9051.49,1036.66,937.17,8829.96,1005.02,962.7,9051.49,1036.13,595277778,208102055,235487931
2002-08-22,962.7,9053.64,1049.03,965.0,9077.01,1052.49,946.43,8926.92,1023.25,949.36,8961.18,1036.16,762777778,236672072,285186207
2002-08-21,949.36,8957.02,1035.47,951.59,8974.36,1038.86,931.32,8798.89,1006.55,937.43,8866.14,1020.95,751722222,280613256,260091379
2002-08-20,937.43,8872.07,1008.02,950.7,8986.5,1021.94,931.86,8822.02,1001.84,950.7,8986.5,1014.51,726944444,250352883,240739655
2002-08-19,950.7,8990.79,1026.06,951.17,8994.12,1028.07,927.21,8753.52,993.46,928.77,8777.09,997.39,722111111,250524540,256808621
2002-08-16,928.77,8778.06,996.06,935.38,8837.52,1004.22,916.21,8709.39,961.56,930.25,8813.07,968.05,702944444,251013252,239513793
2002-08-15,930.25,8818.14,980.98,933.29,8854.21,985.97,918.17,8687.92,955.38,919.62,8745.04,975.09,836166667,285760832,283250000
2002-08-14,919.62,8743.31,968.84,920.21,8748.29,968.97,876.2,8353.07,904.47,884.21,8479.14,912.35,852111111,308902548,280912069
2002-08-13,884.21,8482.46,907.62,911.71,8745.52,959.46,883.62,8473.32,907.3,903.8,8683.15,933.74,720944444,263570484,270803448
2002-08-12,903.8,8688.89,938.98,908.64,8742.06,943.27,892.38,8582.01,922.36,908.64,8741.92,925.68,575833333,194104751,181762069
2002-08-09,908.64,8745.45,937.33,913.95,8796.68,953.38,890.77,8575.98,921.25,898.73,8707.24,932.33,719388889,240443493,226508621
2002-08-08,905.46,8712.02,947.24,905.84,8717.42,948.72,875.17,8430.33,898.57,876.77,8456.29,915.89,914833333,308702937,262586207
2002-08-07,876.77,8456.15,919.08,878.74,8460.17,938.16,854.15,8214.62,883.37,859.57,8282.25,932.53,828000000,282760044,266013793
2002-08-06,859.57,8274.09,901.91,874.44,8418.15,923.74,834.6,8049.93,875.53,834.6,8049.93,875.53,841166667,303706061,264674138
2002-08-05,834.6,8043.63,857.08,864.24,8312.92,896.68,833.44,8030.82,856.35,864.24,8312.92,889.49,791944444,281839864,230468966
2002-08-02,864.24,8313.13,892.51,884.72,8508.77,916.69,853.95,8203.82,878.48,884.4,8504.96,913.6,854500000,297968677,244791379
2002-08-01,884.66,8506.62,913.59,911.62,8734.31,960.36,882.48,8479.9,912.4,911.62,8732.58,954.56,929000000,306588359,267044828
2002-07-31,911.62,8736.59,962.1,911.64,8736.73,971.85,889.88,8537.1,940.91,902.78,8678.65,966.05,1138533333,327959940,281603448
2002-07-30,902.78,8680.03,980.36,909.81,8762.14,992.34,884.7,8540.12,950.74,898.96,8707.03,957.08,1014494444,332889558,297977586
2002-07-29,898.96,8711.88,970.13,898.96,8711.88,970.13,852.84,8267.99,931.43,852.84,8267.99,935.05,988138889,328767984,335201724
2002-07-26,852.84,8264.39,910.91,852.85,8267.72,917.32,835.92,8114.59,885.94,838.68,8192.61,905.88,997833333,306569629,291644828
2002-07-25,838.68,8186.31,894.45,853.83,8309.39,940.93,816.11,7945.95,878.01,843.42,8185.89,934.93,1347055556,442464094,405725862
2002-07-24,843.43,8191.29,951.58,844.32,8202.02,951.83,775.68,7532.66,869.17,797.71,7698.46,875.48,1541977778,568715200,373756897
2002-07-23,797.7,7702.34,896.82,827.69,7894.41,954.07,796.13,7682.89,896.56,819.85,7785.55,943.29,1356122222,528773852,386015517
2002-07-22,819.85,7784.58,939.1,854.13,8103.86,980.64,813.26,7717.29,928.83,847.76,8015.04,958.34,1248922222,477798041,347312069
2002-07-19,847.75,8019.26,965.45,881.56,8406.1,992.84,842.07,7966.72,957.65,881.56,8406.1,975.06,1474500000,379100738,413241379
2002-07-18,881.56,8409.49,994.61,907.8,8621.95,1027.44,880.6,8404.43,993.08,905.45,8540.47,1020.82,964611111,276358415,317648276
2002-07-17,906.04,8542.48,1028.74,926.52,8723.37,1060.77,895.03,8452.76,1005.18,901.05,8476.21,1047.79,1425833333,377597589,403170690
2002-07-16,900.94,8473.11,1011.3,918.65,8635.66,1045.52,897.13,8406.45,1002.17,917.93,8635.31,1012.51,1024277778,364542779,410217241
2002-07-15,917.93,8639.19,1021.02,921.39,8681.9,1021.35,876.46,8244.87,955.29,921.39,8681.28,990.98,1430444444,379189529,365120690
2002-07-12,921.39,8684.53,1000.82,934.31,8849.22,1025.61,913.71,8599.66,988.25,927.37,8805.33,1016.0,893000000,338964326,346437931
2002-07-11,927.37,8801.53,998.03,929.16,8854.9,999.43,900.94,8605.34,945.85,920.47,8812.12,954.01,1155822222,413183693,396263793
2002-07-10,920.47,8813.5,959.05,956.34,9134.23,1005.99,920.29,8811.7,958.76,952.83,9098.16,1005.99,1009388889,383533151,318331034
2002-07-09,952.83,9096.09,990.23,979.63,9318.1,1023.38,951.71,9081.96,989.34,976.98,9273.38,1015.27,749388889,255616771,293831034
2002-07-08,976.98,9274.9,1014.33,993.56,9410.38,1066.28,972.91,9240.36,1008.78,989.03,9375.7,1051.27,658000000,244230481,294508621
2002-07-05,989.03,9379.5,1060.89,989.07,9379.85,1061.05,953.99,9061.54,1018.63,953.99,9061.54,1018.63,388555556,143005120,193268966
2002-07-03,953.99,9054.97,995.68,954.3,9070.89,995.95,934.87,8897.54,950.33,948.09,9006.37,957.26,848777778,272741476,458803448
2002-07-02,948.09,9007.75,963.66,968.65,9135.82,993.99,945.54,8960.54,961.76,968.65,9104.95,989.25,1012777778,313840606,469405172
2002-07-01,968.65,9109.79,998.17,994.46,9327.44,1049.88,967.43,9106.96,997.97,989.82,9239.25,1044.48,791944444,258624873,400112069
2002-06-28,989.82,9243.26,1051.41,1001.79,9362.82,1074.73,988.31,9237.73,1042.84,990.64,9270.33,1047.56,1176111111,331507251,444006897
2002-06-27,990.64,9269.92,1050.64,990.67,9269.92,1050.68,963.74,9034.96,1009.05,973.53,9122.12,1048.54,1060333333,335305071,334929310
2002-06-26,973.53,9120.11,1027.22,977.43,9160.81,1035.53,952.92,8926.57,979.87,976.14,9108.22,979.87,1119050000,407442095,355472414
2002-06-25,976.14,9126.82,1022.74,1005.88,9413.08,1073.53,974.21,9111.25,1017.71,992.72,9285.56,1070.62,840944444,295015367,324255172
2002-06-24,992.72,9281.82,1057.68,1002.11,9369.95,1075.63,970.85,9083.56,1014.76,989.14,9252.47,1023.06,862555556,341228701,353553448
2002-06-21,989.14,9253.79,1035.63,1006.29,9430.66,1074.77,985.65,9220.63,1031.95,1006.29,9430.66,1051.8,831777778,416432368,338431034
2002-06-20,1006.29,9431.77,1062.45,1023.33,9573.89,1102.72,1004.59,9425.88,1058.01,1019.99,9561.64,1094.53,772055556,276960842,294736207
2002-06-19,1019.99,9561.57,1097.54,1037.61,9733.39,1133.96,1017.88,9542.74,1095.76,1037.14,9702.0,1129.32,742277778,248083566,297706897
2002-06-18,1037.14,9706.12,1138.47,1040.83,9721.75,1163.46,1030.92,9636.96,1138.31,1036.17,9684.52,1139.52,662833333,212707042,274096552
2002-06-17,1036.17,9687.42,1149.91,1036.17,9687.77,1154.18,1007.27,9476.5,1123.1,1007.27,9476.5,1126.54,687000000,247554505,274455172
2002-06-14,1007.27,9474.21,1109.6,1009.56,9498.92,1112.37,981.63,9260.99,1055.57,1009.56,9498.92,1078.69,860555556,287001167,315125862
2002-06-13,1009.56,9502.8,1106.54,1023.47,9625.4,1133.25,1008.12,9491.86,1100.34,1020.26,9612.87,1117.22,780833333,227552955,270156897
2002-06-12,1020.26,9617.71,1123.34,1021.85,9624.77,1123.78,1002.58,9449.98,1079.28,1013.26,9515.12,1092.45,997622222,332439693,354710345
2002-06-11,1013.6,9517.26,1100.97,1039.04,9758.8,1151.3,1012.94,9508.69,1100.59,1030.74,9647.62,1148.72,673555556,252643392,292593103
2002-06-10,1030.74,9645.4,1135.62,1038.18,9718.09,1155.76,1025.45,9562.54,1132.12,1027.53,9587.38,1142.51,681222222,226095357,261768966
2002-06-07,1027.53,9589.67,1140.24,1033.02,9636.47,1156.03,1012.49,9472.54,1106.61,1029.15,9592.38,1107.94,745166667,366515451,364093103
2002-06-06,1029.15,9624.64,1157.62,1049.9,9802.55,1185.29,1026.91,9594.66,1152.04,1049.9,9795.7,1183.91,889722222,269755230,281079310
2002-06-05,1049.9,9796.8,1195.6,1050.11,9800.89,1196.67,1038.84,9688.32,1165.02,1040.69,9688.53,1182.74,722277778,224846203,281537931
2002-06-04,1040.69,9687.84,1178.8,1046.06,9739.41,1191.13,1030.52,9592.79,1151.16,1040.68,9710.34,1155.81,814777778,263619806,324379310
2002-06-03,1040.68,9709.79,1159.15,1070.74,9986.49,1213.18,1039.9,9704.18,1158.22,1067.14,9923.94,1205.2,735722222,221462770,279848276
2002-05-31,1067.14,9925.25,1208.34,1079.93,10042.3,1246.34,1064.66,9915.01,1208.21,1064.66,9915.15,1237.56,709611111,221676453,290074138
2002-05-30,1064.66,9911.69,1227.9,1069.5,9943.52,1234.51,1054.26,9802.23,1202.24,1067.66,9915.01,1207.44,714777778,233156835,273422414
2002-05-29,1067.66,9923.04,1218.68,1074.83,9988.5,1239.96,1067.66,9922.97,1218.62,1074.55,9976.94,1232.16,601000000,197970543,244637931
2002-05-28,1074.55,9981.58,1244.82,1085.98,10118.5,1264.86,1070.31,9961.86,1226.28,1083.82,10106.5,1264.13,553611111,183846810,227456897
2002-05-24,1083.82,10104.3,1253.03,1097.08,10217.7,1271.51,1082.19,10084.8,1246.81,1097.08,10211.9,1269.91,491888889,143889705,208774138
2002-05-23,1097.08,10216.1,1286.77,1097.1,10216.1,1286.82,1080.55,10087.0,1241.25,1086.02,10158.3,1270.28,662722222,203640833,303891379
2002-05-22,1086.02,10157.9,1264.51,1086.02,10157.9,1269.64,1075.64,10063.5,1233.78,1079.88,10098.6,1246.08,631277778,198532862,299091379
2002-05-21,1079.88,10105.7,1255.91,1099.55,10293.0,1309.62,1079.08,10086.5,1251.53,1091.88,10229.1,1300.82,666944444,208225608,286358621
2002-05-20,1091.88,10229.5,1292.21,1106.59,10348.9,1313.26,1090.61,10211.7,1284.74,1106.59,10348.9,1309.83,549888889,167427918,246431034
2002-05-17,1106.59,10353.1,1325.8,1106.59,10353.4,1342.43,1096.77,10256.7,1305.71,1098.23,10291.0,1333.23,708000000,228115106,284294828
2002-05-16,1098.23,10289.2,1315.85,1099.29,10318.8,1319.52,1089.17,10230.7,1296.11,1091.07,10242.1,1309.25,698111111,198152033,283562069
2002-05-15,1091.07,10243.7,1311.05,1104.23,10349.1,1350.54,1088.94,10223.7,1280.07,1097.28,10288.6,1290.4,789000000,253933535,390706897
2002-05-14,1097.28,10298.1,1305.55,1097.71,10304.4,1309.32,1074.56,10119.3,1282.1,1074.56,10119.3,1287.73,785833333,254871912,448813793
2002-05-13,1074.56,10109.7,1241.54,1074.84,10111.0,1244.02,1053.9,9920.2,1192.9,1054.99,9938.82,1200.69,604777778,201476191,284272414
2002-05-10,1054.99,9939.92,1188.78,1075.43,10062.0,1248.96,1053.93,9922.35,1186.08,1073.01,10040.2,1247.09,651055556,212261654,317091379
2002-05-09,1073.01,10037.4,1240.41,1088.85,10144.7,1281.2,1072.23,10016.7,1239.02,1088.85,10138.0,1268.91,640555556,215333411,308355172
2002-05-08,1088.85,10141.8,1282.41,1088.92,10148.9,1282.44,1049.49,9847.96,1212.76,1049.49,9847.96,1212.99,834444444,281920467,414351724
2002-05-07,1049.49,9836.55,1159.25,1058.67,9919.03,1178.88,1048.96,9810.53,1142.25,1052.67,9810.53,1173.76,752611111,270125693,368815517
2002-05-06,1052.67,9808.04,1161.16,1075.96,10023.9,1204.35,1052.65,9807.69,1160.99,1073.43,10005.8,1191.53,623666667,213819081,306220690
2002-05-03,1073.43,10006.6,1190.74,1084.56,10092.1,1224.37,1068.89,9943.71,1185.79,1084.56,10091.7,1223.89,713611111,227920239,343267241
2002-05-02,1084.56,10091.9,1225.37,1091.42,10117.5,1284.3,1079.46,10040.1,1224.66,1086.46,10057.6,1262.66,757777778,221763127,355231034
2002-05-01,1086.46,10059.6,1267.44,1088.32,10086.6,1278.02,1065.29,9830.67,1232.36,1076.92,9944.9,1273.63,806333333,262355846,377432759
2002-04-30,1076.92,9946.22,1277.07,1082.62,10006.3,1292.19,1063.46,9818.9,1243.52,1065.45,9818.9,1245.65,904777778,271167983,360622414
2002-04-29,1065.45,9819.87,1246.75,1078.95,9937.09,1267.77,1063.62,9811.57,1228.94,1076.32,9910.52,1256.58,730388889,212026505,317681034
