Date,VZ.US
2008-12-29,19.5974
2008-12-30,19.6527
2008-12-31,20.0448
2009-01-02,20.4843
2009-01-05,19.2093
2009-01-06,18.9012
2009-01-07,18.8666
2009-01-08,19.154
2009-01-09,19.0167
2009-01-12,18.7975
2009-01-13,18.6286
2009-01-14,18.0736
2009-01-15,17.6815
2009-01-16,17.7191
2009-01-20,17.6618
2009-01-21,18.2731
2009-01-22,17.8356
2009-01-23,17.9363
2009-01-26,18.3284
2009-01-27,17.7191
2009-01-28,18.284
2009-01-29,17.8771
2009-01-30,17.6618
2009-02-02,18.0894
2009-02-03,18.6632
2009-02-04,18.1023
2009-02-05,18.4469
2009-02-06,18.755
2009-02-09,18.5635
2009-02-10,17.7408
2009-02-11,17.728
2009-02-12,17.6569
2009-02-13,17.4821
2009-02-17,16.7098
2009-02-18,16.5992
2009-02-19,16.5537
2009-02-20,17.0376
2009-02-23,16.4678
2009-02-24,16.8954
2009-02-25,16.8826
2009-02-26,16.8411
2009-02-27,16.8717
2009-03-02,16.2713
2009-03-03,16.1498
2009-03-04,16.6456
2009-03-05,16.5044
2009-03-06,16.132
2009-03-09,15.4822
2009-03-10,16.3276
2009-03-11,16.2278
2009-03-12,16.6406
2009-03-13,16.7927
2009-03-16,16.8826
2009-03-17,17.643
2009-03-18,18.1951
2009-03-19,17.888
2009-03-20,17.5087
2009-03-23,18.3719
2009-03-24,18.042
2009-03-25,17.8317
2009-03-26,18.0588
2009-03-27,18.1082
2009-03-30,17.8682
2009-03-31,17.8573
2009-04-01,18.4627
2009-04-02,19.1945
2009-04-03,19.393
2009-04-06,19.5342
2009-04-07,18.755
2009-04-08,18.7323
2009-04-09,18.9832
2009-04-13,18.7718
2009-04-14,18.5101
2009-04-15,18.7383
2009-04-16,18.7639
2009-04-17,18.7945
2009-04-20,18.2889
2009-04-21,18.3561
2009-04-22,18.28
2009-04-23,18.3333
2009-04-24,18.3333
2009-04-27,18.0588
2009-04-28,18.3067
2009-04-29,17.9828
2009-04-30,17.9403
2009-05-01,18.0657
2009-05-04,18.3561
2009-05-05,18.1121
2009-05-06,18.1911
2009-05-07,17.6569
2009-05-08,17.6539
2009-05-11,17.6351
2009-05-12,17.9778
2009-05-13,17.5917
2009-05-14,17.728
2009-05-15,17.5087
2009-05-18,17.565
2009-05-19,17.5334
2009-05-20,17.643
2009-05-21,17.2441
2009-05-22,17.0376
2009-05-26,17.5206
2009-05-27,17.1186
2009-05-28,17.3102
2009-05-29,17.3033
2009-06-01,17.2974
2009-06-02,17.488
2009-06-03,17.4979
2009-06-04,17.488
2009-06-05,17.2974
2009-06-08,17.3152
2009-06-09,17.3991
2009-06-10,17.4623
2009-06-11,17.5917
2009-06-12,17.6934
2009-06-15,17.5798
2009-06-16,17.4692
2009-06-17,17.6095
2009-06-18,17.7922
2009-06-19,17.5403
2009-06-22,17.7527
2009-06-23,18.0489
2009-06-24,18.2138
2009-06-25,18.3867
2009-06-26,18.3284
2009-06-29,18.5447
2009-06-30,18.1724
2009-07-01,18.2247
2009-07-02,17.8484
2009-07-06,17.9541
2009-07-07,17.5265
2009-07-08,16.9428
2009-07-09,16.9349
2009-07-10,16.9251
2009-07-13,17.1779
2009-07-14,17.1186
2009-07-15,17.3517
2009-07-16,17.4445
2009-07-17,17.4979
2009-07-20,17.6035
2009-07-21,17.9294
2009-07-22,17.8188
2009-07-23,18.4904
2009-07-24,18.6286
2009-07-27,18.3333
2009-07-28,18.5704
2009-07-29,18.9111
2009-07-30,19.1056
2009-07-31,18.9654
2009-08-03,18.9397
2009-08-04,18.8419
2009-08-05,18.4904
2009-08-06,18.3067
2009-08-07,18.3788
2009-08-10,18.284
2009-08-11,18.0963
2009-08-12,18.4548
2009-08-13,18.3561
2009-08-14,18.3788
2009-08-17,17.8682
2009-08-18,17.9067
2009-08-19,17.9956
2009-08-20,18.1615
2009-08-21,18.5496
2009-08-24,18.5743
2009-08-25,18.5151
2009-08-26,18.6158
2009-08-27,18.361
2009-08-28,18.3432
2009-08-31,18.3561
2009-09-01,17.9591
2009-09-02,17.8257
2009-09-03,17.883
2009-09-04,18.0963
2009-09-08,18.2998
2009-09-09,18.2672
2009-09-10,18.5378
2009-09-11,18.4854
2009-09-14,18.3719
2009-09-15,18.3333
2009-09-16,17.9828
2009-09-17,17.4505
2009-09-18,17.4979
2009-09-21,17.4366
2009-09-22,17.4505
2009-09-23,17.6667
2009-09-24,17.8317
2009-09-25,17.7072
2009-09-28,17.9462
2009-09-29,17.8356
2009-09-30,17.9028
2009-10-01,17.7467
2009-10-02,17.6746
2009-10-05,17.7191
2009-10-06,17.8415
2009-10-07,17.3724
2009-10-08,17.2441
2009-10-09,17.2441
2009-10-12,17.1483
2009-10-13,17.1621
2009-10-14,17.1147
2009-10-15,17.2134
2009-10-16,17.09
2009-10-19,17.1246
2009-10-20,17.0327
2009-10-21,17.169
2009-10-22,17.1621
2009-10-23,17.0584
2009-10-26,16.9349
2009-10-27,17.2678
2009-10-28,17.7151
2009-10-29,17.7645
2009-10-30,17.4979
2009-11-02,17.3922
2009-11-03,17.1897
2009-11-04,17.2075
2009-11-05,17.3319
2009-11-06,17.4821
2009-11-09,17.8415
2009-11-10,17.9235
2009-11-11,17.9541
2009-11-12,17.8356
2009-11-13,17.8188
2009-11-16,17.9363
2009-11-17,18.123
2009-11-18,18.1299
2009-11-19,18.0489
2009-11-20,17.9956
2009-11-23,18.5269
2009-11-24,18.8469
2009-11-25,18.9397
2009-11-27,18.7057
2009-11-30,18.6039
2009-12-01,19.1254
2009-12-02,19.3081
2009-12-03,19.3328
2009-12-04,19.3397
2009-12-07,19.6646
2009-12-08,19.7456
2009-12-09,19.6913
2009-12-10,19.9085
2009-12-11,19.947
2009-12-14,19.8404
2009-12-15,19.5194
2009-12-16,19.3436
2009-12-17,19.4039
2009-12-18,19.396
2009-12-21,19.5253
2009-12-22,19.635
2009-12-23,19.6527
2009-12-24,19.7278
2009-12-28,19.8038
2009-12-29,19.7683
2009-12-30,19.7624
2009-12-31,19.5925
2010-01-04,19.6784
2010-01-05,19.7169
2010-01-06,18.8745
2010-01-07,18.7639
2010-01-08,18.7778
2010-01-11,18.8548
2010-01-12,18.8716
2010-01-13,18.8469
2010-01-14,18.4627
2010-01-15,18.0845
2010-01-19,18.4677
2010-01-20,18.1615
2010-01-21,18.1121
2010-01-22,17.9403
2010-01-25,18.1447
2010-01-26,17.8415
2010-01-27,17.6618
2010-01-28,17.3448
2010-01-29,17.3991
2010-02-01,17.5087
2010-02-02,17.5798
2010-02-03,17.2608
2010-02-04,16.93
2010-02-05,16.9942
2010-02-08,16.7769
2010-02-09,17.0001
2010-02-10,17.0732
2010-02-11,17.1739
2010-02-12,17.1107
2010-02-16,17.2539
2010-02-17,17.2342
2010-02-18,17.2381
2010-02-19,17.1621
2010-02-22,17.1483
2010-02-23,16.9942
2010-02-24,17.1246
2010-02-25,17.0781
2010-02-26,17.1107
2010-03-01,17.1443
2010-03-02,17.3033
2010-03-03,17.2273
2010-03-04,17.3102
2010-03-05,17.2875
2010-03-08,17.5206
2010-03-09,17.6875
2010-03-10,17.5917
2010-03-11,17.6499
2010-03-12,17.5798
2010-03-15,17.6569
2010-03-16,17.6993
2010-03-17,17.8317
2010-03-18,17.9176
2010-03-19,17.9828
2010-03-22,18.123
2010-03-23,18.3225
2010-03-24,18.0124
2010-03-25,17.9235
2010-03-26,17.9591
2010-03-29,18.0074
2010-03-30,18.4677
2010-03-31,18.3432
2010-04-01,18.4983
2010-04-05,18.6039
2010-04-06,18.4509
2010-04-07,17.883
2010-04-08,17.8356
2010-04-09,17.7862
2010-04-12,17.7072
2010-04-13,17.7823
2010-04-14,17.6539
2010-04-15,17.4692
2010-04-16,17.4949
2010-04-19,17.5798
2010-04-20,17.5966
2010-04-21,17.4821
2010-04-22,17.3152
2010-04-23,17.1789
2010-04-26,17.1147
2010-04-27,17.0001
2010-04-28,17.2203
2010-04-29,17.2796
2010-04-30,17.09
2010-05-03,17.3211
2010-05-04,17.0001
2010-05-05,16.9606
2010-05-06,16.5676
2010-05-07,16.6713
2010-05-10,16.9182
2010-05-11,16.7927
2010-05-12,16.9725
2010-05-13,16.9656
2010-05-14,16.8609
2010-05-17,16.9488
2010-05-18,16.8056
2010-05-19,16.8609
2010-05-20,16.4184
2010-05-21,16.532
2010-05-24,16.2575
2010-05-25,16.2022
2010-05-26,15.9247
2010-05-27,16.3108
2010-05-28,16.2713
2010-06-01,16.0916
2010-06-02,16.3157
2010-06-03,16.3454
2010-06-04,16.0916
2010-06-07,16.0125
2010-06-08,16.3681
2010-06-09,16.4303
2010-06-10,16.7601
2010-06-11,16.8885
2010-06-14,16.93
2010-06-15,17.2134
2010-06-16,17.2539
2010-06-17,17.2026
2010-06-18,17.2273
2010-06-21,17.1838
2010-06-22,17.1838
2010-06-23,17.3448
2010-06-24,17.1246
2010-06-25,16.8826
2010-06-28,16.9764
2010-06-29,16.9251
2010-06-30,16.5725
2010-07-01,16.6357
2010-07-02,15.8535
2010-07-06,15.737
2010-07-07,15.6827
2010-07-08,15.8338
2010-07-09,15.7578
2010-07-12,15.662
2010-07-13,15.9009
2010-07-14,15.8743
2010-07-15,15.8466
2010-07-16,15.7824
2010-07-19,15.8032
2010-07-20,15.7706
2010-07-21,15.6827
2010-07-22,15.9661
2010-07-23,16.5705
2010-07-26,16.7226
2010-07-27,16.9073
2010-07-28,17.0979
2010-07-29,17.0781
2010-07-30,17.1838
2010-08-02,17.4821
2010-08-03,17.4692
2010-08-04,17.3853
2010-08-05,17.4771
2010-08-06,17.4771
2010-08-09,17.6569
2010-08-10,17.7527
2010-08-11,17.4821
2010-08-12,17.9294
2010-08-13,17.7586
2010-08-16,17.7191
2010-08-17,17.8415
2010-08-18,17.8317
2010-08-19,17.5137
2010-08-20,17.3695
2010-08-23,17.3922
2010-08-24,17.4287
2010-08-25,17.5403
2010-08-26,17.4445
2010-08-27,17.6499
2010-08-30,17.4119
2010-08-31,17.4603
2010-09-01,17.8949
2010-09-02,17.804
2010-09-03,17.8573
2010-09-07,17.8682
2010-09-08,18.0124
2010-09-09,18.2366
2010-09-10,18.2247
2010-09-13,18.2731
2010-09-14,18.28
2010-09-15,18.4469
2010-09-16,18.5802
2010-09-17,18.7323
2010-09-20,18.9772
2010-09-21,19.1135
2010-09-22,19.154
2010-09-23,19.0227
2010-09-24,19.3031
2010-09-27,19.4305
2010-09-28,19.3476
2010-09-29,19.313
2010-09-30,19.2686
2010-10-01,19.4483
2010-10-04,19.5342
2010-10-05,19.8503
2010-10-06,19.7278
2010-10-07,19.475
2010-10-08,19.4138
2010-10-11,19.5342
2010-10-12,19.2439
2010-10-13,19.0484
2010-10-14,19.1817
2010-10-15,19.1777
2010-10-18,19.2715
2010-10-19,19.0167
2010-10-20,19.3031
2010-10-21,19.232
2010-10-22,18.9772
2010-10-25,19.1313
2010-10-26,19.2202
2010-10-27,19.2251
2010-10-28,19.1659
2010-10-29,19.2093
2010-11-01,19.1609
2010-11-02,19.396
2010-11-03,19.5076
2010-11-04,19.8246
2010-11-05,19.7683
2010-11-08,19.6123
2010-11-09,19.5194
2010-11-10,19.4256
2010-11-11,19.2972
2010-11-12,19.2528
2010-11-15,19.3782
2010-11-16,19.0365
2010-11-17,19.1254
2010-11-18,19.3081
2010-11-19,19.2715
2010-11-22,19.2202
2010-11-23,19.154
2010-11-24,19.1313
2010-11-26,19.0484
2010-11-29,18.8666
2010-11-30,18.9298
2010-12-01,19.1313
2010-12-02,19.3604
2010-12-03,19.4562
2010-12-06,19.4483
2010-12-07,19.4849
2010-12-08,19.5036
2010-12-09,19.8463
2010-12-10,20.1307
2010-12-13,20.1702
2010-12-14,20.504
2010-12-15,20.4793
2010-12-16,20.5574
2010-12-17,20.4843
2010-12-20,20.5435
2010-12-21,20.6611
2010-12-22,20.8033
2010-12-23,20.9563
2010-12-27,20.9949
2010-12-28,21.064
2010-12-29,21.0423
2010-12-30,21.0284
2010-12-31,21.1608
2011-01-03,21.543
2011-01-04,21.9745
2011-01-05,22.2767
2011-01-06,21.4254
2011-01-07,21.2467
2011-01-10,21.2418
2011-01-11,20.9109
2011-01-12,20.9761
2011-01-13,21.1716
2011-01-14,20.9692
2011-01-18,20.3203
2011-01-19,20.4596
2011-01-20,20.4645
2011-01-21,20.6699
2011-01-24,20.8378
2011-01-25,21.1657
2011-01-26,21.5252
2011-01-27,21.5795
2011-01-28,21.0699
2011-01-31,21.067
2011-02-01,21.4482
2011-02-02,21.381
2011-02-03,21.5133
2011-02-04,21.4728
2011-02-07,21.301
2011-02-08,21.4926
2011-02-09,21.6921
2011-02-10,21.5351
2011-02-11,21.5173
2011-02-14,21.2309
2011-02-15,21.5617
2011-02-16,21.3879
2011-02-17,21.5074
2011-02-18,21.6575
2011-02-22,21.2911
2011-02-23,21.1766
2011-02-24,21.0393
2011-02-25,21.2714
2011-02-28,21.8323
2011-03-01,21.301
2011-03-02,21.4946
2011-03-03,21.5045
2011-03-04,21.3356
2011-03-07,21.2951
2011-03-08,21.5756
2011-03-09,21.6723
2011-03-10,21.5272
2011-03-11,21.1983
2011-03-14,20.8033
2011-03-15,20.6196
2011-03-16,20.2808
2011-03-17,20.8931
2011-03-18,21.1904
2011-03-21,21.5598
2011-03-22,21.8521
2011-03-23,21.8699
2011-03-24,21.9864
2011-03-25,22.0486
2011-03-28,22.3222
2011-03-29,22.6421
2011-03-30,22.7448
2011-03-31,22.7913
2011-04-01,22.7518
2011-04-04,22.8327
2011-04-05,22.6955
2011-04-06,22.6737
2011-04-07,22.6184
2011-04-08,22.5937
2011-04-11,22.6737
2011-04-12,22.5473
2011-04-13,22.575
2011-04-14,22.5878
2011-04-15,22.6737
2011-04-18,22.3478
2011-04-19,22.3083
2011-04-20,22.6352
2011-04-21,22.1088
2011-04-25,22.1582
2011-04-26,22.5404
2011-04-27,22.9108
2011-04-28,22.9256
2011-04-29,22.6332
2011-05-02,22.4999
2011-05-03,22.6421
2011-05-04,22.5641
2011-05-05,22.2362
2011-05-06,22.3301
2011-05-09,22.3083
2011-05-10,22.5039
2011-05-11,22.3192
2011-05-12,22.4209
2011-05-13,22.3192
2011-05-16,22.1464
2011-05-17,22.2293
2011-05-18,22.2195
2011-05-19,22.3548
2011-05-20,22.252
2011-05-23,22.0743
2011-05-24,22.1019
2011-05-25,21.8047
2011-05-26,21.9291
2011-05-27,21.9647
2011-05-31,22.1177
2011-06-01,21.7286
2011-06-02,21.6644
2011-06-03,21.3425
2011-06-06,21.0907
2011-06-07,21.1884
2011-06-08,21.5045
2011-06-09,21.3652
2011-06-10,21.0798
2011-06-13,21.3425
2011-06-14,21.3119
2011-06-15,21.0363
2011-06-16,21.1094
2011-06-17,21.2694
2011-06-20,21.3583
2011-06-21,21.5598
2011-06-22,21.5301
2011-06-23,21.5953
2011-06-24,21.5686
2011-06-27,21.8047
2011-06-28,21.9064
2011-06-29,21.9963
2011-06-30,22.3044
2011-07-01,22.6402
2011-07-05,22.651
2011-07-06,22.7794
2011-07-07,22.7073
2011-07-08,22.7448
2011-07-11,22.5256
2011-07-12,22.5068
2011-07-13,22.4189
2011-07-14,22.3804
2011-07-15,22.3429
2011-07-18,22.2767
2011-07-19,22.4347
2011-07-20,22.651
2011-07-21,22.8011
2011-07-22,22.2965
2011-07-25,21.9785
2011-07-26,22.018
2011-07-27,21.9726
2011-07-28,21.6417
2011-07-29,21.4195
2011-08-01,21.7652
2011-08-02,21.5341
2011-08-03,21.8264
2011-08-04,21.1884
2011-08-05,21.2694
2011-08-08,20.0952
2011-08-09,20.8082
2011-08-10,20.425
2011-08-11,21.0087
2011-08-12,20.8141
2011-08-15,21.2694
2011-08-16,21.1667
2011-08-17,21.6101
2011-08-18,21.2822
2011-08-19,21.063
2011-08-22,21.1282
2011-08-23,21.8215
2011-08-24,22.1296
2011-08-25,21.7059
2011-08-26,21.7
2011-08-29,21.9301
2011-08-30,22.0358
2011-08-31,21.9459
2011-09-01,21.7731
2011-09-02,21.5785
2011-09-06,21.3731
2011-09-07,21.6141
2011-09-08,21.4669
2011-09-09,21.383
2011-09-12,21.3889
2011-09-13,21.542
2011-09-14,21.6032
2011-09-15,21.9607
2011-09-16,22.2846
2011-09-19,22.018
2011-09-20,22.096
2011-09-21,21.7464
2011-09-22,21.5953
2011-09-23,21.776
2011-09-26,22.0634
2011-09-27,22.3844
2011-09-28,22.3518
2011-09-29,22.5454
2011-09-30,22.3281
2011-10-03,22.0506
2011-10-04,22.0901
2011-10-05,22.0091
2011-10-06,22.096
2011-10-07,22.2491
2011-10-10,22.7034
2011-10-11,22.4584
2011-10-12,22.5631
2011-10-13,22.7764
2011-10-14,22.968
2011-10-17,22.729
2011-10-18,22.9117
2011-10-19,22.7982
2011-10-20,22.8258
2011-10-21,23.0243
2011-10-24,22.7221
2011-10-25,22.2649
2011-10-26,22.6481
2011-10-27,23.1744
2011-10-28,23.1537
2011-10-31,22.7537
2011-11-01,22.4387
2011-11-02,22.6411
2011-11-03,23.0401
2011-11-04,22.8693
2011-11-07,22.974
2011-11-08,23.0846
2011-11-09,22.6974
2011-11-10,22.968
2011-11-11,23.0846
2011-11-14,22.7646
2011-11-15,22.9117
2011-11-16,22.5513
2011-11-17,22.5809
2011-11-18,22.4338
2011-11-21,22.1918
2011-11-22,22.2649
2011-11-23,21.7494
2011-11-25,21.7494
2011-11-28,22.3064
2011-11-29,22.5375
2011-11-30,23.212
2011-12-01,23.2396
2011-12-02,23.288
2011-12-05,23.4124
2011-12-06,23.5784
2011-12-07,23.5724
2011-12-08,23.2594
2011-12-09,23.6445
2011-12-12,23.5942
2011-12-13,23.5428
2011-12-14,23.5428
2011-12-15,23.6396
2011-12-16,23.8569
2011-12-19,23.767
2011-12-20,24.1265
2011-12-21,24.1373
2011-12-22,24.1758
2011-12-23,24.6005
2011-12-27,24.6074
2011-12-28,24.4642
2011-12-29,24.6449
2011-12-30,24.6825
2012-01-03,24.4454
2012-01-04,24.1275
2012-01-05,23.9586
2012-01-06,23.8885
2012-01-09,23.9151
2012-01-10,24.0405
2012-01-11,24.2469
2012-01-12,24.2568
2012-01-13,24.2568
2012-01-17,24.321
2012-01-18,24.3131
2012-01-19,24.3072
2012-01-20,24.2904
2012-01-23,23.9329
2012-01-24,23.5547
2012-01-25,23.4915
2012-01-26,23.2732
2012-01-27,23.1912
2012-01-30,23.4411
2012-01-31,23.4766
2012-02-01,23.5576
2012-02-02,23.4105
2012-02-03,23.5853
2012-02-06,23.7699
2012-02-07,23.6347
2012-02-08,23.6347
2012-02-09,23.6347
2012-02-10,23.4915
2012-02-13,23.766
2012-02-14,23.7087
2012-02-15,23.5784
2012-02-16,23.7166
2012-02-17,23.9724
2012-02-21,23.9912
2012-02-22,23.8154
2012-02-23,23.766
2012-02-24,23.7699
2012-02-27,23.766
2012-02-28,23.7769
2012-02-29,23.7502
2012-03-01,23.9526
2012-03-02,24.1037
2012-03-05,24.3072
2012-03-06,24.1166
2012-03-07,24.2252
2012-03-08,24.4454
2012-03-09,24.3694
2012-03-12,24.5077
2012-03-13,24.6074
2012-03-14,24.6005
2012-03-15,24.6449
2012-03-16,24.6647
2012-03-19,24.7121
2012-03-20,24.6993
2012-03-21,24.7941
2012-03-22,24.719
2012-03-23,24.5728
2012-03-26,24.5126
2012-03-27,24.0949
2012-03-28,23.849
2012-03-29,23.7265
2012-03-30,23.8272
2012-04-02,24.0109
2012-04-03,23.9724
2012-04-04,23.928
2012-04-05,23.7897
2012-04-09,23.6564
2012-04-10,23.2396
2012-04-11,23.607
2012-04-12,23.7127
2012-04-13,23.529
2012-04-16,23.6376
2012-04-17,23.8322
2012-04-18,23.7818
2012-04-19,24.0919
2012-04-20,24.4603
2012-04-23,24.3576
2012-04-24,24.9452
2012-04-25,24.9343
2012-04-26,25.3471
2012-04-27,25.4024
2012-04-30,25.5061
2012-05-01,25.6128
2012-05-02,25.6384
2012-05-03,25.6661
2012-05-04,25.4251
2012-05-07,25.597
2012-05-08,25.6078
2012-05-09,25.4192
2012-05-10,25.6078
2012-05-11,25.992
2012-05-14,25.8221
2012-05-15,25.9238
2012-05-16,25.8142
2012-05-17,26.1243
2012-05-18,26.2251
2012-05-21,26.1085
2012-05-22,26.1362
2012-05-23,26.068
2012-05-24,26.1362
2012-05-25,26.1777
2012-05-29,26.3633
2012-05-30,26.1569
2012-05-31,26.2962
2012-06-01,25.911
2012-06-04,26.1085
2012-06-05,26.0187
2012-06-06,26.3752
2012-06-07,26.2962
2012-06-08,26.8018
2012-06-11,26.8788
2012-06-12,27.1149
2012-06-13,27.1475
2012-06-14,27.6304
2012-06-15,27.499
2012-06-18,27.6719
2012-06-19,27.6156
2012-06-20,27.343
2012-06-21,27.3618
2012-06-22,27.7538
2012-06-25,27.5672
2012-06-26,27.6847
2012-06-27,27.6491
2012-06-28,27.7677
2012-06-29,28.0669
2012-07-02,28.375
2012-07-03,28.3869
2012-07-05,28.3483
2012-07-06,28.3691
2012-07-09,28.5735
2012-07-10,28.5459
2012-07-11,28.6723
2012-07-12,28.5271
2012-07-13,28.8708
2012-07-16,28.9113
2012-07-17,29.1611
2012-07-18,29.3063
2012-07-19,28.4441
2012-07-20,28.4125
2012-07-23,28.3217
2012-07-24,27.9523
2012-07-25,27.9207
2012-07-26,28.3918
2012-07-27,28.6723
2012-07-30,28.7049
2012-07-31,28.8303
2012-08-01,28.8708
2012-08-02,28.4975
2012-08-03,28.3918
2012-08-06,28.5409
2012-08-07,28.3997
2012-08-08,28.215
2012-08-09,28.3167
2012-08-10,28.4827
2012-08-13,28.2693
2012-08-14,28.3098
2012-08-15,28.2219
2012-08-16,28.1765
2012-08-17,28.138
2012-08-20,27.9059
2012-08-21,27.3904
2012-08-22,27.2156
2012-08-23,26.9815
2012-08-24,27.5701
2012-08-27,27.3104
2012-08-28,27.2502
2012-08-29,27.5168
2012-08-30,27.3153
2012-08-31,27.421
2012-09-04,27.9059
2012-09-05,27.9701
2012-09-06,28.1933
2012-09-07,27.9207
2012-09-10,28.138
2012-09-11,28.2496
2012-09-12,28.6683
2012-09-13,29.1078
2012-09-14,28.4333
2012-09-17,28.4688
2012-09-18,28.6802
2012-09-19,28.9113
2012-09-20,29.0495
2012-09-21,29.1483
2012-09-24,29.173
2012-09-25,29.1345
2012-09-26,29.1108
2012-09-27,29.2233
2012-09-28,29.1019
2012-10-01,29.2559
2012-10-02,29.2865
2012-10-03,29.5571
2012-10-04,30.1852
2012-10-05,30.3749
2012-10-08,30.0657
2012-10-09,29.7714
2012-10-10,29.5571
2012-10-11,29.1838
2012-10-12,28.8105
2012-10-15,28.7305
2012-10-16,28.4609
2012-10-17,28.8727
2012-10-18,29.5571
2012-10-19,29.1582
2012-10-22,28.9063
2012-10-23,28.454
2012-10-24,28.5587
2012-10-25,28.5715
2012-10-26,28.8816
2012-10-31,28.8263
2012-11-01,29.1483
2012-11-02,28.7463
2012-11-05,28.538
2012-11-06,28.6012
2012-11-07,27.8852
2012-11-08,27.5109
2012-11-09,27.5277
2012-11-12,27.4803
2012-11-13,27.4645
2012-11-14,27.2699
2012-11-15,26.9243
2012-11-16,26.7277
2012-11-19,27.6412
2012-11-20,27.6491
2012-11-21,27.8664
2012-11-23,28.2506
2012-11-26,27.9573
2012-11-27,27.7499
2012-11-28,28.1242
2012-11-29,28.4155
2012-11-30,28.4856
2012-12-03,28.4728
2012-12-04,28.1963
2012-12-05,28.4728
2012-12-06,28.6989
2012-12-07,28.6723
2012-12-10,28.4274
2012-12-11,28.693
2012-12-12,28.9182
2012-12-13,28.7463
2012-12-14,28.5449
2012-12-17,28.4866
2012-12-18,28.3237
2012-12-19,28.0096
2012-12-20,28.2891
2012-12-21,28.1291
2012-12-24,28.1113
2012-12-26,28.0531
2012-12-27,28.0738
2012-12-28,27.6975
2012-12-31,27.9385
2013-01-02,28.5824
2013-01-03,28.4471
2013-01-04,28.6012
2013-01-07,28.852
2013-01-08,28.1548
2013-01-09,28.0876
2013-01-10,28.4718
2013-01-11,28.2861
2013-01-14,27.818
2013-01-15,27.4121
2013-01-16,27.1119
2013-01-17,27.5168
2013-01-18,27.7854
2013-01-22,28.0471
2013-01-23,27.9504
2013-01-24,27.818
2013-01-25,27.8713
2013-01-28,27.9375
2013-01-29,28.4145
2013-01-30,28.4856
2013-01-31,28.4856
2013-02-01,29.1048
2013-02-04,29.0811
2013-02-05,29.1048
2013-02-06,29.2303
2013-02-07,29.0377
2013-02-08,28.9685
2013-02-11,28.9508
2013-02-12,29.0268
2013-02-13,29.0811
2013-02-14,28.9567
2013-02-15,29.0021
2013-02-19,29.0703
2013-02-20,29.3409
2013-02-21,29.4712
2013-02-22,29.6559
2013-02-25,29.8633
2013-02-26,30.125
2013-02-27,30.2741
2013-02-28,30.3956
2013-03-01,30.5161
2013-03-04,30.7719
2013-03-05,31.1471
2013-03-06,30.8815
2013-03-07,31.0148
2013-03-08,31.3279
2013-03-11,31.2281
2013-03-12,31.5896
2013-03-13,31.3121
2013-03-14,31.6666
2013-03-15,31.3644
2013-03-18,31.8414
2013-03-19,31.9727
2013-03-20,31.7436
2013-03-21,31.877
2013-03-22,32.0211
2013-03-25,32.11
2013-03-26,32.3204
2013-03-27,31.9639
2013-03-28,32.1061
2013-04-01,32.1495
2013-04-02,32.3332
2013-04-03,31.9974
2013-04-04,32.2029
2013-04-05,32.3767
2013-04-08,32.6265
2013-04-09,32.5791
2013-04-10,32.9109
2013-04-11,33.3415
2013-04-12,33.5706
2013-04-15,33.4245
2013-04-16,33.305
2013-04-17,32.6966
2013-04-18,33.6052
2013-04-19,34.4901
2013-04-22,34.4476
2013-04-23,34.5325
2013-04-24,34.1908
2013-04-25,35.1251
2013-04-26,35.3986
2013-04-29,35.2861
2013-04-30,35.5843
2013-05-01,34.5859
2013-05-02,34.6718
2013-05-03,34.7705
2013-05-06,34.3568
2013-05-07,34.9305
2013-05-08,35.053
2013-05-09,34.7883
2013-05-10,34.9088
2013-05-13,34.6876
2013-05-14,35.0964
2013-05-15,35.3789
2013-05-16,35.1152
2013-05-17,35.212
2013-05-20,34.8091
2013-05-21,34.3696
2013-05-22,33.9716
2013-05-23,34.254
2013-05-24,33.9193
2013-05-28,33.54
2013-05-29,32.7174
2013-05-30,32.3954
2013-05-31,32.0024
2013-06-03,32.1179
2013-06-04,32.2374
2013-06-05,31.8839
2013-06-06,32.982
2013-06-07,33.1618
2013-06-10,33.3514
2013-06-11,33.1173
2013-06-12,32.9356
2013-06-13,33.4245
2013-06-14,33.7079
2013-06-17,33.4689
2013-06-18,34.0239
2013-06-19,33.0344
2013-06-20,32.3164
2013-06-21,32.6828
2013-06-24,32.4211
2013-06-25,33.2892
2013-06-26,33.4403
2013-06-27,33.6625
2013-06-28,33.5884
2013-07-01,33.2378
2013-07-02,33.4176
2013-07-03,33.6724
2013-07-05,33.8649
2013-07-08,34.1158
2013-07-09,33.9746
2013-07-10,33.698
2013-07-11,34.1415
2013-07-12,33.6101
2013-07-15,33.3099
2013-07-16,33.5252
2013-07-17,33.8284
2013-07-18,33.3168
2013-07-19,33.303
2013-07-22,33.5183
2013-07-23,33.5746
2013-07-24,33.5904
2013-07-25,33.8106
2013-07-26,34.018
2013-07-29,34.3291
2013-07-30,33.6161
2013-07-31,32.989
2013-08-01,33.3455
2013-08-02,33.5055
2013-08-05,33.4758
2013-08-06,33.3968
2013-08-07,33.2892
2013-08-08,33.0848
2013-08-09,32.8843
2013-08-12,33.1035
2013-08-13,32.7677
2013-08-14,32.5949
2013-08-15,32.3628
2013-08-16,31.8098
2013-08-19,31.6696
2013-08-20,31.9451
2013-08-21,31.5195
2013-08-22,31.3496
2013-08-23,31.7417
2013-08-26,31.2963
2013-08-27,31.3012
2013-08-28,31.0415
