Date,PFE.US
2004-04-13,23.2899
2004-04-14,23.5654
2004-04-15,24.5743
2004-04-16,24.7584
2004-04-19,24.7279
2004-04-20,24.1531
2004-04-21,24.282
2004-04-22,24.0458
2004-04-23,23.97
2004-04-26,23.8824
2004-04-27,23.9818
2004-04-28,23.6127
2004-04-29,23.408
2004-04-30,23.533
2004-05-03,23.8342
2004-05-04,24.0931
2004-05-05,24.1029
2004-05-06,24.0527
2004-05-07,23.9257
2004-05-10,23.6905
2004-05-11,23.6294
2004-05-12,23.4986
2004-05-13,23.2977
2004-05-14,23.4257
2004-05-17,23.3627
2004-05-18,23.3942
2004-05-19,23.1432
2004-05-20,22.9601
2004-05-21,22.9061
2004-05-24,22.6708
2004-05-25,22.8607
2004-05-26,22.9601
2004-05-27,23.2977
2004-05-28,23.2545
2004-06-01,23.3263
2004-06-02,23.5192
2004-06-03,23.3942
2004-06-04,23.4405
2004-06-07,23.7033
2004-06-08,23.7849
2004-06-09,23.5782
2004-06-10,23.468
2004-06-14,23.1304
2004-06-15,23.09
2004-06-16,23.1786
2004-06-17,23.2111
2004-06-18,23.3155
2004-06-21,23.1629
2004-06-22,22.968
2004-06-23,23.0035
2004-06-24,22.9061
2004-06-25,22.2554
2004-06-28,22.4139
2004-06-29,22.596
2004-06-30,22.5596
2004-07-01,22.3282
2004-07-02,22.3332
2004-07-06,22.2889
2004-07-07,22.1904
2004-07-08,22.3332
2004-07-09,22.3765
2004-07-12,22.1245
2004-07-13,22.4799
2004-07-14,22.3824
2004-07-15,21.4394
2004-07-16,21.3066
2004-07-19,21.1285
2004-07-20,21.2751
2004-07-21,21.0585
2004-07-22,21.3922
2004-07-23,21.2574
2004-07-26,20.8882
2004-07-27,21.1235
2004-07-28,20.8075
2004-07-29,21.0123
2004-07-30,21.032
2004-08-02,21.1885
2004-08-03,21.3558
2004-08-04,21.3214
2004-08-05,20.8292
2004-08-06,20.5172
2004-08-09,20.532
2004-08-10,20.7151
2004-08-11,20.907
2004-08-12,20.6825
2004-08-13,20.4994
2004-08-16,20.6629
2004-08-17,20.6511
2004-08-18,20.9582
2004-08-19,20.7151
2004-08-20,20.8882
2004-08-23,20.8292
2004-08-24,20.7505
2004-08-25,21.0004
2004-08-26,21.2633
2004-08-27,21.4847
2004-08-30,21.2505
2004-08-31,21.4985
2004-09-01,21.2879
2004-09-02,21.5221
2004-09-03,21.4218
2004-09-07,21.5447
2004-09-08,21.5645
2004-09-09,21.3489
2004-09-10,20.967
2004-09-13,21.1441
2004-09-14,21.1353
2004-09-15,20.9582
2004-09-16,20.9138
2004-09-17,20.8735
2004-09-20,20.3951
2004-09-21,20.3272
2004-09-22,19.8725
2004-09-23,19.6973
2004-09-24,19.5201
2004-09-27,19.4906
2004-09-28,19.7947
2004-09-29,19.8597
2004-09-30,20.1372
2004-10-01,20.3814
2004-10-04,20.5979
2004-10-05,20.59
2004-10-06,20.5172
2004-10-07,19.7386
2004-10-08,19.6126
2004-10-11,19.9443
2004-10-12,19.648
2004-10-13,19.4463
2004-10-14,19.1372
2004-10-15,18.7544
2004-10-18,19.086
2004-10-19,19.086
2004-10-20,18.6244
2004-10-21,18.716
2004-10-22,18.2563
2004-10-25,18.2809
2004-10-26,18.6441
2004-10-27,19.1097
2004-10-28,18.8931
2004-10-29,19.0526
2004-11-01,18.9521
2004-11-02,18.8863
2004-11-03,19.3774
2004-11-04,19.1244
2004-11-05,18.9443
2004-11-08,18.6943
2004-11-09,18.4207
2004-11-10,18.0761
2004-11-11,17.8666
2004-11-12,18.0643
2004-11-15,18.1756
2004-11-16,17.9778
2004-11-17,18.4207
2004-11-18,18.272
2004-11-19,17.9187
2004-11-22,17.8124
2004-11-23,17.7011
2004-11-24,17.6303
2004-11-26,17.8724
2004-11-29,17.9846
2004-11-30,18.272
2004-12-01,18.5772
2004-12-02,18.7298
2004-12-03,18.3538
2004-12-06,17.9069
2004-12-07,17.898
2004-12-08,18.0959
2004-12-09,18.0112
2004-12-10,17.8262
2004-12-13,17.8724
2004-12-14,17.9846
2004-12-15,18.6382
2004-12-16,19.0713
2004-12-17,16.9462
2004-12-20,15.9836
2004-12-21,16.4285
2004-12-22,17.0772
2004-12-23,17.1569
2004-12-27,17.4354
2004-12-28,17.7277
2004-12-29,17.9394
2004-12-30,17.775
2004-12-31,17.6943
2005-01-03,17.4078
2005-01-04,17.4078
2005-01-05,17.2868
2005-01-06,17.2996
2005-01-07,17.3055
2005-01-10,17.4
2005-01-11,17.2061
2005-01-12,17.1303
2005-01-13,16.6687
2005-01-14,16.6165
2005-01-18,16.647
2005-01-19,16.3734
2005-01-20,16.4354
2005-01-21,16.1096
2005-01-24,15.9649
2005-01-25,16.1824
2005-01-26,16.1824
2005-01-27,16.2415
2005-01-28,16.023
2005-01-31,15.8979
2005-02-01,15.7012
2005-02-02,15.8429
2005-02-03,15.7366
2005-02-04,15.9443
2005-02-07,16.3951
2005-02-08,16.8133
2005-02-09,16.4876
2005-02-10,16.4876
2005-02-11,16.5496
2005-02-14,16.7661
2005-02-15,16.5948
2005-02-16,16.4177
2005-02-17,16.4944
2005-02-18,17.6372
2005-02-22,17.5004
2005-02-23,17.3144
2005-02-24,17.3734
2005-02-25,17.6755
2005-02-28,17.2996
2005-03-01,17.5132
2005-03-02,17.5132
2005-03-03,17.5004
2005-03-04,17.6697
2005-03-07,17.8872
2005-03-08,17.6097
2005-03-09,17.5979
2005-03-10,17.6037
2005-03-11,17.3458
2005-03-14,17.457
2005-03-15,17.2996
2005-03-16,17.1451
2005-03-17,17.1145
2005-03-18,16.9954
2005-03-21,16.9187
2005-03-22,16.7287
2005-03-23,17.1391
2005-03-24,17.2219
2005-03-28,17.2612
2005-03-29,16.8724
2005-03-30,17.2996
2005-03-31,17.2868
2005-04-01,17.2061
2005-04-04,17.0654
2005-04-05,17.7011
2005-04-06,17.6755
2005-04-07,17.7011
2005-04-08,17.5063
2005-04-11,17.4148
2005-04-12,17.6883
2005-04-13,17.9522
2005-04-14,18.0643
2005-04-15,18.2346
2005-04-18,18.1638
2005-04-19,18.0447
2005-04-20,17.6097
2005-04-21,17.9118
2005-04-22,17.9118
2005-04-25,17.7858
2005-04-26,17.7081
2005-04-27,17.7149
2005-04-28,17.5624
2005-04-29,17.8794
2005-05-02,18.0388
2005-05-03,18.0959
2005-05-04,18.3154
2005-05-05,18.3282
2005-05-06,18.1687
2005-05-09,18.4079
2005-05-10,18.2041
2005-05-11,18.1963
2005-05-12,18.1815
2005-05-13,18.334
2005-05-16,18.5772
2005-05-17,18.5555
2005-05-18,18.709
2005-05-19,18.9
2005-05-20,18.8094
2005-05-23,18.9266
2005-05-24,18.9787
2005-05-25,18.8656
2005-05-26,19.0181
2005-05-27,18.6618
2005-05-31,18.3577
2005-06-01,18.5387
2005-06-02,18.5555
2005-06-03,18.401
2005-06-06,18.4345
2005-06-07,18.401
2005-06-08,18.1963
2005-06-09,18.1175
2005-06-10,18.215
2005-06-13,18.3538
2005-06-14,18.6815
2005-06-15,18.709
2005-06-16,18.8222
2005-06-17,18.9394
2005-06-20,18.9266
2005-06-21,18.8292
2005-06-22,18.9443
2005-06-23,19.0181
2005-06-24,18.7672
2005-06-27,18.4768
2005-06-28,18.3577
2005-06-29,18.3212
2005-06-30,18.15
2005-07-01,17.834
2005-07-05,17.8006
2005-07-06,17.6155
2005-07-07,17.6037
2005-07-08,17.8616
2005-07-11,17.8488
2005-07-12,17.8124
2005-07-13,17.9187
2005-07-14,18.1638
2005-07-15,18.1421
2005-07-18,17.9315
2005-07-19,18.0171
2005-07-20,17.8065
2005-07-21,17.5004
2005-07-22,17.4354
2005-07-25,17.3852
2005-07-26,17.2671
2005-07-27,17.5703
2005-07-28,17.6155
2005-07-29,17.4354
2005-08-01,17.5289
2005-08-02,17.7277
2005-08-03,17.7228
2005-08-04,17.5063
2005-08-05,17.273
2005-08-08,17.2503
2005-08-09,17.5703
2005-08-10,17.3656
2005-08-11,17.4
2005-08-12,17.2129
2005-08-15,17.2435
2005-08-16,17.1451
2005-08-17,17.2129
2005-08-18,17.0308
2005-08-19,16.8133
2005-08-22,16.6884
2005-08-23,16.5171
2005-08-24,16.4944
2005-08-25,16.3675
2005-08-26,16.3793
2005-08-29,16.5171
2005-08-30,16.5436
2005-08-31,16.7661
2005-09-01,16.647
2005-09-02,16.6687
2005-09-06,17.024
2005-09-07,17.3055
2005-09-08,17.4432
2005-09-09,17.3291
2005-09-12,17.337
2005-09-13,17.0958
2005-09-14,17.1303
2005-09-15,16.9108
2005-09-16,17.0456
2005-09-19,16.8468
2005-09-20,16.7169
2005-09-21,16.6559
2005-09-22,16.6165
2005-09-23,16.3675
2005-09-26,16.5772
2005-09-27,16.3203
2005-09-28,16.3597
2005-09-29,16.5092
2005-09-30,16.4285
2005-10-03,16.6421
2005-10-04,16.6086
2005-10-05,16.3203
2005-10-06,16.2228
2005-10-07,16.0496
2005-10-10,16.089
2005-10-11,15.9895
2005-10-12,16.3439
2005-10-13,16.1292
2005-10-14,16.0033
2005-10-17,15.8705
2005-10-18,15.8783
2005-10-19,15.772
2005-10-20,14.4128
2005-10-21,13.9826
2005-10-24,13.8782
2005-10-25,13.9502
2005-10-26,13.8556
2005-10-27,13.8842
2005-10-28,14.1499
2005-10-31,14.3054
2005-11-01,14.1805
2005-11-02,14.2129
2005-11-03,14.393
2005-11-04,14.6469
2005-11-07,14.6559
2005-11-08,14.4196
2005-11-09,14.5839
2005-11-10,14.6145
2005-11-11,14.7622
2005-11-14,14.6381
2005-11-15,14.4048
2005-11-16,14.0613
2005-11-17,14.0495
2005-11-18,14.2129
2005-11-21,14.3054
2005-11-22,14.0672
2005-11-23,14.2395
2005-11-25,14.2611
2005-11-28,14.207
2005-11-29,14.1303
2005-11-30,13.9502
2005-12-01,14.0672
2005-12-02,14.019
2005-12-05,14.0495
2005-12-06,13.9137
2005-12-07,13.8842
2005-12-08,13.8064
2005-12-09,13.5702
2005-12-12,13.7789
2005-12-13,14.6824
2005-12-14,15.0387
2005-12-15,14.9954
2005-12-16,14.8596
2005-12-19,16.0033
2005-12-20,15.7917
2005-12-21,15.8222
2005-12-22,15.836
2005-12-23,15.7661
2005-12-27,15.5505
2005-12-28,15.5319
2005-12-29,15.4334
2005-12-30,15.3448
2006-01-03,15.649
2006-01-04,16.1558
2006-01-05,16.1766
2006-01-06,16.3507
2006-01-09,16.3507
2006-01-10,16.083
2006-01-11,16.2877
2006-01-12,16.1766
2006-01-13,16.2356
2006-01-17,15.9807
2006-01-18,15.7917
2006-01-19,16.4285
2006-01-20,16.2592
2006-01-23,16.3793
2006-01-24,16.1824
2006-01-25,16.3379
2006-01-26,16.4876
2006-01-27,17.1008
2006-01-30,17.0712
2006-01-31,16.898
2006-02-01,17.1451
2006-02-02,16.9669
2006-02-03,16.6372
2006-02-06,16.5092
2006-02-07,16.5702
2006-02-08,17.3518
2006-02-09,17.337
2006-02-10,16.898
2006-02-13,16.835
2006-02-14,16.7799
2006-02-15,16.8527
2006-02-16,16.9856
2006-02-17,16.9916
2006-02-21,16.8724
2006-02-22,17.2375
2006-02-23,17.1992
2006-02-24,17.3518
2006-02-27,17.5063
2006-02-28,17.2375
2006-03-01,17.2809
2006-03-02,17.1519
2006-03-03,17.2503
2006-03-06,17.0958
2006-03-07,17.2375
2006-03-08,17.2307
2006-03-09,17.2375
2006-03-10,17.1628
2006-03-13,17.09
2006-03-14,17.09
2006-03-15,17.0772
2006-03-16,17.1451
2006-03-17,17.3656
2006-03-20,17.4216
2006-03-21,17.3144
2006-03-22,17.3734
2006-03-23,17.2061
2006-03-24,17.1224
2006-03-27,16.9856
2006-03-28,16.6825
2006-03-29,16.6086
2006-03-30,16.585
2006-03-31,16.4019
2006-04-03,16.5299
2006-04-04,16.523
2006-04-05,16.5644
2006-04-06,16.5092
2006-04-07,16.2464
2006-04-10,16.2228
2006-04-11,16.023
2006-04-12,16.0722
2006-04-13,16.1214
2006-04-17,16.083
2006-04-18,16.4088
2006-04-19,16.3311
2006-04-20,16.4177
2006-04-21,16.3675
2006-04-24,16.3143
2006-04-25,16.2661
2006-04-26,16.4285
2006-04-27,16.3597
2006-04-28,16.6687
2006-05-01,16.5299
2006-05-02,16.5702
2006-05-03,16.5644
2006-05-04,16.5948
2006-05-05,16.7169
2006-05-08,16.8075
2006-05-09,16.7867
2006-05-10,16.4807
2006-05-11,16.3261
2006-05-12,16.1214
2006-05-15,16.3793
2006-05-16,16.3881
2006-05-17,15.9718
2006-05-18,15.7238
2006-05-19,15.6756
2006-05-22,15.6096
2006-05-23,15.7848
2006-05-24,15.6864
2006-05-25,15.6932
2006-05-26,15.7917
2006-05-30,15.5171
2006-05-31,15.5692
2006-06-01,15.7287
2006-06-02,15.9217
2006-06-05,15.7552
2006-06-06,15.6864
2006-06-07,15.7366
2006-06-08,15.7012
2006-06-09,15.4837
2006-06-12,15.3261
2006-06-13,15.1598
2006-06-14,15.2149
2006-06-15,15.4837
2006-06-16,15.4177
2006-06-19,15.1765
2006-06-20,15.1027
2006-06-21,14.9334
2006-06-22,14.9039
2006-06-23,14.896
2006-06-26,15.1401
2006-06-27,15.0033
2006-06-28,15.0683
2006-06-29,15.2946
2006-06-30,15.4443
2006-07-03,15.5171
2006-07-05,15.583
2006-07-06,15.583
2006-07-07,15.583
2006-07-10,15.709
2006-07-11,15.4599
2006-07-12,15.2514
2006-07-13,15.0495
2006-07-14,14.7474
2006-07-17,14.7474
2006-07-18,14.8596
2006-07-19,15.334
2006-07-20,15.6007
2006-07-21,15.6794
2006-07-24,16.3143
2006-07-25,16.4226
2006-07-26,16.523
2006-07-27,16.8783
2006-07-28,17.1815
2006-07-31,17.1008
2006-08-01,17.1008
2006-08-02,16.8527
2006-08-03,16.7867
2006-08-04,17.0958
2006-08-07,17.1451
2006-08-08,17.2129
2006-08-09,17.2061
2006-08-10,17.09
2006-08-11,16.9916
2006-08-14,17.1628
2006-08-15,17.3734
2006-08-16,17.6037
2006-08-17,17.7691
2006-08-18,17.8006
2006-08-21,17.5289
2006-08-22,17.7563
2006-08-23,17.8616
2006-08-24,17.9266
2006-08-25,17.9187
2006-08-28,18.1244
2006-08-29,18.1638
2006-08-30,18.2484
2006-08-31,18.1363
2006-09-01,18.401
2006-09-05,18.3212
2006-09-06,18.2416
2006-09-07,18.0643
2006-09-08,18.1569
2006-09-11,18.3478
2006-09-12,18.59
2006-09-13,18.5497
2006-09-14,18.5555
2006-09-15,18.4522
2006-09-18,18.5329
2006-09-19,18.5555
2006-09-20,18.7366
2006-09-21,18.5624
2006-09-22,18.5329
2006-09-25,18.6549
2006-09-26,18.6884
2006-09-27,18.6943
2006-09-28,18.6244
2006-09-29,18.6618
2006-10-02,18.6323
2006-10-03,18.6943
2006-10-04,18.6441
2006-10-05,18.4207
2006-10-06,18.3577
2006-10-09,18.1963
2006-10-10,18.1363
2006-10-11,17.959
2006-10-12,18.1963
2006-10-13,18.1569
2006-10-16,18.2041
2006-10-17,18.2416
2006-10-18,18.4935
2006-10-19,18.215
2006-10-20,18.215
2006-10-23,18.2484
2006-10-24,17.9394
2006-10-25,18.0515
2006-10-26,17.9522
2006-10-27,17.9118
2006-10-30,17.898
2006-10-31,17.5368
2006-11-01,17.463
2006-11-02,17.5624
2006-11-03,17.4708
2006-11-06,17.7622
2006-11-07,17.959
2006-11-08,17.5201
2006-11-09,17.0044
2006-11-10,16.9187
2006-11-13,17.0378
2006-11-14,17.273
2006-11-15,17.457
2006-11-16,17.6097
2006-11-17,17.9069
2006-11-20,17.8006
2006-11-21,17.8124
2006-11-22,17.834
2006-11-24,17.6943
2006-11-27,17.7504
2006-11-28,17.8006
2006-11-29,17.8124
2006-11-30,18.0879
2006-12-01,18.334
2006-12-04,16.3881
2006-12-05,16.3311
2006-12-06,16.3203
2006-12-07,16.3597
2006-12-08,16.5644
2006-12-11,16.5574
2006-12-12,16.5644
2006-12-13,16.709
2006-12-14,16.8203
2006-12-15,16.8724
2006-12-18,16.9954
2006-12-19,17.2435
2006-12-20,17.2503
2006-12-21,17.1569
2006-12-22,17.09
2006-12-26,17.0654
2006-12-27,17.2061
2006-12-28,17.1569
2006-12-29,17.0456
2007-01-03,17.2996
2007-01-04,17.3577
2007-01-05,17.3055
2007-01-08,17.2129
2007-01-09,17.2219
2007-01-10,17.2435
2007-01-11,17.4148
2007-01-12,17.5289
2007-01-16,17.6155
2007-01-17,17.6943
2007-01-18,17.8794
2007-01-19,17.9118
2007-01-22,17.7356
2007-01-23,17.3518
2007-01-24,17.6491
2007-01-25,17.3458
2007-01-26,17.2996
2007-01-29,17.1519
2007-01-30,17.1736
2007-01-31,17.2671
2007-02-01,17.5201
2007-02-02,17.6372
2007-02-05,17.6883
2007-02-06,17.6569
2007-02-07,17.4502
2007-02-08,17.4
2007-02-09,17.3577
2007-02-12,17.2543
2007-02-13,17.3656
2007-02-14,17.4916
2007-02-15,17.457
2007-02-16,17.3055
2007-02-20,17.3055
2007-02-21,17.1569
2007-02-22,17.024
2007-02-23,16.8596
2007-02-26,17.0044
2007-02-27,16.5436
2007-02-28,16.4226
2007-03-01,16.4807
2007-03-02,16.3143
2007-03-05,16.2533
2007-03-06,16.5772
2007-03-07,16.6313
2007-03-08,16.7218
2007-03-09,16.7218
2007-03-12,16.7021
2007-03-13,16.4118
2007-03-14,16.3597
2007-03-15,16.4433
2007-03-16,16.4433
2007-03-19,16.6884
2007-03-20,16.8075
2007-03-21,17.0102
2007-03-22,16.9708
2007-03-23,16.8852
2007-03-26,16.8941
2007-03-27,16.7731
2007-03-28,16.5702
2007-03-29,16.7218
2007-03-30,16.6244
2007-04-02,16.6756
2007-04-03,16.8941
2007-04-04,16.9856
2007-04-05,17.0044
2007-04-09,17.1077
2007-04-10,17.1077
2007-04-11,17.1391
2007-04-12,17.4148
2007-04-13,17.5496
2007-04-16,17.7277
2007-04-17,17.7011
2007-04-18,17.6225
2007-04-19,17.8124
2007-04-20,17.7504
2007-04-23,17.34
2007-04-24,17.2061
2007-04-25,17.3213
2007-04-26,17.585
2007-04-27,17.5132
2007-04-30,17.4148
2007-05-01,17.4
2007-05-02,17.5063
2007-05-03,17.6835
2007-05-04,17.8183
2007-05-07,18.0171
2007-05-08,17.9984
2007-05-09,17.8724
2007-05-10,17.6372
2007-05-11,17.7947
2007-05-14,17.9187
2007-05-15,17.834
2007-05-16,17.9778
2007-05-17,18.0053
2007-05-18,18.0565
2007-05-21,18.0447
2007-05-22,18.0112
2007-05-23,17.9905
2007-05-24,17.9522
2007-05-25,18.1175
2007-05-29,18.1363
2007-05-30,18.0388
2007-05-31,18.0879
2007-06-01,18.215
2007-06-04,18.1117
2007-06-05,17.9522
2007-06-06,17.6303
2007-06-07,17.2996
2007-06-08,17.4502
2007-06-11,17.3518
2007-06-12,17.1815
2007-06-13,17.34
2007-06-14,17.3656
2007-06-15,17.4216
2007-06-18,17.2809
2007-06-19,17.2503
2007-06-20,16.9187
2007-06-21,17.0574
2007-06-22,16.7021
2007-06-25,16.7169
2007-06-26,16.8399
2007-06-27,16.8527
2007-06-28,16.8665
2007-06-29,16.8281
2007-07-02,16.9315
2007-07-03,16.9856
2007-07-05,17.0456
2007-07-06,17.0574
2007-07-09,17.0308
2007-07-10,16.835
2007-07-11,16.7484
2007-07-12,17.0958
2007-07-13,17.0506
2007-07-16,17.1628
2007-07-17,17.0821
2007-07-18,16.5358
2007-07-19,16.4433
2007-07-20,16.3881
2007-07-23,16.4728
2007-07-24,16.3793
2007-07-25,16.3075
2007-07-26,15.8921
2007-07-27,15.6558
2007-07-30,15.6362
2007-07-31,15.4709
2007-08-01,15.5505
2007-08-02,15.6932
2007-08-03,15.4709
2007-08-06,15.8625
2007-08-07,16.023
2007-08-08,16.1952
2007-08-09,15.8842
2007-08-10,15.7848
2007-08-13,15.7238
2007-08-14,15.5171
2007-08-15,15.4837
2007-08-16,15.3921
2007-08-17,15.7552
2007-08-20,15.9059
2007-08-21,15.9501
2007-08-22,16.2228
2007-08-23,16.2012
2007-08-24,16.2799
2007-08-27,16.2947
2007-08-28,16.1018
2007-08-29,16.2356
2007-08-30,16.1558
2007-08-31,16.3439
2007-09-04,16.5053
2007-09-05,16.2592
2007-09-06,16.2012
2007-09-07,15.9571
2007-09-10,15.7661
2007-09-11,15.9217
2007-09-12,15.9217
2007-09-13,15.9443
2007-09-14,15.9836
2007-09-17,15.8783
2007-09-18,16.148
2007-09-19,16.3734
2007-09-20,16.1352
2007-09-21,16.1824
2007-09-24,16.0722
2007-09-25,15.9501
2007-09-26,16.1766
2007-09-27,16.2877
2007-09-28,16.0801
2007-10-01,16.3507
2007-10-02,16.4118
2007-10-03,16.5053
2007-10-04,16.647
2007-10-05,16.835
2007-10-08,16.7484
2007-10-09,16.8075
2007-10-10,16.8075
2007-10-11,16.7484
2007-10-12,16.6244
2007-10-15,16.4511
2007-10-16,16.208
2007-10-17,16.1558
2007-10-18,16.148
2007-10-19,15.8429
2007-10-22,15.8084
2007-10-23,15.8281
2007-10-24,15.7789
2007-10-25,15.9836
2007-10-26,15.9964
2007-10-29,16.1292
2007-10-30,16.089
2007-10-31,16.1952
2007-11-01,15.7602
2007-11-02,15.5771
2007-11-05,15.5771
2007-11-06,15.7474
2007-11-07,15.3448
2007-11-08,15.211
2007-11-09,15.0259
2007-11-12,15.147
2007-11-13,15.4964
2007-11-14,15.5367
2007-11-15,15.3261
2007-11-16,15.3921
2007-11-19,14.9472
2007-11-20,14.9521
2007-11-21,14.706
2007-11-23,15.1253
2007-11-26,14.6765
2007-11-27,15.0545
2007-11-28,15.4255
2007-11-29,15.5319
2007-11-30,15.6362
2007-12-03,15.4964
2007-12-04,15.4443
2007-12-05,15.7789
2007-12-06,15.9059
2007-12-07,16.0574
2007-12-10,16.0368
2007-12-11,15.6794
2007-12-12,15.6686
2007-12-13,15.5574
2007-12-14,15.2021
2007-12-17,15.1185
2007-12-18,15.3793
2007-12-19,15.3114
2007-12-20,15.2808
2007-12-21,15.2946
2007-12-24,15.3507
2007-12-26,15.268
2007-12-27,15.0811
2007-12-28,15.0683
2007-12-31,14.96
2008-01-02,15.0741
2008-01-03,15.2514
2008-01-04,15.0259
2008-01-07,15.2888
2008-01-08,15.4443
2008-01-09,15.7424
2008-01-10,15.8468
2008-01-11,15.8084
2008-01-14,15.772
2008-01-15,15.5239
2008-01-16,15.398
2008-01-17,15.1115
2008-01-18,14.8054
2008-01-22,14.6283
2008-01-23,15.0457
2008-01-24,15.1686
2008-01-25,14.8783
2008-01-28,15.1303
2008-01-29,15.2514
2008-01-30,15.2021
2008-01-31,15.3734
2008-02-01,15.5239
2008-02-04,15.5505
2008-02-05,15.1115
2008-02-06,14.8674
2008-02-07,14.9186
2008-02-08,14.6765
2008-02-11,14.6095
2008-02-12,14.9265
2008-02-13,14.9639
2008-02-14,14.774
2008-02-15,14.6962
2008-02-19,14.7188
2008-02-20,14.7897
2008-02-21,14.7405
2008-02-22,14.8054
2008-02-25,14.9895
2008-02-26,15.0259
2008-02-27,14.9679
2008-02-28,14.8408
2008-02-29,14.6627
2008-03-03,14.6381
2008-03-04,14.6341
2008-03-05,14.5033
2008-03-06,14.207
2008-03-07,14.0495
2008-03-10,13.9186
2008-03-11,14.2936
2008-03-12,14.0042
2008-03-13,13.955
2008-03-14,13.585
2008-03-17,13.5338
2008-03-18,13.8231
2008-03-19,13.5633
2008-03-20,13.5466
2008-03-24,13.5633
2008-03-25,13.6745
2008-03-26,13.6155
2008-03-27,13.5278
2008-03-28,13.4924
2008-03-31,13.7719
2008-04-01,14.0672
2008-04-02,14.1559
2008-04-03,14.0436
2008-04-04,14.0495
2008-04-07,14.1371
2008-04-08,13.8231
2008-04-09,13.7483
2008-04-10,13.7651
2008-04-11,13.455
2008-04-14,13.5278
2008-04-15,13.6302
2008-04-16,13.8842
2008-04-17,13.4255
2008-04-18,13.4728
2008-04-21,13.2936
2008-04-22,13.0229
2008-04-23,13.085
2008-04-24,13.2001
2008-04-25,13.4412
2008-04-28,13.3123
2008-04-29,13.3201
2008-04-30,13.3201
2008-05-01,13.4481
2008-05-02,13.5633
2008-05-05,13.5062
2008-05-06,13.4353
2008-05-07,13.142
2008-05-08,13.142
2008-05-09,13.0229
2008-05-12,13.1006
2008-05-13,13.142
2008-05-14,13.2001
2008-05-15,13.2119
2008-05-16,13.1814
2008-05-19,13.3123
2008-05-20,13.1952
2008-05-21,13.1706
2008-05-22,13.017
2008-05-23,12.8507
2008-05-27,12.7217
2008-05-28,12.701
2008-05-29,12.7651
2008-05-30,12.7414
2008-06-02,12.6224
2008-06-03,12.5101
2008-06-04,12.3723
2008-06-05,12.2867
2008-06-06,11.8212
2008-06-09,11.8566
2008-06-10,11.8084
2008-06-11,11.5485
2008-06-12,11.6656
2008-06-13,11.8369
2008-06-16,11.6961
2008-06-17,11.6597
2008-06-18,11.6961
2008-06-19,11.6961
2008-06-20,11.4038
2008-06-23,11.4373
2008-06-24,11.639
2008-06-25,11.765
2008-06-26,11.2994
2008-06-27,11.3713
2008-06-30,11.4953
2008-07-01,11.6656
2008-07-02,11.5957
2008-07-03,11.6804
2008-07-07,11.4441
2008-07-08,11.9717
2008-07-09,11.8625
2008-07-10,11.8625
2008-07-11,11.7217
2008-07-14,11.6174
2008-07-15,11.5671
2008-07-16,12.0179
2008-07-17,12.1026
2008-07-18,12.0563
2008-07-21,11.9067
2008-07-22,12.0751
2008-07-23,12.5505
2008-07-24,12.3792
2008-07-25,12.4303
2008-07-28,12.0829
2008-07-29,12.1942
2008-07-30,12.4225
2008-07-31,12.2867
2008-08-01,12.2394
2008-08-04,12.4905
2008-08-05,12.9698
2008-08-06,12.7857
2008-08-07,12.639
2008-08-08,13.0554
2008-08-11,13.085
2008-08-12,12.9776
2008-08-13,12.9245
2008-08-14,13.017
2008-08-15,13.142
2008-08-18,12.9245
2008-08-19,12.7276
2008-08-20,12.6863
2008-08-21,12.7473
2008-08-22,12.9973
2008-08-25,12.8399
2008-08-26,12.6863
2008-08-27,12.5564
2008-08-28,12.6804
2008-08-29,12.5741
2008-09-02,12.6164
2008-09-03,12.6342
2008-09-04,12.2867
2008-09-05,12.1834
2008-09-08,12.5958
2008-09-09,12.0061
2008-09-10,11.9767
2008-09-11,12.1026
2008-09-12,12.2502
2008-09-15,11.8792
2008-09-16,11.7217
2008-09-17,11.2994
2008-09-18,11.8369
2008-09-19,12.207
2008-09-22,11.894
2008-09-23,11.8497
2008-09-24,11.8369
2008-09-25,12.267
2008-09-26,12.2818
2008-09-29,11.6174
2008-09-30,12.1341
2008-10-01,12.4659
2008-10-02,12.3655
2008-10-03,12.5032
2008-10-06,12.4659
2008-10-07,11.6174
2008-10-08,11.2729
2008-10-09,10.3113
2008-10-10,9.96279
2008-10-13,10.9756
2008-10-14,11.2522
2008-10-15,10.7069
2008-10-16,11.1685
2008-10-17,11.1291
2008-10-20,11.4107
2008-10-21,11.4107
2008-10-22,11.016
2008-10-23,11.2522
2008-10-24,10.9048
2008-10-27,10.7857
2008-10-28,11.7266
2008-10-29,11.3132
2008-10-30,11.7492
2008-10-31,11.6538
2008-11-03,11.6882
2008-11-04,12.1154
2008-11-05,11.1873
2008-11-06,10.7719
2008-11-07,11.0957
2008-11-10,10.9264
2008-11-11,11.0367
2008-11-12,10.4186
2008-11-13,11.0111
2008-11-14,10.7109
2008-11-17,10.4766
2008-11-18,10.7187
2008-11-19,10.2385
2008-11-20,9.51104
2008-11-21,10.3113
2008-11-24,10.5534
2008-11-25,10.4914
2008-11-26,10.575
2008-11-28,10.8113
2008-12-01,10.0544
2008-12-02,10.5416
2008-12-03,10.9392
2008-12-04,10.7069
2008-12-05,10.891
2008-12-08,11.14
2008-12-09,10.8408
2008-12-10,10.9048
