Date,MRK.US
2004-04-23,31.6649
2004-04-26,31.5805
2004-04-27,31.9942
2004-04-28,32.1221
2004-04-29,31.8117
2004-04-30,31.8245
2004-05-03,32.2977
2004-05-04,32.3998
2004-05-05,32.377
2004-05-06,32.5774
2004-05-07,32.3056
2004-05-10,31.6301
2004-05-11,31.4189
2004-05-12,31.7234
2004-05-13,31.2175
2004-05-14,31.4526
2004-05-17,31.5805
2004-05-18,31.7234
2004-05-19,31.4466
2004-05-20,31.4863
2004-05-21,31.5478
2004-05-24,31.3167
2004-05-25,31.7105
2004-05-26,31.772
2004-05-27,32.1162
2004-05-28,32.0299
2004-06-01,32.746
2004-06-02,32.3869
2004-06-03,32.4931
2004-06-04,32.6349
2004-06-07,32.5347
2004-06-08,32.7529
2004-06-09,32.3998
2004-06-10,32.3552
2004-06-14,31.7591
2004-06-15,32.4713
2004-06-16,32.5566
2004-06-17,32.7232
2004-06-18,32.746
2004-06-21,32.4713
2004-06-22,32.2263
2004-06-23,32.377
2004-06-24,32.4415
2004-06-25,31.8245
2004-06-28,31.9148
2004-06-29,32.0626
2004-06-30,32.1628
2004-07-01,31.8593
2004-07-02,31.7283
2004-07-06,31.5548
2004-07-07,31.3574
2004-07-08,31.0945
2004-07-09,31.0539
2004-07-12,30.9239
2004-07-13,30.8446
2004-07-14,30.9328
2004-07-15,30.2742
2004-07-16,30.3357
2004-07-19,30.0987
2004-07-20,30.3576
2004-07-21,30.1939
2004-07-22,30.7146
2004-07-23,30.5807
2004-07-26,30.4716
2004-07-27,30.4984
2004-07-28,30.4835
2004-07-29,30.7424
2004-07-30,30.7097
2004-08-02,30.789
2004-08-03,30.3823
2004-08-04,30.4042
2004-08-05,30.0848
2004-08-06,29.5214
2004-08-09,29.8388
2004-08-10,30.2346
2004-08-11,30.4716
2004-08-12,30.3308
2004-08-13,30.1939
2004-08-16,30.5182
2004-08-17,30.4528
2004-08-18,31.0201
2004-08-19,30.7553
2004-08-20,31.2026
2004-08-23,31.2979
2004-08-24,31.3861
2004-08-25,31.163
2004-08-26,30.5053
2004-08-27,30.5748
2004-08-30,30.423
2004-08-31,30.4528
2004-09-01,30.1612
2004-09-02,30.5539
2004-09-03,30.796
2004-09-07,30.9993
2004-09-08,30.9051
2004-09-09,30.6462
2004-09-10,30.9924
2004-09-13,30.7751
2004-09-14,30.8446
2004-09-15,30.7424
2004-09-16,30.5936
2004-09-17,30.4528
2004-09-20,30.2504
2004-09-21,30.3625
2004-09-22,30.302
2004-09-23,29.9757
2004-09-24,29.8616
2004-09-27,30.1036
2004-09-28,30.4171
2004-09-29,30.5182
2004-09-30,22.3431
2004-10-01,22.5554
2004-10-04,23.1763
2004-10-05,22.6357
2004-10-06,21.4455
2004-10-07,20.9813
2004-10-08,20.5439
2004-10-11,20.8147
2004-10-12,20.891
2004-10-13,20.3643
2004-10-14,20.4437
2004-10-15,20.651
2004-10-18,20.9208
2004-10-19,21.1013
2004-10-20,21.262
2004-10-21,21.1678
2004-10-22,20.6946
2004-10-25,20.644
2004-10-26,20.7601
2004-10-27,21.138
2004-10-28,21.379
2004-10-29,21.2025
2004-11-01,19.1483
2004-11-02,18.1475
2004-11-03,18.8716
2004-11-04,18.2973
2004-11-05,17.7468
2004-11-08,17.9937
2004-11-09,17.6049
2004-11-10,17.8836
2004-11-11,17.7081
2004-11-12,17.9114
2004-11-15,18.3429
2004-11-16,18.6087
2004-11-17,18.5155
2004-11-18,18.5284
2004-11-19,18.3627
2004-11-22,18.3716
2004-11-23,18.3786
2004-11-24,18.4321
2004-11-26,18.7565
2004-11-29,18.7386
2004-11-30,18.9717
2004-12-01,18.7694
2004-12-02,19.3625
2004-12-03,19.4211
2004-12-06,19.0402
2004-12-07,18.8854
2004-12-08,19.43
2004-12-09,19.4558
2004-12-10,19.4637
2004-12-13,19.673
2004-12-14,20.0549
2004-12-15,20.6401
2004-12-16,21.5258
2004-12-17,21.3899
2004-12-20,21.3364
2004-12-21,21.6578
2004-12-22,21.8145
2004-12-23,21.873
2004-12-27,21.6349
2004-12-28,21.8026
2004-12-29,21.8293
2004-12-30,21.8145
2004-12-31,21.7659
2005-01-03,21.1678
2005-01-04,21.0815
2005-01-05,21.2213
2005-01-06,21.3513
2005-01-07,21.0815
2005-01-10,21.3294
2005-01-11,21.1073
2005-01-12,21.0428
2005-01-13,20.7541
2005-01-14,20.9049
2005-01-18,21.1945
2005-01-19,21.0051
2005-01-20,20.8097
2005-01-21,20.5587
2005-01-24,20.2126
2005-01-25,20.9575
2005-01-26,21.1073
2005-01-27,21.1132
2005-01-28,18.9717
2005-01-31,18.9926
2005-02-01,18.8438
2005-02-02,19.2703
2005-02-03,19.2376
2005-02-04,19.1979
2005-02-07,19.2475
2005-02-08,19.5004
2005-02-09,19.4379
2005-02-10,19.4746
2005-02-11,19.7791
2005-02-14,19.914
2005-02-15,19.8763
2005-02-16,19.6502
2005-02-17,19.5341
2005-02-18,22.0803
2005-02-22,21.1321
2005-02-23,21.505
2005-02-24,21.6647
2005-02-25,21.6002
2005-02-28,21.4663
2005-03-01,21.7599
2005-03-02,21.3959
2005-03-03,21.386
2005-03-04,21.4534
2005-03-07,21.4663
2005-03-08,21.4881
2005-03-09,21.5556
2005-03-10,21.7807
2005-03-11,21.7807
2005-03-14,21.866
2005-03-15,21.6716
2005-03-16,21.4663
2005-03-17,21.4802
2005-03-18,21.6935
2005-03-21,21.5625
2005-03-22,21.6578
2005-03-23,21.7073
2005-03-24,21.5794
2005-03-28,21.505
2005-03-29,21.6786
2005-03-30,21.9652
2005-03-31,21.9186
2005-04-01,21.8799
2005-04-04,22.0069
2005-04-05,22.3739
2005-04-06,22.2737
2005-04-07,22.6774
2005-04-08,22.5693
2005-04-11,22.4403
2005-04-12,22.8926
2005-04-13,23.3747
2005-04-14,23.5522
2005-04-15,23.5671
2005-04-18,23.3122
2005-04-19,23.4828
2005-04-20,23.0712
2005-04-21,23.212
2005-04-22,23.1585
2005-04-25,22.971
2005-04-26,22.7498
2005-04-27,22.6774
2005-04-28,22.8798
2005-04-29,22.9551
2005-05-02,23.0236
2005-05-03,23.3053
2005-05-04,23.6544
2005-05-05,23.5324
2005-05-06,23.1317
2005-05-09,23.1585
2005-05-10,22.9412
2005-05-11,22.6834
2005-05-12,22.7786
2005-05-13,22.6556
2005-05-16,22.6467
2005-05-17,22.3511
2005-05-18,22.3114
2005-05-19,22.2043
2005-05-20,22.0872
2005-05-23,22.244
2005-05-24,22.1696
2005-05-25,22.0277
2005-05-26,21.9067
2005-05-27,21.9732
2005-05-31,21.9652
2005-06-01,21.8026
2005-06-02,21.8214
2005-06-03,21.7282
2005-06-06,21.6885
2005-06-07,21.7212
2005-06-08,21.4167
2005-06-09,21.2283
2005-06-10,21.256
2005-06-13,21.3651
2005-06-14,21.5179
2005-06-15,21.6002
2005-06-16,21.6716
2005-06-17,21.8145
2005-06-20,21.7421
2005-06-21,21.6647
2005-06-22,21.6578
2005-06-23,21.1598
2005-06-24,20.6877
2005-06-27,20.651
2005-06-28,20.9724
2005-06-29,20.8771
2005-06-30,20.8553
2005-07-01,21.0309
2005-07-05,21.0577
2005-07-06,20.6946
2005-07-07,20.2989
2005-07-08,20.9912
2005-07-11,21.1539
2005-07-12,21.3959
2005-07-13,21.4088
2005-07-14,21.6062
2005-07-15,21.6062
2005-07-18,21.5863
2005-07-19,21.6349
2005-07-20,21.5705
2005-07-21,21.2501
2005-07-22,21.0884
2005-07-25,20.8147
2005-07-26,20.7809
2005-07-27,21.138
2005-07-28,21.1886
2005-07-29,21.0309
2005-08-01,20.776
2005-08-02,20.7809
2005-08-03,20.8702
2005-08-04,20.5439
2005-08-05,20.7601
2005-08-08,20.6202
2005-08-09,20.9813
2005-08-10,21.1073
2005-08-11,21.0507
2005-08-12,20.6877
2005-08-15,20.7601
2005-08-16,20.5171
2005-08-17,20.6946
2005-08-18,20.5925
2005-08-19,19.0005
2005-08-22,18.8854
2005-08-23,18.6771
2005-08-24,18.8438
2005-08-25,18.8041
2005-08-26,18.7307
2005-08-29,19.0402
2005-08-30,19.1552
2005-08-31,19.1165
2005-09-01,19.2376
2005-09-02,19.5212
2005-09-06,19.6284
2005-09-07,19.8079
2005-09-08,19.7662
2005-09-09,19.8476
2005-09-12,19.7434
2005-09-13,19.4131
2005-09-14,19.4379
2005-09-15,19.4746
2005-09-16,19.5718
2005-09-19,19.3992
2005-09-20,19.0828
2005-09-21,18.8259
2005-09-22,18.6871
2005-09-23,18.7009
2005-09-26,18.8438
2005-09-27,18.5849
2005-09-28,18.6375
2005-09-29,18.4996
2005-09-30,18.4272
2005-10-03,18.452
2005-10-04,18.4193
2005-10-05,18.207
2005-10-06,18.1703
2005-10-07,17.2657
2005-10-10,18.2139
2005-10-11,18.1147
2005-10-12,18.1336
2005-10-13,18.1554
2005-10-14,18.3945
2005-10-17,18.3359
2005-10-18,18.3161
2005-10-19,18.2278
2005-10-20,18.2278
2005-10-21,17.7269
2005-10-24,18.2844
2005-10-25,18.2973
2005-10-26,18.4113
2005-10-27,18.2278
2005-10-28,18.6494
2005-10-31,19.1096
2005-11-01,19.3149
2005-11-02,19.2376
2005-11-03,19.9626
2005-11-04,19.7861
2005-11-07,19.9408
2005-11-08,19.8853
2005-11-09,20.038
2005-11-10,20.3356
2005-11-11,20.3356
2005-11-14,20.4725
2005-11-15,20.3266
2005-11-16,20.164
2005-11-17,20.0499
2005-11-18,20.5974
2005-11-21,20.6341
2005-11-22,20.6579
2005-11-23,20.8633
2005-11-25,20.9813
2005-11-28,20.0152
2005-11-29,20.3266
2005-11-30,19.9071
2005-12-01,20.0965
2005-12-02,20.2899
2005-12-05,20.3871
2005-12-06,20.4
2005-12-07,20.5111
2005-12-08,20.0965
2005-12-09,19.7236
2005-12-12,19.2376
2005-12-13,19.5718
2005-12-14,19.7742
2005-12-15,20.159
2005-12-16,20.3197
2005-12-19,21.8373
2005-12-20,21.6647
2005-12-21,21.6191
2005-12-22,21.6786
2005-12-23,21.8026
2005-12-27,21.627
2005-12-28,21.6062
2005-12-29,21.9067
2005-12-30,21.5397
2006-01-03,22.1775
2006-01-04,22.4344
2006-01-05,22.4671
2006-01-06,22.4255
2006-01-09,22.7925
2006-01-10,22.5693
2006-01-11,22.6556
2006-01-12,22.6705
2006-01-13,22.6635
2006-01-17,22.4889
2006-01-18,22.366
2006-01-19,22.5623
2006-01-20,22.5157
2006-01-23,22.2291
2006-01-24,22.1954
2006-01-25,22.4741
2006-01-26,22.9898
2006-01-27,23.4937
2006-01-30,23.336
2006-01-31,23.3618
2006-02-01,23.4719
2006-02-02,22.9006
2006-02-03,23.2864
2006-02-06,22.9075
2006-02-07,22.8133
2006-02-08,23.22
2006-02-09,23.2547
2006-02-10,23.2329
2006-02-13,23.2329
2006-02-14,23.4749
2006-02-15,23.8954
2006-02-16,24.3626
2006-02-17,24.4102
2006-02-21,24.1008
2006-02-22,24.3249
2006-02-23,23.9778
2006-02-24,23.7685
2006-02-27,23.944
2006-02-28,23.6038
2006-03-01,23.6723
2006-03-02,23.7814
2006-03-03,23.83
2006-03-06,23.6723
2006-03-07,23.6346
2006-03-08,23.4828
2006-03-09,23.3678
2006-03-10,23.5394
2006-03-13,23.8379
2006-03-14,23.7685
2006-03-15,23.8072
2006-03-16,23.8905
2006-03-17,24.1325
2006-03-20,24.1464
2006-03-21,24.3011
2006-03-22,24.5302
2006-03-23,24.5124
2006-03-24,24.4102
2006-03-27,24.3934
2006-03-28,24.1394
2006-03-29,24.2406
2006-03-30,24.1117
2006-03-31,23.8548
2006-04-03,23.9778
2006-04-04,24.0244
2006-04-05,24.3696
2006-04-06,23.588
2006-04-07,23.342
2006-04-10,23.3053
2006-04-11,23.0623
2006-04-12,22.9194
2006-04-13,22.9829
2006-04-17,22.8857
2006-04-18,23.3489
2006-04-19,23.2924
2006-04-20,23.699
2006-04-21,23.5255
2006-04-24,23.2735
2006-04-25,23.1843
2006-04-26,23.2408
2006-04-27,23.4302
2006-04-28,23.3053
2006-05-01,23.1456
2006-05-02,23.3489
2006-05-03,23.1257
2006-05-04,23.2329
2006-05-05,23.3489
2006-05-08,23.3281
2006-05-09,23.3122
2006-05-10,23.4749
2006-05-11,23.3678
2006-05-12,23.2329
2006-05-15,23.4878
2006-05-16,23.7814
2006-05-17,23.2547
2006-05-18,23.7873
2006-05-19,23.3053
2006-05-22,23.2993
2006-05-23,23.3201
2006-05-24,22.9829
2006-05-25,23.2864
2006-05-26,23.3995
2006-05-30,22.4403
2006-05-31,22.5395
2006-06-01,22.8857
2006-06-02,22.9898
2006-06-05,22.6635
2006-06-06,22.9551
2006-06-07,22.9958
2006-06-08,23.0018
2006-06-09,22.8926
2006-06-12,22.599
2006-06-13,22.7925
2006-06-14,22.6774
2006-06-15,23.2487
2006-06-16,23.2993
2006-06-19,23.336
2006-06-20,23.6455
2006-06-21,23.8835
2006-06-22,23.8687
2006-06-23,23.6633
2006-06-26,23.7109
2006-06-27,23.5027
2006-06-28,23.7685
2006-06-29,24.3011
2006-06-30,24.6671
2006-07-03,24.7971
2006-07-05,24.8447
2006-07-06,24.8228
2006-07-07,25.0351
2006-07-10,24.9329
2006-07-11,25.2365
2006-07-12,24.8506
2006-07-13,25.0143
2006-07-14,24.4777
2006-07-17,24.6284
2006-07-18,24.8447
2006-07-19,25.2712
2006-07-20,25.2583
2006-07-21,25.2999
2006-07-24,26.3751
2006-07-25,26.5934
2006-07-26,27.2093
2006-07-27,27.7489
2006-07-28,27.8411
2006-07-31,27.2678
2006-08-01,27.6408
2006-08-02,27.7856
2006-08-03,28.1615
2006-08-04,28.0008
2006-08-07,27.6557
2006-08-08,27.7489
2006-08-09,28.0742
2006-08-10,27.9879
2006-08-11,27.495
2006-08-14,27.6844
2006-08-15,27.7261
2006-08-16,27.8878
2006-08-17,26.2918
2006-08-18,26.759
2006-08-21,26.8493
2006-08-22,26.9137
2006-08-23,27.3998
2006-08-24,27.125
2006-08-25,27.3849
2006-08-28,27.7261
2006-08-29,27.9433
2006-08-30,27.6259
2006-08-31,27.4563
2006-09-01,27.732
2006-09-05,27.8808
2006-09-06,28.0336
2006-09-07,27.5168
2006-09-08,27.8044
2006-09-11,27.9582
2006-09-12,28.5613
2006-09-13,27.8223
2006-09-14,27.7856
2006-09-15,27.8253
2006-09-18,27.6259
2006-09-19,27.8878
2006-09-20,28.3996
2006-09-21,28.4055
2006-09-22,28.467
2006-09-25,28.4115
2006-09-26,28.2766
2006-09-27,28.713
2006-09-28,28.4819
2006-09-29,28.3738
2006-10-02,28.2181
2006-10-03,28.4323
2006-10-04,28.3996
2006-10-05,28.0465
2006-10-06,28.343
2006-10-09,28.343
2006-10-10,28.3192
2006-10-11,28.5682
2006-10-12,28.955
2006-10-13,29.2466
2006-10-16,29.6305
2006-10-17,29.7684
2006-10-18,30.1185
2006-10-19,30.1274
2006-10-20,30.9051
2006-10-23,30.9438
2006-10-24,31.1025
2006-10-25,31.1967
2006-10-26,31.2919
2006-10-27,31.2096
2006-10-30,30.9051
2006-10-31,30.7553
2006-11-01,30.9239
2006-11-02,30.7424
2006-11-03,30.5391
2006-11-06,31.0201
2006-11-07,31.0816
2006-11-08,30.0263
2006-11-09,29.0354
2006-11-10,29.198
2006-11-13,29.4291
2006-11-14,29.7168
2006-11-15,29.8983
2006-11-16,30.2346
2006-11-17,30.5093
2006-11-20,30.178
2006-11-21,29.942
2006-11-22,30.0511
2006-11-24,29.9181
2006-11-27,29.5383
2006-11-28,29.573
2006-11-29,30.1711
2006-11-30,30.1423
2006-12-01,30.5093
2006-12-04,30.2683
2006-12-05,30.7355
2006-12-06,30.2504
2006-12-07,29.7604
2006-12-08,29.7466
2006-12-11,29.8031
2006-12-12,29.5383
2006-12-13,29.3488
2006-12-14,29.5214
2006-12-15,29.82
2006-12-18,29.6831
2006-12-19,29.4649
2006-12-20,29.32
2006-12-21,29.2992
2006-12-22,29.0026
2006-12-26,28.9749
2006-12-27,29.3686
2006-12-28,29.4877
2006-12-29,29.5214
2007-01-03,29.81
2007-01-04,30.547
2007-01-05,29.9975
2007-01-08,29.9896
2007-01-09,29.7089
2007-01-10,29.8755
2007-01-11,29.9687
2007-01-12,30.3308
2007-01-16,30.4389
2007-01-17,30.4776
2007-01-18,30.9735
2007-01-19,30.8783
2007-01-22,30.675
2007-01-23,30.9656
2007-01-24,31.2979
2007-01-25,31.1461
2007-01-26,31.1401
2007-01-29,30.8168
2007-01-30,30.4091
2007-01-31,30.302
2007-02-01,30.5589
2007-02-02,30.2881
2007-02-05,30.186
2007-02-06,30.2266
2007-02-07,29.9687
2007-02-08,29.7386
2007-02-09,29.6771
2007-02-12,29.695
2007-02-13,29.7604
2007-02-14,29.8309
2007-02-15,29.7089
2007-02-16,29.9836
2007-02-20,30.1334
2007-02-21,29.7604
2007-02-22,29.2536
2007-02-23,29.0741
2007-02-26,30.1185
2007-02-27,29.2397
2007-02-28,29.8983
2007-03-01,29.7922
2007-03-02,29.9261
2007-03-05,29.9618
2007-03-06,30.2504
2007-03-07,29.7009
2007-03-08,30.0401
2007-03-09,30.2078
2007-03-12,29.9896
2007-03-13,29.3686
2007-03-14,29.2992
2007-03-15,29.2466
2007-03-16,29.1772
2007-03-19,29.4014
2007-03-20,29.5452
2007-03-21,29.9618
2007-03-22,29.9092
2007-03-23,30.0987
2007-03-26,29.8388
2007-03-27,29.5601
2007-03-28,29.2714
2007-03-29,29.7604
2007-03-30,29.9092
2007-04-02,30.4776
2007-04-03,30.7295
2007-04-04,30.7216
2007-04-05,30.8366
2007-04-09,30.911
2007-04-10,31.0539
2007-04-11,30.911
2007-04-12,31.3921
2007-04-13,34.0007
2007-04-16,34.0722
2007-04-17,33.8629
2007-04-18,33.6456
2007-04-19,33.9571
2007-04-20,34.8657
2007-04-23,34.9847
2007-04-24,34.942
2007-04-25,35.4767
2007-04-26,35.5034
2007-04-27,35.1146
2007-04-30,34.8339
2007-05-01,34.3955
2007-05-02,34.6911
2007-05-03,34.9063
2007-05-04,35.1583
2007-05-07,35.2336
2007-05-08,35.3765
2007-05-09,35.2465
2007-05-10,34.5889
2007-05-11,35.2098
2007-05-14,35.2654
2007-05-15,35.6314
2007-05-16,35.677
2007-05-17,35.5213
2007-05-18,36.0579
2007-05-21,36.4239
2007-05-22,36.6659
2007-05-23,36.8038
2007-05-24,36.3991
2007-05-25,36.3614
2007-05-29,36.1601
2007-05-30,35.6909
2007-05-31,35.5183
2007-06-01,35.3051
2007-06-04,35.0442
2007-06-05,34.8339
2007-06-06,34.3717
2007-06-07,34.088
2007-06-08,33.9501
2007-06-11,34.5671
2007-06-12,34.0087
2007-06-13,34.3112
2007-06-14,34.0146
2007-06-15,34.3509
2007-06-18,34.2854
2007-06-19,34.0722
2007-06-20,33.355
2007-06-21,33.3868
2007-06-22,32.874
2007-06-25,32.7321
2007-06-26,33.2648
2007-06-27,34.0801
2007-06-28,34.1803
2007-06-29,33.721
2007-07-02,33.5673
2007-07-03,33.7419
2007-07-05,33.7339
2007-07-06,33.4939
2007-07-09,33.4631
2007-07-10,32.9503
2007-07-11,33.109
2007-07-12,34.3796
2007-07-13,34.4322
2007-07-16,34.4193
2007-07-17,34.0394
2007-07-18,33.8143
2007-07-19,33.4106
2007-07-20,33.1953
2007-07-23,35.434
2007-07-24,35.0194
2007-07-25,36.1462
2007-07-26,35.189
2007-07-27,33.9382
2007-07-30,33.9382
2007-07-31,33.6189
2007-08-01,34.5463
2007-08-02,34.9698
2007-08-03,34.0523
2007-08-06,34.7694
2007-08-07,34.9619
2007-08-08,35.4558
2007-08-09,34.8339
2007-08-10,34.453
2007-08-13,34.2348
2007-08-14,33.8103
2007-08-15,33.7091
2007-08-16,33.4939
2007-08-17,33.6
2007-08-20,33.843
2007-08-21,33.7022
2007-08-22,34.1009
2007-08-23,34.1951
2007-08-24,34.4134
2007-08-27,33.9382
2007-08-28,33.3223
2007-08-29,33.8053
2007-08-30,33.6258
2007-08-31,33.971
2007-09-04,33.8847
2007-09-05,33.4522
2007-09-06,34.1743
2007-09-07,33.5673
2007-09-10,33.728
2007-09-11,33.8222
2007-09-12,33.6327
2007-09-13,33.7617
2007-09-14,33.5445
2007-09-17,33.4572
2007-09-18,34.2428
2007-09-19,34.9133
2007-09-20,34.7913
2007-09-21,35.0898
2007-09-24,34.9916
2007-09-25,35.4003
2007-09-26,35.6195
2007-09-27,35.4132
2007-09-28,34.9996
2007-10-01,35.5034
2007-10-02,34.9569
2007-10-03,35.311
2007-10-04,35.7921
2007-10-05,36.2325
2007-10-08,35.9905
2007-10-09,36.3168
2007-10-10,36.045
2007-10-11,35.9161
2007-10-12,36.2325
2007-10-15,36.0847
2007-10-16,35.9091
2007-10-17,36.173
2007-10-18,36.1521
2007-10-19,35.9627
2007-10-22,36.9992
2007-10-23,38.1627
2007-10-24,38.0536
2007-10-25,38.6358
2007-10-26,38.9899
2007-10-29,39.1179
2007-10-30,39.1794
2007-10-31,39.4511
2007-11-01,38.8421
2007-11-02,37.9464
2007-11-05,37.8721
2007-11-06,37.9137
2007-11-07,36.7026
2007-11-08,37.0875
2007-11-09,37.8522
2007-11-12,37.9137
2007-11-13,38.9284
2007-11-14,38.7995
2007-11-15,39.223
2007-11-16,39.5305
2007-11-19,39.4442
2007-11-20,39.223
2007-11-21,38.2718
2007-11-23,39.0445
2007-11-26,38.9978
2007-11-27,39.9124
2007-11-28,40.5997
2007-11-29,40.5729
2007-11-30,40.1931
2007-12-03,39.7983
2007-12-04,39.5364
2007-12-05,40.2218
2007-12-06,40.2903
2007-12-07,41.0877
2007-12-10,41.1472
2007-12-11,40.8993
2007-12-12,40.4381
2007-12-13,40.4847
2007-12-14,40.3359
2007-12-17,40.2843
2007-12-18,40.4529
2007-12-19,40.1812
2007-12-20,39.6396
2007-12-21,40.0522
2007-12-24,40.4529
2007-12-26,40.2377
2007-12-27,39.6604
2007-12-28,39.7556
2007-12-31,39.349
2008-01-02,38.85
2008-01-03,38.8163
2008-01-04,38.4979
2008-01-07,39.223
2008-01-08,40.3994
2008-01-09,40.9687
2008-01-10,40.9479
2008-01-11,41.0004
2008-01-14,40.4787
2008-01-15,39.3956
2008-01-16,39.5096
2008-01-17,37.1539
2008-01-18,36.1035
2008-01-22,34.7694
2008-01-23,34.0652
2008-01-24,33.5593
2008-01-25,32.3631
2008-01-28,33.3471
2008-01-29,32.5089
2008-01-30,31.6123
2008-01-31,31.2175
2008-02-01,31.1352
2008-02-04,32.1439
2008-02-05,31.1153
2008-02-06,30.9517
2008-02-07,30.9438
2008-02-08,30.1542
2008-02-11,30.6829
2008-02-12,31.5062
2008-02-13,32.2124
2008-02-14,31.7591
2008-02-15,32.1846
2008-02-19,31.8722
2008-02-20,31.8384
2008-02-21,31.2374
2008-02-22,31.1967
2008-02-25,31.6837
2008-02-26,31.4119
2008-02-27,30.7692
2008-02-28,30.6065
2008-02-29,29.9975
2008-03-03,29.8309
2008-03-04,29.6305
2008-03-05,29.2853
2008-03-06,28.7041
2008-03-07,28.2726
2008-03-10,27.9364
2008-03-11,28.6555
2008-03-12,28.7457
2008-03-13,28.3916
2008-03-14,27.741
2008-03-17,28.3381
2008-03-18,29.2466
2008-03-19,29.1108
2008-03-20,29.3617
2008-03-24,29.9618
2008-03-25,30.2504
2008-03-26,30.2683
2008-03-27,30.3238
2008-03-28,30.1423
2008-03-31,25.6967
2008-04-01,25.9476
2008-04-02,25.1224
2008-04-03,25.9774
2008-04-04,27.0893
2008-04-07,27.615
2008-04-08,27.6943
2008-04-09,27.7201
2008-04-10,28.2419
2008-04-11,27.856
2008-04-14,28.0336
2008-04-15,27.9145
2008-04-16,27.2966
2008-04-17,26.5586
2008-04-18,26.9217
2008-04-21,26.8374
2008-04-22,26.0786
2008-04-23,26.151
2008-04-24,27.0665
2008-04-25,27.5714
2008-04-28,28.0574
2008-04-29,25.1492
2008-04-30,25.7592
2008-05-01,26.3751
2008-05-02,26.6588
2008-05-05,26.394
2008-05-06,26.2998
2008-05-07,26.509
2008-05-08,26.4714
2008-05-09,26.3989
2008-05-12,26.8284
2008-05-13,26.521
2008-05-14,26.9703
2008-05-15,27.0893
2008-05-16,27.0893
2008-05-19,27.1012
2008-05-20,26.9058
2008-05-21,26.4942
2008-05-22,26.4277
2008-05-23,26.2303
2008-05-27,26.151
2008-05-28,26.1778
2008-05-29,26.3553
2008-05-30,26.3811
2008-06-02,25.8485
2008-06-03,25.9705
2008-06-04,25.8485
2008-06-05,26.3335
2008-06-06,25.3852
2008-06-09,25.048
2008-06-10,24.6403
2008-06-11,24.196
2008-06-12,23.9708
2008-06-13,24.0591
2008-06-16,23.704
2008-06-17,23.4828
2008-06-18,23.6038
2008-06-19,24.1067
2008-06-20,23.7873
2008-06-23,24.2605
2008-06-24,25.0758
2008-06-25,25.0421
2008-06-26,24.5124
2008-06-27,25.0421
2008-06-30,25.5251
2008-07-01,25.9774
2008-07-02,25.7592
2008-07-03,26.0359
2008-07-07,24.7832
2008-07-08,25.0351
2008-07-09,25.0936
2008-07-10,25.0549
2008-07-11,24.8843
2008-07-14,24.9647
2008-07-15,24.7693
2008-07-16,24.804
2008-07-17,25.0302
2008-07-18,25.5172
2008-07-21,23.9232
2008-07-22,21.2154
2008-07-23,21.511
2008-07-24,21.8145
2008-07-25,22.1289
2008-07-28,21.7073
2008-07-29,21.9454
2008-07-30,22.3263
2008-07-31,22.2787
2008-08-01,22.5217
2008-08-04,22.6169
2008-08-05,23.4937
2008-08-06,23.9034
2008-08-07,23.6187
2008-08-08,24.3448
2008-08-11,24.316
2008-08-12,24.4945
2008-08-13,24.2019
2008-08-14,24.3368
2008-08-15,24.4866
2008-08-18,24.1811
2008-08-19,23.8687
2008-08-20,23.6633
2008-08-21,23.5761
2008-08-22,23.8835
2008-08-25,23.699
2008-08-26,23.9837
2008-08-27,24.196
2008-08-28,24.6483
2008-08-29,24.1533
2008-09-02,23.582
2008-09-03,23.4749
2008-09-04,23.1376
2008-09-05,23.2279
2008-09-08,24.0244
2008-09-09,23.2547
2008-09-10,22.6992
2008-09-11,23.0166
2008-09-12,22.9006
2008-09-15,22.1577
2008-09-16,21.8571
2008-09-17,21.0815
2008-09-18,21.6191
2008-09-19,21.5625
2008-09-22,21.2957
2008-09-23,20.8206
2008-09-24,21.3076
2008-09-25,21.9186
2008-09-26,21.751
2008-09-29,20.5439
2008-09-30,21.3721
2008-10-01,21.7282
2008-10-02,21.0577
2008-10-03,21.5179
2008-10-06,20.3445
2008-10-07,19.5847
2008-10-08,19.3149
2008-10-09,17.7468
2008-10-10,17.7646
2008-10-13,19.922
2008-10-14,19.7236
2008-10-15,17.9858
2008-10-16,19.0888
2008-10-17,19.2991
2008-10-20,20.9912
2008-10-21,20.2899
2008-10-22,18.9648
2008-10-23,19.5341
2008-10-24,18.5224
2008-10-27,18.1624
2008-10-28,20.1055
2008-10-29,19.4211
2008-10-30,20.4437
2008-10-31,20.9575
2008-11-03,20.2899
2008-11-04,21.0815
2008-11-05,19.4498
2008-11-06,18.8656
2008-11-07,19.5847
2008-11-10,18.8993
2008-11-11,18.6563
2008-11-12,18.0919
2008-11-13,19.3219
2008-11-14,18.5075
2008-11-17,17.598
2008-11-18,17.6922
2008-11-19,17.1387
2008-11-20,15.9554
2008-11-21,16.5218
2008-11-24,17.228
2008-11-25,17.476
2008-11-26,17.8132
2008-11-28,18.0919
2008-12-01,16.8273
2008-12-02,18.0661
2008-12-03,17.9174
2008-12-04,16.9294
2008-12-05,17.9352
2008-12-08,18.2844
2008-12-09,17.8132
2008-12-10,18.2705
2008-12-11,17.9045
2008-12-12,18.3101
2008-12-15,18.0116
2008-12-16,18.8993
2008-12-17,18.3627
2008-12-18,18.7853
2008-12-19,19.3417
