Date,MMM.US
2004-04-27,63.8489
2004-04-28,62.6475
2004-04-29,62.2143
2004-04-30,62.476
2004-05-03,62.8709
2004-05-04,62.4917
2004-05-05,61.9497
2004-05-06,61.2393
2004-05-07,60.9924
2004-05-10,60.3506
2004-05-11,60.7914
2004-05-12,61.6587
2004-05-13,61.0541
2004-05-14,60.5474
2004-05-17,60.1212
2004-05-18,60.0496
2004-05-19,59.4617
2004-05-20,59.3833
2004-05-21,59.9036
2004-05-24,59.6361
2004-05-25,60.426
2004-05-26,60.6856
2004-05-27,61.3677
2004-05-28,61.0874
2004-06-01,61.2824
2004-06-02,61.8479
2004-06-03,61.2393
2004-06-04,61.306
2004-06-07,61.5353
2004-06-08,62.2213
2004-06-09,61.7038
2004-06-10,62.2889
2004-06-14,61.5117
2004-06-15,61.8037
2004-06-16,61.5901
2004-06-17,62.0781
2004-06-18,62.914
2004-06-21,63.0522
2004-06-22,64.6583
2004-06-23,64.6946
2004-06-24,63.993
2004-06-25,64.0508
2004-06-28,64.0724
2004-06-29,64.8729
2004-06-30,65.0278
2004-07-01,63.695
2004-07-02,63.2129
2004-07-06,63.2482
2004-07-07,63.8852
2004-07-08,63.3844
2004-07-09,63.3197
2004-07-12,63.503
2004-07-13,63.1257
2004-07-14,63.7107
2004-07-15,64.0204
2004-07-16,63.4579
2004-07-19,59.9948
2004-07-20,61.4039
2004-07-21,60.38
2004-07-22,60.4681
2004-07-23,59.6871
2004-07-26,58.9707
2004-07-27,59.9948
2004-07-28,59.2314
2004-07-29,59.3245
2004-07-30,59.498
2004-08-02,60.3594
2004-08-03,59.9125
2004-08-04,60.0908
2004-08-05,58.9286
2004-08-06,57.6988
2004-08-09,57.398
2004-08-10,57.5146
2004-08-11,57.2382
2004-08-12,56.1995
2004-08-13,56.1034
2004-08-16,56.515
2004-08-17,56.8404
2004-08-18,57.7929
2004-08-19,57.7801
2004-08-20,57.9899
2004-08-23,58.0535
2004-08-24,58.2153
2004-08-25,58.6621
2004-08-26,58.7111
2004-08-27,58.8629
2004-08-30,58.7337
2004-08-31,59.498
2004-09-01,59.8606
2004-09-02,60.3506
2004-09-03,60.6406
2004-09-07,60.8414
2004-09-08,60.5778
2004-09-09,60.5778
2004-09-10,61.1805
2004-09-13,61.155
2004-09-14,60.624
2004-09-15,59.2393
2004-09-16,59.2735
2004-09-17,59.4686
2004-09-20,58.4719
2004-09-21,58.9286
2004-09-22,57.9585
2004-09-23,56.8522
2004-09-24,56.8404
2004-09-27,56.127
2004-09-28,57.1236
2004-09-29,56.9138
2004-09-30,57.7733
2004-10-01,57.5685
2004-10-04,57.0295
2004-10-05,56.9012
2004-10-06,58.6189
2004-10-07,57.5449
2004-10-08,57.2598
2004-10-11,57.2324
2004-10-12,56.8042
2004-10-13,56.3357
2004-10-14,56.0594
2004-10-15,56.3357
2004-10-18,54.9775
2004-10-19,54.465
2004-10-20,55.4831
2004-10-21,56.0594
2004-10-22,54.8167
2004-10-25,54.5943
2004-10-26,55.0608
2004-10-27,56.0368
2004-10-28,55.734
2004-10-29,56.0368
2004-11-01,55.5635
2004-11-02,54.8167
2004-11-03,54.3935
2004-11-04,56.4072
2004-11-05,58.8061
2004-11-08,58.7905
2004-11-09,58.6561
2004-11-10,58.4073
2004-11-11,59.1521
2004-11-12,59.7282
2004-11-15,59.4431
2004-11-16,59.0717
2004-11-17,59.4059
2004-11-18,59.5048
2004-11-19,58.4807
2004-11-22,58.3299
2004-11-23,57.9663
2004-11-24,57.9732
2004-11-26,57.9105
2004-11-29,57.7929
2004-11-30,57.4979
2004-12-01,58.1192
2004-12-02,57.7301
2004-12-03,58.5709
2004-12-06,58.0614
2004-12-07,56.9786
2004-12-08,57.2451
2004-12-09,57.0491
2004-12-10,56.9266
2004-12-13,56.6982
2004-12-14,56.712
2004-12-15,57.1382
2004-12-16,57.7243
2004-12-17,58.2427
2004-12-20,58.3367
2004-12-21,58.5867
2004-12-22,58.8845
2004-12-23,59.6361
2004-12-27,59.3471
2004-12-28,59.9566
2004-12-29,59.7753
2004-12-30,59.7831
2004-12-31,59.2902
2005-01-03,59.5293
2005-01-04,59.0433
2005-01-05,58.3221
2005-01-06,58.8483
2005-01-07,59.4558
2005-01-10,60.6406
2005-01-11,61.1952
2005-01-12,61.3755
2005-01-13,60.5308
2005-01-14,60.6612
2005-01-18,59.2539
2005-01-19,59.3608
2005-01-20,59.9282
2005-01-21,58.7111
2005-01-24,58.9639
2005-01-25,59.8321
2005-01-26,60.2642
2005-01-27,59.8792
2005-01-28,60.1418
2005-01-31,60.9444
2005-02-01,60.7406
2005-02-02,60.2064
2005-02-03,60.2064
2005-02-04,60.7406
2005-02-07,60.5974
2005-02-08,60.9306
2005-02-09,60.2134
2005-02-10,60.6082
2005-02-11,60.7121
2005-02-14,61.1237
2005-02-15,62.1183
2005-02-16,62.7063
2005-02-17,61.9203
2005-02-18,61.8037
2005-02-22,60.7248
2005-02-23,60.624
2005-02-24,60.8777
2005-02-25,61.1168
2005-02-28,60.6406
2005-03-01,61.0198
2005-03-02,61.0874
2005-03-03,61.3354
2005-03-04,62.4613
2005-03-07,62.6416
2005-03-08,62.4005
2005-03-09,62.2143
2005-03-10,62.5985
2005-03-11,61.8596
2005-03-14,62.0575
2005-03-15,62.0281
2005-03-16,62.1271
2005-03-17,62.1065
2005-03-18,62.2437
2005-03-21,61.89
2005-03-22,61.6813
2005-03-23,61.4588
2005-03-24,61.6068
2005-03-28,61.5274
2005-03-29,61.155
2005-03-30,62.1125
2005-03-31,61.9047
2005-04-01,61.4912
2005-04-04,61.1893
2005-04-05,61.0198
2005-04-06,61.2775
2005-04-07,61.5206
2005-04-08,61.0816
2005-04-11,61.0198
2005-04-12,61.5901
2005-04-13,60.8414
2005-04-14,59.5127
2005-04-15,58.4131
2005-04-18,54.8335
2005-04-19,55.5753
2005-04-20,54.8335
2005-04-21,56.27
2005-04-22,55.6703
2005-04-25,55.9947
2005-04-26,54.9971
2005-04-27,55.3352
2005-04-28,54.3493
2005-04-29,55.2451
2005-05-02,55.5419
2005-05-03,55.4518
2005-05-04,55.879
2005-05-05,55.9663
2005-05-06,55.8663
2005-05-09,56.1544
2005-05-10,55.344
2005-05-11,55.6213
2005-05-12,54.7453
2005-05-13,54.6227
2005-05-16,55.2049
2005-05-17,55.6341
2005-05-18,56.42
2005-05-19,56.2494
2005-05-20,55.6703
2005-05-23,56.7316
2005-05-24,56.4876
2005-05-25,55.6703
2005-05-26,55.6125
2005-05-27,55.6125
2005-05-31,55.3753
2005-06-01,55.6262
2005-06-02,55.3136
2005-06-03,54.9049
2005-06-06,55.0216
2005-06-07,55.1509
2005-06-08,55.3067
2005-06-09,55.0363
2005-06-10,54.7521
2005-06-13,54.9707
2005-06-14,55.3832
2005-06-15,54.9971
2005-06-16,55.3901
2005-06-17,55.5694
2005-06-20,55.7644
2005-06-21,55.7644
2005-06-22,56.2612
2005-06-23,54.8089
2005-06-24,54.5287
2005-06-27,54.7521
2005-06-28,55.6987
2005-06-29,54.9305
2005-06-30,52.2288
2005-07-01,52.7364
2005-07-05,53.1872
2005-07-06,52.6148
2005-07-07,53.3244
2005-07-08,54.1818
2005-07-11,54.9971
2005-07-12,54.0907
2005-07-13,54.269
2005-07-14,54.4944
2005-07-15,54.5081
2005-07-18,53.8447
2005-07-19,53.6693
2005-07-20,53.9515
2005-07-21,53.8584
2005-07-22,53.975
2005-07-25,53.5821
2005-07-26,53.3008
2005-07-27,53.2078
2005-07-28,53.9652
2005-07-29,54.1818
2005-08-01,54.3993
2005-08-02,54.0975
2005-08-03,53.5968
2005-08-04,52.9912
2005-08-05,52.7286
2005-08-08,52.2601
2005-08-09,52.0152
2005-08-10,52.0152
2005-08-11,52.2758
2005-08-12,51.9701
2005-08-15,52.1455
2005-08-16,51.7682
2005-08-17,51.8397
2005-08-18,51.9554
2005-08-19,52.0661
2005-08-22,51.9554
2005-08-23,51.2861
2005-08-24,51.5242
2005-08-25,51.5075
2005-08-26,51.2861
2005-08-29,51.3488
2005-08-30,51.2793
2005-08-31,51.3987
2005-09-01,51.1901
2005-09-02,51.6535
2005-09-06,52.5218
2005-09-07,53.294
2005-09-08,52.8226
2005-09-09,53.1126
2005-09-12,53.6242
2005-09-13,53.4616
2005-09-14,53.2548
2005-09-15,52.9618
2005-09-16,52.9912
2005-09-19,52.3768
2005-09-20,52.268
2005-09-21,52.2533
2005-09-22,52.5914
2005-09-23,52.415
2005-09-26,52.8314
2005-09-27,52.8677
2005-09-28,52.5071
2005-09-29,52.8677
2005-09-30,52.999
2005-10-03,52.3993
2005-10-04,51.6535
2005-10-05,51.4155
2005-10-06,51.3733
2005-10-07,51.8192
2005-10-10,51.5771
2005-10-11,50.9637
2005-10-12,50.8441
2005-10-13,50.6217
2005-10-14,51.0861
2005-10-17,52.3532
2005-10-18,53.975
2005-10-19,54.6521
2005-10-20,54.1093
2005-10-21,54.1034
2005-10-24,54.5865
2005-10-25,54.6659
2005-10-26,54.3033
2005-10-27,54.0427
2005-10-28,55.0755
2005-10-31,54.8913
2005-11-01,54.0828
2005-11-02,54.2886
2005-11-03,54.2817
2005-11-04,54.2759
2005-11-07,54.7953
2005-11-08,54.8677
2005-11-09,54.9707
2005-11-10,55.7575
2005-11-11,56.0231
2005-11-14,56.0819
2005-11-15,56.3935
2005-11-16,55.5635
2005-11-17,55.8144
2005-11-18,56.465
2005-11-21,57.2382
2005-11-22,56.5503
2005-11-23,56.4435
2005-11-25,56.5836
2005-11-28,56.4934
2005-11-29,56.6022
2005-11-30,56.6982
2005-12-01,57.2656
2005-12-02,57.3617
2005-12-05,56.5836
2005-12-06,56.1319
2005-12-07,55.8996
2005-12-08,55.5831
2005-12-09,56.2494
2005-12-12,55.7056
2005-12-13,55.588
2005-12-14,56.0231
2005-12-15,55.982
2005-12-16,55.6919
2005-12-19,56.0368
2005-12-20,55.9378
2005-12-21,56.3856
2005-12-22,56.812
2005-12-23,56.7826
2005-12-27,55.8996
2005-12-28,56.4934
2005-12-29,56.5582
2005-12-30,55.9908
2006-01-03,57.149
2006-01-04,56.861
2006-01-05,56.3406
2006-01-06,56.8042
2006-01-09,57.0844
2006-01-10,56.7316
2006-01-11,56.616
2006-01-12,56.1319
2006-01-13,55.9908
2006-01-17,55.6919
2006-01-18,55.7575
2006-01-19,55.5635
2006-01-20,54.3572
2006-01-23,54.6865
2006-01-24,53.6026
2006-01-25,52.7364
2006-01-26,52.5218
2006-01-27,52.4826
2006-01-30,52.4826
2006-01-31,52.5551
2006-02-01,52.8756
2006-02-02,52.1239
2006-02-03,51.3655
2006-02-06,51.4155
2006-02-07,51.0411
2006-02-08,51.2929
2006-02-09,52.1004
2006-02-10,52.4552
2006-02-13,52.6717
2006-02-14,53.24
2006-02-15,52.8314
2006-02-16,52.7746
2006-02-17,53.294
2006-02-21,52.8824
2006-02-22,52.7198
2006-02-23,53.2078
2006-02-24,53.393
2006-02-27,53.2322
2006-02-28,53.1626
2006-03-01,53.2224
2006-03-02,52.7746
2006-03-03,52.6512
2006-03-06,51.9779
2006-03-07,52.2072
2006-03-08,52.2925
2006-03-09,51.8691
2006-03-10,52.2444
2006-03-13,52.0788
2006-03-14,53.1186
2006-03-15,53.4616
2006-03-16,54.1034
2006-03-17,54.0279
2006-03-20,54.1818
2006-03-21,54.1309
2006-03-22,54.9539
2006-03-23,55.4597
2006-03-24,55.4831
2006-03-27,55.5125
2006-03-28,55.1225
2006-03-29,56.031
2006-03-30,55.2803
2006-03-31,54.6796
2006-04-03,54.7903
2006-04-04,55.6262
2006-04-05,55.9584
2006-04-06,58.7905
2006-04-07,58.5377
2006-04-10,58.5043
2006-04-11,58.3651
2006-04-12,58.5867
2006-04-13,58.4955
2006-04-17,57.982
2006-04-18,58.9433
2006-04-19,59.1521
2006-04-20,59.6753
2006-04-21,61.4539
2006-04-24,61.7361
2006-04-25,61.2697
2006-04-26,61.7822
2006-04-27,61.5745
2006-04-28,61.7185
2006-05-01,61.3834
2006-05-02,61.0462
2006-05-03,62.0575
2006-05-04,62.4701
2006-05-05,63.0659
2006-05-08,63.6686
2006-05-09,63.2678
2006-05-10,63.3197
2006-05-11,62.9738
2006-05-12,62.5397
2006-05-15,62.9365
2006-05-16,62.6749
2006-05-17,60.9865
2006-05-18,60.7914
2006-05-19,60.9071
2006-05-22,60.4868
2006-05-23,60.282
2006-05-24,60.5554
2006-05-25,60.1486
2006-05-26,60.5906
2006-05-30,60.2936
2006-05-31,60.4388
2006-06-01,61.0541
2006-06-02,61.2452
2006-06-05,59.9282
2006-06-06,59.4264
2006-06-07,58.0398
2006-06-08,59.0589
2006-06-09,58.2064
2006-06-12,57.9105
2006-06-13,57.7645
2006-06-14,57.7243
2006-06-15,58.4435
2006-06-16,58.1603
2006-06-19,57.3813
2006-06-20,57.7155
2006-06-21,58.0849
2006-06-22,57.4979
2006-06-23,57.737
2006-06-26,57.9467
2006-06-27,56.8522
2006-06-28,57.2716
2006-06-29,58.6249
2006-06-30,58.3525
2006-07-03,58.6043
2006-07-05,58.1927
2006-07-06,58.7983
2006-07-07,53.5331
2006-07-10,52.8158
2006-07-11,52.801
2006-07-12,52.5345
2006-07-13,51.7457
2006-07-14,51.4527
2006-07-17,51.0469
2006-07-18,51.1831
2006-07-19,51.3037
2006-07-20,51.3655
2006-07-21,51.0861
2006-07-24,51.7927
2006-07-25,49.2038
2006-07-26,49.8916
2006-07-27,50.3885
2006-07-28,50.9461
2006-07-31,50.8598
2006-08-01,50.508
2006-08-02,50.2865
2006-08-03,50.0504
2006-08-04,50.1729
2006-08-07,49.8475
2006-08-08,49.529
2006-08-09,49.3409
2006-08-10,49.4212
2006-08-11,49.5084
2006-08-14,49.5722
2006-08-15,50.411
2006-08-16,51.143
2006-08-17,51.4389
2006-08-18,51.4468
2006-08-21,51.3811
2006-08-22,51.4997
2006-08-23,50.8157
2006-08-24,50.6433
2006-08-25,50.5129
2006-08-28,51.2489
2006-08-29,51.7329
2006-08-30,51.6065
2006-08-31,51.7996
2006-09-01,51.8143
2006-09-05,51.5467
2006-09-06,51.6535
2006-09-07,50.9961
2006-09-08,51.6624
2006-09-11,51.5467
2006-09-12,52.4258
2006-09-13,53.0048
2006-09-14,53.1186
2006-09-15,53.5625
2006-09-18,53.3772
2006-09-19,52.9166
2006-09-20,53.0402
2006-09-21,52.8158
2006-09-22,52.7864
2006-09-25,53.24
2006-09-26,54.0005
2006-09-27,53.927
2006-09-28,53.8937
2006-09-29,53.7634
2006-10-02,53.1626
2006-10-03,53.4792
2006-10-04,54.0907
2006-10-05,54.8461
2006-10-06,54.8677
2006-10-09,54.7589
2006-10-10,54.3239
2006-10-11,54.5238
2006-10-12,54.4944
2006-10-13,54.4719
2006-10-16,54.7247
2006-10-17,54.7589
2006-10-18,54.563
2006-10-19,55.1901
2006-10-20,56.6894
2006-10-23,57.8585
2006-10-24,57.7155
2006-10-25,57.4048
2006-10-26,57.2451
2006-10-27,57.0364
2006-10-30,57.0295
2006-10-31,56.953
2006-11-01,56.953
2006-11-02,56.9824
2006-11-03,56.7678
2006-11-06,57.4979
2006-11-07,57.3725
2006-11-08,57.3725
2006-11-09,57.0001
2006-11-10,57.2088
2006-11-13,57.4322
2006-11-14,57.8585
2006-11-15,58.3053
2006-11-16,58.0045
2006-11-17,58.8061
2006-11-20,58.7905
2006-11-21,58.9767
2006-11-22,58.8551
2006-11-24,58.6249
2006-11-27,57.9585
2006-11-28,58.0927
2006-11-29,58.5043
2006-11-30,58.8483
2006-12-01,57.7801
2006-12-04,58.4377
2006-12-05,58.1995
2006-12-06,57.6488
2006-12-07,57.4764
2006-12-08,56.7532
2006-12-11,56.9628
2006-12-12,57.0775
2006-12-13,57.252
2006-12-14,56.908
2006-12-15,56.5748
2006-12-18,56.6022
2006-12-19,56.4278
2006-12-20,56.9452
2006-12-21,56.9334
2006-12-22,56.6022
2006-12-26,56.372
2006-12-27,56.6894
2006-12-28,56.465
2006-12-29,56.2984
2007-01-03,56.5356
2007-01-04,56.3132
2007-01-05,55.931
2007-01-08,56.0544
2007-01-09,56.1182
2007-01-10,56.2416
2007-01-11,56.8178
2007-01-12,57.3313
2007-01-16,57.4764
2007-01-17,57.009
2007-01-18,56.9334
2007-01-19,57.252
2007-01-22,56.7052
2007-01-23,56.9628
2007-01-24,57.4264
2007-01-25,57.0775
2007-01-26,56.8472
2007-01-29,57.0422
2007-01-30,53.9652
2007-01-31,53.6781
2007-02-01,53.4537
2007-02-02,53.3665
2007-02-05,53.4096
2007-02-06,53.6566
2007-02-07,53.927
2007-02-08,53.9201
2007-02-09,53.8516
2007-02-12,53.8859
2007-02-13,55.2127
2007-02-14,55.5125
2007-02-15,55.5635
2007-02-16,55.5125
2007-02-20,55.3205
2007-02-21,55.0697
2007-02-22,55.1578
2007-02-23,55.0539
2007-02-26,54.9922
2007-02-27,53.8182
2007-02-28,53.5154
2007-03-01,53.2166
2007-03-02,52.7452
2007-03-05,52.8598
2007-03-06,53.0734
2007-03-07,53.3165
2007-03-08,53.8349
2007-03-09,53.9897
2007-03-12,54.3033
2007-03-13,54.0152
2007-03-14,54.7589
2007-03-15,54.8971
2007-03-16,54.3866
2007-03-19,55.1647
2007-03-20,55.1784
2007-03-21,55.5557
2007-03-22,56.1906
2007-03-23,56.3288
2007-03-26,55.8996
2007-03-27,55.7517
2007-03-28,55.1784
2007-03-29,54.9707
2007-03-30,55.2127
2007-04-02,55.1079
2007-04-03,55.9584
2007-04-04,55.7438
2007-04-05,55.4439
2007-04-09,55.5037
2007-04-10,55.2675
2007-04-11,55.0697
2007-04-12,55.4185
2007-04-13,55.4253
2007-04-16,55.7438
2007-04-17,55.83
2007-04-18,55.684
2007-04-19,56.0456
2007-04-20,56.1672
2007-04-23,55.83
2007-04-24,55.6262
2007-04-25,55.6037
2007-04-26,58.1192
2007-04-27,58.9149
2007-04-30,59.7968
2007-05-01,59.8037
2007-05-02,60.9865
2007-05-03,60.7326
2007-05-04,60.8356
2007-05-07,61.3559
2007-05-08,61.2452
2007-05-09,61.6646
2007-05-10,61.155
2007-05-11,61.8037
2007-05-14,61.2824
2007-05-15,62.2497
2007-05-16,62.1349
2007-05-17,62.6141
2007-05-18,62.7797
2007-05-21,62.8964
2007-05-22,63.4128
2007-05-23,63.5284
2007-05-24,62.9611
2007-05-25,63.1051
2007-05-29,63.0747
2007-05-30,63.5216
2007-05-31,63.5441
2007-06-01,63.8852
2007-06-04,63.6254
2007-06-05,63.1845
2007-06-06,62.5779
2007-06-07,61.3206
2007-06-08,62.0841
2007-06-11,61.6215
2007-06-12,61.4373
2007-06-13,62.9895
2007-06-14,63.1541
2007-06-15,63.3354
2007-06-18,63.3011
2007-06-19,63.4422
2007-06-20,62.9081
2007-06-21,63.1463
2007-06-22,62.4407
2007-06-25,62.3113
2007-06-26,62.1889
2007-06-27,62.9444
2007-06-28,62.7435
2007-06-29,62.6995
2007-07-02,63.5726
2007-07-03,63.5284
2007-07-05,63.4011
2007-07-06,63.6529
2007-07-09,63.6529
2007-07-10,63.0111
2007-07-11,63.4892
2007-07-12,64.969
2007-07-13,65.1816
2007-07-16,65.6461
2007-07-17,65.797
2007-07-18,66.0881
2007-07-19,65.8647
2007-07-20,65.1728
2007-07-23,65.6461
2007-07-24,64.7974
2007-07-25,64.7406
2007-07-26,65.0552
2007-07-27,65.0552
2007-07-30,65.1483
2007-07-31,64.237
2007-08-01,64.3438
2007-08-02,64.382
2007-08-03,63.2541
2007-08-06,63.4079
2007-08-07,63.5951
2007-08-08,63.6813
2007-08-09,62.7513
2007-08-10,62.1065
2007-08-13,62.3113
2007-08-14,62.0781
2007-08-15,61.4539
2007-08-16,61.6969
2007-08-17,63.45
2007-08-20,63.7715
2007-08-21,63.9067
2007-08-22,64.3438
2007-08-23,64.1154
2007-08-24,64.4064
2007-08-27,64.0802
2007-08-28,63.3011
2007-08-29,64.1204
2007-08-30,64.5554
2007-08-31,65.7353
2007-09-04,65.847
2007-09-05,64.9592
2007-09-06,65.4727
2007-09-07,64.237
2007-09-10,63.4422
2007-09-11,63.748
2007-09-12,64.3526
2007-09-13,64.3594
2007-09-14,64.3094
2007-09-17,64.2458
2007-09-18,66.2193
2007-09-19,66.4349
2007-09-20,66.0567
2007-09-21,66.2341
2007-09-24,66.3271
2007-09-25,66.3957
2007-09-26,66.8543
2007-09-27,67.4668
2007-09-28,67.605
2007-10-01,68.4428
2007-10-02,67.8294
2007-10-03,68.046
2007-10-04,68.0862
2007-10-05,69.2444
2007-10-08,68.924
2007-10-09,69.0798
2007-10-10,69.2229
2007-10-11,68.1665
2007-10-12,68.0312
2007-10-15,68.188
2007-10-16,67.8931
2007-10-17,68.094
2007-10-18,68.436
2007-10-19,62.5779
2007-10-22,62.3309
2007-10-23,62.0781
2007-10-24,62.1997
2007-10-25,62.1937
2007-10-26,62.2213
2007-10-29,62.1065
2007-10-30,61.9791
2007-10-31,62.3869
2007-11-01,60.6082
2007-11-02,61.3275
2007-11-05,61.4451
2007-11-06,61.7332
2007-11-07,60.1564
2007-11-08,59.84
2007-11-09,57.4391
2007-11-12,57.2324
2007-11-13,58.6807
2007-11-14,57.9467
2007-11-15,57.54
2007-11-16,58.9286
2007-11-19,59.0227
2007-11-20,59.3196
2007-11-21,58.6855
2007-11-23,59.7831
2007-11-26,58.519
2007-11-27,59.3245
2007-11-28,60.2564
2007-11-29,60.4024
2007-11-30,60.1486
2007-12-03,59.3921
2007-12-04,59.3029
2007-12-05,60.5092
2007-12-06,61.2775
2007-12-07,62.2643
2007-12-10,62.6621
2007-12-11,61.155
2007-12-12,62.6053
2007-12-13,62.7915
2007-12-14,62.0781
2007-12-17,61.9703
2007-12-18,62.0193
2007-12-19,61.3559
2007-12-20,61.0384
2007-12-21,62.1663
2007-12-24,62.3193
2007-12-26,62.1821
2007-12-27,61.6969
2007-12-28,61.4735
2007-12-31,60.914
2008-01-02,59.7518
2008-01-03,59.743
2008-01-04,59.0677
2008-01-07,58.5955
2008-01-08,57.9467
2008-01-09,57.932
2008-01-10,57.9467
2008-01-11,56.0456
2008-01-14,56.712
2008-01-15,55.7575
2008-01-16,55.8448
2008-01-17,54.1524
2008-01-18,54.1161
2008-01-22,54.2945
2008-01-23,54.9775
2008-01-24,54.7099
2008-01-25,54.5483
2008-01-28,55.9457
2008-01-29,56.3632
2008-01-30,56.5092
2008-01-31,57.54
2008-02-01,58.6669
2008-02-04,58.2064
2008-02-05,57.1382
2008-02-06,57.201
2008-02-07,57.1569
2008-02-08,56.7532
2008-02-11,57.2716
2008-02-12,57.1442
2008-02-13,58.7905
2008-02-14,58.0045
2008-02-15,57.7576
2008-02-19,57.6851
2008-02-20,57.7517
2008-02-21,57.0422
2008-02-22,57.5528
2008-02-25,58.519
2008-02-26,58.7257
2008-02-27,58.1397
2008-02-28,57.6488
2008-02-29,56.6376
2008-03-03,56.7052
2008-03-04,56.6424
2008-03-05,57.0226
2008-03-06,56.3132
2008-03-07,55.2745
2008-03-10,54.5287
2008-03-11,56.3132
2008-03-12,56.6512
2008-03-13,57.1294
2008-03-14,56.0094
2008-03-17,56.7188
2008-03-18,58.4807
2008-03-19,57.4117
2008-03-20,56.3357
2008-03-24,56.812
2008-03-25,57.057
2008-03-26,56.8256
2008-03-27,56.2494
2008-03-28,56.3132
2008-03-31,57.1804
2008-04-01,58.7493
2008-04-02,58.4513
2008-04-03,57.9183
2008-04-04,58.1691
2008-04-07,57.932
2008-04-08,57.7076
2008-04-09,57.4979
2008-04-10,58.0477
2008-04-11,56.6894
2008-04-14,56.5356
2008-04-15,56.953
2008-04-16,58.2917
2008-04-17,58.2623
2008-04-18,59.888
2008-04-21,59.4813
2008-04-22,58.6493
2008-04-23,58.2495
2008-04-24,57.1648
2008-04-25,56.2191
2008-04-28,55.7223
2008-04-29,55.5253
2008-04-30,55.5253
2008-05-01,56.2338
2008-05-02,56.7462
2008-05-05,56.0231
2008-05-06,56.175
2008-05-07,55.7693
2008-05-08,55.588
2008-05-09,55.1373
2008-05-12,55.6262
2008-05-13,55.7575
2008-05-14,56.1544
2008-05-15,56.2494
2008-05-16,56.8256
2008-05-19,57.1088
2008-05-20,56.0094
2008-05-21,54.9922
2008-05-22,55.3685
2008-05-23,54.7669
2008-05-27,55.0285
2008-05-28,55.5557
2008-05-29,56.175
2008-05-30,56.031
2008-06-02,55.0823
2008-06-03,55.0697
2008-06-04,55.1647
2008-06-05,55.9908
2008-06-06,54.0828
2008-06-09,54.7747
2008-06-10,54.9049
2008-06-11,54.3787
2008-06-12,54.5787
2008-06-13,54.9922
2008-06-16,54.3239
2008-06-17,54.1583
2008-06-18,53.6781
2008-06-19,53.5468
2008-06-20,52.751
2008-06-23,52.709
2008-06-24,52.3248
2008-06-25,52.4258
2008-06-26,50.7569
2008-06-27,50.215
2008-06-30,50.2728
2008-07-01,50.411
2008-07-02,49.4732
2008-07-03,50.1797
2008-07-07,50.46
2008-07-08,51.3135
2008-07-09,49.5878
2008-07-10,49.7907
2008-07-11,49.6447
2008-07-14,49.8622
2008-07-15,48.9018
2008-07-16,49.5878
2008-07-17,50.1729
2008-07-18,49.8034
2008-07-21,49.6525
2008-07-22,50.7873
2008-07-23,51.1499
2008-07-24,51.3273
2008-07-25,51.2567
2008-07-28,50.3022
2008-07-29,50.9255
2008-07-30,51.5075
2008-07-31,50.8509
2008-08-01,50.6795
2008-08-04,50.3885
2008-08-05,51.9279
2008-08-06,51.877
2008-08-07,51.4233
2008-08-08,53.0832
2008-08-11,53.731
2008-08-12,53.1696
2008-08-13,52.709
2008-08-14,52.7678
2008-08-15,53.0921
2008-08-18,52.3356
2008-08-19,51.5154
2008-08-20,51.0695
2008-08-21,51.2243
2008-08-22,52.2141
2008-08-25,51.0941
2008-08-26,51.0861
2008-08-27,51.0861
2008-08-28,52.3768
2008-08-29,51.7241
2008-09-02,51.3811
2008-09-03,51.1715
2008-09-04,50.3826
2008-09-05,49.9847
2008-09-08,51.4233
2008-09-09,50.1729
2008-09-10,49.6202
2008-09-11,50.5276
2008-09-12,50.6795
2008-09-15,49.7613
2008-09-16,50.3757
2008-09-17,49.7398
2008-09-18,50.9333
2008-09-19,52.5071
2008-09-22,51.0745
2008-09-23,49.8475
2008-09-24,49.5359
2008-09-25,50.3757
2008-09-26,50.1729
2008-09-29,47.9082
2008-09-30,49.3478
2008-10-01,48.6844
2008-10-02,47.3899
2008-10-03,46.6705
2008-10-06,45.5142
2008-10-07,43.3251
2008-10-08,41.4426
2008-10-09,38.6517
2008-10-10,39.1956
2008-10-13,43.0732
2008-10-14,43.0409
2008-10-15,39.5053
2008-10-16,41.374
2008-10-17,40.8096
2008-10-20,41.5494
2008-10-21,43.3741
2008-10-22,42.0384
2008-10-23,44.4598
2008-10-24,43.0644
2008-10-27,43.6121
2008-10-28,46.4589
2008-10-29,45.1488
2008-10-30,45.186
2008-10-31,46.452
2008-11-03,46.3148
2008-11-04,47.3967
2008-11-05,46.6088
2008-11-06,45.0508
2008-11-07,46.8342
2008-11-10,46.9215
2008-11-11,45.0644
2008-11-12,42.9409
2008-11-13,46.5461
2008-11-14,45.5554
2008-11-17,43.9247
2008-11-18,44.9145
2008-11-19,42.4578
2008-11-20,41.029
2008-11-21,44.2834
2008-11-24,45.7014
2008-11-25,45.9748
2008-11-26,47.6123
2008-11-28,48.3531
2008-12-01,45.0429
2008-12-02,43.9639
2008-12-03,43.8581
2008-12-04,42.7243
2008-12-05,43.2359
2008-12-08,41.4494
2008-12-09,40.5646
2008-12-10,41.5552
2008-12-11,39.8345
2008-12-12,40.4852
2008-12-15,40.1853
2008-12-16,42.1315
2008-12-17,42.3196
2008-12-18,40.9664
2008-12-19,40.9066
2008-12-22,40.7214
2008-12-23,40.0521
