Date,JNJ.US
2004-04-15,39.1504
2004-04-16,38.8702
2004-04-19,38.7172
2004-04-20,38.1528
2004-04-21,38.5453
2004-04-22,38.5185
2004-04-23,38.5453
2004-04-26,38.7073
2004-04-27,39.0362
2004-04-28,38.9149
2004-04-29,38.8484
2004-04-30,38.7997
2004-05-03,39.4435
2004-05-04,39.3531
2004-05-05,38.8345
2004-05-06,39.3799
2004-05-07,39.7108
2004-05-10,39.8191
2004-05-11,39.5936
2004-05-12,39.6691
2004-05-13,39.4435
2004-05-14,39.1504
2004-05-17,39.2796
2004-05-18,39.2299
2004-05-19,38.9775
2004-05-20,39.1951
2004-05-21,39.4505
2004-05-24,38.9994
2004-05-25,39.7526
2004-05-26,39.843
2004-05-27,40.0626
2004-05-28,40.0069
2004-06-01,40.0457
2004-06-02,40.3557
2004-06-03,40.6359
2004-06-04,40.4839
2004-06-07,40.7313
2004-06-08,40.9101
2004-06-09,40.7581
2004-06-10,40.9836
2004-06-14,40.9399
2004-06-15,40.3626
2004-06-16,40.1262
2004-06-17,39.8877
2004-06-18,39.677
2004-06-21,39.6979
2004-06-22,39.7595
2004-06-23,39.9553
2004-06-24,39.993
2004-06-25,39.1365
2004-06-28,39.4714
2004-06-29,40.0238
2004-06-30,39.998
2004-07-01,39.835
2004-07-02,39.7446
2004-07-06,39.4594
2004-07-07,39.1574
2004-07-08,39.3233
2004-07-09,39.4883
2004-07-12,39.4157
2004-07-13,39.7675
2004-07-14,40.1579
2004-07-15,39.7446
2004-07-16,40.7879
2004-07-19,40.5007
2004-07-20,40.4391
2004-07-21,40.0308
2004-07-22,40.3855
2004-07-23,40.0238
2004-07-26,39.8032
2004-07-27,39.9632
2004-07-28,39.9861
2004-07-29,39.835
2004-07-30,39.6919
2004-08-02,39.8668
2004-08-03,39.8032
2004-08-04,39.9105
2004-08-05,39.6522
2004-08-06,39.209
2004-08-09,39.1305
2004-08-10,39.4883
2004-08-11,40.2136
2004-08-12,40.4312
2004-08-13,39.8787
2004-08-16,40.2772
2004-08-17,40.6011
2004-08-18,40.9518
2004-08-19,40.773
2004-08-20,40.9588
2004-08-23,40.9677
2004-08-24,41.0542
2004-08-25,41.4049
2004-08-26,41.3086
2004-08-27,41.4427
2004-08-30,41.3205
2004-08-31,41.7209
2004-09-01,41.4993
2004-09-02,41.4367
2004-09-03,41.5411
2004-09-07,41.548
2004-09-08,41.8431
2004-09-09,41.2996
2004-09-10,41.3403
2004-09-13,41.7577
2004-09-14,41.9007
2004-09-15,41.7815
2004-09-16,41.7338
2004-09-17,42.025
2004-09-20,41.5927
2004-09-21,41.5768
2004-09-22,41.1466
2004-09-23,40.617
2004-09-24,40.609
2004-09-27,40.5932
2004-09-28,41.0025
2004-09-29,40.9518
2004-09-30,40.4511
2004-10-01,40.932
2004-10-04,41.1098
2004-10-05,41.2609
2004-10-06,41.4705
2004-10-07,40.1579
2004-10-08,39.7257
2004-10-11,39.7526
2004-10-12,40.8018
2004-10-13,40.5822
2004-10-14,40.5882
2004-10-15,40.6319
2004-10-18,41.1625
2004-10-19,40.6498
2004-10-20,41.2907
2004-10-21,41.4934
2004-10-22,41.1377
2004-10-25,40.9906
2004-10-26,41.0959
2004-10-27,41.4844
2004-10-28,41.6593
2004-10-29,41.9246
2004-11-01,41.9643
2004-11-02,41.6772
2004-11-03,42.6907
2004-11-04,42.5247
2004-11-05,42.4989
2004-11-08,42.9719
2004-11-09,42.9659
2004-11-10,43.1706
2004-11-11,43.5144
2004-11-12,43.8025
2004-11-15,43.9168
2004-11-16,43.8254
2004-11-17,43.732
2004-11-18,43.89
2004-11-19,43.4736
2004-11-22,43.7111
2004-11-23,43.4945
2004-11-24,43.4518
2004-11-26,43.4101
2004-11-29,43.2292
2004-11-30,43.3167
2004-12-01,43.9387
2004-12-02,44.344
2004-12-03,44.4603
2004-12-06,44.3977
2004-12-07,43.3792
2004-12-08,43.9098
2004-12-09,44.0281
2004-12-10,43.265
2004-12-13,43.5482
2004-12-14,44.1145
2004-12-15,43.732
2004-12-16,45.5632
2004-12-17,45.6576
2004-12-20,45.291
2004-12-21,45.2025
2004-12-22,45.4539
2004-12-23,45.6705
2004-12-27,45.6189
2004-12-28,45.7878
2004-12-29,45.6189
2004-12-30,45.6357
2004-12-31,45.5423
2005-01-03,45.1668
2005-01-04,45.0237
2005-01-05,44.9949
2005-01-06,45.128
2005-01-07,44.9621
2005-01-10,45.3108
2005-01-11,45.1519
2005-01-12,45.4688
2005-01-13,44.4991
2005-01-14,45.0237
2005-01-18,45.2641
2005-01-19,45.1121
2005-01-20,44.8727
2005-01-21,44.4156
2005-01-24,44.1563
2005-01-25,45.7301
2005-01-26,46.4247
2005-01-27,46.1167
2005-01-28,46.3998
2005-01-31,46.4634
2005-02-01,46.9771
2005-02-02,47.3944
2005-02-03,47.1421
2005-02-04,47.5673
2005-02-07,47.7184
2005-02-08,47.6309
2005-02-09,47.5296
2005-02-10,47.4869
2005-02-11,47.8247
2005-02-14,47.3944
2005-02-15,47.3299
2005-02-16,47.2067
2005-02-17,46.9274
2005-02-18,46.9831
2005-02-22,46.7277
2005-02-23,46.9702
2005-02-24,47.3169
2005-02-25,47.5534
2005-02-28,47.1093
2005-03-01,47.8634
2005-03-02,48.083
2005-03-03,47.93
2005-03-04,48.6424
2005-03-07,49.1472
2005-03-08,48.9673
2005-03-09,48.6553
2005-03-10,48.8312
2005-03-11,48.5431
2005-03-14,48.703
2005-03-15,48.3006
2005-03-16,48.1486
2005-03-17,48.1059
2005-03-18,48.2927
2005-03-21,48.0055
2005-03-22,47.9608
2005-03-23,48.9743
2005-03-24,48.8958
2005-03-28,49.0806
2005-03-29,48.7716
2005-03-30,48.867
2005-03-31,48.2281
2005-04-01,48.0055
2005-04-04,48.8173
2005-04-05,49.5556
2005-04-06,49.4115
2005-04-07,49.7225
2005-04-08,49.2903
2005-04-11,49.4701
2005-04-12,49.2903
2005-04-13,49.2555
2005-04-14,49.7304
2005-04-15,49.8338
2005-04-18,49.5784
2005-04-19,49.5874
2005-04-20,48.9008
2005-04-21,49.0389
2005-04-22,49.183
2005-04-25,49.2157
2005-04-26,48.8461
2005-04-27,49.0657
2005-04-28,48.5898
2005-04-29,49.2823
2005-05-02,49.3916
2005-05-03,49.3558
2005-05-04,48.9902
2005-05-05,49.1969
2005-05-06,48.9832
2005-05-09,48.9524
2005-05-10,48.6355
2005-05-11,48.7925
2005-05-12,48.5818
2005-05-13,48.1864
2005-05-16,48.5739
2005-05-17,48.7656
2005-05-18,48.5431
2005-05-19,48.4059
2005-05-20,48.2539
2005-05-23,48.3006
2005-05-24,48.5431
2005-05-25,48.4517
2005-05-26,48.4139
2005-05-27,48.4218
2005-05-31,48.1864
2005-06-01,48.3364
2005-06-02,48.1128
2005-06-03,47.7124
2005-06-06,47.6637
2005-06-07,47.78
2005-06-08,47.6508
2005-06-09,47.9171
2005-06-10,47.7432
2005-06-13,47.7353
2005-06-14,47.8078
2005-06-15,47.6438
2005-06-16,47.6101
2005-06-17,47.7909
2005-06-20,47.7849
2005-06-21,47.775
2005-06-22,47.3944
2005-06-23,46.9274
2005-06-24,47.0924
2005-06-27,47.1421
2005-06-28,47.4441
2005-06-29,47.1788
2005-06-30,46.6741
2005-07-01,46.6413
2005-07-05,46.5668
2005-07-06,46.065
2005-07-07,45.9
2005-07-08,46.1584
2005-07-11,46.526
2005-07-12,46.5181
2005-07-13,46.2587
2005-07-14,46.3899
2005-07-15,46.6949
2005-07-18,46.3899
2005-07-19,46.689
2005-07-20,46.6492
2005-07-21,45.9418
2005-07-22,46.1872
2005-07-25,45.4817
2005-07-26,45.0038
2005-07-27,46.3472
2005-07-28,46.4843
2005-07-29,45.9279
2005-08-01,46.3174
2005-08-02,46.4078
2005-08-03,46.5817
2005-08-04,46.065
2005-08-05,45.6268
2005-08-08,45.5573
2005-08-09,45.9726
2005-08-10,45.8524
2005-08-11,46.1793
2005-08-12,45.6417
2005-08-15,45.4887
2005-08-16,45.2423
2005-08-17,45.6
2005-08-18,46.1375
2005-08-19,45.6497
2005-08-22,45.6
2005-08-23,45.0684
2005-08-24,44.7027
2005-08-25,44.9025
2005-08-26,44.4792
2005-08-29,45.2492
2005-08-30,45.2423
2005-08-31,45.5215
2005-09-01,45.3307
2005-09-02,45.1668
2005-09-06,45.8047
2005-09-07,46.531
2005-09-08,46.0292
2005-09-09,46.4843
2005-09-12,46.4475
2005-09-13,45.9944
2005-09-14,46.1743
2005-09-15,46.224
2005-09-16,46.8052
2005-09-19,46.4247
2005-09-20,46.2458
2005-09-21,46.4634
2005-09-22,46.4475
2005-09-23,45.9487
2005-09-26,45.8673
2005-09-27,45.5632
2005-09-28,45.3923
2005-09-29,45.7788
2005-09-30,45.441
2005-10-03,44.9382
2005-10-04,45.2771
2005-10-05,44.7027
2005-10-06,44.2129
2005-10-07,44.046
2005-10-10,44.1433
2005-10-11,44.0132
2005-10-12,44.3788
2005-10-13,45.9726
2005-10-14,45.7421
2005-10-17,45.2423
2005-10-18,45.2164
2005-10-19,46.1872
2005-10-20,46.0789
2005-10-21,46.0103
2005-10-24,46.0292
2005-10-25,45.6576
2005-10-26,45.1042
2005-10-27,44.1195
2005-10-28,45.2025
2005-10-31,44.968
2005-11-01,44.4533
2005-11-02,44.0201
2005-11-03,43.9466
2005-11-04,43.7191
2005-11-07,44.1145
2005-11-08,43.6366
2005-11-09,43.8194
2005-11-10,44.0986
2005-11-11,43.7459
2005-11-14,43.4518
2005-11-15,45.1201
2005-11-16,45.4211
2005-11-17,45.4817
2005-11-18,44.9164
2005-11-21,44.512
2005-11-22,44.2407
2005-11-23,44.2854
2005-11-25,44.6282
2005-11-28,44.811
2005-11-29,44.5199
2005-11-30,44.344
2005-12-01,44.2993
2005-12-02,43.9546
2005-12-05,43.8403
2005-12-06,43.425
2005-12-07,43.113
2005-12-08,43.1428
2005-12-09,43.1587
2005-12-12,43.1924
2005-12-13,43.265
2005-12-14,43.1666
2005-12-15,43.2014
2005-12-16,43.7042
2005-12-19,43.9387
2005-12-20,43.6445
2005-12-21,43.7191
2005-12-22,44.033
2005-12-23,43.883
2005-12-27,43.3027
2005-12-28,43.3862
2005-12-29,43.265
2005-12-30,43.1587
2006-01-03,44.2566
2006-01-04,44.9382
2006-01-05,44.7514
2006-01-06,44.9551
2006-01-09,45.2343
2006-01-10,45.3108
2006-01-11,44.8816
2006-01-12,44.6719
2006-01-13,44.3888
2006-01-17,44.0042
2006-01-18,44.656
2006-01-19,44.6411
2006-01-20,43.6604
2006-01-23,43.9387
2006-01-24,42.6261
2006-01-25,42.0091
2006-01-26,42.1521
2006-01-27,42.1611
2006-01-30,41.9365
2006-01-31,41.3205
2006-02-01,41.548
2006-02-02,41.398
2006-02-03,41.2052
2006-02-06,40.8237
2006-02-07,40.7879
2006-02-08,42.0786
2006-02-09,42.0448
2006-02-10,41.9296
2006-02-13,42.0091
2006-02-14,42.4045
2006-02-15,42.4383
2006-02-16,42.3499
2006-02-17,42.4184
2006-02-21,42.4691
2006-02-22,42.3896
2006-02-23,42.0717
2006-02-24,41.4755
2006-02-27,41.5848
2006-02-28,41.398
2006-03-01,41.4049
2006-03-02,41.4278
2006-03-03,41.2658
2006-03-06,41.5411
2006-03-07,41.8073
2006-03-08,42.1809
2006-03-09,41.8729
2006-03-10,42.3966
2006-03-13,42.4244
2006-03-14,42.5754
2006-03-15,42.944
2006-03-16,43.102
2006-03-17,43.3296
2006-03-20,43.4319
2006-03-21,43.4945
2006-03-22,43.8194
2006-03-23,43.6674
2006-03-24,43.3663
2006-03-27,43.0404
2006-03-28,42.799
2006-03-29,42.7364
2006-03-30,42.6201
2006-03-31,42.5247
2006-04-03,42.49
2006-04-04,42.2386
2006-04-05,41.9365
2006-04-06,42.0091
2006-04-07,41.5291
2006-04-10,41.4427
2006-04-11,41.4705
2006-04-12,41.556
2006-04-13,41.5848
2006-04-17,41.398
2006-04-18,41.7418
2006-04-19,41.6663
2006-04-20,41.8073
2006-04-21,41.9166
2006-04-24,41.8849
2006-04-25,41.8014
2006-04-26,42.0369
2006-04-27,42.1164
2006-04-28,42.0875
2006-05-01,42.0717
2006-05-02,42.1521
2006-05-03,41.9007
2006-05-04,41.8342
2006-05-05,42.1521
2006-05-08,42.1611
2006-05-09,41.9087
2006-05-10,41.8789
2006-05-11,42.2545
2006-05-12,42.2455
2006-05-15,43.0643
2006-05-16,43.265
2006-05-17,43.1785
2006-05-18,43.1835
2006-05-19,43.0146
2006-05-22,42.9828
2006-05-23,43.0891
2006-05-24,43.6525
2006-05-25,43.4101
2006-05-26,43.581
2006-05-30,42.9768
2006-05-31,43.2431
2006-06-01,43.5551
2006-06-02,43.6167
2006-06-05,43.1785
2006-06-06,43.7598
2006-06-07,43.9247
2006-06-08,44.2049
2006-06-09,44.0758
2006-06-12,44.0758
2006-06-13,43.8403
2006-06-14,43.9863
2006-06-15,44.1433
2006-06-16,44.2934
2006-06-19,44.0529
2006-06-20,44.1821
2006-06-21,44.3709
2006-06-22,43.9327
2006-06-23,44.033
2006-06-26,43.2362
2006-06-27,42.7592
2006-06-28,42.5317
2006-06-29,43.0066
2006-06-30,43.0285
2006-07-03,43.1924
2006-07-05,43.113
2006-07-06,43.4587
2006-07-07,43.5303
2006-07-10,43.7668
2006-07-11,43.6366
2006-07-12,43.5303
2006-07-13,43.2789
2006-07-14,43.418
2006-07-17,43.732
2006-07-18,43.5144
2006-07-19,44.0281
2006-07-20,44.0668
2006-07-21,44.3282
2006-07-24,44.503
2006-07-25,44.4533
2006-07-26,44.5577
2006-07-27,44.9233
2006-07-28,45.1827
2006-07-31,44.9164
2006-08-01,45.0118
2006-08-02,45.3456
2006-08-03,45.2979
2006-08-04,45.6189
2006-08-07,45.435
2006-08-08,45.6417
2006-08-09,45.4688
2006-08-10,45.6357
2006-08-11,45.5781
2006-08-14,45.8931
2006-08-15,46.2538
2006-08-16,46.3949
2006-08-17,46.1226
2006-08-18,46.2587
2006-08-21,46.1524
2006-08-22,46.0739
2006-08-23,45.8931
2006-08-24,46.7347
2006-08-25,46.4386
2006-08-28,46.375
2006-08-29,46.3899
2006-08-30,46.4078
2006-08-31,46.4316
2006-09-01,46.4763
2006-09-05,46.1793
2006-09-06,45.9
2006-09-07,45.5702
2006-09-08,45.6646
2006-09-11,45.9875
2006-09-12,45.8365
2006-09-13,45.8206
2006-09-14,45.7639
2006-09-15,45.8047
2006-09-18,46.0739
2006-09-19,46.0878
2006-09-20,46.0938
2006-09-21,46.1226
2006-09-22,45.9279
2006-09-25,46.0938
2006-09-26,46.4386
2006-09-27,46.5439
2006-09-28,46.6075
2006-09-29,46.6343
2006-10-02,46.7426
2006-10-03,47.0358
2006-10-04,47.2732
2006-10-05,46.7556
2006-10-06,46.7198
2006-10-09,46.5817
2006-10-10,46.6492
2006-10-11,46.7496
2006-10-12,46.5608
2006-10-13,46.375
2006-10-16,46.6284
2006-10-17,47.4531
2006-10-18,48.9375
2006-10-19,48.859
2006-10-20,49.2754
2006-10-23,49.6221
2006-10-24,49.3678
2006-10-25,49.4264
2006-10-26,49.4194
2006-10-27,48.9524
2006-10-30,48.6136
2006-10-31,48.397
2006-11-01,48.241
2006-11-02,48.7587
2006-11-03,48.6941
2006-11-06,49.1333
2006-11-07,49.339
2006-11-08,48.8253
2006-11-09,47.5028
2006-11-10,47.6041
2006-11-13,47.3497
2006-11-14,47.7909
2006-11-15,47.78
2006-11-16,47.775
2006-11-17,48.2847
2006-11-20,48.1188
2006-11-21,47.8247
2006-11-22,47.9469
2006-11-24,47.2861
2006-11-27,47.1421
2006-11-28,47.3716
2006-11-29,47.5385
2006-11-30,47.3299
2006-12-01,47.3716
2006-12-04,47.5971
2006-12-05,47.5167
2006-12-06,47.4163
2006-12-07,47.4382
2006-12-08,47.3577
2006-12-11,47.1788
2006-12-12,47.0924
2006-12-13,47.0129
2006-12-14,47.5743
2006-12-15,47.6041
2006-12-18,47.8247
2006-12-19,48.0254
2006-12-20,47.7045
2006-12-21,47.3944
2006-12-22,47.1421
2006-12-26,47.1331
2006-12-27,47.4014
2006-12-28,47.6965
2006-12-29,47.4074
2007-01-03,47.6796
2007-01-04,48.2768
2007-01-05,47.8406
2007-01-08,47.7621
2007-01-09,47.5822
2007-01-10,47.5028
2007-01-11,47.9171
2007-01-12,47.8555
2007-01-16,47.78
2007-01-17,48.0194
2007-01-18,48.6226
2007-01-19,48.6553
2007-01-22,48.241
2007-01-23,47.7541
2007-01-24,48.1188
2007-01-25,47.8843
2007-01-26,47.4441
2007-01-29,47.5028
2007-01-30,47.6717
2007-01-31,47.9697
2007-02-01,48.1188
2007-02-02,47.8078
2007-02-05,47.6101
2007-02-06,47.3944
2007-02-07,47.2514
2007-02-08,47.2226
2007-02-09,47.1093
2007-02-12,47.0069
2007-02-13,46.9503
2007-02-14,47.2861
2007-02-15,47.2444
2007-02-16,47.0417
2007-02-20,47.0069
2007-02-21,46.6741
2007-02-22,46.5181
2007-02-23,46.065
2007-02-26,46.1743
2007-02-27,45.2771
2007-02-28,45.1886
2007-03-01,44.8448
2007-03-02,44.4861
2007-03-05,44.3977
2007-03-06,44.3073
2007-03-07,44.4216
2007-03-08,44.3192
2007-03-09,44.6203
2007-03-12,44.3709
2007-03-13,43.6366
2007-03-14,43.5968
2007-03-15,43.4657
2007-03-16,43.4518
2007-03-19,43.6088
2007-03-20,43.8552
2007-03-21,43.9625
2007-03-22,43.7042
2007-03-23,43.4518
2007-03-26,43.265
2007-03-27,43.107
2007-03-28,43.0891
2007-03-29,43.3296
2007-03-30,43.2729
2007-04-02,43.1587
2007-04-03,43.5482
2007-04-04,44.0132
2007-04-05,44.197
2007-04-09,44.2566
2007-04-10,44.2854
2007-04-11,44.4444
2007-04-12,44.4653
2007-04-13,44.7723
2007-04-16,45.2572
2007-04-17,46.3521
2007-04-18,46.2657
2007-04-19,46.6343
2007-04-20,46.7635
2007-04-23,46.4972
2007-04-24,46.3094
2007-04-25,46.4475
2007-04-26,46.1316
2007-04-27,46.0789
2007-04-30,46.1167
2007-05-01,46.4316
2007-05-02,46.3015
2007-05-03,46.1872
2007-05-04,46.3015
2007-05-07,46.1445
2007-05-08,45.7421
2007-05-09,46.0362
2007-05-10,44.8816
2007-05-11,44.7176
2007-05-14,44.9621
2007-05-15,44.3888
2007-05-16,45.2771
2007-05-17,45.0525
2007-05-18,45.5423
2007-05-21,45.6109
2007-05-22,45.6576
2007-05-23,45.8206
2007-05-24,45.5851
2007-05-25,45.3764
2007-05-29,45.2771
2007-05-30,45.4003
2007-05-31,45.435
2007-06-01,45.5364
2007-06-04,45.6705
2007-06-05,45.4609
2007-06-06,45.1668
2007-06-07,44.5199
2007-06-08,44.6163
2007-06-11,44.7176
2007-06-12,44.3977
2007-06-13,44.6501
2007-06-14,44.8448
2007-06-15,45.0744
2007-06-18,44.7584
2007-06-19,44.825
2007-06-20,44.5507
2007-06-21,44.6034
2007-06-22,43.6088
2007-06-25,43.883
2007-06-26,44.2705
2007-06-27,44.1284
2007-06-28,44.1632
2007-06-29,44.2487
2007-07-02,44.4156
2007-07-03,44.4861
2007-07-05,44.7236
2007-07-06,44.6163
2007-07-09,45.0386
2007-07-10,44.664
2007-07-11,45.1419
2007-07-12,45.4966
2007-07-13,45.5503
2007-07-16,45.8116
2007-07-17,45.0525
2007-07-18,44.664
2007-07-19,44.8021
2007-07-20,44.3709
2007-07-23,44.5199
2007-07-24,44.1433
2007-07-25,44.1821
2007-07-26,43.7747
2007-07-27,42.9192
2007-07-30,43.1358
2007-07-31,43.4448
2007-08-01,43.7747
2007-08-02,43.8254
2007-08-03,43.4806
2007-08-06,44.7355
2007-08-07,44.5815
2007-08-08,44.8727
2007-08-09,43.6823
2007-08-10,43.9098
2007-08-13,44.1284
2007-08-14,43.8979
2007-08-15,44.0201
2007-08-16,44.2566
2007-08-17,44.5358
2007-08-20,44.3977
2007-08-21,44.2854
2007-08-22,44.5269
2007-08-23,44.6034
2007-08-24,44.4365
2007-08-27,44.2348
2007-08-28,43.9863
2007-08-29,44.4216
2007-08-30,44.2348
2007-08-31,44.3709
2007-09-04,44.503
2007-09-05,44.2705
2007-09-06,44.2795
2007-09-07,44.2934
2007-09-10,44.4066
2007-09-11,44.5577
2007-09-12,44.8885
2007-09-13,45.3168
2007-09-14,45.3854
2007-09-17,45.1956
2007-09-18,45.8365
2007-09-19,46.3094
2007-09-20,46.526
2007-09-21,46.7635
2007-09-24,46.8181
2007-09-25,46.6562
2007-09-26,46.9563
2007-09-27,47.0646
2007-09-28,47.1788
2007-10-01,47.4948
2007-10-02,47.4302
2007-10-03,47.466
2007-10-04,47.4729
2007-10-05,47.5743
2007-10-08,47.4074
2007-10-09,47.5743
2007-10-10,47.2732
2007-10-11,47.3577
2007-10-12,47.3497
2007-10-15,47.1421
2007-10-16,46.7277
2007-10-17,46.5668
2007-10-18,46.6075
2007-10-19,46.1226
2007-10-22,46.2031
2007-10-23,46.3521
2007-10-24,46.2736
2007-10-25,45.9199
2007-10-26,46.1743
2007-10-29,46.6622
2007-10-30,46.5439
2007-10-31,46.7993
2007-11-01,46.4316
2007-11-02,46.5181
2007-11-05,46.3094
2007-11-06,46.3949
2007-11-07,45.8931
2007-11-08,46.3829
2007-11-09,46.7923
2007-11-12,47.619
2007-11-13,48.3364
2007-11-14,48.0323
2007-11-15,48.0254
2007-11-16,48.6464
2007-11-19,48.5341
2007-11-20,48.5739
2007-11-21,48.2122
2007-11-23,48.0254
2007-11-26,48.3751
2007-11-27,48.6355
2007-11-28,49.0806
2007-11-29,49.1194
2007-11-30,48.6424
2007-12-03,48.6226
2007-12-04,48.7835
2007-12-05,48.9832
2007-12-06,49.0448
2007-12-07,48.6047
2007-12-10,48.6802
2007-12-11,48.5053
2007-12-12,48.6136
2007-12-13,48.7388
2007-12-14,48.5341
2007-12-17,48.5053
2007-12-18,48.6226
2007-12-19,48.3433
2007-12-20,48.3503
2007-12-21,48.8521
2007-12-24,48.7388
2007-12-26,48.5123
2007-12-27,48.3503
2007-12-28,48.3821
2007-12-31,47.8972
2008-01-02,47.3299
2008-01-03,47.3428
2008-01-04,47.2792
2008-01-07,48.0125
2008-01-08,48.0671
2008-01-09,48.6861
2008-01-10,48.7656
2008-01-11,48.7468
2008-01-14,48.7925
2008-01-15,48.6553
2008-01-16,49.0528
2008-01-17,48.712
2008-01-18,47.6041
2008-01-22,46.8698
2008-01-23,46.1027
2008-01-24,45.6059
2008-01-25,44.8528
2008-01-28,45.291
2008-01-29,45.2164
2008-01-30,44.6411
2008-01-31,45.3387
2008-02-01,45.4966
2008-02-04,45.5781
2008-02-05,45.1469
2008-02-06,45.2771
2008-02-07,45.1042
2008-02-08,44.5428
2008-02-11,44.4365
2008-02-12,45.2164
2008-02-13,45.5364
2008-02-14,45.0873
2008-02-15,45.1668
2008-02-19,45.7142
2008-02-20,45.4082
2008-02-21,45.2254
2008-02-22,45.3705
2008-02-25,45.8524
2008-02-26,45.756
2008-02-27,45.2701
2008-02-28,45.0316
2008-02-29,44.4931
2008-03-03,44.6878
2008-03-04,44.9819
2008-03-05,45.3307
2008-03-06,44.974
2008-03-07,44.1682
2008-03-10,44.039
2008-03-11,44.8399
2008-03-12,44.9164
2008-03-13,45.1042
2008-03-14,44.9889
2008-03-17,45.9875
2008-03-18,46.8986
2008-03-19,46.5906
2008-03-20,46.9503
2008-03-24,46.5996
2008-03-25,46.3521
2008-03-26,46.4634
2008-03-27,46.3998
2008-03-28,46.0878
2008-03-31,46.5817
2008-04-01,47.301
2008-04-02,46.8986
2008-04-03,46.8698
2008-04-04,47.2007
2008-04-07,47.4948
2008-04-08,47.624
2008-04-09,47.6041
2008-04-10,47.6309
2008-04-11,47.3944
2008-04-14,47.2067
2008-04-15,47.1421
2008-04-16,47.1788
2008-04-17,47.2226
2008-04-18,47.7621
2008-04-21,47.624
2008-04-22,48.1059
2008-04-23,48.3006
2008-04-24,48.3751
2008-04-25,48.3364
2008-04-28,48.3433
2008-04-29,48.246
2008-04-30,48.246
2008-05-01,48.6941
2008-05-02,49.018
2008-05-05,48.7587
2008-05-06,48.5262
2008-05-07,48.1188
2008-05-08,48.0393
2008-05-09,47.7849
2008-05-12,47.78
2008-05-13,47.6876
2008-05-14,47.9777
2008-05-15,47.8843
2008-05-16,47.8843
2008-05-19,47.8485
2008-05-20,47.5028
2008-05-21,47.2007
2008-05-22,46.9702
2008-05-23,46.6194
2008-05-27,46.7844
2008-05-28,46.5906
2008-05-29,47.6965
2008-05-30,47.924
2008-06-02,47.7621
2008-06-03,47.9389
2008-06-04,47.7849
2008-06-05,48.083
2008-06-06,47.2226
2008-06-09,47.1262
2008-06-10,47.1212
2008-06-11,46.8181
2008-06-12,47.1709
2008-06-13,47.5892
2008-06-16,47.2792
2008-06-17,47.1013
2008-06-18,46.2736
2008-06-19,46.3998
2008-06-20,46.0024
2008-06-23,46.1663
2008-06-24,46.4763
2008-06-25,46.8778
2008-06-26,46.1445
2008-06-27,45.6497
2008-06-30,46.2031
2008-07-01,46.4555
2008-07-02,46.4167
2008-07-03,46.7635
2008-07-07,46.8549
2008-07-08,47.5445
2008-07-09,47.5236
2008-07-10,48.0671
2008-07-11,47.5822
2008-07-14,47.6876
2008-07-15,48.6136
2008-07-16,48.9673
2008-07-17,48.712
2008-07-18,48.703
2008-07-21,48.1943
2008-07-22,48.8253
2008-07-23,49.026
2008-07-24,49.3042
2008-07-25,49.5705
2008-07-28,49.176
2008-07-29,49.176
2008-07-30,48.8898
2008-07-31,49.168
2008-08-01,48.9008
2008-08-04,49.5317
2008-08-05,50.5889
2008-08-06,51.0351
2008-08-07,50.733
2008-08-08,51.3798
2008-08-11,51.4613
2008-08-12,51.4881
2008-08-13,51.1294
2008-08-14,51.1205
2008-08-15,51.2209
2008-08-18,51.05
2008-08-19,51.0917
2008-08-20,51.044
2008-08-21,51.1881
2008-08-22,51.2844
2008-08-25,50.8423
2008-08-26,50.7757
2008-08-27,51.1354
2008-08-28,51.2765
2008-08-29,50.576
2008-09-02,51.511
2008-09-03,51.351
2008-09-04,50.5889
2008-09-05,50.7469
2008-09-08,51.8627
2008-09-09,51.2288
2008-09-10,51.1493
2008-09-11,51.0996
2008-09-12,50.6923
2008-09-15,49.9868
2008-09-16,50.1219
2008-09-17,49.9152
2008-09-18,50.9357
2008-09-19,50.261
2008-09-22,49.1273
2008-09-23,48.9375
2008-09-24,48.9673
2008-09-25,49.806
2008-09-26,49.8338
2008-09-29,48.0393
2008-09-30,49.7533
2008-10-01,48.6802
2008-10-02,48.6802
2008-10-03,47.5087
2008-10-06,46.3174
2008-10-07,44.8727
2008-10-08,44.7783
2008-10-09,41.3473
2008-10-10,40.1073
2008-10-13,45.0118
2008-10-14,45.9577
2008-10-15,43.4736
2008-10-16,45.6
2008-10-17,44.9889
2008-10-20,46.2736
2008-10-21,45.7142
2008-10-22,44.1076
2008-10-23,44.8448
2008-10-24,43.6525
2008-10-27,43.1924
2008-10-28,46.0938
2008-10-29,44.1821
2008-10-30,43.4945
2008-10-31,44.046
2008-11-03,43.9168
2008-11-04,44.4444
2008-11-05,42.9768
2008-11-06,41.5927
2008-11-07,43.2431
2008-11-10,43.0951
2008-11-11,42.7592
2008-11-12,41.5927
2008-11-13,45.1668
2008-11-14,43.1219
2008-11-17,42.5595
2008-11-18,43.726
2008-11-19,41.7338
2008-11-20,40.0775
2008-11-21,41.9007
2008-11-24,42.4462
2008-11-25,42.1521
2008-11-26,41.8431
2008-11-28,42.0647
2008-12-01,39.7307
2008-12-02,40.8088
2008-12-03,41.1625
2008-12-04,40.3428
2008-12-05,41.8133
2008-12-08,42.2008
2008-12-09,41.5132
2008-12-10,41.5073
2008-12-11,41.8282
