Date,MSFT.US
2009-01-21,15.3004
2009-01-22,13.5095
2009-01-23,13.5814
2009-01-26,13.9216
2009-01-27,13.9435
2009-01-28,14.2438
2009-01-29,13.8896
2009-01-30,13.5026
2009-02-02,14.0782
2009-02-03,14.605
2009-02-04,14.7117
2009-02-05,15.037
2009-02-06,15.5268
2009-02-09,15.3483
2009-02-10,14.8434
2009-02-11,15.1697
2009-02-12,15.2116
2009-02-13,15.0749
2009-02-17,14.2857
2009-02-18,14.3067
2009-02-19,14.1441
2009-02-20,14.2129
2009-02-23,13.5903
2009-02-24,13.5584
2009-02-25,13.3898
2009-02-26,12.9668
2009-02-27,12.7523
2009-03-02,12.467
2009-03-03,12.5388
2009-03-04,12.7274
2009-03-05,12.0589
2009-03-06,12.0679
2009-03-09,11.9631
2009-03-10,13.0137
2009-03-11,13.5095
2009-03-12,13.4337
2009-03-13,13.1474
2009-03-16,12.8281
2009-03-17,13.3419
2009-03-18,13.3898
2009-03-19,13.5345
2009-03-20,13.4716
2009-03-23,14.4723
2009-03-24,14.161
2009-03-25,14.1191
2009-03-26,14.8674
2009-03-27,14.3157
2009-03-30,13.8038
2009-03-31,14.5052
2009-04-01,15.2525
2009-04-02,15.2355
2009-04-03,14.8095
2009-04-06,14.8165
2009-04-07,14.8165
2009-04-08,15.1517
2009-04-09,15.5328
2009-04-13,15.47
2009-04-14,15.2794
2009-04-15,14.8674
2009-04-16,15.6047
2009-04-17,15.1617
2009-04-20,14.6968
2009-04-21,14.9791
2009-04-22,14.8275
2009-04-23,14.9412
2009-04-24,16.5125
2009-04-27,16.1085
2009-04-28,15.7344
2009-04-29,15.9888
2009-04-30,15.9977
2009-05-01,15.9818
2009-05-04,15.9429
2009-05-05,15.6286
2009-05-06,15.6286
2009-05-07,15.2595
2009-05-08,15.3333
2009-05-11,15.2595
2009-05-12,15.7024
2009-05-13,15.5977
2009-05-14,15.8381
2009-05-15,15.9658
2009-05-18,16.2651
2009-05-19,16.0396
2009-05-20,16.0935
2009-05-21,15.6525
2009-05-22,15.5977
2009-05-26,16.0636
2009-05-27,15.898
2009-05-28,16.1464
2009-05-29,16.4976
2009-06-01,16.8966
2009-06-02,16.8966
2009-06-03,17.158
2009-06-04,17.2388
2009-06-05,17.4813
2009-06-08,17.4104
2009-06-09,17.4354
2009-06-10,17.8075
2009-06-11,18.026
2009-06-12,18.4231
2009-06-15,18.4949
2009-06-16,18.5179
2009-06-17,18.6984
2009-06-18,18.5558
2009-06-19,19.0077
2009-06-22,18.3832
2009-06-23,18.4301
2009-06-24,18.5328
2009-06-25,18.7872
2009-06-26,18.4381
2009-06-29,18.8401
2009-06-30,18.7703
2009-07-01,18.9818
2009-07-02,18.455
2009-07-06,18.3173
2009-07-07,17.7906
2009-07-08,17.8135
2009-07-09,17.7197
2009-07-10,17.6838
2009-07-13,18.3443
2009-07-14,18.2475
2009-07-15,19.0476
2009-07-16,19.3
2009-07-17,19.1783
2009-07-20,19.3689
2009-07-21,19.6043
2009-07-22,19.5804
2009-07-23,20.182
2009-07-24,18.5179
2009-07-27,18.2475
2009-07-28,18.5328
2009-07-29,18.7962
2009-07-30,18.8042
2009-07-31,18.5697
2009-08-03,18.8172
2009-08-04,18.7703
2009-08-05,18.8042
2009-08-06,18.5239
2009-08-07,18.6037
2009-08-10,18.4949
2009-08-11,18.2615
2009-08-12,18.5777
2009-08-13,18.6526
2009-08-14,18.7054
2009-08-17,18.3592
2009-08-18,18.6196
2009-08-19,18.6745
2009-08-20,18.6895
2009-08-21,19.2761
2009-08-24,19.4587
2009-08-25,19.4587
2009-08-26,19.3858
2009-08-27,19.4996
2009-08-28,19.4916
2009-08-31,19.4667
2009-09-01,18.9499
2009-09-02,18.8401
2009-09-03,19.0407
2009-09-04,19.4427
2009-09-08,19.5954
2009-09-09,19.5634
2009-09-10,19.74
2009-09-11,19.6303
2009-09-14,19.74
2009-09-15,19.9006
2009-09-16,19.9006
2009-09-17,19.9785
2009-09-18,19.9465
2009-09-21,19.9785
2009-09-22,20.3486
2009-09-23,20.3017
2009-09-24,20.4863
2009-09-25,20.175
2009-09-28,20.3975
2009-09-29,20.3326
2009-09-30,20.3097
2009-10-01,19.6472
2009-10-02,19.7101
2009-10-05,19.4587
2009-10-06,19.8278
2009-10-07,19.8188
2009-10-08,20.2708
2009-10-09,20.175
2009-10-12,20.3097
2009-10-13,20.3815
2009-10-14,20.5022
2009-10-15,21.0909
2009-10-16,20.9273
2009-10-19,20.8175
2009-10-20,20.8245
2009-10-21,20.9881
2009-10-22,20.9961
2009-10-23,22.1265
2009-10-26,22.6473
2009-10-27,22.5744
2009-10-28,22.1265
2009-10-29,22.2851
2009-10-30,21.899
2009-11-02,22.0167
2009-11-03,21.7374
2009-11-04,22.1554
2009-11-05,22.4826
2009-11-06,22.5235
2009-11-09,22.8937
2009-11-10,22.9096
2009-11-11,22.9944
2009-11-12,23.185
2009-11-13,23.4015
2009-11-16,23.3237
2009-11-17,23.6888
2009-11-18,23.7776
2009-11-19,23.5142
2009-11-20,23.3935
2009-11-23,23.6429
2009-11-24,23.618
2009-11-25,23.5222
2009-11-27,23.0733
2009-11-30,23.2239
2009-12-01,23.6978
2009-12-02,23.5142
2009-12-03,23.5551
2009-12-04,23.6739
2009-12-07,23.5222
2009-12-08,23.3516
2009-12-09,23.4594
2009-12-10,23.5851
2009-12-11,23.5711
2009-12-14,23.7776
2009-12-15,23.7058
2009-12-16,23.7706
2009-12-17,23.3785
2009-12-18,23.9722
2009-12-21,24.1039
2009-12-22,24.3363
2009-12-23,24.4141
2009-12-24,24.481
2009-12-28,24.6147
2009-12-29,24.7853
2009-12-30,24.4471
2009-12-31,24.0699
2010-01-04,24.4381
2010-01-05,24.4471
2010-01-06,24.2954
2010-01-07,24.044
2010-01-08,24.2126
2010-01-11,23.9013
2010-01-12,23.7447
2010-01-13,23.9652
2010-01-14,24.4471
2010-01-15,24.3662
2010-01-19,24.5598
2010-01-20,24.1458
2010-01-21,23.6978
2010-01-22,22.8687
2010-01-25,23.1501
2010-01-26,23.2918
2010-01-27,23.4294
2010-01-28,23.0254
2010-01-29,22.2522
2010-02-01,22.4338
2010-02-02,22.4737
2010-02-03,22.6063
2010-02-04,21.9848
2010-02-05,22.1265
2010-02-08,21.892
2010-02-09,22.1195
2010-02-10,22.1015
2010-02-11,22.2013
2010-02-12,22.0546
2010-02-16,22.3879
2010-02-17,22.5744
2010-02-18,22.8767
2010-02-19,22.7171
2010-02-22,22.6842
2010-02-23,22.3709
2010-02-24,22.6063
2010-02-25,22.5824
2010-02-26,22.6403
2010-03-01,22.9176
2010-03-02,22.4737
2010-03-03,22.4737
2010-03-04,22.6063
2010-03-05,22.5744
2010-03-08,22.6063
2010-03-09,22.743
2010-03-10,22.8767
2010-03-11,23.0423
2010-03-12,23.1132
2010-03-15,23.1281
2010-03-16,23.191
2010-03-17,23.4015
2010-03-18,23.3855
2010-03-19,23.3686
2010-03-22,23.3785
2010-03-23,23.593
2010-03-24,23.4145
2010-03-25,23.6978
2010-03-26,23.4224
2010-03-29,23.3686
2010-03-30,23.5082
2010-03-31,23.1281
2010-04-01,23.0254
2010-04-05,23.1132
2010-04-06,23.1501
2010-04-07,23.176
2010-04-08,23.626
2010-04-09,23.9562
2010-04-12,23.9432
2010-04-13,24.044
2010-04-14,24.3363
2010-04-15,24.3742
2010-04-16,24.2186
2010-04-19,24.5119
2010-04-20,24.7633
2010-04-21,24.7414
2010-04-22,24.7853
2010-04-23,24.4471
2010-04-26,24.5658
2010-04-27,24.3513
2010-04-28,24.4052
2010-04-29,24.481
2010-04-30,24.1108
2010-05-03,24.3662
2010-05-04,23.7926
2010-05-05,23.5711
2010-05-06,22.8857
2010-05-07,22.2761
2010-05-10,22.8508
2010-05-11,22.8029
2010-05-12,23.2459
2010-05-13,23.0892
2010-05-14,22.8428
2010-05-17,22.8508
2010-05-18,22.5824
2010-05-19,22.3001
2010-05-20,21.4081
2010-05-21,21.1936
2010-05-24,20.7447
2010-05-25,20.5841
2010-05-26,19.748
2010-05-27,20.5322
2010-05-28,20.3735
2010-06-01,20.4444
2010-06-02,20.8963
2010-06-03,21.2086
2010-06-04,20.3656
2010-06-07,19.9705
2010-06-08,19.8278
2010-06-09,19.5734
2010-06-10,19.74
2010-06-11,20.2638
2010-06-14,20.1381
2010-06-15,20.9881
2010-06-16,20.7866
2010-06-17,20.8245
2010-06-18,20.8774
2010-06-21,20.4923
2010-06-22,20.3486
2010-06-23,19.9855
2010-06-24,19.74
2010-06-25,19.3689
2010-06-28,19.1953
2010-06-29,18.4051
2010-06-30,18.1697
2010-07-01,18.2864
2010-07-02,18.3752
2010-07-06,18.8102
2010-07-07,19.1873
2010-07-08,19.2761
2010-07-09,19.1634
2010-07-12,19.6043
2010-07-13,19.8448
2010-07-14,20.0852
2010-07-15,20.1461
2010-07-16,19.6552
2010-07-19,19.9246
2010-07-20,20.1201
2010-07-21,19.8368
2010-07-22,20.4055
2010-07-23,20.3815
2010-07-26,20.608
2010-07-27,20.6549
2010-07-28,20.4923
2010-07-29,20.5541
2010-07-30,20.3815
2010-08-02,20.7936
2010-08-03,20.6549
2010-08-04,20.3177
2010-08-05,20.0323
2010-08-06,20.175
2010-08-09,20.2229
2010-08-10,19.7979
2010-08-11,19.6303
2010-08-12,19.339
2010-08-13,19.2691
2010-08-16,19.3459
2010-08-17,19.5145
2010-08-18,19.5954
2010-08-19,19.3
2010-08-20,19.1294
2010-08-23,19.1723
2010-08-24,18.9818
2010-08-25,19.0327
2010-08-26,18.8102
2010-08-27,18.896
2010-08-30,18.6675
2010-08-31,18.5348
2010-09-01,18.872
2010-09-02,18.904
2010-09-03,19.1783
2010-09-07,18.9209
2010-09-08,18.896
2010-09-09,18.9578
2010-09-10,18.8321
2010-09-13,19.8278
2010-09-14,19.765
2010-09-15,19.8278
2010-09-16,20.0024
2010-09-17,19.9156
2010-09-20,20.0762
2010-09-21,19.8607
2010-09-22,19.4337
2010-09-23,19.2911
2010-09-24,19.5545
2010-09-27,19.5305
2010-09-28,19.4916
2010-09-29,19.3459
2010-09-30,19.339
2010-10-01,19.2542
2010-10-04,18.879
2010-10-05,19.2272
2010-10-06,19.2911
2010-10-07,19.3689
2010-10-08,19.3998
2010-10-11,19.4178
2010-10-12,19.6043
2010-10-13,20.0104
2010-10-14,19.9246
2010-10-15,20.168
2010-10-18,20.3895
2010-10-19,19.8188
2010-10-20,19.9855
2010-10-21,20.0693
2010-10-22,20.0403
2010-10-25,19.8927
2010-10-26,20.4504
2010-10-27,20.5711
2010-10-28,20.7527
2010-10-29,21.057
2010-11-01,21.2834
2010-11-02,21.6296
2010-11-03,21.3433
2010-11-04,21.4291
2010-11-05,21.2006
2010-11-08,21.1697
2010-11-09,21.2834
2010-11-10,21.2754
2010-11-11,21.0649
2010-11-12,20.7447
2010-11-15,20.6878
2010-11-16,20.3815
2010-11-17,20.19
2010-11-18,20.4055
2010-11-19,20.2868
2010-11-22,20.3177
2010-11-23,19.8368
2010-11-24,20.0323
2010-11-26,19.9396
2010-11-29,19.9855
2010-11-30,19.9495
2010-12-01,20.5621
2010-12-02,21.2355
2010-12-03,21.3363
2010-12-06,21.1936
2010-12-07,21.2176
2010-12-08,21.5009
2010-12-09,21.3842
2010-12-10,21.5877
2010-12-13,21.5169
2010-12-14,21.8082
2010-12-15,21.9928
2010-12-16,22.1015
2010-12-17,22.0357
2010-12-20,21.9609
2010-12-21,22.1624
2010-12-22,22.2602
2010-12-23,22.3499
2010-12-27,22.1624
2010-12-28,22.1195
2010-12-29,22.0866
2010-12-30,21.9938
2010-12-31,22.0427
2011-01-03,22.0925
2011-01-04,22.1773
2011-01-05,22.1115
2011-01-06,22.759
2011-01-07,22.5824
2011-01-10,22.2851
2011-01-11,22.1943
2011-01-12,22.5425
2011-01-13,22.2602
2011-01-14,22.3499
2011-01-18,22.6303
2011-01-19,22.4826
2011-01-20,22.3879
2011-01-21,22.1265
2011-01-24,22.4078
2011-01-25,22.4657
2011-01-26,22.7271
2011-01-27,22.7959
2011-01-28,21.914
2011-01-31,21.897
2011-02-01,22.1015
2011-02-02,22.0606
2011-02-03,21.8322
2011-02-04,21.9289
2011-02-07,22.2681
2011-02-08,22.332
2011-02-09,22.0846
2011-02-10,21.7144
2011-02-11,21.5169
2011-02-14,21.5009
2011-02-15,21.2904
2011-02-16,21.3363
2011-02-17,21.486
2011-02-18,21.3672
2011-02-22,20.9961
2011-02-23,20.9961
2011-02-24,21.1388
2011-02-25,20.9672
2011-02-28,20.9901
2011-03-01,20.6549
2011-03-02,20.591
2011-03-03,20.6878
2011-03-04,20.4923
2011-03-07,20.3097
2011-03-08,20.4584
2011-03-09,20.4444
2011-03-10,20.0613
2011-03-11,20.2808
2011-03-14,20.2868
2011-03-15,20.0473
2011-03-16,19.5734
2011-03-17,19.5654
2011-03-18,19.5804
2011-03-21,20.0024
2011-03-22,19.9785
2011-03-23,20.168
2011-03-24,20.3815
2011-03-25,20.2329
2011-03-28,20.0613
2011-03-29,20.1291
2011-03-30,20.2229
2011-03-31,20.0473
2011-04-01,20.1201
2011-04-04,20.175
2011-04-05,20.3546
2011-04-06,20.6469
2011-04-07,20.6878
2011-04-08,20.5841
2011-04-11,20.5142
2011-04-12,20.2448
2011-04-13,20.2399
2011-04-14,20.0693
2011-04-15,20.0323
2011-04-18,19.8039
2011-04-19,19.8607
2011-04-20,20.3416
2011-04-21,20.1551
2011-04-25,20.2229
2011-04-26,20.6788
2011-04-27,20.8325
2011-04-28,21.0909
2011-04-29,20.4683
2011-05-02,20.2638
2011-05-03,20.3805
2011-05-04,20.5771
2011-05-05,20.3636
2011-05-06,20.4264
2011-05-09,20.3965
2011-05-10,20.2688
2011-05-11,20.0224
2011-05-12,19.9974
2011-05-13,19.768
2011-05-16,19.3998
2011-05-17,19.4916
2011-05-18,19.6223
2011-05-19,19.6403
2011-05-20,19.4667
2011-05-23,19.2103
2011-05-24,19.1933
2011-05-25,19.2252
2011-05-26,19.6053
2011-05-27,19.6802
2011-05-31,19.8787
2011-06-01,19.4178
2011-06-02,19.2532
2011-06-03,19.0057
2011-06-06,19.0846
2011-06-07,19.1225
2011-06-08,19.0297
2011-06-09,19.0456
2011-06-10,18.8361
2011-06-13,19.1085
2011-06-14,19.2532
2011-06-15,18.8691
2011-06-16,19.0756
2011-06-17,19.2811
2011-06-20,19.4497
2011-06-21,19.6802
2011-06-22,19.5874
2011-06-23,19.5744
2011-06-24,19.315
2011-06-27,20.0294
2011-06-28,20.5082
2011-06-29,20.3636
2011-06-30,20.6599
2011-07-01,20.6788
2011-07-05,20.6878
2011-07-06,20.9253
2011-07-07,21.2804
2011-07-08,21.3952
2011-07-11,21.1667
2011-07-12,21.0919
2011-07-13,21.1667
2011-07-14,21.037
2011-07-15,21.2874
2011-07-18,21.1348
2011-07-19,21.893
2011-07-20,21.5059
2011-07-21,21.5328
2011-07-22,21.884
2011-07-25,22.1793
2011-07-26,22.316
2011-07-27,21.7204
2011-07-28,22.0397
2011-07-29,21.7733
2011-08-01,21.6775
2011-08-02,21.2994
2011-08-03,21.3952
2011-08-04,20.618
2011-08-05,20.4115
2011-08-08,19.4627
2011-08-09,20.3306
2011-08-10,19.2362
2011-08-11,20.0204
2011-08-12,19.9475
2011-08-15,20.2778
2011-08-16,20.2778
2011-08-17,20.195
2011-08-18,19.733
2011-08-19,19.2362
2011-08-22,19.1783
2011-08-23,19.7719
2011-08-24,19.9176
2011-08-25,19.6542
2011-08-26,20.195
2011-08-29,20.6649
2011-08-30,20.9801
2011-08-31,21.2774
2011-09-01,20.9652
2011-09-02,20.6349
2011-09-06,20.4055
2011-09-07,20.7986
2011-09-08,20.9712
2011-09-09,20.5861
2011-09-12,20.7078
2011-09-13,20.8295
2011-09-14,21.1956
2011-09-15,21.5857
2011-09-16,21.6925
2011-09-19,21.7623
2011-09-20,21.5797
2011-09-21,20.7916
2011-09-22,20.0423
2011-09-23,20.0423
2011-09-26,20.3476
2011-09-27,20.5332
2011-09-28,20.4504
2011-09-29,20.3546
2011-09-30,19.9076
2011-10-03,19.6183
2011-10-04,20.2688
2011-10-05,20.7108
2011-10-06,21.0619
2011-10-07,20.9951
2011-10-10,21.5478
2011-10-11,21.5947
2011-10-12,21.5618
2011-10-13,21.7384
2011-10-14,21.8102
2011-10-17,21.5797
2011-10-18,21.8431
2011-10-19,21.6975
2011-10-20,21.6286
2011-10-21,21.7244
2011-10-24,21.7473
2011-10-25,21.4441
2011-10-26,21.2705
2011-10-27,21.7942
2011-10-28,21.5807
2011-10-31,21.3014
2011-11-01,20.7936
2011-11-02,20.8065
2011-11-03,21.2186
2011-11-04,20.9911
2011-11-07,21.4351
2011-11-08,21.7244
2011-11-09,20.9522
2011-11-10,21.0151
2011-11-11,21.5249
2011-11-14,21.4032
2011-11-15,21.5478
2011-11-16,21.0071
2011-11-17,20.5801
2011-11-18,20.3895
2011-11-21,20.1491
2011-11-22,19.9775
2011-11-23,19.7201
2011-11-25,19.5794
2011-11-28,20.0403
2011-11-29,20.0184
2011-11-30,20.614
2011-12-01,20.3735
2011-12-02,20.3217
2011-12-05,20.7108
2011-12-06,20.6738
2011-12-07,20.628
2011-12-08,20.4683
2011-12-09,20.7108
2011-12-12,20.5581
2011-12-13,20.7616
2011-12-14,20.621
2011-12-15,20.595
2011-12-16,20.9522
2011-12-19,20.5731
2011-12-20,20.9692
2011-12-21,20.7616
2011-12-22,20.8025
2011-12-23,20.9771
2011-12-27,20.9841
2011-12-28,20.8105
2011-12-29,20.9692
2011-12-30,20.9213
2012-01-03,21.5638
2012-01-04,22.0776
2012-01-05,22.307
2012-01-06,22.6443
2012-01-09,22.3569
2012-01-10,22.4347
2012-01-11,22.341
2012-01-12,22.5644
2012-01-13,22.769
2012-01-17,22.772
2012-01-18,22.751
2012-01-19,22.6592
2012-01-20,23.9432
2012-01-23,23.9562
2012-01-24,23.6449
2012-01-25,23.8235
2012-01-26,23.7746
2012-01-27,23.5561
2012-01-30,23.8594
2012-01-31,23.8006
2012-02-01,24.0899
2012-02-02,24.1348
2012-02-03,24.3662
2012-02-06,24.3343
2012-02-07,24.457
2012-02-08,24.7075
2012-02-09,24.7943
2012-02-10,24.5788
2012-02-13,24.6436
2012-02-14,24.5388
2012-02-15,24.3732
2012-02-16,25.3729
2012-02-17,25.347
2012-02-21,25.5046
2012-02-22,25.3639
2012-02-23,25.4477
2012-02-24,25.5365
2012-02-27,25.4298
2012-02-28,25.8528
2012-02-29,25.742
2012-03-01,26.195
2012-03-02,26.0214
2012-03-05,25.7969
2012-03-06,25.5974
2012-03-07,25.8298
2012-03-08,25.9665
2012-03-09,25.9486
2012-03-12,25.9885
2012-03-13,26.4993
2012-03-14,26.5861
2012-03-15,26.6459
2012-03-16,26.4434
2012-03-19,26.1192
2012-03-20,25.9486
2012-03-21,25.8857
2012-03-22,25.9585
2012-03-23,25.9665
2012-03-26,26.4344
2012-03-27,26.3776
2012-03-28,26.1102
2012-03-29,26.0553
2012-03-30,26.171
2012-04-02,26.195
2012-04-03,25.9077
2012-04-04,25.318
2012-04-05,25.5645
2012-04-09,25.2282
2012-04-10,24.7154
2012-04-11,24.6117
2012-04-12,25.1305
2012-04-13,24.9948
2012-04-16,25.2123
2012-04-17,25.5096
2012-04-18,25.2602
2012-04-19,25.1534
2012-04-20,26.2978
2012-04-23,26.0553
2012-04-24,25.8907
2012-04-25,26.1192
2012-04-26,26.0453
2012-04-27,25.9376
2012-04-30,25.9665
2012-05-01,25.9655
2012-05-02,25.7969
2012-05-03,25.758
2012-05-04,25.1315
2012-05-07,24.8601
2012-05-08,24.7414
2012-05-09,24.9549
2012-05-10,24.9359
2012-05-11,25.2801
2012-05-14,24.885
2012-05-15,24.6646
2012-05-16,24.4111
2012-05-17,24.2665
2012-05-18,23.8963
2012-05-21,24.2874
2012-05-22,24.2964
2012-05-23,23.7706
2012-05-24,23.7347
2012-05-25,23.7277
2012-05-29,24.1348
2012-05-30,23.9542
2012-05-31,23.8335
2012-06-01,23.2299
2012-06-04,23.3097
2012-06-05,23.2708
2012-06-06,23.9632
2012-06-07,23.8644
2012-06-08,24.2116
2012-06-11,23.595
2012-06-12,23.9133
2012-06-13,23.7856
2012-06-14,23.9542
2012-06-15,24.5129
2012-06-18,24.3633
2012-06-19,25.0656
2012-06-20,25.2542
2012-06-21,24.6097
2012-06-22,25.0656
2012-06-25,24.3792
2012-06-26,24.5129
2012-06-27,24.6326
2012-06-28,24.4181
2012-06-29,24.9778
2012-07-02,24.9549
2012-07-03,25.1155
2012-07-05,25.0656
2012-07-06,24.6416
2012-07-09,24.4979
2012-07-10,24.2795
2012-07-11,23.9223
2012-07-12,23.3805
2012-07-13,23.9941
2012-07-16,24.037
2012-07-17,24.2176
2012-07-18,24.8601
2012-07-19,25.0407
2012-07-20,24.5847
2012-07-23,23.9043
2012-07-24,23.8016
2012-07-25,23.5382
2012-07-26,23.8105
2012-07-27,24.2874
2012-07-30,24.2026
2012-07-31,24.063
2012-08-01,24.0111
2012-08-02,23.8335
2012-08-03,24.2874
2012-08-06,24.455
2012-08-07,24.7065
2012-08-08,24.7643
2012-08-09,24.903
2012-08-10,24.8362
2012-08-13,24.8112
2012-08-14,24.7643
2012-08-15,24.8212
2012-08-16,25.2971
2012-08-17,25.3978
2012-08-20,25.2662
2012-08-21,25.312
2012-08-22,25.1015
2012-08-23,24.8611
2012-08-24,25.1175
2012-08-27,25.2252
2012-08-28,25.1754
2012-08-29,25.1913
2012-08-30,24.92
2012-08-31,25.329
2012-09-04,24.9788
2012-09-05,24.9788
2012-09-06,25.756
2012-09-07,25.4388
2012-09-10,25.2482
2012-09-11,25.3051
2012-09-12,25.2971
2012-09-13,25.4208
2012-09-14,25.6513
2012-09-17,25.6513
2012-09-18,25.6163
2012-09-19,25.5206
2012-09-20,25.8488
2012-09-21,25.6343
2012-09-24,25.2971
2012-09-25,24.9788
2012-09-26,24.7933
2012-09-27,24.7873
2012-09-28,24.46
2012-10-01,24.2385
2012-10-02,24.3762
2012-10-03,24.5438
2012-10-04,24.6825
2012-10-05,24.5349
2012-10-08,24.478
2012-10-09,24.0669
2012-10-10,23.8205
2012-10-11,23.7936
2012-10-12,23.9971
2012-10-15,24.2545
2012-10-16,24.2385
2012-10-17,24.3204
2012-10-18,24.2475
2012-10-19,23.5382
2012-10-22,23.0154
2012-10-23,23.0553
2012-10-24,22.9326
2012-10-25,22.9176
2012-10-26,23.187
2012-10-31,23.4554
2012-11-01,24.2545
2012-11-02,24.2475
2012-11-05,24.3513
2012-11-06,24.5438
2012-11-07,23.8993
2012-11-08,23.6798
2012-11-09,23.6958
2012-11-12,23.193
2012-11-13,22.4477
2012-11-14,22.2412
2012-11-15,22.0905
2012-11-16,21.9768
2012-11-19,22.1484
2012-11-20,22.1334
2012-11-21,22.333
2012-11-23,22.9545
2012-11-26,22.6951
2012-11-27,22.4387
2012-11-28,22.6702
2012-11-29,22.333
2012-11-30,22.0506
2012-12-03,21.904
2012-12-04,21.8511
2012-12-05,22.0995
2012-12-06,22.1484
2012-12-07,21.9189
2012-12-10,22.325
2012-12-11,22.6393
2012-12-12,22.5704
2012-12-13,22.4647
2012-12-14,22.2133
2012-12-17,22.4477
2012-12-18,22.8348
2012-12-19,22.6303
2012-12-20,22.9396
2012-12-21,22.748
2012-12-24,22.4218
2012-12-26,22.2582
2012-12-27,22.342
2012-12-28,22.0018
2012-12-31,22.1334
2013-01-02,22.8887
2013-01-03,22.5804
2013-01-04,22.1554
2013-01-07,22.1185
2013-01-08,22.0018
2013-01-09,22.1255
2013-01-10,21.9269
2013-01-11,22.2312
2013-01-14,22.2831
2013-01-15,22.5455
2013-01-16,22.4058
2013-01-17,22.5804
2013-01-18,22.5804
2013-01-22,22.5016
2013-01-23,22.8807
2013-01-24,22.8977
2013-01-25,23.1022
2013-01-28,23.1271
2013-01-29,23.2089
2013-01-30,23.0782
2013-01-31,22.748
2013-02-01,23.1431
2013-02-04,22.739
2013-02-05,22.7889
2013-02-06,22.6542
2013-02-07,22.6044
2013-02-08,22.8258
2013-02-11,23.0862
2013-02-12,23.1022
2013-02-13,23.2269
2013-02-14,23.2359
2013-02-15,23.2089
2013-02-19,23.4314
2013-02-20,23.2848
2013-02-21,22.9675
2013-02-22,23.193
2013-02-25,22.8687
2013-02-26,22.8687
2013-02-27,23.2359
2013-02-28,23.2269
2013-03-01,23.3546
2013-03-04,23.5182
2013-03-05,23.6868
2013-03-06,23.4653
2013-03-07,23.5112
2013-03-08,23.3985
2013-03-11,23.2848
2013-03-12,23.3187
2013-03-13,23.3257
2013-03-14,23.5112
2013-03-15,23.4205
2013-03-18,23.4753
2013-03-19,23.5442
2013-03-20,23.6619
2013-03-21,23.4853
2013-03-22,23.602
2013-03-25,23.5272
2013-03-26,23.5272
2013-03-27,23.7038
2013-03-28,23.8924
2013-04-01,23.9023
2013-04-02,24.064
2013-04-03,23.8604
2013-04-04,23.8854
2013-04-05,23.9782
2013-04-08,23.8854
2013-04-09,24.7414
2013-04-10,25.2981
2013-04-11,24.1727
2013-04-12,24.054
2013-04-15,23.9712
2013-04-16,24.2066
2013-04-17,24.0909
2013-04-18,24.054
2013-04-19,24.8621
2013-04-22,25.757
2013-04-23,25.5665
2013-04-24,26.5352
2013-04-25,26.6858
2013-04-26,26.5611
2013-04-29,27.2465
2013-04-30,27.6576
2013-05-01,27.3373
2013-05-02,27.7075
2013-05-03,27.9838
2013-05-06,28.1953
2013-05-07,27.8312
2013-05-08,27.5648
2013-05-09,27.2864
2013-05-10,27.3134
2013-05-13,27.6007
2013-05-14,28.2103
2013-05-15,28.4827
2013-05-16,28.6752
2013-05-17,29.3377
2013-05-20,29.5153
2013-05-21,29.3217
2013-05-22,29.1172
2013-05-23,28.7321
2013-05-24,28.8348
2013-05-28,29.4644
2013-05-29,29.3457
2013-05-30,29.4734
2013-05-31,29.3686
2013-06-03,29.9453
2013-06-04,29.4384
2013-06-05,29.2618
2013-06-06,29.4155
2013-06-07,30.0111
2013-06-10,29.8465
2013-06-11,29.3127
2013-06-12,29.4484
2013-06-13,29.213
2013-06-14,28.9436
2013-06-17,29.4484
2013-06-18,29.4305
2013-06-19,29.1042
2013-06-20,28.1784
2013-06-21,27.9858
2013-06-24,28.3719
2013-06-25,28.328
2013-06-26,28.8997
2013-06-27,29.1272
2013-06-28,29.0643
2013-07-01,28.9097
2013-07-02,28.5545
2013-07-03,28.6144
2013-07-05,28.785
2013-07-08,28.8807
2013-07-09,28.8997
2013-07-10,29.196
2013-07-11,30.0261
2013-07-12,30.0111
2013-07-15,30.4331
2013-07-16,30.5149
2013-07-17,30.07
2013-07-18,29.8186
2013-07-19,26.4175
2013-07-22,26.9323
2013-07-23,26.7736
2013-07-24,26.8874
2013-07-25,26.4085
2013-07-26,26.605
2013-07-29,26.5362
2013-07-30,26.7966
2013-07-31,26.7886
2013-08-01,26.6449
2013-08-02,26.8315
2013-08-05,26.6699
2013-08-06,26.5721
2013-08-07,26.9752
2013-08-08,27.6745
2013-08-09,27.5109
2013-08-12,27.6576
2013-08-13,27.3074
2013-08-14,27.4122
2013-08-15,26.9363
2013-08-16,26.9442
2013-08-19,26.599
2013-08-20,26.7906
2013-08-21,26.7826
2013-08-22,27.4421
2013-08-23,29.4434
2013-08-26,28.9356
2013-08-27,28.1814
2013-08-28,27.9808
2013-08-29,28.4268
2013-08-30,28.2971
2013-09-03,27.0131
2013-09-04,26.4245
2013-09-05,26.4694
2013-09-06,26.3925
2013-09-09,26.8265
2013-09-10,27.4421
2013-09-11,27.7414
2013-09-12,27.7005
2013-09-13,27.9878
2013-09-16,27.7903
2013-09-17,27.9
2013-09-18,28.2322
2013-09-19,28.5056
