Date,PA.F
2015-11-09,598.8
2015-11-10,597.0
2015-11-11,576.5
2015-11-12,561.1
2015-11-13,538.12
2015-11-16,551.3
2015-11-17,544.4
2015-11-18,536.8
2015-11-19,541.1
2015-11-20,562.7
2015-11-23,540.8
2015-11-24,539.5
2015-11-25,555.5
2015-11-26,557.3
2015-11-27,549.8
2015-11-30,544.7
2015-12-01,540.7
2015-12-02,526.9
2015-12-03,537.9
2015-12-04,566.8
2015-12-07,553.9
2015-12-08,548.6
2015-12-09,550.7
2015-12-10,541.6
2015-12-11,542.7
2015-12-14,547.3
2015-12-15,567.1
2015-12-16,569.9
2015-12-17,556.6
2015-12-18,558.4
2015-12-21,551.7
2015-12-22,555.9
2015-12-23,552.7
2015-12-24,559.9
2015-12-28,550.9
2015-12-29,558.0
2015-12-30,544.6
2015-12-31,563.1
2016-01-04,540.6
2016-01-05,535.8
2016-01-06,508.8
2016-01-07,493.9
2016-01-08,494.9
2016-01-11,478.4
2016-01-12,470.2
2016-01-13,485.6
2016-01-14,493.3
2016-01-15,495.6
2016-01-18,495.8
2016-01-19,495.0
2016-01-20,495.5
2016-01-21,499.9
2016-01-22,496.7
2016-01-25,489.3
2016-01-26,493.78
2016-01-27,500.0
2016-01-28,492.4
2016-01-29,499.7
2016-02-01,505.0
2016-02-02,492.2
2016-02-03,510.4
2016-02-04,514.3
2016-02-05,504.4
2016-02-08,515.8
2016-02-09,517.0
2016-02-10,523.3
2016-02-11,524.4
2016-02-12,523.2
2016-02-15,513.6
2016-02-16,508.7
2016-02-17,514.3
2016-02-18,503.7
2016-02-19,499.8
2016-02-22,497.3
2016-02-23,500.5
2016-02-24,487.9
2016-02-25,486.0
2016-02-26,483.52
2016-02-29,494.1
2016-03-01,516.0
2016-03-02,517.3
2016-03-03,539.8
2016-03-04,555.9
2016-03-07,578.9
2016-03-08,559.2
2016-03-09,565.7
2016-03-10,571.8
2016-03-11,575.0
2016-03-14,569.75
2016-03-15,568.83
2016-03-16,581.3
2016-03-17,594.12
2016-03-18,590.1
2016-03-21,603.2
2016-03-22,605.97
2016-03-23,584.8
2016-03-24,574.05
2016-03-28,568.45
2016-03-29,578.17
2016-03-30,564.83
2016-03-31,564.33
2016-04-01,566.4
2016-04-04,550.98
2016-04-05,546.0
2016-04-06,540.03
2016-04-07,536.75
2016-04-08,542.17
2016-04-11,546.85
2016-04-12,546.83
2016-04-13,545.23
2016-04-14,561.15
2016-04-15,569.12
2016-04-18,565.62
2016-04-19,583.8
2016-04-20,595.2
2016-04-21,606.73
2016-04-22,603.42
2016-04-25,604.2
2016-04-26,604.67
2016-04-27,610.75
2016-04-28,623.58
2016-04-29,623.48
2016-05-02,621.83
2016-05-03,607.35
2016-05-04,599.5
2016-05-05,599.02
2016-05-06,607.52
2016-05-09,584.03
2016-05-10,595.42
2016-05-11,608.7
2016-05-12,594.92
2016-05-13,593.03
2016-05-16,591.4
2016-05-17,585.7
2016-05-18,574.38
2016-05-19,559.08
2016-05-20,560.2
2016-05-23,550.88
2016-05-24,532.33
2016-05-25,532.92
2016-05-26,544.1
2016-05-27,539.05
2016-05-30,542.42
2016-05-31,547.47
2016-06-01,546.65
2016-06-02,533.9
2016-06-03,555.05
2016-06-06,558.35
2016-06-07,555.45
2016-06-08,562.25
2016-06-09,560.67
2016-06-10,544.17
2016-06-13,543.17
2016-06-14,533.85
2016-06-15,533.28
2016-06-16,534.15
2016-06-17,533.98
2016-06-20,548.15
2016-06-21,551.5
2016-06-22,560.7
2016-06-23,565.53
2016-06-24,548.23
2016-06-27,556.33
2016-06-28,569.58
2016-06-29,589.4
2016-06-30,600.35
2016-07-01,606.3
2016-07-04,615.48
2016-07-05,602.05
2016-07-06,607.52
2016-07-07,610.83
2016-07-08,618.5
2016-07-11,625.5
2016-07-12,628.55
2016-07-13,645.75
2016-07-14,652.08
2016-07-15,651.02
2016-07-18,645.9
2016-07-19,657.8
2016-07-20,673.42
2016-07-21,686.05
2016-07-22,684.92
2016-07-25,687.45
2016-07-26,689.9
2016-07-27,703.33
2016-07-28,698.23
2016-07-29,711.35
2016-08-01,717.15
2016-08-02,717.22
2016-08-03,713.12
2016-08-04,705.58
2016-08-05,696.9
2016-08-08,693.4
2016-08-09,694.75
2016-08-10,725.25
2016-08-11,690.12
2016-08-12,685.88
2016-08-15,692.83
2016-08-16,703.08
2016-08-17,695.27
2016-08-18,712.6
2016-08-19,710.58
2016-08-22,693.42
2016-08-23,698.17
2016-08-24,682.9
2016-08-25,688.25
2016-08-26,688.6
2016-08-29,699.88
2016-08-30,680.2
2016-08-31,673.62
2016-09-01,667.6
2016-09-02,679.58
2016-09-05,680.38
2016-09-06,699.85
2016-09-07,690.6
2016-09-08,686.8
2016-09-09,675.33
2016-09-12,664.33
2016-09-13,655.5
2016-09-14,655.95
2016-09-15,656.53
2016-09-16,674.25
2016-09-19,686.53
2016-09-20,684.55
2016-09-21,686.02
2016-09-22,695.05
2016-09-23,702.48
2016-09-26,695.58
2016-09-27,700.92
2016-09-28,714.45
2016-09-29,716.12
2016-09-30,721.85
2016-10-03,714.7
2016-10-04,698.35
2016-10-05,677.08
2016-10-06,669.08
2016-10-07,669.7
2016-10-10,669.63
2016-10-11,647.3
2016-10-12,648.42
2016-10-13,639.08
2016-10-14,645.77
2016-10-17,639.25
2016-10-18,637.25
2016-10-19,636.58
2016-10-20,631.67
2016-10-21,623.55
2016-10-24,633.58
2016-10-25,634.05
2016-10-26,621.35
2016-10-27,612.4
2016-10-28,619.67
2016-10-31,621.48
2016-11-01,633.65
2016-11-02,629.78
2016-11-03,618.4
2016-11-04,626.8
2016-11-07,651.95
2016-11-08,664.75
2016-11-09,678.75
2016-11-10,689.5
2016-11-11,673.08
2016-11-14,696.15
2016-11-15,705.25
2016-11-16,716.35
2016-11-17,727.23
2016-11-18,724.78
2016-11-21,728.45
2016-11-22,741.27
2016-11-23,733.67
2016-11-24,732.25
2016-11-25,743.58
2016-11-28,757.58
2016-11-29,763.77
2016-11-30,771.17
2016-12-01,753.0
2016-12-02,744.55
2016-12-05,746.5
2016-12-06,737.83
2016-12-07,733.55
2016-12-08,738.35
2016-12-09,731.0
2016-12-12,722.5
2016-12-13,729.75
2016-12-14,721.7
2016-12-15,701.77
2016-12-16,696.12
2016-12-19,678.2
2016-12-20,666.2
2016-12-21,658.25
2016-12-22,654.73
2016-12-23,658.65
2016-12-27,671.67
2016-12-28,667.8
2016-12-29,673.92
2016-12-30,680.23
2017-01-03,709.73
2017-01-04,739.5
2017-01-05,740.12
2017-01-06,756.05
2017-01-09,760.0
2017-01-10,766.05
2017-01-11,757.2
2017-01-12,759.58
2017-01-13,752.0
2017-01-16,745.6
2017-01-17,750.2
2017-01-18,749.1
2017-01-19,753.95
2017-01-20,789.25
2017-01-23,778.98
2017-01-24,789.53
2017-01-25,731.0
2017-01-26,722.7
2017-01-27,741.33
2017-01-30,741.15
2017-01-31,754.72
2017-02-01,764.33
2017-02-02,758.85
2017-02-03,750.45
2017-02-06,772.52
2017-02-07,763.65
2017-02-08,771.35
2017-02-09,769.67
2017-02-10,784.12
2017-02-13,775.45
2017-02-14,781.45
2017-02-15,789.38
2017-02-16,793.05
2017-02-17,777.42
2017-02-20,772.15
2017-02-21,781.7
2017-02-22,768.92
2017-02-23,773.08
2017-02-24,771.67
2017-02-27,783.85
2017-02-28,772.1
2017-03-01,777.12
2017-03-02,767.92
2017-03-03,774.15
2017-03-06,773.15
2017-03-07,773.05
2017-03-08,769.9
2017-03-09,747.85
2017-03-10,746.65
2017-03-13,753.53
2017-03-14,742.62
2017-03-15,761.73
2017-03-16,766.17
2017-03-17,776.52
2017-03-20,781.5
2017-03-21,786.5
2017-03-22,787.25
2017-03-23,802.45
2017-03-24,809.12
2017-03-27,794.85
2017-03-28,792.52
2017-03-29,791.67
2017-03-30,795.95
2017-03-31,798.62
2017-04-03,802.67
2017-04-04,806.65
2017-04-05,807.52
2017-04-06,805.42
2017-04-07,802.3
2017-04-10,788.62
2017-04-11,805.38
2017-04-12,800.62
2017-04-13,795.02
2017-04-17,788.33
2017-04-18,771.1
2017-04-19,775.38
2017-04-20,801.42
2017-04-21,791.58
2017-04-24,795.35
2017-04-25,798.27
2017-04-26,808.45
2017-04-27,814.55
2017-04-28,825.02
2017-05-01,814.83
2017-05-02,817.45
2017-05-03,797.55
2017-05-04,801.8
2017-05-05,813.3
2017-05-08,808.17
2017-05-09,796.02
2017-05-10,795.28
2017-05-11,800.67
2017-05-12,804.9
2017-05-15,795.17
2017-05-16,794.67
2017-05-17,782.55
2017-05-18,761.25
2017-05-19,757.23
2017-05-22,768.25
2017-05-23,772.95
2017-05-24,763.8
2017-05-25,769.58
2017-05-26,789.02
2017-05-29,796.25
2017-05-30,804.05
2017-05-31,816.08
2017-06-01,825.0
2017-06-02,838.42
2017-06-05,840.08
2017-06-06,849.3
2017-06-07,827.33
2017-06-08,848.67
2017-06-09,857.25
2017-06-12,874.58
2017-06-13,858.05
2017-06-14,856.45
2017-06-15,862.25
2017-06-16,864.42
2017-06-19,856.42
2017-06-20,869.17
2017-06-21,881.33
2017-06-22,880.8
2017-06-23,853.23
2017-06-26,865.08
2017-06-27,856.3
2017-06-28,855.08
2017-06-29,846.25
2017-06-30,839.42
2017-07-03,843.8
2017-07-04,849.8
2017-07-05,837.62
2017-07-06,831.98
2017-07-07,836.98
2017-07-10,838.88
2017-07-11,848.55
2017-07-12,861.55
2017-07-13,854.75
2017-07-14,856.75
2017-07-17,865.55
2017-07-18,864.4
2017-07-19,859.15
2017-07-20,847.6
2017-07-21,844.35
2017-07-24,849.05
2017-07-25,856.95
2017-07-26,862.9
2017-07-27,876.9
2017-07-28,880.15
2017-07-31,885.4
2017-08-01,893.4
2017-08-02,892.2
2017-08-03,881.0
2017-08-04,874.8
2017-08-07,885.2
2017-08-08,898.4
2017-08-09,891.85
2017-08-10,897.05
2017-08-11,894.7
2017-08-14,898.15
2017-08-15,892.05
2017-08-16,910.2
2017-08-17,926.15
2017-08-18,927.1
2017-08-21,939.0
2017-08-22,932.35
2017-08-23,933.0
2017-08-24,936.15
2017-08-25,931.05
2017-08-28,932.35
2017-08-29,943.7
2017-08-30,931.05
2017-08-31,932.25
2017-09-01,977.1
2017-09-04,
2017-09-05,957.0
2017-09-06,931.9
2017-09-07,948.85
2017-09-08,931.25
2017-09-11,931.65
2017-09-12,943.4
2017-09-13,933.7
2017-09-14,914.3
2017-09-15,921.75
2017-09-18,930.45
2017-09-19,904.3
2017-09-20,910.15
2017-09-21,911.55
2017-09-22,919.85
2017-09-25,909.7
2017-09-26,914.45
2017-09-27,925.5
2017-09-28,927.85
2017-09-29,936.85
2017-10-02,911.3
2017-10-03,916.9
2017-10-04,919.65
2017-10-05,936.5
2017-10-06,919.0
2017-10-09,928.0
2017-10-10,933.65
2017-10-11,958.95
2017-10-12,973.7
2017-10-13,985.5
2017-10-16,976.3
2017-10-17,975.95
2017-10-18,952.95
2017-10-19,952.8
2017-10-20,969.85
2017-10-23,949.95
2017-10-24,961.2
2017-10-25,958.1
2017-10-26,968.1
2017-10-27,958.25
2017-10-30,962.65
2017-10-31,979.15
2017-11-01,998.15
2017-11-02,994.0
2017-11-03,991.5
2017-11-06,995.1
2017-11-07,994.1
2017-11-08,1015.8
2017-11-09,1004.4
2017-11-10,993.1
2017-11-13,989.7
2017-11-14,985.55
2017-11-15,985.1
2017-11-16,984.85
2017-11-17,992.9
2017-11-20,986.1
2017-11-21,996.5
2017-11-22,1001.35
2017-11-24,993.7
2017-11-27,1000.5
2017-11-28,1020.65
2017-11-29,1008.5
2017-11-30,1003.55
2017-12-01,1016.25
2017-12-04,991.75
2017-12-05,977.15
2017-12-06,986.95
2017-12-07,1002.95
2017-12-08,996.4
2017-12-11,998.75
2017-12-12,1002.35
2017-12-13,1004.05
2017-12-14,1028.7
2017-12-15,1015.4
2017-12-18,1012.05
2017-12-19,1018.6
2017-12-20,1024.6
2017-12-21,1029.65
2017-12-22,1029.55
2017-12-26,1042.45
2017-12-27,1056.35
2017-12-28,1063.45
2017-12-29,1061.0
2018-01-02,1087.35
2018-01-03,1083.35
2018-01-04,1094.75
2018-01-05,1082.2
2018-01-08,1095.9
2018-01-09,1098.15
2018-01-10,1077.4
2018-01-11,1076.25
2018-01-12,1105.35
2018-01-16,1088.15
2018-01-17,1109.7
2018-01-18,1093.3
2018-01-19,1098.4
2018-01-22,1092.3
2018-01-23,1084.25
2018-01-24,1106.35
2018-01-25,1097.4
2018-01-26,1085.05
2018-01-29,1083.4
2018-01-30,1052.45
2018-01-31,1023.55
2018-02-01,1024.7
2018-02-02,1044.95
2018-02-05,1032.95
2018-02-06,1002.5
2018-02-07,984.55
2018-02-08,962.2
2018-02-09,963.35
2018-02-12,976.15
2018-02-13,980.7
2018-02-14,997.3
2018-02-15,1006.65
2018-02-16,1035.75
2018-02-20,1027.15
2018-02-21,1022.5
2018-02-22,1033.5
2018-02-23,1041.15
2018-02-26,1054.45
2018-02-27,1029.25
2018-02-28,1037.6
2018-03-01,973.2
2018-03-02,986.65
2018-03-05,977.5
2018-03-06,978.3
2018-03-07,959.05
2018-03-08,965.6
2018-03-09,986.85
2018-03-12,967.65
2018-03-13,991.6
2018-03-14,984.75
2018-03-15,981.0
2018-03-16,988.55
2018-03-19,987.4
2018-03-20,975.9
2018-03-21,986.45
2018-03-22,981.8
2018-03-23,971.55
2018-03-26,966.85
2018-03-27,971.8
2018-03-28,963.2
2018-03-29,943.8
2018-04-02,927.5
2018-04-03,927.8
2018-04-04,917.9
2018-04-05,900.1
2018-04-06,895.15
2018-04-09,932.5
2018-04-10,949.75
2018-04-11,960.95
2018-04-12,959.15
2018-04-13,980.95
2018-04-16,1003.75
2018-04-17,1005.0
2018-04-18,1034.95
2018-04-19,1026.45
2018-04-20,1030.2
2018-04-23,979.55
2018-04-24,971.65
2018-04-25,967.5
2018-04-26,979.05
2018-04-27,963.0
2018-04-30,960.55
2018-05-01,936.25
2018-05-02,960.15
2018-05-03,958.7
2018-05-04,957.25
2018-05-07,962.1
2018-05-08,963.4
2018-05-09,970.6
2018-05-10,993.9
2018-05-11,985.2
2018-05-14,995.7
2018-05-15,983.2
2018-05-16,982.5
2018-05-17,977.5
2018-05-18,960.2
2018-05-21,990.4
2018-05-22,986.8
2018-05-23,971.1
2018-05-24,967.5
2018-05-25,976.8
2018-05-29,971.0
2018-05-30,975.0
2018-05-31,981.7
2018-06-01,996.6
2018-06-04,994.3
2018-06-05,985.7
2018-06-06,1015.2
2018-06-07,1009.6
2018-06-08,1005.7
2018-06-11,1016.5
2018-06-12,1015.3
2018-06-13,1007.2
2018-06-14,1006.6
2018-06-15,981.8
2018-06-18,982.9
2018-06-19,960.3
2018-06-20,957.2
2018-06-21,945.6
2018-06-22,946.4
2018-06-25,935.4
2018-06-26,954.7
2018-06-27,943.9
2018-06-28,930.9
2018-06-29,950.9
2018-07-02,934.4
2018-07-03,938.0
2018-07-05,942.7
2018-07-06,947.6
2018-07-09,954.7
2018-07-10,937.6
2018-07-11,937.0
2018-07-12,948.8
2018-07-13,932.8
2018-07-16,913.5
2018-07-17,909.2
2018-07-18,901.8
2018-07-19,866.2
2018-07-20,888.9
2018-07-23,902.6
2018-07-24,908.6
2018-07-25,928.3
2018-07-26,933.6
2018-07-27,918.5
2018-07-30,922.5
2018-07-31,931.9
2018-08-01,911.9
2018-08-02,915.5
2018-08-03,907.9
2018-08-06,903.6
2018-08-07,902.9
2018-08-08,886.4
2018-08-09,898.4
2018-08-10,901.1
2018-08-13,880.9
2018-08-14,890.0
2018-08-15,837.2
2018-08-16,874.8
2018-08-17,877.8
2018-08-20,898.7
2018-08-21,910.0
2018-08-22,918.2
2018-08-23,911.2
2018-08-24,928.6
2018-08-27,937.5
2018-08-28,935.4
2018-08-29,954.3
2018-08-30,960.7
2018-08-31,969.9
2018-09-04,967.5
2018-09-05,961.2
2018-09-06,962.1
2018-09-07,968.8
2018-09-10,964.6
2018-09-11,961.8
2018-09-12,965.0
2018-09-13,968.7
2018-09-14,970.5
2018-09-17,977.0
2018-09-18,1004.8
2018-09-19,1030.8
2018-09-20,1044.2
2018-09-21,1044.9
2018-09-24,1051.6
2018-09-25,1053.8
2018-09-26,1063.1
2018-09-27,1071.2
2018-09-28,1072.8
2018-10-01,1056.4
2018-10-02,1050.7
2018-10-03,1053.0
2018-10-04,1045.5
2018-10-05,1057.1
2018-10-08,1068.9
2018-10-09,1062.1
2018-10-10,1067.2
2018-10-11,1075.2
2018-10-12,1060.8
2018-10-15,1078.2
2018-10-16,1073.9
2018-10-17,1067.6
2018-10-18,1064.7
2018-10-19,1069.9
2018-10-22,1107.7
2018-10-23,1122.8
2018-10-24,1112.3
2018-10-25,1087.6
2018-10-26,1085.9
2018-10-29,1079.3
2018-10-30,1055.0
2018-10-31,1068.5
2018-11-01,1081.4
2018-11-02,1104.5
2018-11-05,1121.6
2018-11-06,1095.3
2018-11-07,1120.7
2018-11-08,1116.1
2018-11-09,1097.5
2018-11-12,1085.6
2018-11-13,1092.1
2018-11-14,1110.2
2018-11-15,1137.4
2018-11-16,1154.6
2018-11-19,1141.3
2018-11-20,1126.1
2018-11-21,1133.2
2018-11-23,1114.5
2018-11-26,1123.9
2018-11-27,1122.1
2018-11-28,1151.9
2018-11-29,1151.4
2018-11-30,1144.6
2018-12-03,1165.6
2018-12-04,1180.2
2018-12-05,1184.4
2018-12-06,1141.9
2018-12-07,1170.8
2018-12-10,1158.7
2018-12-11,1177.3
2018-12-12,1194.5
2018-12-13,1190.7
2018-12-14,1171.6
2018-12-17,1182.0
2018-12-18,1179.2
2018-12-19,1201.3
2018-12-20,1191.9
2018-12-21,1158.7
2018-12-24,1176.1
2018-12-26,1185.9
2018-12-27,1194.5
2018-12-28,1183.4
2018-12-31,1197.2
2019-01-02,1198.8
2019-01-03,1200.3
2019-01-04,1234.4
2019-01-07,1240.2
2019-01-08,1261.4
2019-01-09,1269.4
2019-01-10,1273.2
2019-01-11,1278.7
2019-01-14,1282.0
2019-01-15,1277.1
2019-01-16,1318.5
2019-01-17,1348.2
2019-01-18,1335.1
2019-01-22,1306.5
2019-01-23,1308.2
2019-01-24,1280.7
2019-01-25,1319.8
2019-01-28,1289.3
2019-01-29,1303.6
2019-01-30,1316.4
2019-01-31,1299.9
2019-02-01,1313.6
2019-02-04,1330.4
2019-02-05,1341.2
2019-02-06,1351.6
2019-02-07,1358.1
2019-02-08,1371.2
2019-02-11,1356.8
2019-02-12,1375.4
2019-02-13,1372.6
2019-02-14,1385.9
2019-02-15,1407.2
2019-02-19,1453.9
2019-02-20,1462.1
2019-02-21,1445.1
2019-02-22,1462.2
2019-02-25,1494.5
2019-02-26,1519.7
2019-02-27,1477.2
2019-02-28,1501.5
2019-03-01,1506.1
2019-03-04,1485.1
2019-03-05,1465.9
2019-03-06,1486.4
2019-03-07,1482.4
2019-03-08,1459.0
2019-03-11,1482.0
2019-03-12,1490.0
2019-03-13,1506.7
2019-03-14,1514.6
2019-03-15,1518.5
2019-03-18,1539.7
2019-03-19,1551.9
2019-03-20,1560.4
2019-03-21,1557.9
2019-03-22,1515.5
2019-03-25,1543.4
2019-03-26,1515.9
2019-03-27,1421.5
2019-03-28,1309.7
2019-03-29,1341.8
2019-04-01,1391.8
2019-04-02,1400.3
2019-04-03,1378.1
2019-04-04,1332.3
2019-04-05,1345.9
2019-04-08,1353.1
2019-04-09,1362.6
2019-04-10,1363.2
2019-04-11,1332.6
2019-04-12,1350.2
2019-04-15,1334.7
2019-04-16,1328.4
2019-04-17,1378.6
2019-04-18,1398.5
2019-04-22,1369.8
2019-04-23,1375.6
2019-04-24,1405.1
2019-04-25,1406.9
2019-04-26,1447.2
2019-04-29,1362.0
2019-04-30,1382.7
2019-05-01,1344.4
2019-05-02,1343.2
2019-05-03,1358.0
2019-05-06,1328.1
2019-05-07,1323.4
2019-05-08,1306.4
2019-05-09,1283.0
2019-05-10,1350.7
2019-05-13,1316.8
2019-05-14,1333.0
2019-05-15,1332.9
2019-05-16,1324.7
2019-05-17,1305.8
2019-05-20,1331.0
2019-05-21,1312.5
2019-05-22,1313.5
2019-05-23,1307.8
2019-05-24,1325.7
2019-05-28,1336.7
2019-05-29,1343.9
2019-05-30,1365.7
2019-05-31,1331.5
2019-06-03,1315.0
2019-06-04,1340.8
2019-06-05,1327.3
2019-06-06,1349.1
2019-06-07,1356.0
2019-06-10,1386.8
2019-06-11,1389.2
2019-06-12,1405.6
2019-06-13,1438.2
2019-06-14,1461.5
2019-06-17,1455.5
2019-06-18,1473.3
2019-06-19,1492.6
2019-06-20,1480.6
2019-06-21,1499.6
2019-06-24,1528.6
2019-06-25,1532.5
2019-06-26,1525.7
2019-06-27,1538.9
2019-06-28,1537.6
2019-07-01,1544.7
2019-07-02,1552.8
2019-07-03,1565.8
2019-07-05,1564.2
2019-07-08,1558.2
2019-07-09,1539.9
2019-07-10,1588.1
2019-07-11,1559.1
2019-07-12,1542.4
2019-07-15,1562.9
2019-07-16,1516.3
2019-07-17,1543.2
2019-07-18,1511.9
2019-07-19,1508.3
2019-07-22,1529.2
2019-07-23,1518.6
2019-07-24,1538.5
2019-07-25,1533.9
2019-07-26,1531.0
2019-07-29,1553.8
2019-07-30,1509.1
2019-07-31,1524.4
2019-08-01,1414.3
2019-08-02,1404.2
2019-08-05,1416.3
2019-08-06,1437.0
2019-08-07,1410.3
2019-08-08,1413.5
2019-08-09,1419.3
2019-08-12,1430.8
2019-08-13,1451.5
2019-08-14,1416.4
2019-08-15,1438.6
2019-08-16,1441.3
2019-08-19,1474.3
2019-08-20,1489.7
2019-08-21,1465.5
2019-08-22,1485.2
2019-08-23,1454.3
2019-08-26,1474.9
2019-08-27,1481.0
2019-08-28,1462.5
2019-08-29,1471.5
2019-08-30,1539.2
2019-09-03,1535.2
2019-09-04,1552.1
2019-09-05,1561.1
2019-09-06,1544.7
2019-09-09,1536.8
2019-09-10,1554.1
2019-09-11,1556.8
2019-09-12,1604.8
2019-09-13,1600.9
2019-09-16,1592.2
2019-09-17,1597.7
2019-09-18,1582.2
2019-09-19,1612.6
2019-09-20,1625.0
2019-09-23,1625.6
2019-09-24,1646.4
2019-09-25,1611.8
2019-09-26,1642.9
2019-09-27,1652.9
2019-09-30,1647.5
2019-10-01,1630.7
2019-10-02,1665.5
2019-10-03,1630.2
2019-10-04,1642.4
2019-10-07,1646.3
2019-10-08,1650.7
2019-10-09,1654.7
2019-10-10,1675.9
2019-10-11,1670.1
2019-10-14,1687.0
2019-10-15,1696.6
2019-10-16,1735.0
2019-10-17,1730.7
2019-10-18,1717.6
2019-10-21,1725.3
2019-10-22,1728.5
2019-10-23,1714.6
2019-10-24,1747.9
2019-10-25,1744.2
2019-10-28,1779.3
2019-10-29,1755.1
2019-10-30,1792.1
2019-10-31,1755.6
2019-11-01,1784.3
2019-11-04,1752.8
2019-11-05,1746.7
2019-11-06,1761.1
2019-11-07,1777.8
2019-11-08,1708.6
2019-11-11,1656.0
2019-11-12,1670.1
2019-11-13,1675.1
2019-11-14,1702.1
2019-11-15,1682.5
2019-11-18,1704.4
2019-11-19,1737.4
2019-11-20,1741.8
2019-11-21,1731.9
2019-11-22,1743.4
2019-11-25,1772.0
2019-11-26,1782.0
2019-11-27,1805.9
2019-11-29,1810.1
2019-12-02,1824.7
2019-12-03,1824.4
2019-12-04,1845.4
2019-12-05,1845.7
2019-12-06,1846.1
2019-12-09,1856.6
2019-12-10,1869.1
2019-12-11,1885.1
2019-12-12,1914.2
2019-12-13,1891.6
2019-12-16,1963.6
2019-12-17,1918.6
2019-12-18,1896.2
2019-12-19,1901.0
2019-12-20,1808.9
2019-12-23,1849.0
2019-12-24,1851.8
2019-12-26,1868.6
2019-12-27,1881.2
2019-12-30,1880.5
2019-12-31,1909.3
2020-01-02,1928.0
2020-01-03,1955.7
2020-01-06,1989.6
2020-01-07,2014.3
2020-01-08,2061.4
2020-01-09,2060.4
2020-01-10,2072.9
2020-01-13,2079.1
2020-01-14,2123.3
2020-01-15,2165.1
2020-01-16,2177.8
2020-01-17,2224.9
2020-01-21,2232.7
2020-01-22,2335.6
2020-01-23,2329.0
2020-01-24,2316.3
2020-01-27,2173.6
2020-01-28,2185.1
2020-01-29,2202.2
2020-01-30,2215.7
2020-01-31,2224.7
2020-02-03,2233.5
2020-02-04,2335.6
2020-02-05,2326.7
2020-02-06,2237.2
2020-02-07,2210.2
2020-02-10,2249.8
2020-02-11,2265.7
2020-02-12,2322.5
2020-02-13,2351.0
2020-02-14,2316.7
2020-02-18,2497.6
2020-02-19,2571.2
2020-02-20,2573.9
2020-02-21,2605.4
2020-02-24,2514.8
2020-02-25,2614.3
2020-02-26,2666.8
2020-02-27,2711.7
2020-02-28,2491.1
2020-03-02,2427.7
2020-03-03,2387.5
2020-03-04,2385.0
2020-03-05,2469.4
2020-03-06,2439.2
2020-03-09,2405.7
2020-03-10,2317.4
2020-03-11,2229.3
2020-03-12,1914.9
2020-03-13,1509.1
2020-03-16,1514.1
2020-03-17,1509.6
2020-03-18,1419.8
2020-03-19,1529.4
2020-03-20,1540.2
2020-03-23,1556.9
2020-03-24,1786.9
2020-03-25,2247.6
2020-03-26,2226.1
2020-03-27,2196.8
2020-03-30,2197.6
2020-03-31,2304.8
2020-04-01,2140.8
2020-04-02,2121.7
2020-04-03,2106.0
2020-04-06,2076.8
2020-04-07,2094.3
2020-04-08,2095.2
2020-04-09,2110.0
2020-04-13,2170.7
2020-04-14,2185.4
2020-04-15,2153.6
2020-04-16,2120.7
2020-04-17,2130.9
2020-04-20,2127.5
2020-04-21,1907.6
2020-04-22,1892.2
2020-04-23,2001.0
2020-04-24,1985.3
2020-04-27,1894.8
2020-04-28,1878.7
2020-04-29,1917.4
2020-04-30,1956.0
2020-05-01,1887.8
2020-05-04,1835.3
2020-05-05,1756.5
2020-05-06,1758.9
2020-05-07,1835.7
2020-05-08,1821.1
2020-05-11,1828.1
2020-05-12,1835.4
2020-05-13,1790.7
2020-05-14,1798.2
2020-05-15,1857.9
2020-05-18,2027.1
2020-05-19,2074.7
2020-05-20,2159.4
2020-05-21,2062.3
2020-05-22,1977.1
2020-05-26,1986.8
2020-05-27,1978.4
2020-05-28,1946.5
2020-05-29,1972.9
2020-06-01,1988.4
2020-06-02,1982.6
2020-06-03,1958.2
2020-06-04,1922.8
2020-06-05,1952.6
2020-06-08,2036.9
2020-06-09,1967.1
2020-06-10,1930.8
2020-06-11,1910.1
2020-06-12,1938.5
2020-06-15,1933.1
2020-06-16,1942.7
2020-06-17,1925.5
2020-06-18,1908.6
2020-06-19,1908.4
2020-06-22,1942.1
2020-06-23,1951.1
2020-06-24,1888.5
2020-06-25,1845.1
2020-06-26,1894.4
2020-06-29,1933.1
2020-06-30,1966.9
2020-07-01,1930.7
2020-07-02,1927.6
2020-07-06,1952.3
2020-07-07,1951.6
2020-07-08,1938.3
2020-07-09,1963.2
2020-07-10,1994.4
2020-07-13,2040.9
2020-07-14,1985.6
2020-07-15,2010.0
2020-07-16,2025.1
2020-07-17,2071.7
2020-07-20,2109.4
2020-07-21,2188.2
2020-07-22,2229.0
2020-07-23,2239.8
2020-07-24,2294.1
2020-07-27,2369.7
2020-07-28,2365.5
2020-07-29,2261.2
2020-07-30,2134.9
2020-07-31,2145.3
2020-08-03,2139.5
2020-08-04,2170.6
2020-08-05,2215.5
2020-08-06,2259.4
2020-08-07,2176.6
2020-08-10,2270.4
2020-08-11,2175.0
2020-08-12,2168.2
2020-08-13,2216.8
2020-08-14,2143.8
2020-08-17,2233.8
2020-08-18,2228.3
2020-08-19,2179.1
2020-08-20,2186.9
2020-08-21,2180.3
2020-08-24,2165.5
2020-08-25,2171.9
2020-08-26,2190.6
