Date,SI.F
1985-10-01,612.5
1985-10-02,613.0
1985-10-03,646.5
1985-10-04,640.0
1985-10-07,640.5
1985-10-08,635.5
1985-10-09,629.5
1985-10-10,627.5
1985-10-11,633.0
1985-10-14,633.5
1985-10-15,630.5
1985-10-16,615.5
1985-10-17,620.2
1985-10-18,623.0
1985-10-21,620.5
1985-10-22,626.3
1985-10-23,622.5
1985-10-24,624.0
1985-10-25,624.0
1985-10-28,622.3
1985-10-29,625.0
1985-10-30,617.3
1985-10-31,612.5
1985-11-01,616.5
1985-11-04,612.5
1985-11-05,612.5
1985-11-06,612.0
1985-11-07,605.5
1985-11-08,613.0
1985-11-11,610.5
1985-11-12,617.0
1985-11-13,619.5
1985-11-14,614.5
1985-11-15,610.0
1985-11-18,610.5
1985-11-19,611.0
1985-11-20,618.5
1985-11-21,618.8
1985-11-22,622.5
1985-11-25,641.6
1985-11-26,637.8
1985-11-27,622.0
1985-11-29,621.0
1985-12-02,623.0
1985-12-03,618.5
1985-12-04,617.0
1985-12-05,618.5
1985-12-06,615.0
1985-12-09,593.5
1985-12-10,591.0
1985-12-11,587.0
1985-12-12,595.0
1985-12-13,598.0
1985-12-16,601.0
1985-12-17,587.5
1985-12-18,594.5
1985-12-19,594.0
1985-12-20,595.0
1985-12-23,585.0
1985-12-24,588.5
1985-12-26,585.5
1985-12-27,595.0
1985-12-30,593.0
1985-12-31,590.5
1986-01-02,618.1
1986-01-03,624.9
1986-01-06,626.7
1986-01-07,632.8
1986-01-08,633.9
1986-01-09,658.0
1986-01-10,653.1
1986-01-13,645.6
1986-01-14,645.8
1986-01-15,659.7
1986-01-16,659.8
1986-01-17,658.9
1986-01-20,661.1
1986-01-21,661.7
1986-01-22,657.4
1986-01-23,659.4
1986-01-24,672.3
1986-01-27,659.9
1986-01-28,658.0
1986-01-29,660.6
1986-01-30,651.5
1986-01-31,644.3
1986-02-03,630.8
1986-02-04,622.8
1986-02-05,628.8
1986-02-06,623.8
1986-02-07,631.4
1986-02-10,629.2
1986-02-11,632.7
1986-02-12,630.2
1986-02-13,624.7
1986-02-14,628.5
1986-02-18,625.4
1986-02-19,627.4
1986-02-20,604.7
1986-02-21,626.6
1986-02-24,614.3
1986-02-25,605.5
1986-02-26,577.7
1986-02-27,577.3
1986-02-28,578.0
1986-03-03,574.3
1986-03-04,577.6
1986-03-05,572.8
1986-03-06,573.8
1986-03-07,574.2
1986-03-10,573.0
1986-03-11,580.5
1986-03-12,595.3
1986-03-13,582.3
1986-03-14,580.2
1986-03-17,589.8
1986-03-18,583.3
1986-03-19,584.3
1986-03-20,588.8
1986-03-21,587.3
1986-03-24,579.7
1986-03-25,567.5
1986-03-26,571.0
1986-03-27,563.4
1986-03-31,523.1
1986-04-01,512.9
1986-04-02,524.1
1986-04-03,522.0
1986-04-04,529.0
1986-04-07,543.1
1986-04-08,546.5
1986-04-09,544.8
1986-04-10,547.5
1986-04-11,562.5
1986-04-14,548.3
1986-04-15,548.3
1986-04-16,550.9
1986-04-17,534.9
1986-04-18,519.3
1986-04-21,510.2
1986-04-22,521.6
1986-04-23,523.2
1986-04-24,516.7
1986-04-25,515.2
1986-04-28,508.6
1986-04-29,512.5
1986-04-30,519.0
1986-05-01,516.0
1986-05-02,528.0
1986-05-05,522.0
1986-05-06,524.5
1986-05-07,524.0
1986-05-08,527.0
1986-05-09,526.5
1986-05-12,520.5
1986-05-13,513.5
1986-05-14,508.0
1986-05-15,511.0
1986-05-16,511.0
1986-05-19,489.5
1986-05-20,498.5
1986-05-21,497.5
1986-05-22,507.5
1986-05-23,518.0
1986-05-27,517.0
1986-05-28,512.5
1986-05-29,523.5
1986-05-30,527.0
1986-06-02,516.5
1986-06-03,517.0
1986-06-04,518.5
1986-06-05,518.5
1986-06-06,519.0
1986-06-09,540.0
1986-06-10,536.5
1986-06-11,539.0
1986-06-12,532.0
1986-06-13,527.5
1986-06-16,507.0
1986-06-17,507.5
1986-06-18,508.0
1986-06-19,507.5
1986-06-20,511.0
1986-06-23,507.0
1986-06-24,509.5
1986-06-25,511.0
1986-06-26,511.1
1986-06-27,502.5
1986-06-30,516.5
1986-07-01,515.7
1986-07-02,512.5
1986-07-03,
1986-07-07,511.7
1986-07-08,518.5
1986-07-09,514.5
1986-07-10,511.5
1986-07-11,511.2
1986-07-14,506.7
1986-07-15,511.3
1986-07-16,508.0
1986-07-17,509.5
1986-07-18,510.5
1986-07-21,508.0
1986-07-22,504.0
1986-07-23,507.5
1986-07-24,504.3
1986-07-25,502.7
1986-07-28,506.7
1986-07-29,504.3
1986-07-30,502.0
1986-07-31,512.7
1986-08-01,524.0
1986-08-04,521.3
1986-08-05,522.1
1986-08-06,519.5
1986-08-07,522.5
1986-08-08,533.5
1986-08-11,558.8
1986-08-12,541.5
1986-08-13,530.5
1986-08-14,543.2
1986-08-15,536.9
1986-08-18,511.5
1986-08-19,521.4
1986-08-20,525.9
1986-08-21,528.5
1986-08-22,516.6
1986-08-25,520.6
1986-08-26,520.3
1986-08-27,522.3
1986-08-28,522.5
1986-08-29,523.0
1986-09-02,550.5
1986-09-03,540.5
1986-09-04,543.5
1986-09-05,567.0
1986-09-08,574.5
1986-09-09,577.3
1986-09-10,567.0
1986-09-11,577.5
1986-09-12,589.0
1986-09-15,594.7
1986-09-16,586.2
1986-09-17,582.5
1986-09-18,582.0
1986-09-19,606.5
1986-09-22,605.5
1986-09-23,600.0
1986-09-24,597.8
1986-09-25,583.0
1986-09-26,564.0
1986-09-29,555.5
1986-09-30,562.5
1986-10-01,563.0
1986-10-02,585.0
1986-10-03,570.0
1986-10-06,581.5
1986-10-07,575.0
1986-10-08,579.5
1986-10-09,569.5
1986-10-10,569.5
1986-10-13,572.5
1986-10-14,564.0
1986-10-15,561.5
1986-10-16,558.0
1986-10-17,562.5
1986-10-20,584.0
1986-10-21,581.0
1986-10-22,587.0
1986-10-23,568.5
1986-10-24,566.0
1986-10-27,567.0
1986-10-28,567.5
1986-10-29,563.0
1986-10-30,572.0
1986-10-31,568.0
1986-11-03,573.5
1986-11-04,575.5
1986-11-05,565.5
1986-11-06,577.0
1986-11-07,579.0
1986-11-10,576.0
1986-11-11,578.0
1986-11-12,582.0
1986-11-13,583.0
1986-11-14,571.0
1986-11-17,551.5
1986-11-18,556.5
1986-11-19,547.0
1986-11-20,543.5
1986-11-21,521.5
1986-11-24,534.6
1986-11-25,538.9
1986-11-26,535.5
1986-11-28,547.5
1986-12-01,553.5
1986-12-02,543.0
1986-12-03,547.0
1986-12-04,544.0
1986-12-05,545.5
1986-12-08,545.5
1986-12-09,540.0
1986-12-10,545.0
1986-12-11,546.0
1986-12-12,547.5
1986-12-15,556.0
1986-12-16,543.0
1986-12-17,543.5
1986-12-18,546.5
1986-12-19,544.5
1986-12-22,544.0
1986-12-23,536.0
1986-12-24,536.5
1986-12-26,
1986-12-29,535.5
1986-12-30,534.0
1986-12-31,546.0
1987-01-02,549.2
1987-01-05,548.5
1987-01-06,543.5
1987-01-07,545.5
1987-01-08,545.5
1987-01-09,554.5
1987-01-12,560.0
1987-01-13,558.5
1987-01-14,564.0
1987-01-15,564.7
1987-01-16,564.7
1987-01-19,571.2
1987-01-20,551.5
1987-01-21,556.0
1987-01-22,560.5
1987-01-23,559.0
1987-01-26,569.0
1987-01-27,571.5
1987-01-28,563.5
1987-01-29,565.5
1987-01-30,552.5
1987-02-02,551.5
1987-02-03,554.5
1987-02-04,552.5
1987-02-05,558.5
1987-02-06,556.0
1987-02-09,558.0
1987-02-10,558.0
1987-02-11,554.5
1987-02-12,546.0
1987-02-13,546.5
1987-02-17,540.5
1987-02-18,541.0
1987-02-19,547.5
1987-02-20,553.5
1987-02-23,553.6
1987-02-24,552.7
1987-02-25,553.3
1987-02-26,551.6
1987-02-27,549.3
1987-03-02,553.5
1987-03-03,552.5
1987-03-04,554.8
1987-03-05,562.7
1987-03-06,562.7
1987-03-09,560.7
1987-03-10,561.0
1987-03-11,560.0
1987-03-12,569.0
1987-03-13,563.4
1987-03-16,562.4
1987-03-17,560.6
1987-03-18,562.5
1987-03-19,561.8
1987-03-20,558.5
1987-03-23,578.0
1987-03-24,594.5
1987-03-25,593.0
1987-03-26,596.0
1987-03-27,624.0
1987-03-30,632.5
1987-03-31,622.0
1987-04-01,630.0
1987-04-02,635.5
1987-04-03,645.0
1987-04-06,658.0
1987-04-07,676.5
1987-04-08,663.5
1987-04-09,686.0
1987-04-10,680.5
1987-04-13,686.5
1987-04-14,728.0
1987-04-15,724.5
1987-04-16,730.0
1987-04-20,778.0
1987-04-21,786.5
1987-04-22,804.5
1987-04-23,864.4
1987-04-24,914.4
1987-04-27,839.4
1987-04-28,775.0
1987-04-29,801.0
1987-04-30,808.0
1987-05-01,826.0
1987-05-04,876.0
1987-05-05,840.0
1987-05-06,839.0
1987-05-07,835.5
1987-05-08,837.5
1987-05-11,864.5
1987-05-12,881.5
1987-05-13,873.0
1987-05-14,887.0
1987-05-15,950.0
1987-05-18,913.0
1987-05-19,942.0
1987-05-20,920.5
1987-05-21,885.5
1987-05-22,827.5
1987-05-26,757.5
1987-05-27,738.5
1987-05-28,766.5
1987-05-29,767.0
1987-06-01,746.0
1987-06-02,784.0
1987-06-03,762.0
1987-06-04,785.0
1987-06-05,783.0
1987-06-08,763.0
1987-06-09,791.0
1987-06-10,787.5
1987-06-11,800.0
1987-06-12,773.5
1987-06-15,768.0
1987-06-16,752.0
1987-06-17,745.0
1987-06-18,748.0
1987-06-19,717.0
1987-06-22,672.0
1987-06-23,689.5
1987-06-24,694.0
1987-06-25,685.5
1987-06-26,695.5
1987-06-29,720.0
1987-06-30,741.0
1987-07-01,753.0
1987-07-02,749.5
1987-07-06,765.5
1987-07-07,756.0
1987-07-08,772.5
1987-07-09,776.0
1987-07-10,766.5
1987-07-13,769.0
1987-07-14,768.0
1987-07-15,786.5
1987-07-16,782.0
1987-07-17,751.0
1987-07-20,771.0
1987-07-21,776.5
1987-07-22,783.0
1987-07-23,776.5
1987-07-24,777.5
1987-07-27,777.5
1987-07-28,800.5
1987-07-29,806.5
1987-07-30,836.5
1987-07-31,835.0
1987-08-03,882.5
1987-08-04,887.5
1987-08-05,838.0
1987-08-06,830.0
1987-08-07,762.5
1987-08-10,776.0
1987-08-11,785.5
1987-08-12,789.0
1987-08-13,767.0
1987-08-14,742.0
1987-08-17,758.0
1987-08-18,772.5
1987-08-19,782.5
1987-08-20,750.0
1987-08-21,782.2
1987-08-24,794.6
1987-08-25,784.0
1987-08-26,787.0
1987-08-27,768.7
1987-08-28,750.0
1987-08-31,753.0
1987-09-01,747.0
1987-09-02,793.0
1987-09-03,784.0
1987-09-04,777.0
1987-09-08,761.5
1987-09-09,765.5
1987-09-10,817.0
1987-09-11,783.0
1987-09-14,777.0
1987-09-15,775.5
1987-09-16,758.5
1987-09-17,770.0
1987-09-18,748.5
1987-09-21,779.5
1987-09-22,771.5
1987-09-23,777.0
1987-09-24,774.0
1987-09-25,770.0
1987-09-28,771.0
1987-09-29,775.5
1987-09-30,761.0
1987-10-01,764.0
1987-10-02,765.0
1987-10-05,772.0
1987-10-06,773.5
1987-10-07,775.5
1987-10-08,794.0
1987-10-09,791.0
1987-10-12,788.5
1987-10-13,779.5
1987-10-14,789.0
1987-10-15,784.0
1987-10-16,796.0
1987-10-19,828.0
1987-10-20,728.5
1987-10-21,746.5
1987-10-22,748.5
1987-10-23,760.0
1987-10-26,748.0
1987-10-27,740.5
1987-10-28,739.5
1987-10-29,692.5
1987-10-30,699.0
1987-11-02,696.5
1987-11-03,684.0
1987-11-04,669.5
1987-11-05,630.0
1987-11-06,650.0
1987-11-09,654.0
1987-11-10,653.0
1987-11-11,657.0
1987-11-12,664.5
1987-11-13,674.0
1987-11-16,663.5
1987-11-17,673.0
1987-11-18,663.0
1987-11-19,658.0
1987-11-20,667.0
1987-11-23,695.0
1987-11-24,692.0
1987-11-25,707.4
1987-11-27,729.5
1987-11-30,719.0
1987-12-01,707.5
1987-12-02,711.0
1987-12-03,703.0
1987-12-04,687.0
1987-12-07,680.0
1987-12-08,684.5
1987-12-09,685.5
1987-12-10,706.0
1987-12-11,704.0
1987-12-14,711.0
1987-12-15,677.0
1987-12-16,687.5
1987-12-17,691.5
1987-12-18,688.0
1987-12-21,691.0
1987-12-22,691.5
1987-12-23,683.5
1987-12-24,690.5
1987-12-28,694.5
1987-12-29,681.0
1987-12-30,670.5
1987-12-31,677.0
1988-01-04,655.0
1988-01-05,692.5
1988-01-06,714.5
1988-01-07,701.0
1988-01-08,706.0
1988-01-11,694.0
1988-01-12,681.0
1988-01-13,684.5
1988-01-14,693.5
1988-01-15,666.0
1988-01-18,672.5
1988-01-19,674.5
1988-01-20,668.5
1988-01-21,675.5
1988-01-22,683.0
1988-01-25,663.5
1988-01-26,666.0
1988-01-27,669.0
1988-01-28,666.5
1988-01-29,654.5
1988-02-01,661.0
1988-02-02,655.5
1988-02-03,635.5
1988-02-04,643.0
1988-02-05,632.5
1988-02-08,632.5
1988-02-09,629.0
1988-02-10,630.5
1988-02-11,631.5
1988-02-12,639.0
1988-02-16,637.5
1988-02-17,645.0
1988-02-18,635.0
1988-02-19,640.0
1988-02-22,641.0
1988-02-23,630.0
1988-02-24,619.5
1988-02-25,632.5
1988-02-26,623.5
1988-02-29,632.0
1988-03-01,630.0
1988-03-02,629.0
1988-03-03,633.5
1988-03-04,650.0
1988-03-07,646.5
1988-03-08,638.0
1988-03-09,636.5
1988-03-10,633.0
1988-03-11,624.0
1988-03-14,630.0
1988-03-15,642.5
1988-03-16,638.5
1988-03-17,636.0
1988-03-18,642.0
1988-03-21,650.0
1988-03-22,651.5
1988-03-23,666.0
1988-03-24,678.5
1988-03-25,671.5
1988-03-28,671.0
1988-03-29,675.0
1988-03-30,679.5
1988-03-31,678.5
1988-04-04,682.5
1988-04-05,668.5
1988-04-06,646.5
1988-04-07,643.5
1988-04-08,643.8
1988-04-11,647.0
1988-04-12,642.5
1988-04-13,634.5
1988-04-14,647.0
1988-04-15,647.5
1988-04-18,644.0
1988-04-19,646.5
1988-04-20,645.0
1988-04-21,646.0
1988-04-22,641.5
1988-04-25,636.5
1988-04-26,647.2
1988-04-27,658.7
1988-04-28,655.5
1988-04-29,658.5
1988-05-02,643.5
1988-05-03,638.0
1988-05-04,640.5
1988-05-05,644.0
1988-05-06,645.5
1988-05-09,654.5
1988-05-10,664.5
1988-05-11,662.5
1988-05-12,664.5
1988-05-13,670.0
1988-05-16,665.0
1988-05-17,660.5
1988-05-18,675.0
1988-05-19,667.5
1988-05-20,675.0
1988-05-23,679.5
1988-05-24,681.0
1988-05-25,664.5
1988-05-26,666.0
1988-05-27,657.5
1988-05-31,665.0
1988-06-01,686.5
1988-06-02,730.5
1988-06-03,727.0
1988-06-06,731.5
1988-06-07,728.0
1988-06-08,713.0
1988-06-09,718.0
1988-06-10,701.5
1988-06-13,705.5
1988-06-14,707.0
1988-06-15,715.5
1988-06-16,714.0
1988-06-17,725.5
1988-06-20,719.5
1988-06-21,719.5
1988-06-22,702.0
1988-06-23,698.5
1988-06-24,681.0
1988-06-27,694.0
1988-06-28,686.0
1988-06-29,672.0
1988-06-30,677.5
1988-07-01,679.5
1988-07-05,685.5
1988-07-06,690.5
1988-07-07,702.0
1988-07-08,708.5
1988-07-11,702.0
1988-07-12,705.7
1988-07-13,724.5
1988-07-14,736.0
1988-07-15,739.0
1988-07-18,722.5
1988-07-19,780.0
1988-07-20,790.0
1988-07-21,781.0
1988-07-22,767.5
1988-07-25,710.0
1988-07-26,694.0
1988-07-27,702.0
1988-07-28,676.0
1988-07-29,685.5
1988-08-01,691.5
1988-08-02,684.0
1988-08-03,688.0
1988-08-04,690.0
1988-08-05,689.0
1988-08-08,671.5
1988-08-09,663.0
1988-08-10,671.0
1988-08-11,671.5
1988-08-12,674.0
1988-08-15,678.5
1988-08-16,663.5
1988-08-17,666.5
1988-08-18,669.0
1988-08-19,667.0
1988-08-22,674.0
1988-08-23,674.0
1988-08-24,679.0
1988-08-25,687.6
1988-08-26,682.0
1988-08-29,668.0
1988-08-30,665.0
1988-08-31,671.0
1988-09-01,672.0
1988-09-02,666.0
1988-09-06,662.5
1988-09-07,668.5
1988-09-08,674.5
1988-09-09,657.0
1988-09-12,656.5
1988-09-13,660.0
1988-09-14,661.0
1988-09-15,658.5
1988-09-16,644.0
1988-09-19,647.5
1988-09-20,635.7
1988-09-21,628.0
1988-09-22,635.3
1988-09-23,626.5
1988-09-26,620.5
1988-09-27,626.0
1988-09-28,626.0
1988-09-29,626.5
1988-09-30,622.5
1988-10-03,633.5
1988-10-04,633.5
1988-10-05,638.5
1988-10-06,637.0
1988-10-07,640.5
1988-10-10,642.0
1988-10-11,627.5
1988-10-12,639.5
1988-10-13,637.5
1988-10-14,643.5
1988-10-17,647.5
1988-10-18,642.5
1988-10-19,640.5
1988-10-20,641.0
1988-10-21,628.5
1988-10-24,625.5
1988-10-25,627.8
1988-10-26,627.8
1988-10-27,624.8
1988-10-28,633.5
1988-10-31,634.8
1988-11-01,633.5
1988-11-02,653.0
1988-11-03,645.0
1988-11-04,646.5
1988-11-07,653.0
1988-11-08,642.5
1988-11-09,658.0
1988-11-10,644.0
1988-11-11,641.8
1988-11-14,644.5
1988-11-15,639.3
1988-11-16,630.0
1988-11-17,619.0
1988-11-18,608.0
1988-11-21,602.5
1988-11-22,607.5
1988-11-23,609.5
1988-11-25,
1988-11-28,627.1
1988-11-29,618.9
1988-11-30,629.0
1988-12-01,624.5
1988-12-02,633.5
1988-12-05,631.0
1988-12-06,630.5
1988-12-07,628.0
1988-12-08,626.3
1988-12-09,630.5
1988-12-12,629.8
1988-12-13,629.5
1988-12-14,630.5
1988-12-15,618.5
1988-12-16,620.5
1988-12-19,623.0
1988-12-20,621.3
1988-12-21,623.0
1988-12-22,626.8
1988-12-23,627.5
1988-12-27,625.5
1988-12-28,618.8
1988-12-29,609.3
1988-12-30,613.0
1989-01-03,611.5
1989-01-04,602.5
1989-01-05,605.0
1989-01-06,607.5
1989-01-09,604.3
1989-01-10,599.5
1989-01-11,599.5
1989-01-12,598.5
1989-01-13,595.7
1989-01-16,595.7
1989-01-17,601.0
1989-01-18,597.0
1989-01-19,603.8
1989-01-20,624.5
1989-01-23,625.5
1989-01-24,619.0
1989-01-25,622.5
1989-01-26,615.5
1989-01-27,593.5
1989-01-30,587.5
1989-01-31,583.5
1989-02-01,587.5
1989-02-02,586.3
1989-02-03,587.5
1989-02-06,593.5
1989-02-07,589.0
1989-02-08,594.5
1989-02-09,591.5
1989-02-10,583.5
1989-02-13,584.5
1989-02-14,584.7
1989-02-15,590.5
1989-02-16,589.5
1989-02-17,594.0
1989-02-21,593.5
1989-02-22,594.0
1989-02-23,593.5
1989-02-24,603.6
1989-02-27,595.6
1989-02-28,593.5
1989-03-01,584.5
1989-03-02,585.0
1989-03-03,589.3
1989-03-06,590.0
1989-03-07,596.5
1989-03-08,594.7
1989-03-09,609.0
1989-03-10,615.0
1989-03-13,616.0
1989-03-14,625.5
1989-03-15,617.0
1989-03-16,613.0
1989-03-17,619.5
1989-03-20,618.5
1989-03-21,612.8
1989-03-22,611.8
1989-03-23,605.8
1989-03-27,600.3
1989-03-28,584.8
1989-03-29,580.8
1989-03-30,578.0
1989-03-31,582.3
1989-04-03,583.3
1989-04-04,585.6
1989-04-05,583.8
1989-04-06,583.3
1989-04-07,579.8
1989-04-10,585.0
1989-04-11,586.3
1989-04-12,589.5
1989-04-13,589.0
1989-04-14,582.5
1989-04-17,583.0
1989-04-18,578.0
1989-04-19,576.5
1989-04-20,578.7
1989-04-21,576.5
1989-04-24,583.3
1989-04-25,579.5
1989-04-26,587.4
1989-04-27,575.0
1989-04-28,570.5
1989-05-01,575.0
1989-05-02,571.8
1989-05-03,573.0
1989-05-04,570.7
1989-05-05,568.7
1989-05-08,567.7
1989-05-09,575.5
1989-05-10,569.5
1989-05-11,573.5
1989-05-12,561.0
1989-05-15,556.5
1989-05-16,557.3
1989-05-17,549.7
1989-05-18,546.7
1989-05-19,529.2
1989-05-22,516.5
1989-05-23,523.2
1989-05-24,523.2
1989-05-25,531.8
1989-05-26,530.5
1989-05-30,528.0
1989-05-31,520.5
1989-06-01,524.0
1989-06-02,533.8
1989-06-05,530.3
1989-06-06,547.0
1989-06-07,550.0
1989-06-08,547.8
1989-06-09,519.0
1989-06-12,523.0
1989-06-13,525.0
1989-06-14,528.0
1989-06-15,533.0
1989-06-16,530.5
1989-06-19,534.0
1989-06-20,525.0
1989-06-21,529.8
1989-06-22,530.3
1989-06-23,533.8
1989-06-26,531.0
1989-06-27,540.4
1989-06-28,537.9
1989-06-29,521.0
1989-06-30,524.3
1989-07-03,531.5
1989-07-05,547.5
1989-07-06,545.7
1989-07-07,528.5
1989-07-10,530.5
1989-07-11,532.8
1989-07-12,525.5
1989-07-13,526.0
1989-07-14,526.8
1989-07-17,532.5
1989-07-18,530.5
1989-07-19,521.3
1989-07-20,523.7
1989-07-21,524.0
1989-07-24,525.5
1989-07-25,526.0
1989-07-26,527.5
1989-07-27,526.3
1989-07-28,518.3
1989-07-31,531.3
1989-08-01,529.3
1989-08-02,526.3
1989-08-03,533.3
1989-08-04,520.0
1989-08-07,516.0
1989-08-08,518.8
1989-08-09,518.5
1989-08-10,519.3
1989-08-11,521.8
1989-08-14,522.0
1989-08-15,526.5
1989-08-16,520.7
1989-08-17,526.5
1989-08-18,525.5
1989-08-21,524.3
1989-08-22,523.5
1989-08-23,517.5
1989-08-24,517.5
1989-08-25,524.0
1989-08-28,522.0
1989-08-29,522.0
1989-08-30,521.0
1989-08-31,516.5
1989-09-01,519.5
1989-09-05,518.0
1989-09-06,522.0
1989-09-07,523.3
1989-09-08,516.5
1989-09-11,516.3
1989-09-12,517.7
1989-09-13,517.2
1989-09-14,515.7
1989-09-15,518.5
1989-09-18,516.3
1989-09-19,516.0
1989-09-20,521.5
1989-09-21,527.5
1989-09-22,538.0
1989-09-25,537.5
1989-09-26,535.5
1989-09-27,533.5
1989-09-28,535.0
1989-09-29,531.0
1989-10-02,530.3
1989-10-03,530.0
1989-10-04,532.8
1989-10-05,524.3
1989-10-06,519.0
1989-10-09,512.3
1989-10-10,510.0
1989-10-11,514.3
1989-10-12,515.3
1989-10-13,514.0
1989-10-16,516.3
1989-10-17,515.8
1989-10-18,516.0
1989-10-19,513.3
1989-10-20,514.0
1989-10-23,513.8
1989-10-24,519.5
1989-10-25,516.0
1989-10-26,523.7
1989-10-27,532.0
1989-10-30,528.3
1989-10-31,521.8
1989-11-01,518.8
1989-11-02,529.0
1989-11-03,526.0
1989-11-06,526.8
1989-11-07,529.5
1989-11-08,529.5
1989-11-09,530.8
1989-11-10,526.0
1989-11-13,531.8
1989-11-14,540.8
1989-11-15,553.8
1989-11-16,559.5
1989-11-17,568.5
1989-11-20,570.3
1989-11-21,584.5
1989-11-22,580.8
1989-11-24,601.5
1989-11-27,582.5
1989-11-28,583.0
1989-11-29,573.3
1989-11-30,579.5
1989-12-01,578.8
1989-12-04,563.0
1989-12-05,565.5
1989-12-06,567.5
1989-12-07,574.0
1989-12-08,576.0
1989-12-11,580.5
1989-12-12,578.5
1989-12-13,565.5
1989-12-14,566.3
1989-12-15,571.0
1989-12-18,566.8
1989-12-19,563.0
1989-12-20,564.8
1989-12-21,563.8
1989-12-22,565.4
1989-12-26,560.4
1989-12-27,532.0
1989-12-28,522.5
1989-12-29,527.3
1990-01-02,525.3
1990-01-03,522.0
1990-01-04,533.5
1990-01-05,538.5
1990-01-08,531.0
1990-01-09,529.8
1990-01-10,536.8
1990-01-11,536.5
1990-01-12,538.8
1990-01-15,529.8
1990-01-16,528.5
1990-01-17,530.8
1990-01-18,524.0
1990-01-19,525.0
1990-01-22,531.5
1990-01-23,534.0
1990-01-24,525.8
1990-01-25,525.3
1990-01-26,526.0
1990-01-29,525.3
1990-01-30,524.5
1990-01-31,522.8
1990-02-01,532.8
1990-02-02,533.8
1990-02-05,535.8
1990-02-06,533.5
1990-02-07,533.6
1990-02-08,534.3
1990-02-09,527.3
1990-02-12,530.5
1990-02-13,533.3
1990-02-14,533.0
1990-02-15,533.0
1990-02-16,534.0
1990-02-20,534.3
1990-02-21,528.0
1990-02-22,527.3
1990-02-23,524.0
1990-02-26,523.0
1990-02-27,516.0
1990-02-28,520.5
1990-03-01,523.0
1990-03-02,519.8
1990-03-05,518.8
1990-03-06,518.6
1990-03-07,519.0
1990-03-08,517.8
1990-03-09,515.8
1990-03-12,510.3
1990-03-13,511.8
1990-03-14,513.8
1990-03-15,513.3
1990-03-16,514.5
1990-03-19,515.2
1990-03-20,509.3
1990-03-21,510.3
1990-03-22,513.0
1990-03-23,508.8
1990-03-26,499.7
1990-03-27,499.4
1990-03-28,495.5
1990-03-29,498.3
1990-03-30,498.0
1990-04-02,497.8
1990-04-03,503.8
1990-04-04,519.0
1990-04-05,516.8
1990-04-06,519.0
1990-04-09,512.8
1990-04-10,511.3
1990-04-11,514.8
1990-04-12,510.8
1990-04-16,507.5
1990-04-17,510.8
1990-04-18,507.8
1990-04-19,507.8
1990-04-20,510.8
1990-04-23,510.0
1990-04-24,508.4
1990-04-25,500.5
1990-04-26,499.5
1990-04-27,500.0
1990-04-30,501.5
1990-05-01,509.5
1990-05-02,506.5
1990-05-03,507.3
1990-05-04,507.3
1990-05-07,508.8
1990-05-08,505.8
1990-05-09,509.3
1990-05-10,515.0
1990-05-11,510.5
1990-05-14,512.5
1990-05-15,507.0
1990-05-16,506.5
1990-05-17,508.0
1990-05-18,517.5
1990-05-21,518.5
1990-05-22,533.5
1990-05-23,527.8
1990-05-24,527.5
1990-05-25,526.0
1990-05-29,517.8
1990-05-30,508.5
1990-05-31,511.0
1990-06-01,508.0
1990-06-04,508.2
1990-06-05,509.6
1990-06-06,506.3
1990-06-07,504.0
1990-06-08,503.3
1990-06-11,503.5
1990-06-12,504.0
1990-06-13,493.3
1990-06-14,478.5
1990-06-15,482.5
1990-06-18,483.7
1990-06-19,482.7
1990-06-20,484.2
1990-06-21,483.2
1990-06-22,482.0
1990-06-25,490.2
1990-06-26,490.5
1990-06-27,487.5
1990-06-28,489.2
1990-06-29,496.3
1990-07-02,501.0
1990-07-03,499.0
1990-07-05,493.7
1990-07-06,493.3
1990-07-09,486.5
1990-07-10,487.5
1990-07-11,489.7
1990-07-12,494.8
1990-07-13,496.5
1990-07-16,490.3
1990-07-17,486.8
1990-07-18,493.5
1990-07-19,490.0
1990-07-20,489.5
1990-07-23,492.8
1990-07-24,485.5
1990-07-25,487.0
1990-07-26,489.0
1990-07-27,487.0
1990-07-30,484.0
1990-07-31,482.2
1990-08-01,485.5
1990-08-02,486.5
1990-08-03,487.0
1990-08-06,492.0
1990-08-07,488.8
1990-08-08,487.0
1990-08-09,488.3
1990-08-10,499.4
1990-08-13,
1990-08-14,521.5
1990-08-15,508.8
1990-08-16,518.5
1990-08-17,519.5
1990-08-20,526.2
1990-08-21,522.1
1990-08-22,525.8
1990-08-23,525.3
1990-08-24,531.5
1990-08-27,496.5
1990-08-28,495.5
1990-08-29,493.8
1990-08-30,492.0
1990-08-31,486.8
1990-09-04,482.5
1990-09-05,483.7
1990-09-06,487.0
1990-09-07,489.5
1990-09-10,485.0
1990-09-11,487.0
1990-09-12,489.3
1990-09-13,486.3
1990-09-14,483.7
1990-09-17,485.3
1990-09-18,487.7
1990-09-19,485.3
1990-09-20,486.0
1990-09-21,487.0
1990-09-24,499.5
1990-09-25,491.5
1990-09-26,487.3
1990-09-27,484.5
1990-09-28,483.2
1990-10-01,471.0
1990-10-02,474.5
1990-10-03,475.3
1990-10-04,473.0
1990-10-05,472.8
1990-10-08,472.8
1990-10-09,465.0
1990-10-10,446.2
1990-10-11,428.5
