Date,JPM.US
2004-04-19,28.6327
2004-04-20,28.034
2004-04-21,27.4105
2004-04-22,27.919
2004-04-23,27.8606
2004-04-26,28.042
2004-04-27,28.0935
2004-04-28,27.5919
2004-04-29,27.3877
2004-04-30,27.3501
2004-05-03,27.5404
2004-05-04,27.8675
2004-05-05,27.6792
2004-05-06,27.3501
2004-05-07,26.5343
2004-05-10,25.7572
2004-05-11,25.5996
2004-05-12,26.0198
2004-05-13,26.007
2004-05-14,25.9425
2004-05-17,25.6878
2004-05-18,25.8761
2004-05-19,26.0
2004-05-20,26.1239
2004-05-21,26.2468
2004-05-24,26.2468
2004-05-25,26.8019
2004-05-26,26.792
2004-05-27,26.8792
2004-05-28,26.8019
2004-06-01,26.8079
2004-06-02,27.134
2004-06-03,26.8872
2004-06-04,27.1181
2004-06-07,27.7436
2004-06-08,27.6861
2004-06-09,27.4105
2004-06-10,27.4968
2004-06-14,27.0309
2004-06-15,27.0953
2004-06-16,27.1508
2004-06-17,27.1508
2004-06-18,27.0805
2004-06-21,26.9149
2004-06-22,26.8872
2004-06-23,27.3669
2004-06-24,27.4779
2004-06-25,27.6375
2004-06-28,27.6068
2004-06-29,27.8536
2004-06-30,28.2045
2004-07-01,27.7644
2004-07-02,27.7
2004-07-06,27.0953
2004-07-07,26.8148
2004-07-08,26.7325
2004-07-09,26.792
2004-07-12,26.8406
2004-07-13,27.017
2004-07-14,26.5125
2004-07-15,26.1874
2004-07-16,26.0902
2004-07-19,26.1874
2004-07-20,26.4818
2004-07-21,26.7841
2004-07-22,26.7543
2004-07-23,26.5749
2004-07-26,26.5283
2004-07-27,26.8485
2004-07-28,26.9645
2004-07-29,27.017
2004-07-30,27.1578
2004-08-02,27.2123
2004-08-03,26.9645
2004-08-04,27.0676
2004-08-05,26.3886
2004-08-06,26.2538
2004-08-09,26.2379
2004-08-10,26.906
2004-08-11,26.8406
2004-08-12,26.8148
2004-08-13,26.8237
2004-08-16,27.4542
2004-08-17,27.5919
2004-08-18,27.8744
2004-08-19,27.6435
2004-08-20,28.1143
2004-08-23,28.042
2004-08-24,28.0737
2004-08-25,28.6882
2004-08-26,28.6972
2004-08-27,28.8934
2004-08-30,28.4444
2004-08-31,28.7913
2004-09-01,28.5604
2004-09-02,28.9777
2004-09-03,28.9856
2004-09-07,29.0025
2004-09-08,28.6387
2004-09-09,28.9083
2004-09-10,28.9539
2004-09-13,28.484
2004-09-14,28.7269
2004-09-15,28.4295
2004-09-16,28.7913
2004-09-17,28.8429
2004-09-20,28.6446
2004-09-21,29.168
2004-09-22,28.9856
2004-09-23,28.7041
2004-09-24,28.9162
2004-09-27,28.4652
2004-09-28,28.6446
2004-09-29,28.8647
2004-09-30,28.9004
2004-10-01,29.3464
2004-10-04,28.9241
2004-10-05,28.7041
2004-10-06,28.7269
2004-10-07,28.7576
2004-10-08,28.8429
2004-10-11,28.6446
2004-10-12,28.7437
2004-10-13,28.5465
2004-10-14,28.0261
2004-10-15,28.1807
2004-10-18,28.3681
2004-10-19,27.6296
2004-10-20,27.0953
2004-10-21,27.4214
2004-10-22,27.2559
2004-10-25,26.9308
2004-10-26,27.2708
2004-10-27,27.6564
2004-10-28,27.9904
2004-10-29,28.0826
2004-11-01,28.0033
2004-11-02,28.042
2004-11-03,28.261
2004-11-04,28.8349
2004-11-05,28.6248
2004-11-08,28.5742
2004-11-09,28.4503
2004-11-10,28.3314
2004-11-11,28.4979
2004-11-12,28.491
2004-11-15,28.484
2004-11-16,27.9855
2004-11-17,27.8407
2004-11-18,27.5126
2004-11-19,27.2172
2004-11-22,27.3164
2004-11-23,27.3243
2004-11-24,27.4214
2004-11-26,27.4155
2004-11-29,27.1419
2004-11-30,27.3877
2004-12-01,27.8467
2004-12-02,27.9676
2004-12-03,27.6861
2004-12-06,27.7297
2004-12-07,27.5047
2004-12-08,27.3164
2004-12-09,27.4155
2004-12-10,27.3709
2004-12-13,27.8239
2004-12-14,28.1807
2004-12-15,28.3909
2004-12-16,28.3185
2004-12-17,28.0172
2004-12-20,28.0826
2004-12-21,28.4256
2004-12-22,28.3909
2004-12-23,28.484
2004-12-27,28.376
2004-12-28,28.5217
2004-12-29,28.484
2004-12-30,28.4295
2004-12-31,28.376
2005-01-03,28.4771
2005-01-04,27.9408
2005-01-05,27.9964
2005-01-06,28.147
2005-01-07,27.9319
2005-01-10,27.8407
2005-01-11,27.5681
2005-01-12,27.6375
2005-01-13,27.4779
2005-01-14,27.5047
2005-01-18,27.9319
2005-01-19,27.5255
2005-01-20,27.0953
2005-01-21,26.8079
2005-01-24,26.8287
2005-01-25,26.8148
2005-01-26,26.792
2005-01-27,26.7325
2005-01-28,26.9149
2005-01-31,27.1578
2005-02-01,27.2797
2005-02-02,27.2946
2005-02-03,27.2004
2005-02-04,27.4155
2005-02-07,27.6207
2005-02-08,27.471
2005-02-09,27.2797
2005-02-10,27.242
2005-02-11,27.2619
2005-02-14,27.2797
2005-02-15,27.3164
2005-02-16,27.1578
2005-02-17,26.7543
2005-02-18,26.5571
2005-02-22,26.1378
2005-02-23,26.5343
2005-02-24,26.681
2005-02-25,26.8921
2005-02-28,26.5878
2005-03-01,26.9813
2005-03-02,26.906
2005-03-03,26.9219
2005-03-04,27.2876
2005-03-07,27.1637
2005-03-08,26.8723
2005-03-09,26.5283
2005-03-10,26.45
2005-03-11,26.2657
2005-03-14,26.5125
2005-03-15,26.3688
2005-03-16,26.3688
2005-03-17,26.2964
2005-03-18,26.1953
2005-03-21,26.0347
2005-03-22,25.5054
2005-03-23,25.4102
2005-03-24,25.4102
2005-03-28,25.3508
2005-03-29,25.1585
2005-03-30,25.4251
2005-03-31,25.1733
2005-04-01,24.9146
2005-04-04,24.5637
2005-04-05,25.1585
2005-04-06,25.2239
2005-04-07,25.3151
2005-04-08,25.094
2005-04-11,25.1852
2005-04-12,25.4885
2005-04-13,25.1515
2005-04-14,24.871
2005-04-15,24.6856
2005-04-18,25.1971
2005-04-19,25.4251
2005-04-20,25.2873
2005-04-21,25.4885
2005-04-22,25.3636
2005-04-25,25.5817
2005-04-26,25.5203
2005-04-27,25.8226
2005-04-28,25.4747
2005-04-29,25.8176
2005-05-02,25.8761
2005-05-03,25.8226
2005-05-04,26.2607
2005-05-05,26.116
2005-05-06,25.9029
2005-05-09,26.1606
2005-05-10,25.5609
2005-05-11,25.6798
2005-05-12,25.3359
2005-05-13,25.0663
2005-05-16,25.2715
2005-05-17,25.6134
2005-05-18,26.222
2005-05-19,26.3291
2005-05-20,26.231
2005-05-23,26.1239
2005-05-24,26.1081
2005-05-25,26.1239
2005-05-26,26.1447
2005-05-27,26.0436
2005-05-31,26.007
2005-06-01,26.007
2005-06-02,26.0
2005-06-03,25.8593
2005-06-06,25.8315
2005-06-07,25.8127
2005-06-08,25.9485
2005-06-09,25.8226
2005-06-10,25.771
2005-06-13,25.8226
2005-06-14,25.8959
2005-06-15,25.9772
2005-06-16,26.116
2005-06-17,26.2468
2005-06-20,26.222
2005-06-21,26.2141
2005-06-22,26.3757
2005-06-23,26.1378
2005-06-24,25.8761
2005-06-27,25.889
2005-06-28,26.1318
2005-06-29,26.1606
2005-06-30,25.6907
2005-07-01,25.5054
2005-07-05,25.44
2005-07-06,25.1733
2005-07-07,25.0663
2005-07-08,25.323
2005-07-11,25.434
2005-07-12,25.6432
2005-07-13,25.8176
2005-07-14,25.9614
2005-07-15,26.0833
2005-07-18,25.8315
2005-07-19,25.6134
2005-07-20,25.5728
2005-07-21,25.7512
2005-07-22,25.8959
2005-07-25,25.779
2005-07-26,25.7294
2005-07-27,25.7145
2005-07-28,25.7958
2005-07-29,25.5609
2005-08-01,25.6798
2005-08-02,25.8593
2005-08-03,25.9029
2005-08-04,25.7958
2005-08-05,25.6432
2005-08-08,25.4529
2005-08-09,25.4796
2005-08-10,25.3151
2005-08-11,25.323
2005-08-12,24.9572
2005-08-15,25.2041
2005-08-16,25.1585
2005-08-17,25.0663
2005-08-18,25.211
2005-08-19,25.1267
2005-08-22,25.102
2005-08-23,24.989
2005-08-24,24.6222
2005-08-25,24.8214
2005-08-26,24.4775
2005-08-29,24.6698
2005-08-30,24.4269
2005-08-31,24.6539
2005-09-01,24.7758
2005-09-02,24.8145
2005-09-06,25.1515
2005-09-07,25.3775
2005-09-08,25.1971
2005-09-09,25.3299
2005-09-12,25.1515
2005-09-13,24.8423
2005-09-14,24.9077
2005-09-15,24.8294
2005-09-16,25.4529
2005-09-19,25.1634
2005-09-20,25.1178
2005-09-21,24.7382
2005-09-22,24.9146
2005-09-23,24.7838
2005-09-26,24.6757
2005-09-27,24.647
2005-09-28,24.6757
2005-09-29,24.989
2005-09-30,24.6856
2005-10-03,24.8214
2005-10-04,24.4388
2005-10-05,24.3318
2005-10-06,24.4854
2005-10-07,24.6619
2005-10-10,24.3833
2005-10-11,24.2297
2005-10-12,24.2039
2005-10-13,24.5498
2005-10-14,24.7917
2005-10-17,24.7312
2005-10-18,24.5637
2005-10-19,25.2645
2005-10-20,25.2804
2005-10-21,25.555
2005-10-24,26.0149
2005-10-25,25.9861
2005-10-26,26.2607
2005-10-27,26.2082
2005-10-28,26.5095
2005-10-31,26.6384
2005-11-01,26.8079
2005-11-02,27.0616
2005-11-03,26.9813
2005-11-04,27.1419
2005-11-07,27.4105
2005-11-08,27.1637
2005-11-09,27.4373
2005-11-10,27.8744
2005-11-11,27.8328
2005-11-14,27.7367
2005-11-15,27.4452
2005-11-16,27.5047
2005-11-17,27.5919
2005-11-18,27.6653
2005-11-21,27.5126
2005-11-22,27.7902
2005-11-23,28.2115
2005-11-25,28.2689
2005-11-28,28.3007
2005-11-29,28.3393
2005-11-30,27.8239
2005-12-01,28.0578
2005-12-02,28.3601
2005-12-05,28.261
2005-12-06,28.261
2005-12-07,27.9855
2005-12-08,28.1143
2005-12-09,28.4583
2005-12-12,28.4771
2005-12-13,28.6674
2005-12-14,28.7715
2005-12-15,28.7913
2005-12-16,28.946
2005-12-19,28.8052
2005-12-20,28.8052
2005-12-21,28.9717
2005-12-22,29.1333
2005-12-23,29.3246
2005-12-27,29.168
2005-12-28,29.0322
2005-12-29,28.9945
2005-12-30,28.8726
2006-01-03,29.2364
2006-01-04,28.8181
2006-01-05,28.9083
2006-01-06,29.1125
2006-01-09,29.5853
2006-01-10,29.6289
2006-01-11,29.6101
2006-01-12,29.0609
2006-01-13,29.0421
2006-01-17,28.8885
2006-01-18,28.5742
2006-01-19,28.4166
2006-01-20,27.6792
2006-01-23,27.8407
2006-01-24,27.7218
2006-01-25,27.9904
2006-01-26,28.7963
2006-01-27,28.9162
2006-01-30,28.9856
2006-01-31,28.9162
2006-02-01,29.0094
2006-02-02,29.0927
2006-02-03,28.7576
2006-02-06,28.6882
2006-02-07,28.5604
2006-02-08,28.8052
2006-02-09,28.9321
2006-02-10,29.0421
2006-02-13,28.9321
2006-02-14,29.168
2006-02-15,29.3306
2006-02-16,29.6924
2006-02-17,29.6626
2006-02-21,29.6101
2006-02-22,30.1216
2006-02-23,29.9055
2006-02-24,30.3039
2006-02-27,30.2474
2006-02-28,29.9293
2006-03-01,30.2821
2006-03-02,30.3039
2006-03-03,30.2544
2006-03-06,30.1354
2006-03-07,30.1711
2006-03-08,30.2633
2006-03-09,29.8638
2006-03-10,29.9213
2006-03-13,29.8698
2006-03-14,30.1027
2006-03-15,29.9848
2006-03-16,30.0571
2006-03-17,30.1156
2006-03-20,30.1523
2006-03-21,29.9699
2006-03-22,30.5904
2006-03-23,30.5825
2006-03-24,30.6241
2006-03-27,30.631
2006-03-28,30.2336
2006-03-29,30.3168
2006-03-30,30.2118
2006-03-31,30.2871
2006-04-03,30.5022
2006-04-04,30.751
2006-04-05,30.9443
2006-04-06,30.7629
2006-04-07,30.3337
2006-04-10,30.4645
2006-04-11,30.2702
2006-04-12,30.4824
2006-04-13,30.6905
2006-04-17,30.5527
2006-04-18,30.9889
2006-04-19,31.0028
2006-04-20,30.9889
2006-04-21,30.9165
2006-04-24,31.0474
2006-04-25,30.7133
2006-04-26,31.0335
2006-04-27,31.9692
2006-04-28,33.014
2006-05-01,32.5749
2006-05-02,33.0972
2006-05-03,33.0705
2006-05-04,33.238
2006-05-05,33.9348
2006-05-08,33.5324
2006-05-09,33.4779
2006-05-10,33.4035
2006-05-11,32.8425
2006-05-12,32.2408
2006-05-15,32.4024
2006-05-16,32.2408
2006-05-17,31.4617
2006-05-18,31.091
2006-05-19,31.0969
2006-05-22,31.0186
2006-05-23,30.6766
2006-05-24,30.6608
2006-05-25,31.1693
2006-05-26,31.4429
2006-05-30,30.8719
2006-05-31,31.0186
2006-06-01,31.7026
2006-06-02,31.8711
2006-06-05,31.2585
2006-06-06,30.8283
2006-06-07,30.7361
2006-06-08,30.8055
2006-06-09,30.6241
2006-06-12,30.2633
2006-06-13,29.4812
2006-06-14,29.0778
2006-06-15,29.5338
2006-06-16,29.2185
2006-06-19,29.0609
2006-06-20,29.4554
2006-06-21,29.9778
2006-06-22,29.8747
2006-06-23,29.734
2006-06-26,30.189
2006-06-27,29.7082
2006-06-28,30.0214
2006-06-29,31.0474
2006-06-30,30.5527
2006-07-03,31.1851
2006-07-05,30.8521
2006-07-06,30.8798
2006-07-07,30.8521
2006-07-10,30.973
2006-07-11,31.1851
2006-07-12,30.7361
2006-07-13,30.1107
2006-07-14,29.7469
2006-07-17,29.6289
2006-07-18,29.615
2006-07-19,31.312
2006-07-20,31.2664
2006-07-21,31.3933
2006-07-24,32.1546
2006-07-25,32.4648
2006-07-26,32.4787
2006-07-27,32.5193
2006-07-28,33.0843
2006-07-31,33.1864
2006-08-01,33.1062
2006-08-02,33.0923
2006-08-03,33.2152
2006-08-04,32.8207
2006-08-07,32.9297
2006-08-08,32.7295
2006-08-09,32.2596
2006-08-10,32.0455
2006-08-11,31.9543
2006-08-14,31.9266
2006-08-15,32.7632
2006-08-16,33.0764
2006-08-17,33.0705
2006-08-18,33.2519
2006-08-21,33.0705
2006-08-22,32.9882
2006-08-23,33.1131
2006-08-24,33.2301
2006-08-25,33.1131
2006-08-28,33.4779
2006-08-29,33.4372
2006-08-30,33.2657
2006-08-31,33.2152
2006-09-01,33.2657
2006-09-05,33.3163
2006-09-06,33.3738
2006-09-07,32.8821
2006-09-08,32.9248
2006-09-11,33.0219
2006-09-12,33.4709
2006-09-13,33.7514
2006-09-14,33.8268
2006-09-15,34.1549
2006-09-18,33.8843
2006-09-19,34.0419
2006-09-20,34.3482
2006-09-21,34.0518
2006-09-22,34.0597
2006-09-25,34.1241
2006-09-26,34.1172
2006-09-27,34.0746
2006-09-28,34.2996
2006-09-29,34.1628
2006-10-02,34.0964
2006-10-03,34.7357
2006-10-04,34.5474
2006-10-05,34.4899
2006-10-06,34.0885
2006-10-09,34.2709
2006-10-10,34.5712
2006-10-11,34.6564
2006-10-12,35.1075
2006-10-13,35.0321
2006-10-16,34.7189
2006-10-17,34.9092
2006-10-18,34.3432
2006-10-19,34.0964
2006-10-20,34.2798
2006-10-23,34.4731
2006-10-24,34.2917
2006-10-25,34.3868
2006-10-26,34.7516
2006-10-27,34.4007
2006-10-30,34.5167
2006-10-31,34.5097
2006-11-01,34.139
2006-11-02,34.1172
2006-11-03,34.1093
2006-11-06,34.6624
2006-11-07,34.5474
2006-11-08,34.6564
2006-11-09,34.363
2006-11-10,34.6356
2006-11-13,34.6693
2006-11-14,34.7357
2006-11-15,34.5167
2006-11-16,34.8061
2006-11-17,34.6693
2006-11-20,34.8448
2006-11-21,34.7357
2006-11-22,34.6208
2006-11-24,34.3868
2006-11-27,33.919
2006-11-28,33.6077
2006-11-29,33.9517
2006-11-30,33.6662
2006-12-01,33.4709
2006-12-04,34.0746
2006-12-05,34.3353
2006-12-06,34.0657
2006-12-07,33.919
2006-12-08,34.0131
2006-12-11,34.588
2006-12-12,34.6495
2006-12-13,34.6277
2006-12-14,34.8805
2006-12-15,35.1382
2006-12-18,35.0847
2006-12-19,35.1144
2006-12-20,35.0767
2006-12-21,35.388
2006-12-22,34.8368
2006-12-26,35.1441
2006-12-27,35.611
2006-12-28,35.5862
2006-12-29,35.1382
2007-01-03,34.9697
2007-01-04,35.0519
2007-01-05,34.7665
2007-01-08,34.8805
2007-01-09,34.7357
2007-01-10,34.9925
2007-01-11,35.1441
2007-01-12,34.9092
2007-01-16,35.2006
2007-01-17,35.2294
2007-01-18,35.0262
2007-01-19,35.4693
2007-01-22,36.1254
2007-01-23,36.2484
2007-01-24,36.631
2007-01-25,36.5239
2007-01-26,36.1542
2007-01-29,35.9847
2007-01-30,36.5051
2007-01-31,37.0483
2007-02-01,37.2535
2007-02-02,37.0483
2007-02-05,37.0711
2007-02-06,37.0978
2007-02-07,37.2535
2007-02-08,37.0483
2007-02-09,36.6795
2007-02-12,36.6924
2007-02-13,37.0651
2007-02-14,37.4051
2007-02-15,37.2535
2007-02-16,37.2822
2007-02-20,37.5578
2007-02-21,37.5736
2007-02-22,37.5647
2007-02-23,37.1216
2007-02-26,36.9611
2007-02-27,35.8053
2007-02-28,35.9292
2007-03-01,35.7894
2007-03-02,35.0519
2007-03-05,34.5801
2007-03-06,35.2948
2007-03-07,35.1768
2007-03-08,35.4544
2007-03-09,35.5139
2007-03-12,35.5277
2007-03-13,33.9725
2007-03-14,34.4076
2007-03-15,34.6971
2007-03-16,34.2104
2007-03-19,34.6138
2007-03-20,34.7357
2007-03-21,35.6814
2007-03-22,35.2611
2007-03-23,35.2948
2007-03-26,35.4256
2007-03-27,35.3305
2007-03-28,34.9092
2007-03-29,35.2809
2007-03-30,35.1927
2007-04-02,35.0936
2007-04-03,35.3225
2007-04-04,35.3225
2007-04-05,35.4782
2007-04-09,35.6417
2007-04-10,35.8201
2007-04-11,35.7518
2007-04-12,35.7894
2007-04-13,35.7101
2007-04-16,36.3514
2007-04-17,36.5051
2007-04-18,37.876
2007-04-19,37.8908
2007-04-20,38.2189
2007-04-23,38.0326
2007-04-24,37.9434
2007-04-25,38.4251
2007-04-26,38.5104
2007-04-27,38.2249
2007-04-30,37.8988
2007-05-01,37.9939
2007-05-02,38.2249
2007-05-03,38.3349
2007-05-04,38.2863
2007-05-07,38.3577
2007-05-08,38.1555
2007-05-09,38.6987
2007-05-10,37.8274
2007-05-11,37.9364
2007-05-14,37.7035
2007-05-15,37.8492
2007-05-16,38.5411
2007-05-17,38.2318
2007-05-18,38.2189
2007-05-21,38.2318
2007-05-22,38.0385
2007-05-23,37.8205
2007-05-24,37.5261
2007-05-25,37.5647
2007-05-29,37.6965
2007-05-30,37.871
2007-05-31,37.7035
2007-06-01,37.753
2007-06-04,37.5132
2007-06-05,37.2614
2007-06-06,36.7807
2007-06-07,36.2414
2007-06-08,36.6726
2007-06-11,36.6855
2007-06-12,35.9004
2007-06-13,36.5834
2007-06-14,36.6042
2007-06-15,36.7807
2007-06-18,36.6855
2007-06-19,36.9888
2007-06-20,35.9778
2007-06-21,36.2563
2007-06-22,35.4395
2007-06-25,35.1768
2007-06-26,35.3563
2007-06-27,35.8201
2007-06-28,35.6179
2007-06-29,35.2462
2007-07-02,35.7518
2007-07-03,35.8915
2007-07-05,35.492
2007-07-06,35.6249
2007-07-09,35.492
2007-07-10,34.5593
2007-07-11,35.0113
2007-07-12,36.0313
2007-07-13,36.4089
2007-07-16,36.2484
2007-07-17,36.3128
2007-07-18,35.5555
2007-07-19,35.3701
2007-07-20,34.597
2007-07-23,34.2996
2007-07-24,32.9813
2007-07-25,32.9297
2007-07-26,32.0634
2007-07-27,32.1744
2007-07-30,32.5511
2007-07-31,32.0178
2007-08-01,32.2824
2007-08-02,32.4341
2007-08-03,31.7551
2007-08-06,32.8147
2007-08-07,32.9813
2007-08-08,33.8347
2007-08-09,32.1318
2007-08-10,32.1893
2007-08-13,31.885
2007-08-14,31.4756
2007-08-15,31.2823
2007-08-16,33.0764
2007-08-17,34.1935
2007-08-20,33.8218
2007-08-21,33.6077
2007-08-22,33.465
2007-08-23,33.2221
2007-08-24,33.4243
2007-08-27,32.667
2007-08-28,31.7184
2007-08-29,32.101
2007-08-30,31.9851
2007-08-31,32.3875
2007-09-04,32.9535
2007-09-05,32.1318
2007-09-06,32.1615
2007-09-07,31.658
2007-09-10,31.9543
2007-09-11,32.4024
2007-09-12,32.3498
2007-09-13,33.1696
2007-09-14,33.128
2007-09-17,32.9456
2007-09-18,34.7853
2007-09-19,34.6049
2007-09-20,34.1628
2007-09-21,34.2857
2007-09-24,33.7108
2007-09-25,33.5324
2007-09-26,33.5582
2007-09-27,33.6156
2007-09-28,33.3312
2007-10-01,34.0518
2007-10-02,34.3065
2007-10-03,34.1896
2007-10-04,34.372
2007-10-05,34.6138
2007-10-08,34.5097
2007-10-09,34.6049
2007-10-10,34.1241
2007-10-11,33.9437
2007-10-12,34.0597
2007-10-15,33.6583
2007-10-16,32.8147
2007-10-17,33.7306
2007-10-18,33.3906
2007-10-19,32.7493
2007-10-22,33.005
2007-10-23,33.4174
2007-10-24,33.6583
2007-10-25,33.4997
2007-10-26,34.4225
2007-10-29,33.9517
2007-10-30,33.8684
2007-10-31,34.1896
2007-11-01,32.2408
2007-11-02,31.3933
2007-11-05,31.1108
2007-11-06,32.0862
2007-11-07,30.7282
2007-11-08,30.9958
2007-11-09,30.7778
2007-11-12,30.8362
2007-11-13,32.7711
2007-11-14,32.8425
2007-11-15,31.6659
2007-11-16,31.3457
2007-11-19,30.0948
2007-11-20,30.2821
2007-11-21,29.5942
2007-11-23,30.5161
2007-11-26,29.4326
2007-11-27,30.8055
2007-11-28,31.9762
2007-11-29,31.7551
2007-11-30,33.1864
2007-12-03,32.8901
2007-12-04,32.1159
2007-12-05,32.6591
2007-12-06,33.6156
2007-12-07,33.5205
2007-12-10,34.4959
2007-12-11,33.4174
2007-12-12,33.5701
2007-12-13,33.2856
2007-12-14,32.8821
2007-12-17,32.3954
2007-12-18,31.9335
2007-12-19,31.993
2007-12-20,31.5202
2007-12-21,32.0862
2007-12-24,32.6115
2007-12-26,32.6918
2007-12-27,31.7482
2007-12-28,31.4686
2007-12-31,31.7551
2008-01-02,30.6766
2008-01-03,30.4645
2008-01-04,29.7756
2008-01-07,30.075
2008-01-08,28.8805
2008-01-09,29.2879
2008-01-10,30.0651
2008-01-11,29.7251
2008-01-14,30.0898
2008-01-15,28.491
2008-01-16,30.1354
2008-01-17,29.1264
2008-01-18,28.7963
2008-01-22,29.7251
2008-01-23,33.2598
2008-01-24,32.7047
2008-01-25,31.7482
2008-01-28,33.1498
2008-01-29,34.5167
2008-01-30,34.4433
2008-01-31,34.482
2008-02-01,35.1005
2008-02-04,33.6226
2008-02-05,31.9266
2008-02-06,31.8017
2008-02-07,32.8147
2008-02-08,31.879
2008-02-11,31.536
2008-02-12,31.5063
2008-02-13,32.0802
2008-02-14,30.9958
2008-02-15,31.4617
2008-02-19,31.1574
2008-02-20,31.3933
2008-02-21,31.3279
2008-02-22,31.9543
2008-02-25,32.0297
2008-02-26,31.8017
2008-02-27,32.3042
2008-02-28,30.8719
2008-02-29,29.5714
2008-03-03,28.9658
2008-03-04,28.5058
2008-03-05,28.1807
2008-03-06,27.1855
2008-03-07,27.3243
2008-03-10,26.5343
2008-03-11,28.2541
2008-03-12,28.0885
2008-03-13,27.7218
2008-03-14,26.5809
2008-03-17,29.3246
2008-03-18,31.0712
2008-03-19,30.8967
2008-03-20,33.4372
2008-03-24,33.8625
2008-03-25,33.5076
2008-03-26,32.0862
2008-03-27,31.1772
2008-03-28,31.0712
2008-03-31,31.2446
2008-04-01,34.1896
2008-04-02,33.6375
2008-04-03,33.6662
2008-04-04,33.1498
2008-04-07,33.128
2008-04-08,32.6353
2008-04-09,32.2259
2008-04-10,31.9078
2008-04-11,30.9383
2008-04-14,30.189
2008-04-15,30.638
2008-04-16,32.7047
2008-04-17,32.8207
2008-04-18,33.2856
2008-04-21,32.903
2008-04-22,33.2083
2008-04-23,32.8425
2008-04-24,34.1688
2008-04-25,34.7665
2008-04-28,34.482
2008-04-29,34.2481
2008-04-30,34.6624
2008-05-01,35.9847
2008-05-02,35.3959
2008-05-05,34.9152
2008-05-06,35.0619
2008-05-07,34.3283
2008-05-08,33.4997
2008-05-09,33.8773
2008-05-12,34.2253
2008-05-13,33.0843
2008-05-14,33.3976
2008-05-15,34.2015
2008-05-16,33.8466
2008-05-19,33.4551
2008-05-20,31.7878
2008-05-21,30.859
2008-05-22,31.312
2008-05-23,30.7857
2008-05-27,31.2872
2008-05-28,31.1772
2008-05-29,31.6936
2008-05-30,31.2823
2008-06-02,30.6608
2008-06-03,30.4725
2008-06-04,30.2821
2008-06-05,30.6241
2008-06-06,29.1611
2008-06-09,27.2876
2008-06-10,27.8536
2008-06-11,27.0091
2008-06-12,27.6504
2008-06-13,28.7913
2008-06-16,29.055
2008-06-17,28.3988
2008-06-18,28.1807
2008-06-19,28.1143
2008-06-20,27.5404
2008-06-23,26.8237
2008-06-24,27.4373
2008-06-25,27.5781
2008-06-26,26.4203
2008-06-27,25.4965
2008-06-30,24.9572
2008-07-01,24.7461
2008-07-02,25.1733
2008-07-03,25.6878
2008-07-07,24.76
2008-07-08,26.0198
2008-07-09,24.9364
2008-07-10,25.102
2008-07-11,24.1196
2008-07-14,23.0531
2008-07-15,22.5674
2008-07-16,26.1447
2008-07-17,29.6785
2008-07-18,29.1125
2008-07-21,28.1143
2008-07-22,29.7251
2008-07-23,30.524
2008-07-24,28.4721
2008-07-25,28.7507
2008-07-28,27.3967
2008-07-29,29.6418
2008-07-30,30.2395
2008-07-31,29.5566
2008-08-01,29.6477
2008-08-04,29.2017
2008-08-05,30.4725
2008-08-06,30.1107
2008-08-07,28.9598
2008-08-08,29.8747
2008-08-11,30.4725
2008-08-12,27.585
2008-08-13,26.8485
2008-08-14,27.5047
2008-08-15,27.694
2008-08-18,26.7256
2008-08-19,25.8821
2008-08-20,26.9149
2008-08-21,26.3757
2008-08-22,27.4026
2008-08-25,26.2815
2008-08-26,26.6304
2008-08-27,27.017
2008-08-28,28.2828
2008-08-29,27.9964
2008-09-02,28.3601
2008-09-03,28.8885
2008-09-04,27.5781
2008-09-05,28.8052
2008-09-08,30.2266
2008-09-09,28.713
2008-09-10,28.6605
2008-09-11,30.295
2008-09-12,29.9491
2008-09-15,26.9149
2008-09-16,29.6368
2008-09-17,26.0198
2008-09-18,29.3147
2008-09-19,34.2253
2008-09-22,29.6785
2008-09-23,29.505
2008-09-24,29.4604
2008-09-25,31.6153
2008-09-26,35.0936
2008-09-29,29.8232
2008-09-30,33.9725
2008-10-01,36.1026
2008-10-02,36.2632
2008-10-03,33.3906
2008-10-06,32.0089
2008-10-07,28.605
2008-10-08,28.5911
2008-10-09,26.681
2008-10-10,30.2871
2008-10-13,30.5428
2008-10-14,29.615
2008-10-15,27.9964
2008-10-16,29.4554
2008-10-17,28.6109
2008-10-20,29.5784
2008-10-21,28.9083
2008-10-22,27.0388
2008-10-23,27.5325
2008-10-24,25.771
2008-10-27,24.7312
2008-10-28,27.3501
2008-10-29,25.9772
2008-10-30,27.3669
2008-10-31,30.0056
2008-11-03,29.6289
2008-11-04,30.6766
2008-11-05,28.5306
2008-11-06,27.8328
2008-11-07,27.4621
2008-11-10,26.4887
2008-11-11,26.4421
2008-11-12,25.1515
2008-11-13,27.0557
2008-11-14,25.0732
2008-11-17,23.8362
2008-11-18,23.3812
2008-11-19,20.7128
2008-11-20,17.0076
2008-11-21,16.5248
2008-11-24,20.0635
2008-11-25,21.6554
2008-11-26,22.273
2008-11-28,23.0313
2008-12-01,19.0019
2008-12-02,20.7534
2008-12-03,22.0034
2008-12-04,22.607
2008-12-05,24.2584
2008-12-08,26.5422
2008-12-09,24.7045
2008-12-10,24.3833
2008-12-11,21.7793
2008-12-12,22.5059
2008-12-15,20.8288
