Date,MCD.US
2004-04-21,19.3789
2004-04-22,19.7014
2004-04-23,19.6579
2004-04-26,19.647
2004-04-27,19.556
2004-04-28,19.8517
2004-04-29,19.5431
2004-04-30,19.5777
2004-05-03,19.9635
2004-05-04,19.8517
2004-05-05,19.9961
2004-05-06,19.6094
2004-05-07,19.2049
2004-05-10,19.1583
2004-05-11,19.0179
2004-05-12,18.7459
2004-05-13,18.7608
2004-05-14,18.8152
2004-05-17,18.6025
2004-05-18,18.5422
2004-05-19,18.5164
2004-05-20,18.199
2004-05-21,18.3008
2004-05-24,18.2266
2004-05-25,18.3008
2004-05-26,18.5164
2004-05-27,18.8903
2004-05-28,18.9823
2004-06-01,19.0337
2004-06-02,19.0041
2004-06-03,19.0743
2004-06-04,19.3137
2004-06-07,19.1317
2004-06-08,19.2979
2004-06-09,19.1109
2004-06-10,19.4521
2004-06-14,19.4135
2004-06-15,19.1831
2004-06-16,19.2049
2004-06-17,19.2127
2004-06-18,19.3591
2004-06-21,19.3137
2004-06-22,19.3433
2004-06-23,19.4927
2004-06-24,19.4699
2004-06-25,19.4057
2004-06-28,19.1109
2004-06-29,18.9883
2004-06-30,18.6965
2004-07-01,18.919
2004-07-02,18.7815
2004-07-06,18.7895
2004-07-07,18.9961
2004-07-08,19.0575
2004-07-09,19.0654
2004-07-12,19.2839
2004-07-13,19.1831
2004-07-14,19.9832
2004-07-15,20.0683
2004-07-16,19.9961
2004-07-19,20.0832
2004-07-20,20.2494
2004-07-21,19.8873
2004-07-22,19.827
2004-07-23,19.4699
2004-07-26,19.3977
2004-07-27,19.7667
2004-07-28,19.6401
2004-07-29,19.5857
2004-07-30,19.7726
2004-08-02,19.7439
2004-08-03,19.5945
2004-08-04,19.5323
2004-08-05,19.3285
2004-08-06,18.9388
2004-08-09,18.8082
2004-08-10,19.2295
2004-08-11,18.9467
2004-08-12,18.5906
2004-08-13,18.558
2004-08-16,18.5164
2004-08-17,18.9586
2004-08-18,19.0407
2004-08-19,19.1257
2004-08-20,19.464
2004-08-23,19.1583
2004-08-24,19.3215
2004-08-25,19.3789
2004-08-26,19.4847
2004-08-27,19.5372
2004-08-30,19.4135
2004-08-31,19.4284
2004-09-01,19.5511
2004-09-02,19.7726
2004-09-03,19.9635
2004-09-07,19.6865
2004-09-08,19.7726
2004-09-09,19.7301
2004-09-10,19.4521
2004-09-13,19.5372
2004-09-14,19.8448
2004-09-15,19.7953
2004-09-16,19.8379
2004-09-17,19.8942
2004-09-20,19.7508
2004-09-21,19.9704
2004-09-22,19.4215
2004-09-23,19.5164
2004-09-24,19.8448
2004-09-27,20.091
2004-09-28,20.1069
2004-09-29,20.0535
2004-09-30,20.1564
2004-10-01,20.2326
2004-10-04,20.1346
2004-10-05,20.091
2004-10-06,20.0159
2004-10-07,20.0832
2004-10-08,20.091
2004-10-11,19.9022
2004-10-12,19.8141
2004-10-13,20.7508
2004-10-14,20.9081
2004-10-15,20.8467
2004-10-18,20.9961
2004-10-19,20.8527
2004-10-20,20.7102
2004-10-21,20.5074
2004-10-22,20.5074
2004-10-25,20.4086
2004-10-26,20.7577
2004-10-27,20.9911
2004-10-28,20.8734
2004-10-29,20.9615
2004-11-01,21.2721
2004-11-02,20.9911
2004-11-03,21.0723
2004-11-04,21.3047
2004-11-05,21.6152
2004-11-08,21.7181
2004-11-09,21.7023
2004-11-10,21.5875
2004-11-11,21.7725
2004-11-12,21.9317
2004-11-15,21.8744
2004-11-16,21.6489
2004-11-17,21.8586
2004-11-18,21.5341
2004-11-19,21.0673
2004-11-22,21.1267
2004-11-23,21.6429
2004-11-24,21.8586
2004-11-26,21.9792
2004-11-29,22.1088
2004-11-30,22.1028
2004-12-01,22.4421
2004-12-02,22.5914
2004-12-03,22.4916
2004-12-06,22.3482
2004-12-07,22.45
2004-12-08,22.6518
2004-12-09,22.8526
2004-12-10,22.7566
2004-12-13,22.996
2004-12-14,22.9485
2004-12-15,23.3263
2004-12-16,23.4846
2004-12-17,23.3975
2004-12-20,23.2897
2004-12-21,23.4341
2004-12-22,23.3827
2004-12-23,23.2463
2004-12-27,23.1177
2004-12-28,23.3401
2004-12-29,23.3907
2004-12-30,23.2838
2004-12-31,23.0523
2005-01-03,22.8793
2005-01-04,23.0662
2005-01-05,22.8852
2005-01-06,23.0662
2005-01-07,22.9159
2005-01-10,22.7734
2005-01-11,22.362
2005-01-12,22.5341
2005-01-13,22.2146
2005-01-14,22.5153
2005-01-18,22.722
2005-01-19,22.7358
2005-01-20,22.6142
2005-01-21,22.4688
2005-01-24,22.8229
2005-01-25,22.9673
2005-01-26,23.0039
2005-01-27,23.0959
2005-01-28,23.0079
2005-01-31,23.2897
2005-02-01,22.996
2005-02-02,22.8447
2005-02-03,23.0523
2005-02-04,23.4213
2005-02-07,23.5697
2005-02-08,23.3095
2005-02-09,22.9881
2005-02-10,23.0821
2005-02-11,23.1889
2005-02-14,23.4489
2005-02-15,23.8456
2005-02-16,23.4421
2005-02-17,23.2165
2005-02-18,23.2463
2005-02-22,22.9752
2005-02-23,23.3263
2005-02-24,23.4767
2005-02-25,23.7141
2005-02-28,23.7853
2005-03-01,23.9662
2005-03-02,23.9316
2005-03-03,24.0246
2005-03-04,24.4202
2005-03-07,24.5983
2005-03-08,24.0731
2005-03-09,23.3907
2005-03-10,23.5479
2005-03-11,23.4341
2005-03-14,23.6992
2005-03-15,23.3175
2005-03-16,23.2403
2005-03-17,22.8654
2005-03-18,22.9396
2005-03-21,22.7814
2005-03-22,22.6142
2005-03-23,22.6142
2005-03-24,22.7072
2005-03-28,22.6716
2005-03-29,22.3056
2005-03-30,22.7566
2005-03-31,22.3926
2005-04-01,22.2918
2005-04-04,22.2828
2005-04-05,22.4421
2005-04-06,22.6439
2005-04-07,22.629
2005-04-08,22.3926
2005-04-11,22.1434
2005-04-12,22.2236
2005-04-13,22.45
2005-04-14,22.1167
2005-04-15,21.7844
2005-04-18,21.6429
2005-04-19,21.7023
2005-04-20,21.5262
2005-04-21,21.4639
2005-04-22,21.6152
2005-04-25,21.7725
2005-04-26,21.5727
2005-04-27,21.6845
2005-04-28,21.2937
2005-04-29,21.0723
2005-05-02,21.2641
2005-05-03,21.4283
2005-05-04,21.6607
2005-05-05,21.5262
2005-05-06,21.1267
2005-05-09,21.6558
2005-05-10,21.6429
2005-05-11,21.4639
2005-05-12,21.4125
2005-05-13,21.3195
2005-05-16,21.4847
2005-05-17,21.5519
2005-05-18,21.9881
2005-05-19,22.267
2005-05-20,22.2472
2005-05-23,22.5212
2005-05-24,22.1988
2005-05-25,22.2146
2005-05-26,22.636
2005-05-27,22.4758
2005-05-31,22.2472
2005-06-01,22.3126
2005-06-02,22.3778
2005-06-03,21.9377
2005-06-06,21.8655
2005-06-07,21.2641
2005-06-08,21.0198
2005-06-09,20.8388
2005-06-10,21.2335
2005-06-13,20.9298
2005-06-14,21.0673
2005-06-15,20.818
2005-06-16,20.9466
2005-06-17,20.8527
2005-06-20,20.8922
2005-06-21,20.8813
2005-06-22,20.8685
2005-06-23,20.5421
2005-06-24,20.3354
2005-06-27,20.2494
2005-06-28,20.3076
2005-06-29,20.0683
2005-06-30,19.9566
2005-07-01,20.091
2005-07-05,20.1138
2005-07-06,19.917
2005-07-07,20.1346
2005-07-08,20.6014
2005-07-11,20.8329
2005-07-12,20.9654
2005-07-13,21.2789
2005-07-14,21.2859
2005-07-15,22.2828
2005-07-18,22.2236
2005-07-19,22.184
2005-07-20,22.2236
2005-07-21,22.1306
2005-07-22,22.2472
2005-07-25,22.0188
2005-07-26,21.8299
2005-07-27,21.6301
2005-07-28,21.7725
2005-07-29,22.4104
2005-08-01,22.4184
2005-08-02,22.636
2005-08-03,22.7358
2005-08-04,22.4352
2005-08-05,22.5064
2005-08-08,23.1107
2005-08-09,23.3263
2005-08-10,23.5143
2005-08-11,24.9445
2005-08-12,23.9079
2005-08-15,24.1592
2005-08-16,23.8535
2005-08-17,24.355
2005-08-18,24.0098
2005-08-19,24.0009
2005-08-22,23.9376
2005-08-23,23.7566
2005-08-24,23.7141
2005-08-25,23.9455
2005-08-26,24.0731
2005-08-29,23.8535
2005-08-30,23.2987
2005-08-31,23.3323
2005-09-01,22.6854
2005-09-02,22.9396
2005-09-06,23.4846
2005-09-07,24.2314
2005-09-08,23.994
2005-09-09,24.5488
2005-09-12,24.3026
2005-09-13,23.8169
2005-09-14,23.2699
2005-09-15,24.0513
2005-09-16,24.622
2005-09-19,24.0879
2005-09-20,23.4549
2005-09-21,22.5914
2005-09-22,23.7922
2005-09-23,23.4677
2005-09-26,23.9138
2005-09-27,23.7358
2005-09-28,23.8011
2005-09-29,24.0731
2005-09-30,24.082
2005-10-03,24.355
2005-10-04,23.6448
2005-10-05,23.6221
2005-10-06,23.536
2005-10-07,23.1671
2005-10-10,23.2541
2005-10-11,23.2541
2005-10-12,22.7734
2005-10-13,23.0445
2005-10-14,23.2403
2005-10-17,23.5143
2005-10-18,23.3491
2005-10-19,24.2244
2005-10-20,23.2987
2005-10-21,23.3541
2005-10-24,23.8169
2005-10-25,23.7299
2005-10-26,23.2333
2005-10-27,22.6854
2005-10-28,23.2165
2005-10-31,22.722
2005-11-01,22.8447
2005-11-02,23.1957
2005-11-03,23.8921
2005-11-04,24.0375
2005-11-07,24.2314
2005-11-08,24.445
2005-11-09,23.9662
2005-11-10,23.8921
2005-11-11,24.3026
2005-11-14,24.3984
2005-11-15,23.9524
2005-11-16,23.5835
2005-11-17,23.8654
2005-11-18,23.7922
2005-11-21,23.7773
2005-11-22,23.722
2005-11-23,24.2402
2005-11-25,24.0592
2005-11-28,24.4134
2005-11-29,24.3984
2005-11-30,24.3402
2005-12-01,25.4053
2005-12-02,25.1027
2005-12-05,24.8574
2005-12-06,25.2797
2005-12-07,25.3559
2005-12-08,25.0365
2005-12-09,25.0533
2005-12-12,24.7862
2005-12-13,25.3629
2005-12-14,25.5271
2005-12-15,25.1521
2005-12-16,24.986
2005-12-19,24.5202
2005-12-20,24.5568
2005-12-21,24.7644
2005-12-22,24.8653
2005-12-23,24.8436
2005-12-27,24.5202
2005-12-28,24.5854
2005-12-29,24.5488
2005-12-30,24.2472
2006-01-03,24.1028
2006-01-04,24.3174
2006-01-05,24.348
2006-01-06,24.4924
2006-01-09,24.9583
2006-01-10,24.9791
2006-01-11,25.4133
2006-01-12,25.0137
2006-01-13,24.7862
2006-01-17,24.8732
2006-01-18,25.1581
2006-01-19,25.3075
2006-01-20,25.7871
2006-01-23,25.6783
2006-01-24,25.7792
2006-01-25,25.2797
2006-01-26,25.1215
2006-01-27,25.2026
2006-01-30,25.1789
2006-01-31,25.1719
2006-02-01,25.6477
2006-02-02,25.4875
2006-02-03,25.8633
2006-02-06,25.981
2006-02-07,26.0236
2006-02-08,26.1442
2006-02-09,26.1036
2006-02-10,26.1264
2006-02-13,26.1442
2006-02-14,26.1531
2006-02-15,25.892
2006-02-16,26.1531
2006-02-17,25.9296
2006-02-21,25.6417
2006-02-22,25.8485
2006-02-23,25.5903
2006-02-24,25.4133
2006-02-27,25.3471
2006-02-28,25.1027
2006-03-01,25.1165
2006-03-02,25.1215
2006-03-03,25.0621
2006-03-06,24.9286
2006-03-07,24.9098
2006-03-08,24.9375
2006-03-09,24.8277
2006-03-10,24.9168
2006-03-13,24.6774
2006-03-14,24.6319
2006-03-15,24.9989
2006-03-16,25.2115
2006-03-17,25.2421
2006-03-20,24.9731
2006-03-21,25.0958
2006-03-22,25.0216
2006-03-23,24.8357
2006-03-24,24.9504
2006-03-27,24.8436
2006-03-28,24.6705
2006-03-29,24.8811
2006-03-30,24.8436
2006-03-31,24.709
2006-04-03,24.9731
2006-04-04,24.9247
2006-04-05,25.0295
2006-04-06,24.8811
2006-04-07,25.0819
2006-04-10,25.4193
2006-04-11,25.5636
2006-04-12,25.3005
2006-04-13,25.0621
2006-04-17,24.6774
2006-04-18,24.7931
2006-04-19,24.8436
2006-04-20,25.2273
2006-04-21,24.8811
2006-04-24,24.6319
2006-04-25,24.3402
2006-04-26,24.527
2006-04-27,24.894
2006-04-28,24.8574
2006-05-01,24.716
2006-05-02,24.7427
2006-05-03,25.0701
2006-05-04,25.0621
2006-05-05,25.3173
2006-05-08,25.4489
2006-05-09,25.7624
2006-05-10,25.8554
2006-05-11,25.4193
2006-05-12,25.0819
2006-05-15,25.1443
2006-05-16,24.9504
2006-05-17,24.8515
2006-05-18,24.7644
2006-05-19,24.5568
2006-05-22,24.4678
2006-05-23,24.1096
2006-05-24,23.6923
2006-05-25,23.9138
2006-05-26,23.6715
2006-05-30,23.5281
2006-05-31,23.8535
2006-06-01,24.2174
2006-06-02,24.0938
2006-06-05,23.8397
2006-06-06,23.9524
2006-06-07,23.9603
2006-06-08,24.2244
2006-06-09,24.0009
2006-06-12,23.6785
2006-06-13,22.9673
2006-06-14,23.6221
2006-06-15,23.9801
2006-06-16,23.8308
2006-06-19,23.6221
2006-06-20,23.6992
2006-06-21,24.0177
2006-06-22,23.4045
2006-06-23,23.4421
2006-06-26,23.4846
2006-06-27,23.3767
2006-06-28,22.9881
2006-06-29,24.1344
2006-06-30,24.1592
2006-07-03,24.4282
2006-07-05,24.2748
2006-07-06,24.2244
2006-07-07,23.8604
2006-07-10,24.2174
2006-07-11,24.6487
2006-07-12,24.3104
2006-07-13,23.8535
2006-07-14,23.7566
2006-07-17,24.9662
2006-07-18,25.0295
2006-07-19,25.2343
2006-07-20,24.9286
2006-07-21,24.9504
2006-07-24,25.0533
2006-07-25,24.9939
2006-07-26,24.7714
2006-07-27,24.9731
2006-07-28,25.3757
2006-07-31,25.4489
2006-08-01,25.2273
2006-08-02,25.5903
2006-08-03,25.7713
2006-08-04,25.4597
2006-08-07,25.5517
2006-08-08,25.2797
2006-08-09,24.709
2006-08-10,25.078
2006-08-11,24.9445
2006-08-14,24.9662
2006-08-15,25.5271
2006-08-16,25.8633
2006-08-17,26.0572
2006-08-18,26.0156
2006-08-21,25.6783
2006-08-22,25.5963
2006-08-23,25.5903
2006-08-24,25.803
2006-08-25,25.3321
2006-08-28,25.7446
2006-08-29,25.9424
2006-08-30,25.9938
2006-08-31,25.8158
2006-09-01,26.431
2006-09-05,26.3528
2006-09-06,26.0423
2006-09-07,26.2619
2006-09-08,26.9661
2006-09-11,26.6902
2006-09-12,27.4695
2006-09-13,27.2095
2006-09-14,26.8435
2006-09-15,27.1293
2006-09-18,26.9058
2006-09-19,27.0225
2006-09-20,27.1639
2006-09-21,27.5695
2006-09-22,27.4745
2006-09-25,27.9344
2006-09-26,28.0858
2006-09-27,28.612
2006-09-28,28.4686
2006-09-29,28.1292
2006-10-02,28.4102
2006-10-03,28.5308
2006-10-04,28.7613
2006-10-05,28.6188
2006-10-06,28.8414
2006-10-09,29.1727
2006-10-10,29.3627
2006-10-11,29.6603
2006-10-12,30.3656
2006-10-13,30.2786
2006-10-16,30.2864
2006-10-17,29.9126
2006-10-18,29.8186
2006-10-19,29.3181
2006-10-20,29.8186
2006-10-23,30.3012
2006-10-24,30.3814
2006-10-25,30.2004
2006-10-26,30.2786
2006-10-27,29.8186
2006-10-30,30.144
2006-10-31,30.144
2006-11-01,30.0985
2006-11-02,30.236
2006-11-03,29.6525
2006-11-06,30.0758
2006-11-07,29.9561
2006-11-08,30.2222
2006-11-09,30.2646
2006-11-10,30.1786
2006-11-13,29.8493
2006-11-14,29.6781
2006-11-15,29.5505
2006-11-16,29.963
2006-11-17,30.0708
2006-11-20,30.1203
2006-11-21,30.243
2006-11-22,30.3092
2006-11-24,30.1144
2006-11-27,29.5505
2006-11-28,29.7701
2006-11-29,30.0916
2006-11-30,30.1786
2006-12-01,30.2578
2006-12-04,30.5584
2006-12-05,30.7414
2006-12-06,30.8918
2006-12-07,31.1212
2006-12-08,31.4655
2006-12-11,31.3349
2006-12-12,30.9501
2006-12-13,31.3417
2006-12-14,31.4169
2006-12-15,31.2123
2006-12-18,31.2667
2006-12-19,31.6316
2006-12-20,31.5377
2006-12-21,31.5455
2006-12-22,31.3269
2006-12-26,31.5021
2006-12-27,31.8739
2006-12-28,31.8986
2006-12-29,31.8739
2007-01-03,31.5455
2007-01-04,31.3061
2007-01-05,31.3061
2007-01-08,31.4299
2007-01-09,31.4871
2007-01-10,31.8274
2007-01-11,32.0045
2007-01-12,31.7958
2007-01-16,32.048
2007-01-17,32.2606
2007-01-18,32.0618
2007-01-19,32.2181
2007-01-22,31.8907
2007-01-23,32.2508
2007-01-24,31.7523
2007-01-25,30.9195
2007-01-26,30.867
2007-01-29,31.0866
2007-01-30,31.4713
2007-01-31,31.8907
2007-02-01,31.9847
2007-02-02,32.0252
2007-02-05,32.0173
2007-02-06,32.1924
2007-02-07,32.1568
2007-02-08,31.8907
2007-02-09,32.0401
2007-02-12,32.1627
2007-02-13,32.2854
2007-02-14,32.3734
2007-02-15,32.3428
2007-02-16,32.59
2007-02-20,32.9322
2007-02-21,33.0549
2007-02-22,33.1123
2007-02-23,33.0855
2007-02-26,32.9322
2007-02-27,31.9708
2007-02-28,31.4169
2007-03-01,31.7117
2007-03-02,31.4041
2007-03-05,30.8542
2007-03-06,30.9887
2007-03-07,30.9887
2007-03-08,31.3803
2007-03-09,31.7473
2007-03-12,32.1202
2007-03-13,31.2667
2007-03-14,31.3883
2007-03-15,31.2597
2007-03-16,31.2667
2007-03-19,31.5455
2007-03-20,31.8601
2007-03-21,32.0786
2007-03-22,31.9926
2007-03-23,32.3932
2007-03-26,32.4436
2007-03-27,32.3842
2007-03-28,32.234
2007-03-29,32.2666
2007-03-30,32.3932
2007-04-02,32.225
2007-04-03,32.5455
2007-04-04,32.5238
2007-04-05,32.9184
2007-04-09,33.4277
2007-04-10,33.3031
2007-04-11,33.3961
2007-04-12,33.5307
2007-04-13,34.2556
2007-04-16,34.586
2007-04-17,35.2387
2007-04-18,35.1448
2007-04-19,35.0736
2007-04-20,34.7729
2007-04-23,34.9747
2007-04-24,34.853
2007-04-25,34.9697
2007-04-26,35.4019
2007-04-27,35.1992
2007-04-30,34.7146
2007-05-01,35.3357
2007-05-02,35.9697
2007-05-03,35.8866
2007-05-04,35.8935
2007-05-07,35.5939
2007-05-08,35.4623
2007-05-09,35.8371
2007-05-10,35.9529
2007-05-11,36.4188
2007-05-14,36.4048
2007-05-15,36.8658
2007-05-16,37.3702
2007-05-17,37.5779
2007-05-18,37.6293
2007-05-21,37.5859
2007-05-22,37.75
2007-05-23,37.0834
2007-05-24,36.6442
2007-05-25,36.5978
2007-05-29,36.392
2007-05-30,36.119
2007-05-31,36.3484
2007-06-01,36.6373
2007-06-04,36.7422
2007-06-05,36.5632
2007-06-06,36.4128
2007-06-07,36.1052
2007-06-08,36.9686
2007-06-11,36.8509
2007-06-12,37.0171
2007-06-13,37.5295
2007-06-14,37.5699
2007-06-15,37.5117
2007-06-18,37.6778
2007-06-19,37.7351
2007-06-20,36.9083
2007-06-21,36.7214
2007-06-22,36.2545
2007-06-25,36.8885
2007-06-26,37.2099
2007-06-27,36.9142
2007-06-28,36.5632
2007-06-29,36.4978
2007-07-02,36.9449
2007-07-03,36.9627
2007-07-05,36.8212
2007-07-06,36.9805
2007-07-09,36.7728
2007-07-10,36.1962
2007-07-11,36.4692
2007-07-12,37.1377
2007-07-13,37.3277
2007-07-16,37.4631
2007-07-17,37.5047
2007-07-18,37.5343
2007-07-19,37.8717
2007-07-20,37.4543
2007-07-23,37.75
2007-07-24,37.0665
2007-07-25,36.6442
2007-07-26,35.5939
2007-07-27,35.0607
2007-07-30,34.7936
2007-07-31,34.4198
2007-08-01,34.7066
2007-08-02,35.2249
2007-08-03,34.8876
2007-08-06,35.5631
2007-08-07,35.758
2007-08-08,36.1616
2007-08-09,35.9004
2007-08-10,35.5285
2007-08-13,35.0261
2007-08-14,34.586
2007-08-15,34.2002
2007-08-16,34.5632
2007-08-17,34.2062
2007-08-20,34.7214
2007-08-21,34.853
2007-08-22,35.4949
2007-08-23,35.8451
2007-08-24,36.0369
2007-08-27,35.5701
2007-08-28,34.9747
2007-08-29,35.3703
2007-08-30,35.1131
2007-08-31,35.4129
2007-09-04,35.7046
2007-09-05,35.4069
2007-09-06,35.7817
2007-09-07,35.4069
2007-09-10,36.0607
2007-09-11,37.2179
2007-09-12,36.8163
2007-09-13,39.0427
2007-09-14,39.8725
2007-09-17,39.291
2007-09-18,39.5619
2007-09-19,39.8429
2007-09-20,39.4531
2007-09-21,39.4017
2007-09-24,39.5195
2007-09-25,38.9379
2007-09-26,39.4017
2007-09-27,39.2326
2007-09-28,39.1634
2007-10-01,40.2751
2007-10-02,40.2326
2007-10-03,40.3454
2007-10-04,40.2959
2007-10-05,40.5322
2007-10-08,40.8943
2007-10-09,41.2593
2007-10-10,41.005
2007-10-11,40.4482
2007-10-12,40.9991
2007-10-15,40.4037
2007-10-16,40.8488
2007-10-17,40.9576
2007-10-18,40.834
2007-10-19,40.5708
2007-10-22,40.283
2007-10-23,40.9635
2007-10-24,41.0931
2007-10-25,41.7557
2007-10-26,42.0436
2007-10-29,42.552
2007-10-30,42.552
2007-10-31,42.9555
2007-11-01,42.4214
2007-11-02,42.4372
2007-11-05,42.906
2007-11-06,42.9555
2007-11-07,41.9773
2007-11-08,42.6904
2007-11-09,41.9289
2007-11-12,42.091
2007-11-13,41.0604
2007-11-14,40.7726
2007-11-15,41.1158
2007-11-16,41.7983
2007-11-19,42.1385
2007-11-20,42.0495
2007-11-21,41.2236
2007-11-23,41.5035
2007-11-26,40.8557
2007-11-27,41.3166
2007-11-28,41.6835
2007-11-29,41.9575
2007-11-30,42.0436
2007-12-03,43.0198
2007-12-04,43.1652
2007-12-05,42.7904
2007-12-06,43.3452
2007-12-07,43.2601
2007-12-10,44.5142
2007-12-11,45.3945
2007-12-12,44.3372
2007-12-13,44.2294
2007-12-14,43.9762
2007-12-17,42.9713
2007-12-18,43.0198
2007-12-19,42.3156
2007-12-20,42.273
2007-12-21,43.1652
2007-12-24,43.3699
2007-12-26,43.0594
2007-12-27,42.5588
2007-12-28,42.7844
2007-12-31,42.362
2008-01-02,41.7765
2008-01-03,41.6559
2008-01-04,41.0209
2008-01-07,41.7261
2008-01-08,41.0466
2008-01-09,41.3245
2008-01-10,41.8289
2008-01-11,39.0585
2008-01-14,39.5195
2008-01-15,38.659
2008-01-16,37.6867
2008-01-17,37.3771
2008-01-18,37.6778
2008-01-22,37.7134
2008-01-23,38.116
2008-01-24,38.8301
2008-01-25,38.8993
2008-01-28,36.7214
2008-01-29,36.4919
2008-01-30,36.6798
2008-01-31,38.5284
2008-02-01,38.9873
2008-02-04,38.741
2008-02-05,38.7134
2008-02-06,38.6342
2008-02-07,39.1604
2008-02-08,40.009
2008-02-11,40.2514
2008-02-12,40.5322
2008-02-13,40.7271
2008-02-14,39.9635
2008-02-15,39.7608
2008-02-19,40.0328
2008-02-20,40.4106
2008-02-21,39.7163
2008-02-22,40.0437
2008-02-25,40.3028
2008-02-26,40.5916
2008-02-27,39.7845
2008-02-28,39.2771
2008-02-29,38.9082
2008-03-03,38.2258
2008-03-04,38.563
2008-03-05,38.7866
2008-03-06,38.1367
2008-03-07,37.5859
2008-03-10,38.6856
2008-03-11,39.0111
2008-03-12,38.6105
2008-03-13,39.4691
2008-03-14,39.3889
2008-03-17,39.0299
2008-03-18,39.4413
2008-03-19,38.5858
2008-03-20,39.1327
2008-03-24,40.1
2008-03-25,40.4106
2008-03-26,39.9814
2008-03-27,39.8725
2008-03-28,39.8923
2008-03-31,40.1
2008-04-01,40.923
2008-04-02,40.744
2008-04-03,40.4393
2008-04-04,40.0644
2008-04-07,40.017
2008-04-08,40.1772
2008-04-09,40.0793
2008-04-10,40.1594
2008-04-11,39.8359
2008-04-14,39.9349
2008-04-15,40.2385
2008-04-16,41.1158
2008-04-17,41.2236
2008-04-18,41.9199
2008-04-21,42.188
2008-04-22,41.9575
2008-04-23,42.2008
2008-04-24,42.8428
2008-04-25,42.906
2008-04-28,42.8487
2008-04-29,43.2859
2008-04-30,43.2859
2008-05-01,43.8061
2008-05-02,43.8259
2008-05-05,43.7695
2008-05-06,43.4945
2008-05-07,43.005
2008-05-08,42.9773
2008-05-09,42.5974
2008-05-12,43.7695
2008-05-13,43.9841
2008-05-14,43.4599
2008-05-15,43.7626
2008-05-16,43.5262
2008-05-19,43.4659
2008-05-20,42.913
2008-05-21,42.2651
2008-05-22,42.0851
2008-05-23,41.5115
2008-05-27,41.7835
2008-05-28,42.2008
2008-05-29,42.7676
2008-05-30,42.6538
2008-06-02,42.099
2008-06-03,41.3888
2008-06-04,41.6915
2008-06-05,41.7419
2008-06-06,40.9506
2008-06-09,42.6469
2008-06-10,42.9773
2008-06-11,42.2424
2008-06-12,42.6696
2008-06-13,43.1058
2008-06-16,43.0989
2008-06-17,42.5748
2008-06-18,41.8567
2008-06-19,42.1306
2008-06-20,41.2741
2008-06-23,40.9902
2008-06-24,40.9991
2008-06-25,41.7419
2008-06-26,40.5916
2008-06-27,40.6262
2008-06-30,40.4254
2008-07-01,41.1949
2008-07-02,41.2949
2008-07-03,41.1217
2008-07-07,41.2464
2008-07-08,42.0782
2008-07-09,42.6044
2008-07-10,42.0208
2008-07-11,41.2167
2008-07-14,41.7696
2008-07-15,42.1079
2008-07-16,43.2601
2008-07-17,43.4085
2008-07-18,43.4599
2008-07-21,42.9644
2008-07-22,43.2295
2008-07-23,42.8981
2008-07-24,41.9733
2008-07-25,42.1751
2008-07-28,41.5521
2008-07-29,42.9288
2008-07-30,43.4659
2008-07-31,42.9901
2008-08-01,42.9773
2008-08-04,43.5401
2008-08-05,44.8199
2008-08-06,44.6834
2008-08-07,44.4826
2008-08-08,47.2204
2008-08-11,47.4231
2008-08-12,45.9751
2008-08-13,45.1413
2008-08-14,45.7319
2008-08-15,45.7536
2008-08-18,45.5113
2008-08-19,44.908
2008-08-20,44.8882
2008-08-21,44.8031
2008-08-22,45.6013
2008-08-25,44.6399
2008-08-26,44.6755
2008-08-27,44.6399
2008-08-28,45.2215
2008-08-29,44.5786
2008-09-02,45.2343
2008-09-03,44.3828
2008-09-04,43.1583
2008-09-05,43.362
2008-09-08,44.8812
2008-09-09,45.4351
2008-09-10,45.4431
2008-09-11,46.4222
2008-09-12,46.0622
2008-09-15,45.8219
2008-09-16,46.2293
2008-09-17,44.9584
2008-09-18,45.99
2008-09-19,46.0048
2008-09-22,44.992
2008-09-23,44.4213
2008-09-24,44.1691
2008-09-25,44.7754
2008-09-26,45.4431
2008-09-29,43.2601
2008-09-30,44.3669
2008-10-01,45.7753
2008-10-02,44.4974
2008-10-03,43.3076
2008-10-06,41.0931
2008-10-07,39.5273
2008-10-08,38.4048
2008-10-09,37.4483
2008-10-10,38.3632
2008-10-13,41.1653
2008-10-14,40.283
2008-10-15,37.0665
2008-10-16,39.1604
2008-10-17,38.6856
2008-10-20,40.8715
2008-10-21,39.6401
2008-10-22,38.9586
2008-10-23,39.9635
2008-10-24,38.1506
2008-10-27,37.2179
2008-10-28,40.7132
2008-10-29,41.1158
2008-10-30,41.6123
2008-10-31,41.6559
2008-11-03,41.005
2008-11-04,41.5451
2008-11-05,40.2672
2008-11-06,38.9517
2008-11-07,39.8854
2008-11-10,40.6134
2008-11-11,40.4758
2008-11-12,38.8449
2008-11-13,40.4482
2008-11-14,40.3592
2008-11-17,39.9863
2008-11-18,40.6322
2008-11-19,39.8666
2008-11-20,38.0448
2008-11-21,39.6539
2008-11-24,39.9141
2008-11-25,40.8488
2008-11-26,41.6351
2008-11-28,42.2424
2008-12-01,40.3888
2008-12-02,41.0209
2008-12-03,42.82
2008-12-04,43.7487
2008-12-05,45.0978
2008-12-08,43.8061
2008-12-09,42.913
2008-12-10,44.3372
2008-12-11,43.7695
2008-12-12,43.5667
2008-12-15,43.6399
2008-12-16,45.2423
