Date,PG.US
2008-12-24,42.8081
2008-12-26,42.9074
2008-12-29,42.6799
2008-12-30,43.3257
2008-12-31,43.8245
2009-01-02,44.521
2009-01-05,44.1981
2009-01-06,44.0729
2009-01-07,43.2999
2009-01-08,42.826
2009-01-09,42.4355
2009-01-12,42.4912
2009-01-13,42.1603
2009-01-14,41.0157
2009-01-15,40.7306
2009-01-16,40.9223
2009-01-20,40.7137
2009-01-21,40.813
2009-01-22,40.3789
2009-01-23,39.5433
2009-01-26,39.9646
2009-01-27,40.1931
2009-01-28,41.2452
2009-01-29,41.2731
2009-01-30,38.6322
2009-02-02,37.6059
2009-02-03,38.2169
2009-02-04,37.2323
2009-02-05,37.8006
2009-02-06,38.2805
2009-02-09,37.5294
2009-02-10,36.4762
2009-02-11,36.2676
2009-02-12,36.352
2009-02-13,36.2159
2009-02-17,35.5204
2009-02-18,36.1185
2009-02-19,36.2437
2009-02-20,35.6188
2009-02-23,34.665
2009-02-24,35.2829
2009-02-25,35.3903
2009-02-26,34.7136
2009-02-27,34.1473
2009-03-02,33.2233
2009-03-03,33.0534
2009-03-04,33.5373
2009-03-05,32.1861
2009-03-06,32.4046
2009-03-09,31.3167
2009-03-10,32.0231
2009-03-11,31.9476
2009-03-12,32.4533
2009-03-13,33.2849
2009-03-16,33.8999
2009-03-17,34.0112
2009-03-18,34.041
2009-03-19,32.8329
2009-03-20,32.3202
2009-03-23,33.8443
2009-03-24,33.3694
2009-03-25,34.0728
2009-03-26,34.5666
2009-03-27,34.4335
2009-03-30,33.5154
2009-03-31,33.3823
2009-04-01,34.1781
2009-04-02,35.0326
2009-04-03,35.1826
2009-04-06,35.1955
2009-04-07,34.509
2009-04-08,34.3589
2009-04-09,34.8706
2009-04-13,34.0559
2009-04-14,33.4965
2009-04-15,34.5586
2009-04-16,35.7469
2009-04-17,36.6223
2009-04-20,35.9615
2009-04-21,36.4136
2009-04-22,35.1617
2009-04-23,34.962
2009-04-24,35.0991
2009-04-27,35.423
2009-04-28,35.2243
2009-04-29,35.741
2009-04-30,35.0475
2009-05-01,35.0922
2009-05-04,36.1483
2009-05-05,35.2979
2009-05-06,36.041
2009-05-07,36.3947
2009-05-08,36.5567
2009-05-11,35.7092
2009-05-12,36.1106
2009-05-13,36.1265
2009-05-14,36.0152
2009-05-15,35.9188
2009-05-18,37.2323
2009-05-19,37.5383
2009-05-20,38.2944
2009-05-21,37.584
2009-05-22,37.592
2009-05-26,38.1265
2009-05-27,36.7067
2009-05-28,37.281
2009-05-29,36.821
2009-06-01,37.8244
2009-06-02,38.0748
2009-06-03,38.1493
2009-06-04,37.8175
2009-06-05,37.6973
2009-06-08,37.6704
2009-06-09,37.1548
2009-06-10,36.9203
2009-06-11,36.8716
2009-06-12,37.2532
2009-06-15,36.3888
2009-06-16,35.5135
2009-06-17,35.4538
2009-06-18,36.2755
2009-06-19,35.9009
2009-06-22,35.8423
2009-06-23,35.8354
2009-06-24,35.8354
2009-06-25,36.6362
2009-06-26,36.6878
2009-06-29,37.0266
2009-06-30,36.2228
2009-07-01,36.8617
2009-07-02,36.2298
2009-07-06,36.9849
2009-07-07,36.7991
2009-07-08,37.3167
2009-07-09,37.1548
2009-07-10,37.0177
2009-07-13,37.5592
2009-07-14,37.9566
2009-07-15,38.7415
2009-07-16,39.1379
2009-07-17,39.6417
2009-07-20,39.3873
2009-07-21,39.3366
2009-07-22,38.8985
2009-07-23,39.1002
2009-07-24,39.582
2009-07-27,39.5433
2009-07-28,39.4926
2009-07-29,39.7837
2009-07-30,39.8612
2009-07-31,39.3525
2009-08-03,39.4211
2009-08-04,39.3148
2009-08-05,38.2169
2009-08-06,36.4832
2009-08-07,36.8826
2009-08-10,36.9849
2009-08-11,36.813
2009-08-12,36.9203
2009-08-13,37.0733
2009-08-14,37.126
2009-08-17,37.0127
2009-08-18,37.1816
2009-08-19,37.43
2009-08-20,37.584
2009-08-21,37.9804
2009-08-24,37.8105
2009-08-25,37.8552
2009-08-26,37.8244
2009-08-27,37.6148
2009-08-28,37.7052
2009-08-31,38.359
2009-09-01,37.584
2009-09-02,37.43
2009-09-03,37.4777
2009-09-04,37.4727
2009-09-08,38.4216
2009-09-09,38.1116
2009-09-10,39.7271
2009-09-11,39.4429
2009-09-14,39.2045
2009-09-15,39.0098
2009-09-16,39.2105
2009-09-17,39.3664
2009-09-18,40.6332
2009-09-21,40.4762
2009-09-22,40.5776
2009-09-23,40.5845
2009-09-24,41.0028
2009-09-25,41.124
2009-09-28,41.2284
2009-09-29,41.0505
2009-09-30,41.0585
2009-10-01,40.1394
2009-10-02,40.2318
2009-10-05,40.1792
2009-10-06,40.4295
2009-10-07,40.3699
2009-10-08,40.8677
2009-10-09,40.8061
2009-10-12,40.7624
2009-10-13,40.5915
2009-10-14,40.6292
2009-10-15,40.5776
2009-10-16,40.7187
2009-10-19,40.968
2009-10-20,41.2065
2009-10-21,40.7544
2009-10-22,41.2065
2009-10-23,40.8607
2009-10-26,40.3371
2009-10-27,40.5339
2009-10-28,40.5716
2009-10-29,42.207
2009-10-30,41.1151
2009-11-02,41.7907
2009-11-03,41.5264
2009-11-04,41.8483
2009-11-05,42.8687
2009-11-06,43.2721
2009-11-09,43.8434
2009-11-10,43.8523
2009-11-11,44.1156
2009-11-12,43.4579
2009-11-13,43.6775
2009-11-16,44.1434
2009-11-17,44.1752
2009-11-18,44.2408
2009-11-19,44.057
2009-11-20,43.8106
2009-11-23,44.4703
2009-11-24,44.521
2009-11-25,44.5667
2009-11-27,44.2925
2009-11-30,44.1981
2009-12-01,44.5975
2009-12-02,44.7942
2009-12-03,44.3491
2009-12-04,44.3759
2009-12-07,44.2845
2009-12-08,43.8593
2009-12-09,44.1226
2009-12-10,44.1226
2009-12-11,44.1901
2009-12-14,44.667
2009-12-15,44.0371
2009-12-16,44.0649
2009-12-17,43.6606
2009-12-18,43.6317
2009-12-21,43.4579
2009-12-22,43.4579
2009-12-23,43.4628
2009-12-24,43.443
2009-12-28,43.4191
2009-12-29,43.6526
2009-12-30,43.5056
2009-12-31,42.984
2010-01-04,43.3257
2010-01-05,43.3416
2010-01-06,43.135
2010-01-07,42.9025
2010-01-08,42.8468
2010-01-11,42.6799
2010-01-12,43.1648
2010-01-13,43.6119
2010-01-14,43.6526
2010-01-15,43.1141
2010-01-19,43.754
2010-01-20,42.8538
2010-01-21,42.4186
2010-01-22,42.7525
2010-01-25,42.984
2010-01-26,43.0217
2010-01-27,43.1081
2010-01-28,43.7251
2010-01-29,43.6317
2010-02-01,43.9427
2010-02-02,44.5895
2010-02-03,44.4127
2010-02-04,43.5235
2010-02-05,43.4579
2010-02-08,43.2492
2010-02-09,43.7828
2010-02-10,43.7172
2010-02-11,43.9229
2010-02-12,43.7828
2010-02-16,44.5399
2010-02-17,44.5518
2010-02-18,44.9393
2010-02-19,44.976
2010-02-22,44.9581
2010-02-23,44.8091
2010-02-24,45.29
2010-02-25,45.1578
2010-02-26,44.8578
2010-03-01,45.0227
2010-03-02,45.1648
2010-03-03,45.0535
2010-03-04,45.133
2010-03-05,45.1479
2010-03-08,44.7942
2010-03-09,44.8707
2010-03-10,44.667
2010-03-11,44.7803
2010-03-12,44.8876
2010-03-15,45.1578
2010-03-16,45.0376
2010-03-17,45.3774
2010-03-18,45.1787
2010-03-19,45.2572
2010-03-22,45.284
2010-03-23,45.745
2010-03-24,45.0923
2010-03-25,45.1002
2010-03-26,45.1479
2010-03-29,45.1787
2010-03-30,45.126
2010-03-31,44.8518
2010-04-01,44.9184
2010-04-05,45.2006
2010-04-06,44.7396
2010-04-07,44.3064
2010-04-08,44.3491
2010-04-09,44.4703
2010-04-12,44.4484
2010-04-13,44.6591
2010-04-14,44.7942
2010-04-15,44.6591
2010-04-16,44.5518
2010-04-19,44.819
2010-04-20,44.7942
2010-04-21,45.1072
2010-04-22,45.0813
2010-04-23,45.0485
2010-04-26,45.3258
2010-04-27,44.7396
2010-04-28,44.7803
2010-04-29,44.0918
2010-04-30,44.0649
2010-05-03,44.4355
2010-05-04,43.746
2010-05-05,44.0649
2010-05-06,43.0674
2010-05-07,42.7525
2010-05-10,44.2497
2010-05-11,44.212
2010-05-12,44.674
2010-05-13,44.4842
2010-05-14,44.3352
2010-05-17,44.9333
2010-05-18,44.8091
2010-05-19,44.819
2010-05-20,43.6775
2010-05-21,43.8434
2010-05-24,43.5235
2010-05-25,43.28
2010-05-26,42.8468
2010-05-27,43.2075
2010-05-28,43.3049
2010-06-01,43.3545
2010-06-02,43.7679
2010-06-03,43.8106
2010-06-04,43.1012
2010-06-07,42.976
2010-06-08,44.049
2010-06-09,43.5781
2010-06-10,43.8891
2010-06-11,43.2492
2010-06-14,43.4191
2010-06-15,43.8891
2010-06-16,43.3794
2010-06-17,43.7828
2010-06-18,43.4579
2010-06-21,43.3118
2010-06-22,43.0426
2010-06-23,43.5115
2010-06-24,43.1479
2010-06-25,42.3858
2010-06-28,42.976
2010-06-29,42.7604
2010-06-30,42.5239
2010-07-01,42.207
2010-07-02,42.0917
2010-07-06,42.0659
2010-07-07,43.1141
2010-07-08,43.9159
2010-07-09,43.7758
2010-07-12,44.0172
2010-07-13,44.2259
2010-07-14,44.4206
2010-07-15,44.4703
2010-07-16,43.9427
2010-07-19,43.8523
2010-07-20,44.0033
2010-07-21,43.3198
2010-07-22,43.5056
2010-07-23,43.8891
2010-07-26,44.3203
2010-07-27,44.7197
2010-07-28,44.4484
2010-07-29,43.7172
2010-07-30,43.3545
2010-08-02,43.9954
2010-08-03,42.4912
2010-08-04,42.2149
2010-08-05,42.4355
2010-08-06,42.5508
2010-08-09,42.8011
2010-08-10,43.0913
2010-08-11,42.7266
2010-08-12,42.5289
2010-08-13,42.4037
2010-08-16,42.3719
2010-08-17,42.7395
2010-08-18,43.0674
2010-08-19,42.672
2010-08-20,42.521
2010-08-23,42.5557
2010-08-24,42.2914
2010-08-25,42.2994
2010-08-26,42.207
2010-08-27,42.3918
2010-08-30,42.0868
2010-08-31,42.2994
2010-09-01,42.3918
2010-09-02,42.5836
2010-09-03,42.7395
2010-09-07,42.6312
2010-09-08,42.7962
2010-09-09,42.7395
2010-09-10,42.816
2010-09-13,42.8766
2010-09-14,42.9919
2010-09-15,43.3198
2010-09-16,43.3198
2010-09-17,43.2204
2010-09-20,43.5483
2010-09-21,43.6119
2010-09-22,43.8026
2010-09-23,43.4012
2010-09-24,43.6973
2010-09-27,43.2721
2010-09-28,42.976
2010-09-29,42.7097
2010-09-30,42.512
2010-10-01,42.6471
2010-10-04,42.5031
2010-10-05,43.1141
2010-10-06,43.1479
2010-10-07,43.1012
2010-10-08,43.8523
2010-10-11,44.049
2010-10-12,43.9676
2010-10-13,44.3978
2010-10-14,44.521
2010-10-15,44.4912
2010-10-18,44.9104
2010-10-19,44.7872
2010-10-20,44.9263
2010-10-21,45.0227
2010-10-22,44.9462
2010-10-25,45.0456
2010-10-26,44.5597
2010-10-27,44.7197
2010-10-28,44.7942
2010-10-29,45.0644
2010-11-01,45.1002
2010-11-02,45.3854
2010-11-03,45.588
2010-11-04,46.0789
2010-11-05,46.0789
2010-11-08,45.899
2010-11-09,45.9457
2010-11-10,45.7748
2010-11-11,45.6258
2010-11-12,45.602
2010-11-15,45.5751
2010-11-16,44.976
2010-11-17,44.8518
2010-11-18,45.3854
2010-11-19,45.4062
2010-11-22,45.0615
2010-11-23,44.3819
2010-11-24,44.3759
2010-11-26,44.0441
2010-11-29,44.0441
2010-11-30,43.2949
2010-12-01,44.057
2010-12-02,44.205
2010-12-03,44.1861
2010-12-06,43.9954
2010-12-07,44.057
2010-12-08,44.3978
2010-12-09,44.5667
2010-12-10,44.8012
2010-12-13,44.7942
2010-12-14,45.0535
2010-12-15,45.1141
2010-12-16,45.7271
2010-12-17,45.9457
2010-12-20,46.055
2010-12-21,45.9875
2010-12-22,46.0411
2010-12-23,46.2488
2010-12-27,45.8454
2010-12-28,45.906
2010-12-29,45.6546
2010-12-30,45.5662
2010-12-31,45.602
2011-01-03,45.9149
2011-01-04,46.0411
2011-01-05,45.9368
2011-01-06,45.8593
2011-01-07,45.7271
2011-01-10,45.6258
2011-01-11,45.3993
2011-01-12,46.055
2011-01-13,46.4177
2011-01-14,46.4564
2011-01-18,46.4336
2011-01-19,46.3272
2011-01-20,46.6472
2011-01-21,46.7247
2011-01-24,47.1986
2011-01-25,47.285
2011-01-26,46.8638
2011-01-27,45.4956
2011-01-28,45.5125
2011-01-31,44.7525
2011-02-01,44.6064
2011-02-02,44.513
2011-02-03,44.5895
2011-02-04,45.0923
2011-02-07,45.7599
2011-02-08,45.8245
2011-02-09,45.6477
2011-02-10,45.7798
2011-02-11,45.8871
2011-02-14,45.753
2011-02-15,45.3138
2011-02-16,45.2006
2011-02-17,45.3695
2011-02-18,45.5821
2011-02-22,45.4201
2011-02-23,45.4748
2011-02-24,44.6939
2011-02-25,44.5458
2011-02-28,44.6939
2011-03-01,44.4753
2011-03-02,44.2408
2011-03-03,44.3431
2011-03-04,43.9735
2011-03-07,43.746
2011-03-08,43.9874
2011-03-09,43.9517
2011-03-10,43.592
2011-03-11,43.592
2011-03-14,43.4897
2011-03-15,43.0028
2011-03-16,42.3451
2011-03-17,42.8389
2011-03-18,42.9591
2011-03-21,43.4579
2011-03-22,43.1926
2011-03-23,43.1817
2011-03-24,43.3416
2011-03-25,43.1568
2011-03-28,43.0028
2011-03-29,43.443
2011-03-30,43.9288
2011-03-31,43.6715
2011-04-01,44.0093
2011-04-04,44.1365
2011-04-05,43.7152
2011-04-06,43.7828
2011-04-07,44.0441
2011-04-08,43.8821
2011-04-11,44.0848
2011-04-12,44.5786
2011-04-13,44.6531
2011-04-14,44.8707
2011-04-15,45.4937
2011-04-18,45.3675
2011-04-19,45.2651
2011-04-20,45.1747
2011-04-21,44.8518
2011-04-25,44.9263
2011-04-26,45.2532
2011-04-27,45.7609
2011-04-28,46.1047
2011-04-29,46.3918
2011-05-02,46.5895
2011-05-03,46.9691
2011-05-04,47.5126
2011-05-05,47.0913
2011-05-06,46.6531
2011-05-09,46.5597
2011-05-10,46.981
2011-05-11,47.1191
2011-05-12,47.7758
2011-05-13,47.7888
2011-05-16,47.8494
2011-05-17,48.1941
2011-05-18,48.1613
2011-05-19,48.218
2011-05-20,48.1464
2011-05-23,47.9249
2011-05-24,47.8971
2011-05-25,47.444
2011-05-26,47.3138
2011-05-27,47.3178
2011-05-31,47.8901
2011-06-01,47.4589
2011-06-02,47.1837
2011-06-03,46.7684
2011-06-06,46.8191
2011-06-07,46.5021
2011-06-08,46.3541
2011-06-09,46.4703
2011-06-10,46.2468
2011-06-13,46.2974
2011-06-14,46.2895
2011-06-15,45.5751
2011-06-16,45.9338
2011-06-17,46.2388
2011-06-20,46.525
2011-06-21,45.901
2011-06-22,45.7868
2011-06-23,45.3595
2011-06-24,44.7396
2011-06-27,44.9015
2011-06-28,44.8329
2011-06-29,44.7107
2011-06-30,45.438
2011-07-01,45.9418
2011-07-05,45.9338
2011-07-06,46.2438
2011-07-07,46.4226
2011-07-08,46.4067
2011-07-11,46.2557
2011-07-12,46.1275
2011-07-13,46.1981
2011-07-14,46.1792
2011-07-15,46.3372
2011-07-18,46.1424
2011-07-19,46.1862
2011-07-20,46.2637
2011-07-21,46.4743
2011-07-22,46.3034
2011-07-25,45.6238
2011-07-26,45.4658
2011-07-27,44.825
2011-07-28,44.6233
2011-07-29,44.3093
2011-08-01,44.2706
2011-08-02,43.8662
2011-08-03,43.7639
2011-08-04,42.9333
2011-08-05,43.6625
2011-08-08,42.7276
2011-08-09,43.3993
2011-08-10,42.1653
2011-08-11,43.5632
2011-08-12,44.059
2011-08-15,44.5935
2011-08-16,44.4067
2011-08-17,44.4415
2011-08-18,43.8583
2011-08-19,43.9288
2011-08-22,44.4713
2011-08-23,45.4152
2011-08-24,45.6238
2011-08-25,45.0644
2011-08-26,45.0883
2011-08-29,45.4658
2011-08-30,45.7609
2011-08-31,45.8911
2011-09-01,45.5861
2011-09-02,45.0744
2011-09-06,44.9542
2011-09-07,45.1966
2011-09-08,45.3337
2011-09-09,44.5637
2011-09-12,44.5548
2011-09-13,44.6362
2011-09-14,44.9273
2011-09-15,45.2423
2011-09-16,46.358
2011-09-19,45.9835
2011-09-20,46.1792
2011-09-21,45.4152
2011-09-22,44.0798
2011-09-23,44.1385
2011-09-26,45.0704
2011-09-27,45.5861
2011-09-28,45.2065
2011-09-29,45.903
2011-09-30,45.5294
2011-10-03,45.284
2011-10-04,45.6675
2011-10-05,45.6477
2011-10-06,45.8434
2011-10-07,46.051
2011-10-10,46.6959
2011-10-11,46.5319
2011-10-12,46.7654
2011-10-13,46.5915
2011-10-14,46.7654
2011-10-17,46.3094
2011-10-18,46.7873
2011-10-19,47.0416
2011-10-20,47.288
2011-10-21,48.1365
2011-10-24,47.4917
2011-10-25,46.8667
2011-10-26,47.1877
2011-10-27,47.4132
2011-10-28,47.0277
2011-10-31,46.4882
2011-11-01,45.5582
2011-11-02,45.6675
2011-11-03,45.9229
2011-11-04,45.7907
2011-11-07,46.1067
2011-11-08,46.6482
2011-11-09,45.5662
2011-11-10,45.9467
2011-11-11,46.4157
2011-11-14,45.8066
2011-11-15,46.1782
2011-11-16,45.9726
2011-11-17,45.7291
2011-11-18,45.9467
2011-11-21,44.7962
2011-11-22,44.821
2011-11-23,44.361
2011-11-25,44.3173
2011-11-28,45.2184
2011-11-29,45.4291
2011-11-30,46.9105
2011-12-01,46.5518
2011-12-02,46.974
2011-12-05,47.1072
2011-12-06,47.1102
2011-12-07,47.3903
2011-12-08,46.8389
2011-12-09,47.2026
2011-12-12,46.7217
2011-12-13,47.0277
2011-12-14,46.823
2011-12-15,47.2165
2011-12-16,47.3238
2011-12-19,47.1877
2011-12-20,47.7947
2011-12-21,47.9487
2011-12-22,48.0868
2011-12-23,48.4326
2011-12-27,48.526
2011-12-28,48.3402
2011-12-29,48.6522
2011-12-30,48.4644
2012-01-03,48.5528
2012-01-04,48.5309
2012-01-05,48.3253
2012-01-06,48.209
2012-01-09,48.4167
2012-01-10,48.1882
2012-01-11,47.7172
2012-01-12,47.8136
2012-01-13,47.8136
2012-01-17,48.1405
2012-01-18,48.3541
2012-01-19,48.3928
2012-01-20,48.5031
2012-01-23,47.6
2012-01-24,47.2334
2012-01-25,47.5841
2012-01-26,47.451
2012-01-27,47.0883
2012-01-30,46.2895
2012-01-31,46.1653
2012-02-01,46.2895
2012-02-02,46.369
2012-02-03,45.9676
2012-02-06,46.5091
2012-02-07,46.6472
2012-02-08,46.6054
2012-02-09,46.8975
2012-02-10,46.7803
2012-02-13,47.0376
2012-02-14,47.2185
2012-02-15,47.2701
2012-02-16,47.746
2012-02-17,47.5364
2012-02-21,47.1757
2012-02-22,47.1916
2012-02-23,48.6382
2012-02-24,48.8538
2012-02-27,48.8449
2012-02-28,49.3496
2012-02-29,49.5165
2012-03-01,48.8161
2012-03-02,48.826
2012-03-05,49.0287
2012-03-06,48.9492
2012-03-07,48.7545
2012-03-08,48.9919
2012-03-09,49.0138
2012-03-12,49.5861
2012-03-13,49.7232
2012-03-14,49.6854
2012-03-15,49.5622
2012-03-16,49.2473
2012-03-19,49.2185
2012-03-20,49.2185
2012-03-21,49.2095
2012-03-22,49.448
2012-03-23,49.3784
2012-03-26,49.4003
2012-03-27,49.1767
2012-03-28,49.2006
2012-03-29,49.0724
2012-03-30,49.2165
2012-04-02,49.4758
2012-04-03,49.133
2012-04-04,49.2582
2012-04-05,49.298
2012-04-09,48.9274
2012-04-10,48.5896
2012-04-11,48.6531
2012-04-12,48.3998
2012-04-13,48.1981
2012-04-16,48.9035
2012-04-17,49.0804
2012-04-18,48.8827
2012-04-19,48.7475
2012-04-20,49.4351
2012-04-23,48.8071
2012-04-24,49.0675
2012-04-25,49.3983
2012-04-26,49.3814
2012-04-27,47.5891
2012-04-30,46.9979
2012-05-01,46.9482
2012-05-02,47.2493
2012-05-03,47.6407
2012-05-04,47.4698
2012-05-07,47.445
2012-05-08,47.3844
2012-05-09,47.0207
2012-05-10,47.3685
2012-05-11,47.0277
2012-05-14,46.9542
2012-05-15,47.0565
2012-05-16,47.4778
2012-05-17,47.2344
2012-05-18,46.9105
2012-05-21,46.8141
2012-05-22,46.6392
2012-05-23,46.0749
2012-05-24,46.207
2012-05-25,46.1484
2012-05-29,46.4902
2012-05-30,46.0242
2012-05-31,46.0004
2012-06-01,45.4559
2012-06-04,45.3436
2012-06-05,45.1708
2012-06-06,45.6397
2012-06-07,46.3501
2012-06-08,46.3431
2012-06-11,46.1872
2012-06-12,46.3501
2012-06-13,46.207
2012-06-14,46.6591
2012-06-15,46.4385
2012-06-18,46.0034
2012-06-19,45.9437
2012-06-20,44.5995
2012-06-21,44.1245
2012-06-22,44.1861
2012-06-25,43.8016
2012-06-26,43.7718
2012-06-27,44.2964
2012-06-28,44.5249
2012-06-29,45.2334
2012-07-02,45.1896
2012-07-03,45.3138
2012-07-05,45.3049
2012-07-06,45.2542
2012-07-09,45.4559
2012-07-10,45.5871
2012-07-11,45.3416
2012-07-12,47.0416
2012-07-13,48.0709
2012-07-16,47.8603
2012-07-17,48.2607
2012-07-18,48.2845
2012-07-19,48.3601
2012-07-20,48.217
2012-07-23,47.9656
2012-07-24,47.6884
2012-07-25,47.6884
2012-07-26,48.0918
2012-07-27,48.4872
2012-07-30,48.4942
2012-07-31,48.0799
2012-08-01,47.6815
2012-08-02,47.3109
2012-08-03,48.7913
2012-08-06,49.0227
2012-08-07,49.3258
2012-08-08,49.6984
2012-08-09,49.7063
2012-08-10,49.7401
2012-08-13,49.5205
2012-08-14,49.7063
2012-08-15,49.6427
2012-08-16,49.907
2012-08-17,49.907
2012-08-20,49.7222
2012-08-21,49.7401
2012-08-22,49.7987
2012-08-23,49.6696
2012-08-24,49.9239
2012-08-27,49.9875
2012-08-28,49.8991
2012-08-29,49.8106
2012-08-30,49.8186
2012-08-31,50.0501
2012-09-04,50.2051
2012-09-05,50.1256
2012-09-06,50.832
2012-09-07,51.0416
2012-09-10,51.0347
2012-09-11,50.8479
2012-09-12,50.7287
2012-09-13,51.3298
2012-09-14,51.5176
2012-09-17,51.5871
2012-09-18,51.5633
2012-09-19,51.5931
2012-09-20,51.8136
2012-09-21,51.7123
2012-09-24,51.9656
2012-09-25,51.8405
2012-09-26,51.6229
2012-09-27,51.6229
2012-09-28,51.6676
2012-10-01,51.7341
2012-10-02,51.2413
2012-10-03,51.5245
2012-10-04,51.6815
2012-10-05,51.8713
2012-10-08,51.4768
2012-10-09,51.1788
2012-10-10,50.7595
2012-10-11,50.6542
2012-10-12,50.6085
2012-10-15,51.1847
2012-10-16,51.4013
2012-10-17,52.1783
2012-10-18,52.1783
2012-10-19,51.4997
2012-10-22,51.446
2012-10-23,50.6492
2012-10-24,51.1291
2012-10-25,52.6283
2012-10-26,52.1534
2012-10-31,52.0004
2012-11-01,52.0064
2012-11-02,51.9647
2012-11-05,51.5732
2012-11-06,51.7699
2012-11-07,51.1132
2012-11-08,50.2528
2012-11-09,50.3253
2012-11-12,50.3799
2012-11-13,50.2041
2012-11-14,49.9676
2012-11-15,49.8077
2012-11-16,50.1812
2012-11-19,51.0098
2012-11-20,51.298
2012-11-21,51.4222
2012-11-23,52.2627
2012-11-26,52.1852
2012-11-27,51.8107
2012-11-28,52.1534
2012-11-29,52.1971
2012-11-30,52.4445
2012-12-03,52.2548
2012-12-04,52.0571
2012-12-05,52.1256
2012-12-06,52.534
2012-12-07,52.7893
2012-12-10,52.7396
2012-12-11,53.0685
2012-12-12,53.145
2012-12-13,52.6701
2012-12-14,52.52
2012-12-17,52.52
2012-12-18,52.5499
2012-12-19,52.0769
2012-12-20,52.4366
2012-12-21,51.6109
2012-12-24,51.4609
2012-12-26,51.0724
2012-12-27,51.0476
2012-12-28,50.4316
2012-12-31,50.988
2013-01-02,52.1107
2013-01-03,51.7828
2013-01-04,51.8881
2013-01-07,51.5344
2013-01-08,51.454
2013-01-09,51.7312
2013-01-10,52.0243
2013-01-11,51.9845
2013-01-14,52.2935
2013-01-15,52.4813
2013-01-16,52.5002
2013-01-17,52.7496
2013-01-18,52.9532
2013-01-22,52.9612
2013-01-23,53.5196
2013-01-24,53.3169
2013-01-25,55.459
2013-01-28,55.8544
2013-01-29,56.7824
2013-01-30,56.846
2013-01-31,56.9056
2013-02-01,57.4779
2013-02-04,56.9721
2013-02-05,57.3169
2013-02-06,57.6527
2013-02-07,57.6527
2013-02-08,57.3507
2013-02-11,57.3974
2013-02-12,57.5285
2013-02-13,57.9647
2013-02-14,58.1306
2013-02-15,57.9508
2013-02-19,58.5877
2013-02-20,58.3591
2013-02-21,58.3293
2013-02-22,58.2896
2013-02-25,57.4779
2013-02-26,57.603
2013-02-27,58.1078
2013-02-28,57.6746
2013-03-01,57.912
2013-03-04,58.0571
2013-03-05,58.3373
2013-03-06,58.4515
2013-03-07,58.224
2013-03-08,58.4366
2013-03-11,58.5658
2013-03-12,58.4277
2013-03-13,58.1475
2013-03-14,58.5956
2013-03-15,57.7978
2013-03-18,57.6617
2013-03-19,58.38
2013-03-20,58.7377
2013-03-21,58.4605
2013-03-22,58.5012
2013-03-25,58.0571
2013-03-26,58.6016
2013-03-27,58.3422
2013-03-28,58.3422
2013-04-01,58.8281
2013-04-02,59.7809
2013-04-03,59.147
2013-04-04,59.465
2013-04-05,59.2315
2013-04-08,59.6508
2013-04-09,59.2513
2013-04-10,59.9945
2013-04-11,60.3204
2013-04-12,60.6324
2013-04-15,60.3085
2013-04-16,60.6453
2013-04-17,59.8604
2013-04-18,60.4694
2013-04-19,61.6508
2013-04-22,61.6289
2013-04-23,62.4913
2013-04-24,58.8182
2013-04-25,58.4068
2013-04-26,58.8013
2013-04-29,59.2444
2013-04-30,58.5519
2013-05-01,58.7188
2013-05-02,59.308
2013-05-03,59.6339
2013-05-06,59.299
2013-05-07,59.4431
2013-05-08,59.8236
2013-05-09,59.6478
2013-05-10,60.07
2013-05-13,59.9379
2013-05-14,60.6095
2013-05-15,61.5355
2013-05-16,61.1669
2013-05-17,61.0288
2013-05-20,60.3214
2013-05-21,60.0998
2013-05-22,60.1137
2013-05-23,60.0233
2013-05-24,62.4496
2013-05-28,61.6706
2013-05-29,60.1753
2013-05-30,60.3214
2013-05-31,58.542
2013-06-03,59.2315
2013-06-04,59.0109
2013-06-05,58.4674
2013-06-06,58.5916
2013-06-07,59.299
2013-06-10,59.5415
2013-06-11,59.5802
2013-06-12,59.1838
2013-06-13,59.8167
2013-06-14,59.5136
2013-06-17,60.2201
2013-06-18,60.2846
2013-06-19,59.1907
2013-06-20,57.3914
2013-06-21,59.0536
2013-06-24,58.4068
2013-06-25,58.4863
2013-06-26,59.0328
2013-06-27,59.2384
2013-06-28,58.7188
2013-07-01,59.5057
2013-07-02,59.8236
2013-07-03,59.923
2013-07-05,59.7471
2013-07-08,60.07
2013-07-09,60.6831
2013-07-10,60.8609
2013-07-11,61.6001
2013-07-12,62.1932
2013-07-15,62.1694
2013-07-16,61.7511
2013-07-17,61.5435
2013-07-18,61.7044
2013-07-19,62.5231
2013-07-22,62.4098
2013-07-23,62.1982
2013-07-24,61.6796
2013-07-25,61.7849
2013-07-26,61.767
2013-07-29,61.5435
2013-07-30,61.8097
2013-07-31,61.7044
2013-08-01,62.7327
2013-08-02,62.4635
2013-08-05,62.5479
2013-08-06,62.8053
2013-08-07,62.9782
2013-08-08,63.1371
2013-08-09,62.7327
2013-08-12,62.7149
2013-08-13,62.7476
2013-08-14,62.4297
2013-08-15,61.8415
2013-08-16,61.3934
2013-08-19,61.157
2013-08-20,61.1103
2013-08-21,60.997
2013-08-22,61.2941
2013-08-23,61.4779
2013-08-26,60.3462
2013-08-27,59.9121
2013-08-28,59.0497
