Date,PL.F
2013-10-18,1439.0
2013-10-21,1433.2
2013-10-22,1450.05
2013-10-23,1432.8
2013-10-24,1450.85
2013-10-25,1454.1
2013-10-28,1470.15
2013-10-29,1460.5
2013-10-30,1467.4
2013-10-31,1451.2
2013-11-01,1455.2
2013-11-04,1454.35
2013-11-05,1452.25
2013-11-06,1465.7
2013-11-07,1452.75
2013-11-08,1445.4
2013-11-11,1432.55
2013-11-12,1434.35
2013-11-13,1434.75
2013-11-14,1446.05
2013-11-15,1441.1
2013-11-18,1410.85
2013-11-19,1418.85
2013-11-20,1392.9
2013-11-21,1391.9
2013-11-22,1384.6
2013-11-25,1385.3
2013-11-26,1374.35
2013-11-27,1351.9
2013-11-28,1362.95
2013-11-29,1362.8
2013-12-02,1343.35
2013-12-03,1357.65
2013-12-04,1368.9
2013-12-05,1361.0
2013-12-06,1356.15
2013-12-09,1372.45
2013-12-10,1387.65
2013-12-11,1383.5
2013-12-12,1360.8
2013-12-13,1362.5
2013-12-16,1359.5
2013-12-17,1347.35
2013-12-18,1333.5
2013-12-19,1316.45
2013-12-20,1331.75
2013-12-23,1327.9
2013-12-24,1331.95
2013-12-26,1358.75
2013-12-27,1375.2
2013-12-30,1361.5
2013-12-31,1371.0
2014-01-02,1402.0
2014-01-03,1412.45
2014-01-06,1417.4
2014-01-07,1416.5
2014-01-08,1418.2
2014-01-09,1418.15
2014-01-10,1437.35
2014-01-13,1443.45
2014-01-14,1431.8
2014-01-15,1429.9
2014-01-16,1433.8
2014-01-17,1454.85
2014-01-20,1469.15
2014-01-21,1451.1
2014-01-22,1459.6
2014-01-23,1457.25
2014-01-24,1430.15
2014-01-27,1411.35
2014-01-28,1410.5
2014-01-29,1412.55
2014-01-30,1382.2
2014-01-31,1377.9
2014-02-03,1383.0
2014-02-04,1374.0
2014-02-05,1379.95
2014-02-06,1376.35
2014-02-07,1384.3
2014-02-10,1386.2
2014-02-11,1387.25
2014-02-12,1406.45
2014-02-13,1416.8
2014-02-14,1427.9
2014-02-17,1430.6
2014-02-18,1424.85
2014-02-19,1415.8
2014-02-20,1417.1
2014-02-21,1428.8
2014-02-24,1438.35
2014-02-25,1440.5
2014-02-26,1429.4
2014-02-27,1452.8
2014-02-28,1445.9
2014-03-03,1459.75
2014-03-04,1464.0
2014-03-05,1479.0
2014-03-06,1486.5
2014-03-07,1483.55
2014-03-10,1477.5
2014-03-11,1468.1
2014-03-12,1476.95
2014-03-13,1477.6
2014-03-14,1470.6
2014-03-17,1466.7
2014-03-18,1459.3
2014-03-19,1445.5
2014-03-20,1435.75
2014-03-21,1436.3
2014-03-24,1431.6
2014-03-25,1423.5
2014-03-26,1412.95
2014-03-27,1403.05
2014-03-28,1411.15
2014-03-31,1418.8
2014-04-01,1426.75
2014-04-02,1437.15
2014-04-03,1443.05
2014-04-04,1449.05
2014-04-07,1428.1
2014-04-08,1440.3
2014-04-09,1442.55
2014-04-10,1458.75
2014-04-11,1458.95
2014-04-14,1466.4
2014-04-15,1442.1
2014-04-16,1438.3
2014-04-17,1415.15
2014-04-21,1401.85
2014-04-22,1401.3
2014-04-23,1405.5
2014-04-24,1413.65
2014-04-25,1424.15
2014-04-28,1419.45
2014-04-29,1430.6
2014-04-30,1426.65
2014-05-01,1425.4
2014-05-02,1439.55
2014-05-05,1451.4
2014-05-06,1456.5
2014-05-07,1435.0
2014-05-08,1438.35
2014-05-09,1431.15
2014-05-12,1438.65
2014-05-13,1455.4
2014-05-14,1483.5
2014-05-15,1467.65
2014-05-16,1466.4
2014-05-19,1470.65
2014-05-20,1470.4
2014-05-21,1476.8
2014-05-22,1492.25
2014-05-23,1475.1
2014-05-26,1482.3
2014-05-27,1466.45
2014-05-28,1455.15
2014-05-29,1461.0
2014-05-30,1453.55
2014-06-02,1437.7
2014-06-03,1431.4
2014-06-04,1439.4
2014-06-05,1447.75
2014-06-06,1454.25
2014-06-09,1453.3
2014-06-10,1482.2
2014-06-11,1484.7
2014-06-12,1444.05
2014-06-13,1435.25
2014-06-16,1436.55
2014-06-17,1442.45
2014-06-18,1451.85
2014-06-19,1473.45
2014-06-20,1458.4
2014-06-23,1458.6
2014-06-24,1471.6
2014-06-25,1476.35
2014-06-26,1472.45
2014-06-27,1480.4
2014-06-30,1488.2
2014-07-01,1512.1
2014-07-02,1511.65
2014-07-03,1501.7
2014-07-04,1503.3
2014-07-07,1498.85
2014-07-08,1499.45
2014-07-09,1507.5
2014-07-10,1515.95
2014-07-11,1515.65
2014-07-14,1496.75
2014-07-15,1484.7
2014-07-16,1486.7
2014-07-17,1504.25
2014-07-18,1492.7
2014-07-21,1492.45
2014-07-22,1490.2
2014-07-23,1485.6
2014-07-24,1472.65
2014-07-25,1481.2
2014-07-28,1491.3
2014-07-29,1481.55
2014-07-30,1482.85
2014-07-31,1464.55
2014-08-01,1465.75
2014-08-04,1464.8
2014-08-05,1455.8
2014-08-06,1465.25
2014-08-07,1480.8
2014-08-08,1477.45
2014-08-11,1471.7
2014-08-12,1471.05
2014-08-13,1471.45
2014-08-14,1467.05
2014-08-15,1457.75
2014-08-18,1444.7
2014-08-19,1439.35
2014-08-20,1428.55
2014-08-21,1419.05
2014-08-22,1421.85
2014-08-25,1417.8
2014-08-26,1417.05
2014-08-27,1418.3
2014-08-28,1425.6
2014-08-29,1424.5
2014-09-01,1425.3
2014-09-02,1410.9
2014-09-03,1412.45
2014-09-04,1405.7
2014-09-05,1410.75
2014-09-08,1400.25
2014-09-09,1389.1
2014-09-10,1383.65
2014-09-11,1372.9
2014-09-12,1371.85
2014-09-15,1362.5
2014-09-16,1366.45
2014-09-17,1352.5
2014-09-18,1346.9
2014-09-19,1336.05
2014-09-22,1326.6
2014-09-23,1332.15
2014-09-24,1317.4
2014-09-25,1313.65
2014-09-26,1300.9
2014-09-29,1306.65
2014-09-30,1300.75
2014-10-01,1285.0
2014-10-02,1268.9
2014-10-03,1225.7
2014-10-06,1246.95
2014-10-07,1260.8
2014-10-08,1280.35
2014-10-09,1274.55
2014-10-10,1263.1
2014-10-13,1266.25
2014-10-14,1266.5
2014-10-15,1262.35
2014-10-16,1247.9
2014-10-17,1262.35
2014-10-20,1267.95
2014-10-21,1281.1
2014-10-22,1262.9
2014-10-23,1257.55
2014-10-24,1250.9
2014-10-27,1259.5
2014-10-28,1269.3
2014-10-29,1257.95
2014-10-30,1249.45
2014-10-31,1237.05
2014-11-03,1239.75
2014-11-04,1224.15
2014-11-05,1205.9
2014-11-06,1195.7
2014-11-07,1217.95
2014-11-10,1198.35
2014-11-11,1203.45
2014-11-12,1203.9
2014-11-13,1196.1
2014-11-14,1213.7
2014-11-17,1201.3
2014-11-18,1205.15
2014-11-19,1188.5
2014-11-20,1212.85
2014-11-21,1227.1
2014-11-24,1203.45
2014-11-25,1224.5
2014-11-26,1227.75
2014-11-27,1216.65
2014-11-28,1200.7
2014-12-01,1238.9
2014-12-02,1216.6
2014-12-03,1225.7
2014-12-04,1239.0
2014-12-05,1224.0
2014-12-08,1233.15
2014-12-09,1246.5
2014-12-10,1240.75
2014-12-11,1239.6
2014-12-12,1230.0
2014-12-15,1209.1
2014-12-16,1197.3
2014-12-17,1192.15
2014-12-18,1199.75
2014-12-19,1196.8
2014-12-22,1181.45
2014-12-23,1192.7
2014-12-24,1190.15
2014-12-26,1216.15
2014-12-29,1201.75
2014-12-30,1218.7
2014-12-31,1209.15
2015-01-02,1203.2
2015-01-05,1212.75
2015-01-06,1222.15
2015-01-07,1219.9
2015-01-08,1219.9
2015-01-09,1233.75
2015-01-12,1242.35
2015-01-13,1241.5
2015-01-14,1234.1
2015-01-15,1261.5
2015-01-16,1268.65
2015-01-19,1266.65
2015-01-20,1282.85
2015-01-21,1274.05
2015-01-22,1286.6
2015-01-23,1269.1
2015-01-26,1253.1
2015-01-27,1264.4
2015-01-28,1254.9
2015-01-29,1221.9
2015-01-30,1240.9
2015-02-02,1228.85
2015-02-03,1235.25
2015-02-04,1241.75
2015-02-05,1253.1
2015-02-06,1223.85
2015-02-09,1217.95
2015-02-10,1208.9
2015-02-11,1193.7
2015-02-12,1199.4
2015-02-13,1208.15
2015-02-16,1207.5
2015-02-17,1176.3
2015-02-18,1172.55
2015-02-19,1172.0
2015-02-20,1164.45
2015-02-23,1163.85
2015-02-24,1164.6
2015-02-25,1170.9
2015-02-26,1174.25
2015-02-27,1188.7
2015-03-02,1187.9
2015-03-03,1185.7
2015-03-04,1182.65
2015-03-05,1179.2
2015-03-06,1160.6
2015-03-09,1148.9
2015-03-10,1130.5
2015-03-11,1121.25
2015-03-12,1116.75
2015-03-13,1117.05
2015-03-16,1106.45
2015-03-17,1094.6
2015-03-18,1114.15
2015-03-19,1122.4
2015-03-20,1137.65
2015-03-23,1147.35
2015-03-24,1138.85
2015-03-25,1142.95
2015-03-26,1153.7
2015-03-27,1138.95
2015-03-30,1120.3
2015-03-31,1142.35
2015-04-01,1164.0
2015-04-02,1155.5
2015-04-06,1177.65
2015-04-07,1172.95
2015-04-08,1166.7
2015-04-09,1156.7
2015-04-10,1173.6
2015-04-13,1152.75
2015-04-14,1152.35
2015-04-15,1161.85
2015-04-16,1160.35
2015-04-17,1171.9
2015-04-20,1148.45
2015-04-21,1149.7
2015-04-22,1129.95
2015-04-23,1136.4
2015-04-24,1123.85
2015-04-27,1147.95
2015-04-28,1157.35
2015-04-29,1154.75
2015-04-30,1144.1
2015-05-01,1131.4
2015-05-04,1147.6
2015-05-05,1145.35
2015-05-06,1145.2
2015-05-07,1132.05
2015-05-08,1141.75
2015-05-11,1125.7
2015-05-12,1133.3
2015-05-13,1149.0
2015-05-14,1159.55
2015-05-15,1168.7
2015-05-18,1176.95
2015-05-19,1150.55
2015-05-20,1156.8
2015-05-21,1155.3
2015-05-22,1146.95
2015-05-25,1150.95
2015-05-26,1125.0
2015-05-27,1118.9
2015-05-28,1115.55
2015-05-29,1112.4
2015-06-01,1103.45
2015-06-02,1112.6
2015-06-03,1103.25
2015-06-04,1099.85
2015-06-05,1096.1
2015-06-08,1102.25
2015-06-09,1107.15
2015-06-10,1114.5
2015-06-11,1107.65
2015-06-12,1095.0
2015-06-15,1087.7
2015-06-16,1079.85
2015-06-17,1081.45
2015-06-18,1082.9
2015-06-19,1084.7
2015-06-22,1061.75
2015-06-23,1067.1
2015-06-24,1075.55
2015-06-25,1084.75
2015-06-26,1084.1
2015-06-29,1082.25
2015-06-30,1079.35
2015-07-01,1083.35
2015-07-02,1086.5
2015-07-03,1084.05
2015-07-06,1064.55
2015-07-07,1038.75
2015-07-08,1033.05
2015-07-09,1024.35
2015-07-10,1033.15
2015-07-13,1034.65
2015-07-14,1026.2
2015-07-15,1022.55
2015-07-16,1010.4
2015-07-17,994.05
2015-07-20,978.9
2015-07-21,979.65
2015-07-22,980.8
2015-07-23,978.0
2015-07-24,988.15
2015-07-27,982.4
2015-07-28,984.5
2015-07-29,986.65
2015-07-30,988.95
2015-07-31,984.15
2015-08-03,961.3
2015-08-04,954.15
2015-08-05,950.1
2015-08-06,951.6
2015-08-07,963.1
2015-08-10,986.15
2015-08-11,987.9
2015-08-12,1001.35
2015-08-13,992.35
2015-08-14,992.75
2015-08-17,999.45
2015-08-18,995.6
2015-08-19,1015.3
2015-08-20,1032.9
2015-08-21,1019.8
2015-08-24,991.5
2015-08-25,977.5
2015-08-26,983.95
2015-08-27,1001.65
2015-08-28,1018.6
2015-08-31,1009.3
2015-09-01,1003.15
2015-09-02,1015.9
2015-09-03,1006.2
2015-09-04,991.1
2015-09-07,989.25
2015-09-08,1004.65
2015-09-09,982.1
2015-09-10,981.25
2015-09-11,970.95
2015-09-14,954.9
2015-09-15,963.0
2015-09-16,972.35
2015-09-17,984.45
2015-09-18,982.45
2015-09-21,971.7
2015-09-22,936.45
2015-09-23,932.95
2015-09-24,955.85
2015-09-25,948.25
2015-09-28,919.1
2015-09-29,917.9
2015-09-30,907.9
2015-10-01,905.55
2015-10-02,910.75
2015-10-05,915.15
2015-10-06,937.2
2015-10-07,947.25
2015-10-08,950.1
2015-10-09,983.4
2015-10-12,997.55
2015-10-13,991.1
2015-10-14,999.55
2015-10-15,1006.1
2015-10-16,1015.55
2015-10-19,1014.1
2015-10-20,1021.35
2015-10-21,1006.35
2015-10-22,1011.8
2015-10-23,1002.6
2015-10-26,997.55
2015-10-27,989.8
2015-10-28,1002.4
2015-10-29,993.7
2015-10-30,987.35
2015-11-02,978.8
2015-11-03,964.2
2015-11-04,955.75
2015-11-05,951.35
2015-11-06,942.35
2015-11-09,914.35
2015-11-10,901.7
2015-11-11,882.95
2015-11-12,879.05
2015-11-13,861.7
2015-11-16,867.45
2015-11-17,855.25
2015-11-18,850.55
2015-11-19,857.1
2015-11-20,855.4
2015-11-23,845.85
2015-11-24,843.8
2015-11-25,844.8
2015-11-26,853.2
2015-11-27,836.45
2015-11-30,832.15
2015-12-01,839.7
2015-12-02,831.85
2015-12-03,847.55
2015-12-04,880.2
2015-12-07,856.1
2015-12-08,848.7
2015-12-09,858.05
2015-12-10,855.65
2015-12-11,841.25
2015-12-14,848.9
2015-12-15,855.75
2015-12-16,874.7
2015-12-17,844.85
2015-12-18,859.65
2015-12-21,873.95
2015-12-22,872.05
2015-12-23,870.0
2015-12-24,884.45
2015-12-28,881.9
2015-12-29,889.5
2015-12-30,870.95
2015-12-31,892.5
2016-01-04,884.6
2016-01-05,889.7
2016-01-06,877.9
2016-01-07,879.15
2016-01-08,880.0
2016-01-11,845.3
2016-01-12,837.25
2016-01-13,849.4
2016-01-14,836.55
2016-01-15,830.95
2016-01-18,821.4
2016-01-19,827.6
2016-01-20,821.55
2016-01-21,819.2
2016-01-22,831.75
2016-01-25,860.15
2016-01-26,876.0
2016-01-27,883.5
2016-01-28,866.65
2016-01-29,871.85
2016-02-01,871.3
2016-02-02,856.8
2016-02-03,881.65
2016-02-04,910.55
2016-02-05,913.7
2016-02-08,927.05
2016-02-09,935.35
2016-02-10,936.95
2016-02-11,963.05
2016-02-12,958.15
2016-02-15,938.95
2016-02-16,932.55
2016-02-17,944.85
2016-02-18,946.7
2016-02-19,940.45
2016-02-22,929.2
2016-02-23,946.05
2016-02-24,939.45
2016-02-25,927.7
2016-02-26,915.15
2016-02-29,935.65
2016-03-01,940.3
2016-03-02,936.25
2016-03-03,951.4
2016-03-04,981.05
2016-03-07,1001.45
2016-03-08,984.45
2016-03-09,980.6
2016-03-10,981.6
2016-03-11,964.85
2016-03-14,959.8
2016-03-15,958.65
2016-03-16,977.75
2016-03-17,988.65
2016-03-18,973.65
2016-03-21,984.55
2016-03-22,993.35
2016-03-23,962.95
2016-03-24,948.45
2016-03-28,948.9
2016-03-29,970.8
2016-03-30,965.45
2016-03-31,977.75
2016-04-01,959.1
2016-04-04,942.75
2016-04-05,952.5
2016-04-06,946.85
2016-04-07,958.8
2016-04-08,968.75
2016-04-11,991.45
2016-04-12,1002.65
2016-04-13,1001.35
2016-04-14,990.85
2016-04-15,986.25
2016-04-18,979.95
2016-04-19,1015.45
2016-04-20,1019.65
2016-04-21,1027.25
2016-04-22,1011.7
2016-04-25,1017.65
2016-04-26,1015.3
2016-04-27,1028.05
2016-04-28,1052.95
2016-04-29,1080.0
2016-05-02,1081.55
2016-05-03,1067.6
2016-05-04,1058.6
2016-05-05,1064.9
2016-05-06,1082.0
2016-05-09,1046.75
2016-05-10,1055.6
2016-05-11,1068.75
2016-05-12,1049.7
2016-05-13,1054.25
2016-05-16,1053.05
2016-05-17,1056.6
2016-05-18,1030.5
2016-05-19,1016.35
2016-05-20,1024.0
2016-05-23,1013.6
2016-05-24,1000.95
2016-05-25,994.35
2016-05-26,994.45
2016-05-27,978.3
2016-05-30,970.4
2016-05-31,980.7
2016-06-01,972.6
2016-06-02,960.05
2016-06-03,988.05
2016-06-06,997.9
2016-06-07,1001.5
2016-06-08,1012.55
2016-06-09,1004.9
2016-06-10,993.6
2016-06-13,992.35
2016-06-14,977.2
2016-06-15,977.45
2016-06-16,971.7
2016-06-17,970.95
2016-06-20,987.65
2016-06-21,980.75
2016-06-22,977.45
2016-06-23,967.5
2016-06-24,987.15
2016-06-27,982.85
2016-06-28,982.15
2016-06-29,1013.8
2016-06-30,1028.85
2016-07-01,1064.3
2016-07-04,1073.95
2016-07-05,1075.7
2016-07-06,1091.2
2016-07-07,1094.75
2016-07-08,1101.95
2016-07-11,1106.25
2016-07-12,1097.7
2016-07-13,1102.05
2016-07-14,1107.85
2016-07-15,1099.0
2016-07-18,1102.6
2016-07-19,1097.95
2016-07-20,1091.3
2016-07-21,1107.85
2016-07-22,1087.5
2016-07-25,1089.0
2016-07-26,1098.65
2016-07-27,1142.2
2016-07-28,1138.55
2016-07-29,1153.65
2016-08-01,1163.6
2016-08-02,1171.35
2016-08-03,1169.15
2016-08-04,1163.7
2016-08-05,1150.6
2016-08-08,1155.15
2016-08-09,1160.05
2016-08-10,1181.35
2016-08-11,1145.35
2016-08-12,1128.55
2016-08-15,1114.9
2016-08-16,1121.55
2016-08-17,1121.95
2016-08-18,1134.9
2016-08-19,1118.75
2016-08-22,1107.7
2016-08-23,1109.65
2016-08-24,1082.8
2016-08-25,1077.25
2016-08-26,1076.15
2016-08-29,1080.9
2016-08-30,1059.85
2016-08-31,1054.7
2016-09-01,1050.85
2016-09-02,1066.4
2016-09-05,1076.8
2016-09-06,1102.45
2016-09-07,1092.9
2016-09-08,1087.55
2016-09-09,1064.8
2016-09-12,1057.25
2016-09-13,1036.95
2016-09-14,1039.05
2016-09-15,1033.95
2016-09-16,1017.6
2016-09-19,1023.55
2016-09-20,1031.25
2016-09-21,1054.0
2016-09-22,1057.6
2016-09-23,1057.1
2016-09-26,1045.4
2016-09-27,1031.5
2016-09-28,1034.0
2016-09-29,1032.0
2016-09-30,1032.8
2016-10-03,1010.95
2016-10-04,989.15
2016-10-05,980.5
2016-10-06,967.95
2016-10-07,970.75
2016-10-10,967.45
2016-10-11,951.05
2016-10-12,944.9
2016-10-13,939.1
2016-10-14,937.25
2016-10-17,938.1
2016-10-18,946.2
2016-10-19,944.8
2016-10-20,936.0
2016-10-21,935.0
2016-10-24,941.25
2016-10-25,964.6
2016-10-26,962.9
2016-10-27,964.7
2016-10-28,981.75
2016-10-31,982.0
2016-11-01,995.4
2016-11-02,993.25
2016-11-03,998.15
2016-11-04,1000.4
2016-11-07,1001.3
2016-11-08,1005.25
2016-11-09,1002.65
2016-11-10,976.5
2016-11-11,944.7
2016-11-14,932.8
2016-11-15,940.0
2016-11-16,945.6
2016-11-17,934.65
2016-11-18,923.4
2016-11-21,939.5
2016-11-22,941.15
2016-11-23,932.5
2016-11-24,914.3
2016-11-25,908.0
2016-11-28,925.3
2016-11-29,919.3
2016-11-30,912.15
2016-12-01,916.65
2016-12-02,929.9
2016-12-05,937.65
2016-12-06,935.25
2016-12-07,941.9
2016-12-08,937.8
2016-12-09,916.1
2016-12-12,932.05
2016-12-13,935.35
2016-12-14,925.65
2016-12-15,896.65
2016-12-16,927.6
2016-12-19,916.75
2016-12-20,922.05
2016-12-21,917.4
2016-12-22,906.95
2016-12-23,893.1
2016-12-27,906.25
2016-12-28,900.8
2016-12-29,902.45
2016-12-30,905.65
2017-01-03,940.25
2017-01-04,945.85
2017-01-05,971.5
2017-01-06,972.85
2017-01-09,981.1
2017-01-10,982.9
2017-01-11,975.95
2017-01-12,980.7
2017-01-13,987.75
2017-01-16,986.55
2017-01-17,979.5
2017-01-18,966.25
2017-01-19,961.5
2017-01-20,981.8
2017-01-23,985.25
2017-01-24,999.85
2017-01-25,983.45
2017-01-26,980.15
2017-01-27,988.45
2017-01-30,992.8
2017-01-31,998.35
2017-02-01,1002.2
2017-02-02,1002.6
2017-02-03,1006.85
2017-02-06,1017.7
2017-02-07,1008.05
2017-02-08,1020.15
2017-02-09,1017.45
2017-02-10,1014.3
2017-02-13,1000.75
2017-02-14,1004.35
2017-02-15,1013.85
2017-02-16,1015.75
2017-02-17,1006.35
2017-02-20,1008.0
2017-02-21,1005.45
2017-02-22,1005.85
2017-02-23,1012.5
2017-02-24,1031.05
2017-02-27,1031.3
2017-02-28,1026.7
2017-03-01,1018.65
2017-03-02,989.5
2017-03-03,1000.6
2017-03-06,980.55
2017-03-07,962.3
2017-03-08,947.7
2017-03-09,937.1
2017-03-10,943.9
2017-03-13,939.5
2017-03-14,938.65
2017-03-15,955.25
2017-03-16,959.15
2017-03-17,965.8
2017-03-20,971.9
2017-03-21,973.3
2017-03-22,963.15
2017-03-23,961.65
2017-03-24,966.35
2017-03-27,972.5
2017-03-28,958.05
2017-03-29,958.1
2017-03-30,951.9
2017-03-31,953.4
2017-04-03,959.75
2017-04-04,963.8
2017-04-05,963.9
2017-04-06,960.8
2017-04-07,956.8
2017-04-10,942.1
2017-04-11,973.25
2017-04-12,976.2
2017-04-13,976.1
2017-04-17,987.3
2017-04-18,977.8
2017-04-19,968.9
2017-04-20,981.55
2017-04-21,974.65
2017-04-24,963.45
2017-04-25,957.55
2017-04-26,952.35
2017-04-27,945.95
2017-04-28,948.15
2017-05-01,932.8
2017-05-02,927.85
2017-05-03,898.1
2017-05-04,904.5
2017-05-05,914.4
2017-05-08,919.55
2017-05-09,905.3
2017-05-10,912.55
2017-05-11,918.5
2017-05-12,922.0
2017-05-15,930.0
2017-05-16,941.45
2017-05-17,947.45
2017-05-18,932.9
2017-05-19,940.4
2017-05-22,949.55
2017-05-23,947.15
2017-05-24,951.15
2017-05-25,949.15
2017-05-26,961.95
2017-05-29,956.0
2017-05-30,940.25
2017-05-31,950.6
2017-06-01,932.7
2017-06-02,955.35
2017-06-05,955.2
2017-06-06,962.65
2017-06-07,945.35
2017-06-08,938.9
2017-06-09,940.4
2017-06-12,944.55
2017-06-13,926.15
2017-06-14,937.3
2017-06-15,922.75
2017-06-16,929.85
2017-06-19,924.8
2017-06-20,921.65
2017-06-21,928.5
2017-06-22,925.55
2017-06-23,929.75
2017-06-26,918.85
2017-06-27,920.9
2017-06-28,923.1
2017-06-29,922.15
2017-06-30,927.7
2017-07-03,906.6
2017-07-04,914.8
2017-07-05,911.7
2017-07-06,911.8
2017-07-07,909.0
2017-07-10,902.5
2017-07-11,903.3
2017-07-12,919.0
2017-07-13,907.1
2017-07-14,923.5
2017-07-17,930.3
2017-07-18,930.3
2017-07-19,924.2
2017-07-20,933.2
2017-07-21,937.4
2017-07-24,932.3
2017-07-25,931.8
2017-07-26,922.7
2017-07-27,926.4
2017-07-28,936.6
2017-07-31,940.7
2017-08-01,949.5
2017-08-02,953.8
2017-08-03,964.6
2017-08-04,969.0
2017-08-07,971.6
2017-08-08,974.5
2017-08-09,976.1
2017-08-10,985.9
2017-08-11,989.7
2017-08-14,974.9
2017-08-15,967.4
2017-08-16,974.5
2017-08-17,981.7
2017-08-18,982.4
2017-08-21,985.5
2017-08-22,981.3
2017-08-23,980.9
2017-08-24,982.6
2017-08-25,979.1
2017-08-28,989.3
2017-08-29,1003.5
2017-08-30,995.2
2017-08-31,998.5
2017-09-01,1009.0
2017-09-04,
2017-09-05,1009.0
2017-09-06,1007.1
2017-09-07,1016.8
2017-09-08,1012.3
2017-09-11,998.8
2017-09-12,986.5
2017-09-13,983.2
2017-09-14,980.9
2017-09-15,971.8
2017-09-18,961.1
2017-09-19,951.2
2017-09-20,945.4
2017-09-21,939.9
2017-09-22,932.1
2017-09-25,944.2
2017-09-26,928.7
2017-09-27,925.5
2017-09-28,925.7
2017-09-29,915.5
2017-10-02,916.6
2017-10-03,915.5
2017-10-04,914.8
2017-10-05,918.0
2017-10-06,916.7
2017-10-09,918.2
2017-10-10,936.5
2017-10-11,933.2
2017-10-12,941.8
2017-10-13,947.9
2017-10-16,942.1
2017-10-17,934.8
2017-10-18,924.6
2017-10-19,925.9
2017-10-20,926.8
2017-10-23,927.2
2017-10-24,925.5
2017-10-25,926.7
2017-10-26,922.1
2017-10-27,914.6
2017-10-30,922.7
2017-10-31,919.6
2017-11-01,936.7
2017-11-02,927.8
2017-11-03,921.9
2017-11-06,935.0
2017-11-07,925.3
2017-11-08,937.9
2017-11-09,940.6
2017-11-10,932.1
2017-11-13,935.6
2017-11-14,927.3
2017-11-15,933.1
2017-11-16,936.2
2017-11-17,954.6
2017-11-20,923.6
2017-11-21,938.0
2017-11-22,940.8
2017-11-24,945.3
2017-11-27,950.8
2017-11-28,952.8
2017-11-29,941.2
2017-11-30,942.5
2017-12-01,940.6
2017-12-04,926.0
2017-12-05,917.5
2017-12-06,902.8
2017-12-07,894.5
2017-12-08,883.7
2017-12-11,892.8
2017-12-12,875.7
2017-12-13,875.4
2017-12-14,881.2
2017-12-15,889.4
2017-12-18,913.2
2017-12-19,914.1
2017-12-20,921.5
2017-12-21,919.7
2017-12-22,923.0
2017-12-26,927.5
2017-12-27,928.0
2017-12-28,931.5
2017-12-29,938.3
2018-01-02,947.8
2018-01-03,962.3
2018-01-04,970.2
2018-01-05,975.2
2018-01-08,976.4
2018-01-09,972.3
2018-01-10,978.8
2018-01-11,990.8
2018-01-12,996.2
2018-01-16,1004.9
2018-01-17,1010.9
2018-01-18,1007.2
2018-01-19,1020.1
2018-01-22,996.8
2018-01-23,1007.8
2018-01-24,1015.8
2018-01-25,1032.1
2018-01-26,1018.4
2018-01-29,1012.7
2018-01-30,1001.8
2018-01-31,1004.3
2018-02-01,1007.8
2018-02-02,999.4
2018-02-05,995.5
2018-02-06,994.3
2018-02-07,981.7
2018-02-08,978.4
2018-02-09,961.5
2018-02-12,972.8
2018-02-13,975.7
2018-02-14,999.1
2018-02-15,1001.1
2018-02-16,1012.3
2018-02-20,1004.0
2018-02-21,996.6
2018-02-22,999.4
2018-02-23,998.8
2018-02-26,1001.8
2018-02-27,984.6
2018-02-28,988.1
2018-03-01,957.8
2018-03-02,965.1
2018-03-05,962.1
2018-03-06,970.6
2018-03-07,953.2
2018-03-08,952.3
2018-03-09,964.2
2018-03-12,962.9
2018-03-13,967.3
2018-03-14,961.5
2018-03-15,956.9
2018-03-16,950.2
2018-03-19,954.4
2018-03-20,945.0
2018-03-21,950.6
2018-03-22,949.1
2018-03-23,948.4
2018-03-26,956.4
2018-03-27,952.4
2018-03-28,940.8
2018-03-29,932.6
2018-04-02,936.5
2018-04-03,931.3
2018-04-04,918.1
2018-04-05,915.3
2018-04-06,917.5
2018-04-09,939.4
2018-04-10,933.1
2018-04-11,934.3
2018-04-12,934.8
2018-04-13,933.1
2018-04-16,931.8
2018-04-17,940.0
2018-04-18,945.8
2018-04-19,940.1
2018-04-20,931.8
2018-04-23,922.4
2018-04-24,935.0
2018-04-25,912.7
2018-04-26,910.1
2018-04-27,916.4
2018-04-30,904.4
2018-05-01,894.2
2018-05-02,893.8
2018-05-03,904.0
2018-05-04,910.3
2018-05-07,913.3
2018-05-08,912.1
2018-05-09,916.6
2018-05-10,925.1
2018-05-11,925.9
2018-05-14,914.9
2018-05-15,897.2
2018-05-16,889.8
2018-05-17,892.1
2018-05-18,886.5
2018-05-21,899.8
2018-05-22,908.8
2018-05-23,900.8
2018-05-24,912.6
2018-05-25,901.3
2018-05-29,905.9
2018-05-30,908.5
2018-05-31,910.1
2018-06-01,906.7
2018-06-04,903.5
2018-06-05,901.3
2018-06-06,907.6
2018-06-07,900.3
2018-06-08,905.7
2018-06-11,906.4
2018-06-12,901.5
2018-06-13,902.5
2018-06-14,910.9
2018-06-15,887.8
2018-06-18,883.9
2018-06-19,864.9
2018-06-20,874.1
2018-06-21,863.2
2018-06-22,873.3
2018-06-25,871.0
2018-06-26,874.7
2018-06-27,862.0
2018-06-28,855.2
2018-06-29,857.7
2018-07-02,813.4
2018-07-03,846.3
2018-07-05,841.4
2018-07-06,848.6
2018-07-09,853.5
2018-07-10,846.2
2018-07-11,835.0
2018-07-12,846.4
2018-07-13,830.3
