Date,KO.US
2008-12-12,15.6003
2008-12-15,15.7423
2008-12-16,16.2635
2008-12-17,15.917
2008-12-18,15.8128
2008-12-19,15.5566
2008-12-22,15.6331
2008-12-23,15.3908
2008-12-24,15.4395
2008-12-26,15.6053
2008-12-29,15.5487
2008-12-30,15.7284
2008-12-31,15.8475
2009-01-02,16.0689
2009-01-05,15.9041
2009-01-06,15.6519
2009-01-07,15.7284
2009-01-08,15.8356
2009-01-09,15.6102
2009-01-12,15.3054
2009-01-13,15.4057
2009-01-14,14.9222
2009-01-15,15.1773
2009-01-16,15.3501
2009-01-20,15.0096
2009-01-21,15.1545
2009-01-22,15.093
2009-01-23,14.6442
2009-01-26,15.0622
2009-01-27,15.1664
2009-01-28,15.3551
2009-01-29,15.2458
2009-01-30,14.954
2009-02-02,14.7842
2009-02-03,15.1634
2009-02-04,14.8438
2009-02-05,14.943
2009-02-06,15.2458
2009-02-09,14.812
2009-02-10,14.2342
2009-02-11,14.4446
2009-02-12,15.5397
2009-02-13,15.3511
2009-02-17,14.9133
2009-02-18,14.9381
2009-02-19,15.1575
2009-02-20,14.9947
2009-02-23,14.7326
2009-02-24,15.0721
2009-02-25,14.8308
2009-02-26,14.3771
2009-02-27,14.2997
2009-03-02,13.8946
2009-03-03,13.5918
2009-03-04,13.9085
2009-03-05,13.2493
2009-03-06,13.6871
2009-03-09,13.565
2009-03-10,13.707
2009-03-11,13.8529
2009-03-12,14.2957
2009-03-13,14.4307
2009-03-16,14.4446
2009-03-17,14.5102
2009-03-18,14.5807
2009-03-19,14.7633
2009-03-20,14.9272
2009-03-23,15.4543
2009-03-24,15.4057
2009-03-25,15.6678
2009-03-26,15.6956
2009-03-27,15.7859
2009-03-30,15.3739
2009-03-31,15.3819
2009-04-01,15.6996
2009-04-02,15.8743
2009-04-03,15.7423
2009-04-06,15.7502
2009-04-07,15.6182
2009-04-08,15.7502
2009-04-09,15.7502
2009-04-13,15.6599
2009-04-14,15.4752
2009-04-15,15.7661
2009-04-16,15.7859
2009-04-17,15.7621
2009-04-20,15.5169
2009-04-21,15.084
2009-04-22,15.0304
2009-04-23,15.0254
2009-04-24,14.9798
2009-04-27,14.7842
2009-04-28,14.8021
2009-04-29,14.951
2009-04-30,15.0691
2009-05-01,14.8666
2009-05-04,15.1108
2009-05-05,15.1009
2009-05-06,15.0324
2009-05-07,14.9818
2009-05-08,15.0254
2009-05-11,14.9649
2009-05-12,15.5447
2009-05-13,15.2727
2009-05-14,15.7155
2009-05-15,15.7403
2009-05-18,16.1275
2009-05-19,16.326
2009-05-20,16.4521
2009-05-21,16.3409
2009-05-22,16.5564
2009-05-26,16.5236
2009-05-27,16.3211
2009-05-28,16.4134
2009-05-29,17.2087
2009-06-01,17.159
2009-06-02,17.3814
2009-06-03,17.1829
2009-06-04,17.4211
2009-06-05,17.308
2009-06-08,17.2841
2009-06-09,17.1829
2009-06-10,16.9466
2009-06-11,17.0061
2009-06-12,17.1153
2009-06-15,16.8403
2009-06-16,16.742
2009-06-17,16.7768
2009-06-18,17.3437
2009-06-19,17.0836
2009-06-22,16.8006
2009-06-23,16.7311
2009-06-24,16.6269
2009-06-25,16.75
2009-06-26,16.8473
2009-06-29,16.9059
2009-06-30,16.8006
2009-07-01,17.2166
2009-07-02,17.1134
2009-07-06,17.1531
2009-07-07,17.026
2009-07-08,16.9803
2009-07-09,17.0508
2009-07-10,16.9138
2009-07-13,17.169
2009-07-14,17.2553
2009-07-15,17.6882
2009-07-16,17.7776
2009-07-17,17.6147
2009-07-20,17.8619
2009-07-21,17.6257
2009-07-22,17.1977
2009-07-23,17.2166
2009-07-24,17.2782
2009-07-27,17.3338
2009-07-28,17.2881
2009-07-29,17.2504
2009-07-30,17.3854
2009-07-31,17.446
2009-08-03,17.3616
2009-08-04,17.3268
2009-08-05,17.2126
2009-08-06,17.2881
2009-08-07,17.2702
2009-08-10,17.308
2009-08-11,17.166
2009-08-12,16.9615
2009-08-13,16.8443
2009-08-14,16.9664
2009-08-17,17.0478
2009-08-18,17.019
2009-08-19,17.2782
2009-08-20,17.3
2009-08-21,17.4698
2009-08-24,17.1739
2009-08-25,17.0607
2009-08-26,17.2166
2009-08-27,17.308
2009-08-28,17.1739
2009-08-31,17.0717
2009-09-01,16.9873
2009-09-02,17.433
2009-09-03,17.3556
2009-09-04,17.4857
2009-09-08,17.6465
2009-09-09,17.7239
2009-09-10,17.7061
2009-09-11,18.0327
2009-09-14,18.2561
2009-09-15,18.3594
2009-09-16,18.4398
2009-09-17,18.7009
2009-09-18,18.82
2009-09-21,18.5539
2009-09-22,18.4984
2009-09-23,18.407
2009-09-24,18.3256
2009-09-25,18.542
2009-09-28,18.5996
2009-09-29,18.6612
2009-09-30,18.7982
2009-10-01,18.5956
2009-10-02,18.8568
2009-10-05,18.8349
2009-10-06,19.0146
2009-10-07,19.1864
2009-10-08,19.1089
2009-10-09,19.1298
2009-10-12,19.1794
2009-10-13,19.1844
2009-10-14,19.1943
2009-10-15,19.2271
2009-10-16,19.2569
2009-10-19,19.1794
2009-10-20,18.9282
2009-10-21,18.9282
2009-10-22,18.9551
2009-10-23,18.6364
2009-10-26,18.6324
2009-10-27,18.7158
2009-10-28,18.7337
2009-10-29,18.9362
2009-10-30,18.6612
2009-11-02,18.8051
2009-11-03,18.5956
2009-11-04,18.7257
2009-11-05,19.0424
2009-11-06,19.0752
2009-11-09,19.4187
2009-11-10,19.5339
2009-11-11,19.6461
2009-11-12,19.5825
2009-11-13,19.7612
2009-11-16,19.8625
2009-11-17,19.9082
2009-11-18,19.8069
2009-11-19,19.9121
2009-11-20,20.1226
2009-11-23,20.3867
2009-11-24,20.3698
2009-11-25,20.34
2009-11-27,20.0164
2009-11-30,20.0243
2009-12-01,20.3301
2009-12-02,20.2884
2009-12-03,20.0442
2009-12-04,20.1246
2009-12-07,20.2566
2009-12-08,20.1921
2009-12-09,20.2427
2009-12-10,20.5088
2009-12-11,20.6905
2009-12-14,20.6637
2009-12-15,20.6697
2009-12-16,20.4483
2009-12-17,19.9459
2009-12-18,19.9221
2009-12-21,20.0164
2009-12-22,20.0442
2009-12-23,20.0531
2009-12-24,20.1087
2009-12-28,20.1087
2009-12-29,20.214
2009-12-30,20.1921
2009-12-31,19.9528
2010-01-04,19.9657
2010-01-05,19.7265
2010-01-06,19.7185
2010-01-07,19.6689
2010-01-08,19.3025
2010-01-11,19.6987
2010-01-12,19.9121
2010-01-13,19.9628
2010-01-14,20.0005
2010-01-15,19.7056
2010-01-19,19.7513
2010-01-20,19.4276
2010-01-21,19.0335
2010-01-22,18.9868
2010-01-25,19.0245
2010-01-26,18.9521
2010-01-27,19.0831
2010-01-28,18.966
2010-01-29,18.9898
2010-02-01,19.0345
2010-02-02,19.2698
2010-02-03,19.2052
2010-02-04,18.7049
2010-02-05,18.5837
2010-02-08,18.4328
2010-02-09,18.9044
2010-02-10,18.8309
2010-02-11,18.9799
2010-02-12,18.8955
2010-02-16,19.1874
2010-02-17,19.3701
2010-02-18,19.5736
2010-02-19,19.5031
2010-02-22,19.3849
2010-02-23,19.1913
2010-02-24,19.3055
2010-02-25,18.5956
2010-02-26,18.4547
2010-03-01,18.6443
2010-03-02,18.6582
2010-03-03,18.8756
2010-03-04,19.0672
2010-03-05,19.1477
2010-03-08,19.0643
2010-03-09,18.966
2010-03-10,18.9749
2010-03-11,18.7624
2010-03-12,18.6751
2010-03-15,18.7783
2010-03-16,18.7982
2010-03-17,18.8488
2010-03-18,18.8826
2010-03-19,19.1645
2010-03-22,19.0911
2010-03-23,19.3611
2010-03-24,19.1218
2010-03-25,19.1844
2010-03-26,19.1298
2010-03-29,19.1735
2010-03-30,19.2052
2010-03-31,19.2539
2010-04-01,19.3611
2010-04-05,19.2013
2010-04-06,19.0007
2010-04-07,18.8409
2010-04-08,18.82
2010-04-09,19.1089
2010-04-12,19.1685
2010-04-13,19.2598
2010-04-14,19.237
2010-04-15,18.9928
2010-04-16,19.244
2010-04-19,19.3671
2010-04-20,19.0672
2010-04-21,18.9699
2010-04-22,19.0097
2010-04-23,18.8597
2010-04-26,18.8081
2010-04-27,18.5073
2010-04-28,18.6771
2010-04-29,18.8111
2010-04-30,18.7118
2010-05-03,18.82
2010-05-04,18.6145
2010-05-05,18.7823
2010-05-06,18.3107
2010-05-07,18.4398
2010-05-10,18.9163
2010-05-11,18.7644
2010-05-12,18.9084
2010-05-13,18.7257
2010-05-14,18.6721
2010-05-17,18.6979
2010-05-18,18.5887
2010-05-19,18.5956
2010-05-20,18.0426
2010-05-21,18.0595
2010-05-24,18.0119
2010-05-25,17.721
2010-05-26,17.5323
2010-05-27,17.9374
2010-05-28,17.991
2010-06-01,17.9553
2010-06-02,18.3445
2010-06-03,18.4646
2010-06-04,17.9483
2010-06-07,17.7815
2010-06-08,18.0496
2010-06-09,17.9722
2010-06-10,18.3594
2010-06-11,18.0794
2010-06-14,18.0327
2010-06-15,18.2621
2010-06-16,18.3435
2010-06-17,18.3316
2010-06-18,18.3137
2010-06-21,18.3663
2010-06-22,18.3594
2010-06-23,18.2839
2010-06-24,18.13
2010-06-25,17.5949
2010-06-28,17.8768
2010-06-29,17.6187
2010-06-30,17.5442
2010-07-01,17.5125
2010-07-02,17.5214
2010-07-06,17.6505
2010-07-07,18.0168
2010-07-08,18.3484
2010-07-09,18.3435
2010-07-12,18.3594
2010-07-13,18.4547
2010-07-14,18.4874
2010-07-15,18.4984
2010-07-16,18.3345
2010-07-19,18.2978
2010-07-20,18.6364
2010-07-21,18.9312
2010-07-22,18.9928
2010-07-23,19.1645
2010-07-26,19.234
2010-07-27,19.2698
2010-07-28,19.2102
2010-07-29,19.2509
2010-07-30,19.2906
2010-08-02,19.7483
2010-08-03,19.7354
2010-08-04,19.795
2010-08-05,19.7314
2010-08-06,19.8655
2010-08-09,19.9945
2010-08-10,19.9459
2010-08-11,19.6163
2010-08-12,19.4961
2010-08-13,19.5051
2010-08-16,19.5607
2010-08-17,19.6421
2010-08-18,19.5468
2010-08-19,19.3542
2010-08-20,19.3611
2010-08-23,19.4654
2010-08-24,19.4862
2010-08-25,19.3869
2010-08-26,19.3055
2010-08-27,19.658
2010-08-30,19.4455
2010-08-31,19.5617
2010-09-01,20.0611
2010-09-02,20.0869
2010-09-03,20.1484
2010-09-07,20.1703
2010-09-08,20.2427
2010-09-09,20.4056
2010-09-10,20.484
2010-09-13,20.3152
2010-09-14,20.1584
2010-09-15,20.1018
2010-09-16,20.1306
2010-09-17,20.1484
2010-09-20,20.2934
2010-09-21,20.34
2010-09-22,20.3827
2010-09-23,20.2566
2010-09-24,20.5227
2010-09-27,20.5178
2010-09-28,20.6865
2010-09-29,20.5664
2010-09-30,20.484
2010-10-01,20.6935
2010-10-04,20.6131
2010-10-05,20.8841
2010-10-06,20.9338
2010-10-07,20.8077
2010-10-08,20.7967
2010-10-11,20.8474
2010-10-12,20.8633
2010-10-13,20.9824
2010-10-14,20.9715
2010-10-15,20.9824
2010-10-18,21.0033
2010-10-19,21.1224
2010-10-20,21.4073
2010-10-21,21.5146
2010-10-22,21.5692
2010-10-25,21.3557
2010-10-26,21.4381
2010-10-27,21.4183
2010-10-28,21.4262
2010-10-29,21.4639
2010-11-01,21.6009
2010-11-02,21.6555
2010-11-03,21.6873
2010-11-04,21.8601
2010-11-05,21.9037
2010-11-08,21.863
2010-11-09,21.9276
2010-11-10,21.8948
2010-11-11,21.9812
2010-11-12,22.0249
2010-11-15,22.0417
2010-11-16,21.731
2010-11-17,21.8829
2010-11-18,22.3475
2010-11-19,22.5123
2010-11-22,22.4984
2010-11-23,22.2711
2010-11-24,22.6146
2010-11-26,22.4409
2010-11-29,22.1907
2010-11-30,22.1112
2010-12-01,22.6464
2010-12-02,22.7169
2010-12-03,22.5799
2010-12-06,22.3982
2010-12-07,22.4528
2010-12-08,22.5382
2010-12-09,22.695
2010-12-10,22.6285
2010-12-13,22.702
2010-12-14,22.3694
2010-12-15,22.6633
2010-12-16,22.8737
2010-12-17,22.9988
2010-12-20,22.8628
2010-12-21,22.9214
2010-12-22,22.9601
2010-12-23,22.9561
2010-12-27,22.7794
2010-12-28,22.8827
2010-12-29,22.9115
2010-12-30,22.9244
2010-12-31,23.0217
2011-01-03,22.8281
2011-01-04,22.3585
2011-01-05,22.2234
2011-01-06,22.0656
2011-01-07,22.0249
2011-01-10,22.0745
2011-01-11,21.9474
2011-01-12,22.0686
2011-01-13,22.1937
2011-01-14,22.0964
2011-01-18,22.2185
2011-01-19,22.1976
2011-01-20,22.0298
2011-01-21,21.9732
2011-01-24,22.142
2011-01-25,22.0417
2011-01-26,22.0417
2011-01-27,21.9504
2011-01-28,21.7777
2011-01-31,22.0001
2011-02-01,22.0705
2011-02-02,22.001
2011-02-03,21.9018
2011-02-04,21.8988
2011-02-07,21.8829
2011-02-08,22.004
2011-02-09,22.1023
2011-02-10,22.2423
2011-02-11,22.2532
2011-02-14,22.0993
2011-02-15,22.1172
2011-02-16,22.1937
2011-02-17,22.5977
2011-02-18,22.5987
2011-02-22,22.3178
2011-02-23,22.3724
2011-02-24,22.3614
2011-02-25,22.5094
2011-02-28,22.3743
2011-03-01,22.7199
2011-03-02,22.555
2011-03-03,22.9532
2011-03-04,22.8231
2011-03-07,22.8271
2011-03-08,22.981
2011-03-09,22.972
2011-03-10,22.8549
2011-03-11,22.8509
2011-03-14,22.5431
2011-03-15,22.2224
2011-03-16,21.7191
2011-03-17,21.9584
2011-03-18,22.1043
2011-03-21,22.4131
2011-03-22,22.3932
2011-03-23,22.6613
2011-03-24,22.8102
2011-03-25,22.9968
2011-03-28,22.9254
2011-03-29,23.1716
2011-03-30,23.2858
2011-03-31,23.392
2011-04-01,23.6998
2011-04-04,23.8547
2011-04-05,23.7881
2011-04-06,23.8437
2011-04-07,23.7802
2011-04-08,23.7176
2011-04-11,23.7643
2011-04-12,23.5876
2011-04-13,23.7226
2011-04-14,24.082
2011-04-15,23.9778
2011-04-18,23.7325
2011-04-19,23.6541
2011-04-20,23.9241
2011-04-21,23.9341
2011-04-25,23.8864
2011-04-26,23.5985
2011-04-27,23.6243
2011-04-28,23.7693
2011-04-29,23.7832
2011-05-02,23.8795
2011-05-03,23.9331
2011-05-04,23.7842
2011-05-05,23.5181
2011-05-06,23.5876
2011-05-09,23.6064
2011-05-10,23.7435
2011-05-11,23.7375
2011-05-12,24.082
2011-05-13,24.0403
2011-05-16,23.9162
2011-05-17,23.9708
2011-05-18,24.077
2011-05-19,24.1386
2011-05-20,24.078
2011-05-23,23.7971
2011-05-24,23.7881
2011-05-25,23.5906
2011-05-26,23.5181
2011-05-27,23.4486
2011-05-31,23.5538
2011-06-01,23.5389
2011-06-02,23.2868
2011-06-03,23.1061
2011-06-06,23.0654
2011-06-07,22.9909
2011-06-08,23.0604
2011-06-09,23.2321
2011-06-10,23.0554
2011-06-13,23.1249
2011-06-14,23.3016
2011-06-15,23.0743
2011-06-16,23.258
2011-06-17,23.3066
2011-06-20,23.3781
2011-06-21,23.532
2011-06-22,23.5826
2011-06-23,23.0793
2011-06-24,23.0604
2011-06-27,23.1557
2011-06-28,23.4486
2011-06-29,23.6918
2011-06-30,23.8954
2011-07-01,24.1783
2011-07-05,24.2587
2011-07-06,24.3382
2011-07-07,24.4176
2011-07-08,24.3898
2011-07-11,24.1823
2011-07-12,24.0959
2011-07-13,24.1704
2011-07-14,24.0314
2011-07-15,23.9807
2011-07-18,23.8368
2011-07-19,24.6191
2011-07-20,24.4583
2011-07-21,24.6271
2011-07-22,24.7641
2011-07-25,24.5933
2011-07-26,24.5725
2011-07-27,24.3947
2011-07-28,24.4345
2011-07-29,24.1545
2011-08-01,24.0552
2011-08-02,23.8219
2011-08-03,24.2905
2011-08-04,23.3751
2011-08-05,23.7127
2011-08-08,23.1249
2011-08-09,23.6809
2011-08-10,22.7129
2011-08-11,23.6064
2011-08-12,23.8427
2011-08-15,24.221
2011-08-16,24.2091
2011-08-17,24.6032
2011-08-18,24.0612
2011-08-19,23.8298
2011-08-22,23.8904
2011-08-23,24.5298
2011-08-24,24.7482
2011-08-25,24.1396
2011-08-26,24.3282
2011-08-29,24.7641
2011-08-30,24.8078
2011-08-31,25.0192
2011-09-01,25.0192
2011-09-02,24.769
2011-09-06,24.6578
2011-09-07,25.1453
2011-09-08,25.2784
2011-09-09,24.64
2011-09-12,24.642
2011-09-13,24.7055
2011-09-14,24.9458
2011-09-15,25.3955
2011-09-16,25.47
2011-09-19,25.2029
2011-09-20,25.2635
2011-09-21,24.773
2011-09-22,24.2518
2011-09-23,24.1068
2011-09-26,24.5834
2011-09-27,24.8763
2011-09-28,24.3332
2011-09-29,24.6876
2011-09-30,24.1604
2011-10-03,23.391
2011-10-04,23.3235
2011-10-05,23.4307
2011-10-06,23.3811
2011-10-07,23.5628
2011-10-10,23.9212
2011-10-11,23.8874
2011-10-12,24.1277
2011-10-13,24.1009
2011-10-14,24.2627
2011-10-17,23.9549
2011-10-18,23.8636
2011-10-19,23.9658
2011-10-20,24.0006
2011-10-21,24.3808
2011-10-24,24.2677
2011-10-25,23.941
2011-10-26,24.1257
2011-10-27,24.5198
2011-10-28,24.6469
2011-10-31,24.4265
2011-11-01,23.9708
2011-11-02,24.2319
2011-11-03,24.5447
2011-11-04,24.2349
2011-11-07,24.3878
2011-11-08,24.5467
2011-11-09,23.9658
2011-11-10,24.0939
2011-11-11,24.359
2011-11-14,24.2399
2011-11-15,24.3143
2011-11-16,23.9569
2011-11-17,23.8219
2011-11-18,24.0939
2011-11-21,23.5806
2011-11-22,23.5856
2011-11-23,23.1964
2011-11-25,23.1458
2011-11-28,23.3046
2011-11-29,23.8378
2011-11-30,24.2131
2011-12-01,24.0671
2011-12-02,23.9063
2011-12-05,23.8844
2011-12-06,24.0145
2011-12-07,24.0532
2011-12-08,24.0334
2011-12-09,24.3342
2011-12-12,24.09
2011-12-13,23.943
2011-12-14,23.8636
2011-12-15,24.09
2011-12-16,24.2885
2011-12-19,24.2647
2011-12-20,24.639
2011-12-21,25.057
2011-12-22,24.918
2011-12-23,25.189
2011-12-27,25.1682
2011-12-28,25.0351
2011-12-29,25.2704
2011-12-30,25.1979
2012-01-03,25.2635
2012-01-04,25.1016
2012-01-05,24.9845
2012-01-06,24.8266
2012-01-09,24.8266
2012-01-10,24.9726
2012-01-11,24.5129
2012-01-12,24.3342
2012-01-13,24.1267
2012-01-17,24.2587
2012-01-18,24.3431
2012-01-19,24.2915
2012-01-20,24.5268
2012-01-23,24.6797
2012-01-24,24.4553
2012-01-25,24.6469
2012-01-26,24.493
2012-01-27,24.2885
2012-01-30,24.2945
2012-01-31,24.3213
2012-02-01,24.4355
2012-02-02,24.4295
2012-02-03,24.5218
2012-02-06,24.502
2012-02-07,24.6856
2012-02-08,24.6072
2012-02-09,24.4781
2012-02-10,24.4692
2012-02-13,24.6499
2012-02-14,24.8127
2012-02-15,24.639
2012-02-16,24.7998
2012-02-17,24.8713
2012-02-21,24.7859
2012-02-22,24.9408
2012-02-23,24.915
2012-02-24,24.8514
2012-02-27,24.7909
2012-02-28,24.7959
2012-02-29,25.1622
2012-03-01,25.0679
2012-03-02,24.916
2012-03-05,24.9358
2012-03-06,24.7651
2012-03-07,24.775
2012-03-08,24.9497
2012-03-09,25.0321
2012-03-12,25.2655
2012-03-13,25.4869
2012-03-14,25.4769
2012-03-15,25.5137
2012-03-16,25.4561
2012-03-19,25.5395
2012-03-20,25.608
2012-03-21,25.8036
2012-03-22,25.9118
2012-03-23,25.9386
2012-03-26,26.0826
2012-03-27,26.0736
2012-03-28,26.3625
2012-03-29,26.7765
2012-03-30,26.851
2012-04-02,26.8957
2012-04-03,26.7577
2012-04-04,26.6475
2012-04-05,26.6465
2012-04-09,26.438
2012-04-10,26.1302
2012-04-11,26.163
2012-04-12,26.2017
2012-04-13,26.0984
2012-04-16,26.2781
2012-04-17,26.8311
2012-04-18,26.9056
2012-04-19,26.7815
2012-04-20,26.8927
2012-04-23,26.7388
2012-04-24,26.8887
2012-04-25,27.1836
2012-04-26,27.4666
2012-04-27,27.7992
2012-04-30,27.688
2012-05-01,27.9084
2012-05-02,27.9928
2012-05-03,28.093
2012-05-04,27.9342
2012-05-07,28.0354
2012-05-08,27.9878
2012-05-09,27.8587
2012-05-10,28.0851
2012-05-11,28.103
2012-05-14,27.8885
2012-05-15,27.7803
2012-05-16,27.6909
2012-05-17,27.2531
2012-05-18,26.8659
2012-05-21,27.0297
2012-05-22,26.9126
2012-05-23,27.0436
2012-05-24,27.4119
2012-05-25,27.2938
2012-05-29,27.3772
2012-05-30,27.2303
2012-05-31,27.1131
2012-06-01,26.5174
2012-06-04,26.719
2012-06-05,26.569
2012-06-06,27.0674
2012-06-07,26.9503
2012-06-08,27.2978
2012-06-11,27.0853
2012-06-12,27.2799
2012-06-13,27.2799
2012-06-14,27.6671
2012-06-15,27.7932
2012-06-18,27.7555
2012-06-19,27.6671
2012-06-20,27.6006
2012-06-21,27.273
2012-06-22,27.3722
2012-06-25,27.3137
2012-06-26,27.4249
2012-06-27,27.8865
2012-06-28,27.9709
2012-06-29,28.5597
2012-07-02,28.8267
2012-07-03,28.9161
2012-07-05,28.654
2012-07-06,28.5468
2012-07-09,28.4852
2012-07-10,28.4852
2012-07-11,28.2916
2012-07-12,27.9928
2012-07-13,28.23
2012-07-16,27.9342
2012-07-17,28.38
2012-07-18,28.2866
2012-07-19,28.3263
2012-07-20,28.1367
2012-07-23,28.0821
2012-07-24,28.0007
2012-07-25,28.1337
2012-07-26,28.8049
2012-07-27,29.2249
2012-07-30,29.6309
2012-07-31,29.5148
2012-08-01,29.5912
2012-08-02,29.1295
2012-08-03,29.5247
2012-08-06,29.4552
2012-08-07,29.1365
2012-08-08,29.059
2012-08-09,28.9429
2012-08-10,28.7781
2012-08-13,28.7126
2012-08-14,28.7672
2012-08-15,28.7463
2012-08-16,28.8932
2012-08-17,28.8754
2012-08-20,28.8347
2012-08-21,28.6808
2012-08-22,28.3224
2012-08-23,27.8389
2012-08-24,28.101
2012-08-27,27.8865
2012-08-28,27.7614
2012-08-29,27.3663
2012-08-30,27.132
2012-08-31,27.3236
2012-09-04,27.2352
2012-09-05,27.403
2012-09-06,27.8726
2012-09-07,27.688
2012-09-10,27.5122
2012-09-11,27.5926
2012-09-12,27.6195
2012-09-13,28.2042
2012-09-14,28.0364
2012-09-17,28.2042
2012-09-18,28.4028
2012-09-19,28.3313
2012-09-20,28.4197
2012-09-21,27.9739
2012-09-24,28.0364
2012-09-25,27.7128
2012-09-26,27.7743
2012-09-27,28.1774
2012-09-28,27.8964
2012-10-01,28.23
2012-10-02,28.1983
2012-10-03,28.1288
2012-10-04,28.1913
2012-10-05,28.377
2012-10-08,28.377
2012-10-09,28.3631
2012-10-10,28.0156
2012-10-11,28.0305
2012-10-12,28.1198
2012-10-15,28.0434
2012-10-16,27.8796
2012-10-17,27.7584
2012-10-18,27.8299
2012-10-19,27.5083
2012-10-22,27.3822
2012-10-23,26.9275
2012-10-24,27.126
2012-10-25,27.2779
2012-10-26,27.2442
2012-10-31,27.3454
2012-11-01,27.4556
2012-11-02,27.27
2012-11-05,27.0436
2012-11-06,27.5222
2012-11-07,27.0089
2012-11-08,26.7458
2012-11-09,26.6912
2012-11-12,26.5383
2012-11-13,26.5949
2012-11-14,26.4856
2012-11-15,26.7914
2012-11-16,26.8887
2012-11-19,27.3901
2012-11-20,27.3981
2012-11-21,27.5023
2012-11-23,27.8964
2012-11-26,27.4775
2012-11-27,27.5222
2012-11-28,27.815
2012-11-29,28.1198
2012-11-30,28.0821
2012-12-03,27.682
2012-12-04,27.5102
2012-12-05,27.6314
2012-12-06,27.682
2012-12-07,27.9252
2012-12-10,27.8776
2012-12-11,28.0364
2012-12-12,27.8776
2012-12-13,27.8448
2012-12-14,27.8885
2012-12-17,27.7733
2012-12-18,27.6075
2012-12-19,27.2382
2012-12-20,27.4378
2012-12-21,27.3196
2012-12-24,27.2015
2012-12-26,26.9741
2012-12-27,26.9741
2012-12-28,26.6405
2012-12-31,26.849
2013-01-02,27.8448
2013-01-03,27.8448
2013-01-04,27.8885
2013-01-07,27.6234
2013-01-08,27.4318
2013-01-09,27.4229
2013-01-10,27.3703
2013-01-11,27.3355
2013-01-14,27.3931
2013-01-15,27.6383
2013-01-16,27.6383
2013-01-17,27.7793
2013-01-18,27.9183
2013-01-22,27.4973
2013-01-23,27.4973
2013-01-24,27.4824
2013-01-25,27.4378
2013-01-28,27.409
2013-01-29,27.7118
2013-01-30,27.7733
2013-01-31,27.5768
2013-02-01,27.7992
2013-02-04,27.6592
2013-02-05,28.2459
2013-02-06,28.372
2013-02-07,28.8158
2013-02-08,28.7126
2013-02-11,28.5954
2013-02-12,27.815
2013-02-13,27.5569
2013-02-14,27.2799
2013-02-15,27.7118
2013-02-19,27.8945
2013-02-20,27.9401
2013-02-21,27.9252
2013-02-22,28.5249
2013-02-25,27.9322
2013-02-26,28.2221
2013-02-27,28.4733
2013-02-28,28.6718
2013-03-01,28.656
2013-03-04,28.7473
2013-03-05,28.646
2013-03-06,28.8982
2013-03-07,28.9707
2013-03-08,29.0422
2013-03-11,29.1146
2013-03-12,28.8535
2013-03-13,28.783
2013-03-14,29.1077
2013-03-15,28.9637
2013-03-18,28.9131
2013-03-19,29.336
2013-03-20,29.7391
2013-03-21,29.893
2013-03-22,29.8652
2013-03-25,29.9228
2013-03-26,30.3527
2013-03-27,30.0042
2013-03-28,30.1631
2013-04-01,30.17
2013-04-02,30.3736
2013-04-03,29.9625
2013-04-04,30.2395
2013-04-05,29.901
2013-04-08,30.4778
2013-04-09,30.3676
2013-04-10,30.6367
2013-04-11,30.7171
2013-04-12,30.6436
2013-04-15,29.9059
2013-04-16,31.6066
2013-04-17,31.7357
2013-04-18,31.4031
2013-04-19,31.8201
2013-04-22,31.8668
2013-04-23,31.8499
2013-04-24,31.4389
2013-04-25,31.5918
2013-04-26,31.4031
2013-04-29,31.5064
2013-04-30,31.5759
2013-05-01,31.4875
2013-05-02,31.2979
2013-05-03,31.5064
2013-05-06,31.3912
2013-05-07,31.8499
2013-05-08,31.6712
2013-05-09,31.416
2013-05-10,31.4389
2013-05-13,31.4716
2013-05-14,31.7139
2013-05-15,32.0147
2013-05-16,32.1398
2013-05-17,32.0514
2013-05-20,31.6116
2013-05-21,31.5848
2013-05-22,31.5133
2013-05-23,31.279
2013-05-24,31.5064
2013-05-28,31.7357
2013-05-29,30.8799
2013-05-30,30.4093
2013-05-31,29.8275
2013-06-03,30.4391
2013-06-04,30.8958
2013-06-05,30.3239
2013-06-06,30.4272
2013-06-07,30.8878
2013-06-10,30.7171
2013-06-11,30.4272
2013-06-12,30.3338
2013-06-13,30.3517
2013-06-14,30.2981
2013-06-17,30.5533
2013-06-18,30.7429
2013-06-19,30.3517
2013-06-20,29.3916
2013-06-21,29.8613
2013-06-24,29.6885
2013-06-25,29.8305
2013-06-26,30.2892
2013-06-27,30.2375
2013-06-28,30.1263
2013-07-01,30.3884
2013-07-02,30.3229
2013-07-03,30.4093
2013-07-05,30.4341
2013-07-08,30.448
2013-07-09,30.6664
2013-07-10,30.5533
2013-07-11,30.8164
2013-07-12,30.8164
2013-07-15,30.8025
2013-07-16,30.2187
2013-07-17,30.6734
2013-07-18,30.6506
2013-07-19,30.86
2013-07-22,30.6734
2013-07-23,30.7627
2013-07-24,30.6883
2013-07-25,30.6734
2013-07-26,30.5235
2013-07-29,30.2534
2013-07-30,30.2812
2013-07-31,30.1065
2013-08-01,30.4708
2013-08-02,30.2097
2013-08-05,30.2604
2013-08-06,30.3229
2013-08-07,30.1541
2013-08-08,30.1929
2013-08-09,30.1601
2013-08-12,29.9139
2013-08-13,29.7838
2013-08-14,29.6885
2013-08-15,29.3599
